arm,representation,target,readout,population,rows,sources,mse,rmse
D-physical-distance,exported,observed_angular,ridge,PTM_crystalline,274,13,0.6467765820294452,0.8042242112927497
D-physical-distance,exported,observed_angular,ridge,T400,192,3,1.0689882457531357,1.033918877742899
D-physical-distance,exported,observed_angular,ridge,T450,192,3,0.8729461470685939,0.9343158711424064
D-physical-distance,exported,observed_angular,ridge,T500,192,3,0.8582729908534391,0.9264302406837975
D-physical-distance,exported,observed_angular,ridge,T510,192,3,0.8958217249283954,0.9464785919017902
D-physical-distance,exported,observed_angular,ridge,T520,192,3,1.0520642659567105,1.025701840671406
D-physical-distance,exported,observed_angular,residual,all,960,15,0.949618674912055,0.9744837992045096
D-physical-distance,exported,observed_angular,residual,PTM_other,686,15,1.1104840493184653,1.053795069887151
D-physical-distance,exported,observed_angular,residual,PTM_crystalline,274,13,0.6467765820294452,0.8042242112927497
D-physical-distance,exported,observed_angular,residual,T400,192,3,1.0689882457531357,1.033918877742899
D-physical-distance,exported,observed_angular,residual,T450,192,3,0.8729461470685939,0.9343158711424064
D-physical-distance,exported,observed_angular,residual,T500,192,3,0.8582729908534391,0.9264302406837975
D-physical-distance,exported,observed_angular,residual,T510,192,3,0.8958217249283954,0.9464785919017902
D-physical-distance,exported,observed_angular,residual,T520,192,3,1.0520642659567105,1.025701840671406
D-physical-distance,exported,observed_l6,ridge,all,960,15,0.3381400896995441,0.5814981424729955
D-physical-distance,exported,observed_l6,ridge,PTM_other,686,15,0.37423837738985577,0.6117502573680339
D-physical-distance,exported,observed_l6,ridge,PTM_crystalline,274,13,0.25254211716831126,0.5025356874574295
D-physical-distance,exported,observed_l6,ridge,T400,192,3,0.3439630524383893,0.5864836335639634
D-physical-distance,exported,observed_l6,ridge,T450,192,3,0.31841560310273365,0.5642832649500902
D-physical-distance,exported,observed_l6,ridge,T500,192,3,0.346504983875265,0.5886467394586204
D-physical-distance,exported,observed_l6,ridge,T510,192,3,0.3364511377357331,0.5800440825797063
D-physical-distance,exported,observed_l6,ridge,T520,192,3,0.34536567134559937,0.5876782039055042
D-physical-distance,exported,observed_l6,residual,all,960,15,0.3381400896995441,0.5814981424729955
D-physical-distance,exported,observed_l6,residual,PTM_other,686,15,0.37423837738985577,0.6117502573680339
D-physical-distance,exported,observed_l6,residual,PTM_crystalline,274,13,0.25254211716831126,0.5025356874574295
D-physical-distance,exported,observed_l6,residual,T400,192,3,0.3439630524383893,0.5864836335639634
D-physical-distance,exported,observed_l6,residual,T450,192,3,0.31841560310273365,0.5642832649500902
D-physical-distance,exported,observed_l6,residual,T500,192,3,0.346504983875265,0.5886467394586204
D-physical-distance,exported,observed_l6,residual,T510,192,3,0.3364511377357331,0.5800440825797063
D-physical-distance,exported,observed_l6,residual,T520,192,3,0.34536567134559937,0.5876782039055042
D-physical-distance,exported,observed_radial,ridge,all,960,15,0.6342820458372198,0.7964182606126129
D-physical-distance,exported,observed_radial,ridge,PTM_other,686,15,0.7761506833294713,0.8809941448894376
D-physical-distance,exported,observed_radial,ridge,PTM_crystalline,274,13,0.358311238976658,0.5985910448517068
D-physical-distance,exported,observed_radial,ridge,T400,192,3,0.5938105016404858,0.7705910080194849
D-physical-distance,exported,observed_radial,ridge,T450,192,3,0.5882229370390339,0.7669569329754011
D-physical-distance,exported,observed_radial,ridge,T500,192,3,0.7173605327162506,0.8469713883693183
D-physical-distance,exported,observed_radial,ridge,T510,192,3,0.5641893157749033,0.751125366217187
D-physical-distance,exported,observed_radial,ridge,T520,192,3,0.7078269420154252,0.8413245164711565
D-physical-distance,exported,observed_radial,residual,all,960,15,0.6342820458372198,0.7964182606126129
D-physical-distance,exported,observed_radial,residual,PTM_other,686,15,0.7761506833294713,0.8809941448894376
D-physical-distance,exported,observed_radial,residual,PTM_crystalline,274,13,0.358311238976658,0.5985910448517068
D-physical-distance,exported,observed_radial,residual,T400,192,3,0.5938105016404858,0.7705910080194849
D-physical-distance,exported,observed_radial,residual,T450,192,3,0.5882229370390339,0.7669569329754011
D-physical-distance,exported,observed_radial,residual,T500,192,3,0.7173605327162506,0.8469713883693183
D-physical-distance,exported,observed_radial,residual,T510,192,3,0.5641893157749033,0.751125366217187
D-physical-distance,exported,observed_radial,residual,T520,192,3,0.7078269420154252,0.8413245164711565
D-physical-distance,exported,relaxed_angular,ridge,all,960,15,0.7209944484260786,0.8491139195809233
D-physical-distance,exported,relaxed_angular,ridge,PTM_other,686,15,0.8574001035594105,0.9259590182936881
D-physical-distance,exported,relaxed_angular,ridge,PTM_crystalline,274,13,0.4131478485653325,0.6427657804872102
D-physical-distance,exported,relaxed_angular,ridge,T400,192,3,0.8693060487945441,0.9323658342059431
D-physical-distance,exported,relaxed_angular,ridge,T450,192,3,0.6872535406531608,0.8290075636887524
D-physical-distance,exported,relaxed_angular,ridge,T500,192,3,0.6561685641608693,0.8100423224504194
D-physical-distance,exported,relaxed_angular,ridge,T510,192,3,0.5921455998293474,0.7695099738335738
D-physical-distance,exported,relaxed_angular,ridge,T520,192,3,0.8000984886924712,0.8944822461583412
D-physical-distance,exported,relaxed_angular,residual,all,960,15,0.7209944484260786,0.8491139195809233
D-physical-distance,exported,relaxed_angular,residual,PTM_other,686,15,0.8574001035594105,0.9259590182936881
D-physical-distance,exported,relaxed_angular,residual,PTM_crystalline,274,13,0.4131478485653325,0.6427657804872102
D-physical-distance,exported,relaxed_angular,residual,T400,192,3,0.8693060487945441,0.9323658342059431
D-physical-distance,exported,relaxed_angular,residual,T450,192,3,0.6872535406531608,0.8290075636887524
D-physical-distance,exported,relaxed_angular,residual,T500,192,3,0.6561685641608693,0.8100423224504194
D-physical-distance,exported,relaxed_angular,residual,T510,192,3,0.5921455998293474,0.7695099738335738
D-physical-distance,exported,relaxed_angular,residual,T520,192,3,0.8000984886924712,0.8944822461583412
D-physical-distance,exported,relaxed_l6,ridge,all,960,15,0.16223435535548697,0.4027832610169978
D-physical-distance,exported,relaxed_l6,ridge,PTM_other,686,15,0.20475502440945634,0.45249864575427884
D-physical-distance,exported,relaxed_l6,ridge,PTM_crystalline,274,13,0.06440291701274224,0.25377729806415356
D-physical-distance,exported,relaxed_l6,ridge,T400,192,3,0.1960495805548487,0.44277486441175573
D-physical-distance,exported,relaxed_l6,ridge,T450,192,3,0.15280894632490527,0.3909078488914047
D-physical-distance,exported,relaxed_l6,ridge,T500,192,3,0.14232148090002422,0.37725519333738033
D-physical-distance,exported,relaxed_l6,ridge,T510,192,3,0.14114721844020015,0.3756956460224155
D-physical-distance,exported,relaxed_l6,ridge,T520,192,3,0.17884455055745646,0.4229001661828196
D-physical-distance,exported,relaxed_l6,residual,all,960,15,0.16223435535548697,0.4027832610169978
D-physical-distance,exported,relaxed_l6,residual,PTM_other,686,15,0.20475502440945634,0.45249864575427884
D-physical-distance,exported,relaxed_l6,residual,PTM_crystalline,274,13,0.06440291701274224,0.25377729806415356
D-physical-distance,exported,relaxed_l6,residual,T400,192,3,0.1960495805548487,0.44277486441175573
D-physical-distance,exported,relaxed_l6,residual,T450,192,3,0.15280894632490527,0.3909078488914047
D-physical-distance,exported,relaxed_l6,residual,T500,192,3,0.14232148090002422,0.37725519333738033
D-physical-distance,exported,relaxed_l6,residual,T510,192,3,0.14114721844020015,0.3756956460224155
D-physical-distance,exported,relaxed_l6,residual,T520,192,3,0.17884455055745646,0.4229001661828196
D-physical-distance,exported,relaxed_radial,ridge,all,960,15,0.041562040072478074,0.2038677023770025
D-physical-distance,exported,relaxed_radial,ridge,PTM_other,686,15,0.05371419031269147,0.2317632203622729
D-physical-distance,exported,relaxed_radial,ridge,PTM_crystalline,274,13,0.010795599310096684,0.10390187346769394
D-physical-distance,exported,relaxed_radial,ridge,T400,192,3,0.05219935705968429,0.22847178613492802
D-physical-distance,exported,relaxed_radial,ridge,T450,192,3,0.03740305040157145,0.1933986825228431
D-physical-distance,exported,relaxed_radial,ridge,T500,192,3,0.033517015828135134,0.1830765299762237
D-physical-distance,exported,relaxed_radial,ridge,T510,192,3,0.03355131168016632,0.1831701713712315
D-physical-distance,exported,relaxed_radial,ridge,T520,192,3,0.051139465392833164,0.22614036657092684
D-physical-distance,exported,relaxed_radial,residual,all,960,15,0.041562040072478074,0.2038677023770025
D-physical-distance,exported,relaxed_radial,residual,PTM_other,686,15,0.05371419031269147,0.2317632203622729
D-physical-distance,exported,relaxed_radial,residual,PTM_crystalline,274,13,0.010795599310096684,0.10390187346769394
D-physical-distance,exported,relaxed_radial,residual,T400,192,3,0.05219935705968429,0.22847178613492802
D-physical-distance,exported,relaxed_radial,residual,T450,192,3,0.03740305040157145,0.1933986825228431
D-physical-distance,exported,relaxed_radial,residual,T500,192,3,0.033517015828135134,0.1830765299762237
D-physical-distance,exported,relaxed_radial,residual,T510,192,3,0.03355131168016632,0.1831701713712315
D-physical-distance,exported,relaxed_radial,residual,T520,192,3,0.051139465392833164,0.22614036657092684
D-physical-distance,initial_exported,current_order,ridge,all,960,15,0.5140684007933786,0.7169856349979256
D-physical-distance,initial_exported,current_order,ridge,PTM_other,686,15,0.6210004259859695,0.7880358024772539
D-physical-distance,initial_exported,current_order,ridge,PTM_crystalline,274,13,0.440104553311198,0.6634037634135023
D-physical-distance,initial_exported,current_order,ridge,T400,192,3,0.6323709546767275,0.7952175517911608
D-physical-distance,initial_exported,current_order,ridge,T450,192,3,0.46031297588594766,0.6784636879641737
D-physical-distance,initial_exported,current_order,ridge,T500,192,3,0.5168160194646265,0.7188991719738078
D-physical-distance,initial_exported,current_order,ridge,T510,192,3,0.4087162112454714,0.6393091671839779
D-physical-distance,initial_exported,current_order,ridge,T520,192,3,0.5521258426941197,0.7430517093003149
D-physical-distance,initial_exported,current_order,residual,all,960,15,0.5141454861148709,0.717039389514182
D-physical-distance,initial_exported,current_order,residual,PTM_other,686,15,0.622778422164461,0.7891631150557286
D-physical-distance,initial_exported,current_order,residual,PTM_crystalline,274,13,0.40797286321762893,0.6387275344132496
D-physical-distance,initial_exported,current_order,residual,T400,192,3,0.6317216529788905,0.7948091928122689
D-physical-distance,initial_exported,current_order,residual,T450,192,3,0.456777063701306,0.6758528417498191
D-physical-distance,initial_exported,current_order,residual,T500,192,3,0.5120973972724433,0.7156098079766957
D-physical-distance,initial_exported,current_order,residual,T510,192,3,0.4051242229929964,0.6364936943858881
D-physical-distance,initial_exported,current_order,residual,T520,192,3,0.5650070936287184,0.7516695375154685
D-physical-distance,initial_exported,future_order_12,ridge,all,960,15,0.5649558291065937,0.7516354363031281
D-physical-distance,initial_exported,future_order_12,ridge,PTM_other,686,15,0.7014521531670622,0.8375274044274983
D-physical-distance,initial_exported,future_order_12,ridge,PTM_crystalline,274,13,0.32178557469396035,0.5672614694247797
D-physical-distance,initial_exported,future_order_12,ridge,T400,192,3,0.5971550048436396,0.7727580506495157
D-physical-distance,initial_exported,future_order_12,ridge,T450,192,3,0.5548676520210017,0.7448943898439575
D-physical-distance,initial_exported,future_order_12,ridge,T500,192,3,0.5468738401861217,0.7395091887097291
D-physical-distance,initial_exported,future_order_12,ridge,T510,192,3,0.501792528650793,0.7083731563595511
D-physical-distance,initial_exported,future_order_12,ridge,T520,192,3,0.624090119831412,0.7899937467039926
D-physical-distance,initial_exported,future_order_12,residual,all,960,15,0.5524305042107253,0.7432566879690523
D-physical-distance,initial_exported,future_order_12,residual,PTM_other,686,15,0.6857347211867031,0.828091010207636
D-physical-distance,initial_exported,future_order_12,residual,PTM_crystalline,274,13,0.3066672815724085,0.5537754793889023
D-physical-distance,initial_exported,future_order_12,residual,T400,192,3,0.5915809839824512,0.7691430191989336
D-physical-distance,initial_exported,future_order_12,residual,T450,192,3,0.5356115150040951,0.7318548455835318
D-physical-distance,initial_exported,future_order_12,residual,T500,192,3,0.5369572321073581,0.7327736568049906
D-physical-distance,initial_exported,future_order_12,residual,T510,192,3,0.47348840939162834,0.6881049406824721
D-physical-distance,initial_exported,future_order_12,residual,T520,192,3,0.6245143805680938,0.7902622226628917
D-physical-distance,initial_exported,future_order_3,ridge,all,960,15,0.5471799304640592,0.7397161147792166
D-physical-distance,initial_exported,future_order_3,ridge,PTM_other,686,15,0.659631475093968,0.81217699739279
D-physical-distance,initial_exported,future_order_3,ridge,PTM_crystalline,274,13,0.339467281849614,0.5826382083674345
D-physical-distance,initial_exported,future_order_3,ridge,T400,192,3,0.6204070376803971,0.7876592141785667
D-physical-distance,initial_exported,future_order_3,ridge,T450,192,3,0.5437575864171765,0.7373992042422995
D-physical-distance,initial_exported,future_order_3,ridge,T500,192,3,0.480300312967313,0.6930370213540638
D-physical-distance,initial_exported,future_order_3,ridge,T510,192,3,0.4745501393594886,0.6888759970847356
D-physical-distance,initial_exported,future_order_3,ridge,T520,192,3,0.6168845758959209,0.7854199996791023
D-physical-distance,initial_exported,future_order_3,residual,all,960,15,0.5348038360194628,0.7313028346857838
D-physical-distance,initial_exported,future_order_3,residual,PTM_other,686,15,0.6472464226540369,0.8045162662457713
D-physical-distance,initial_exported,future_order_3,residual,PTM_crystalline,274,13,0.32348914847301097,0.5687610644840335
D-physical-distance,initial_exported,future_order_3,residual,T400,192,3,0.6191560388117825,0.7868646890106218
D-physical-distance,initial_exported,future_order_3,residual,T450,192,3,0.5214470407333918,0.722112900267951
D-physical-distance,initial_exported,future_order_3,residual,T500,192,3,0.4664138112722931,0.6829449547893982
D-physical-distance,initial_exported,future_order_3,residual,T510,192,3,0.45324376866172283,0.6732338142590009
D-physical-distance,initial_exported,future_order_3,residual,T520,192,3,0.6137585206181236,0.7834274188577546
D-physical-distance,initial_exported,future_order_9,ridge,all,960,15,0.5421409378088613,0.7363022054896082
D-physical-distance,initial_exported,future_order_9,ridge,PTM_other,686,15,0.6513384566364943,0.807055423522136
D-physical-distance,initial_exported,future_order_9,ridge,PTM_crystalline,274,13,0.3036778234973398,0.5510697083830137
D-physical-distance,initial_exported,future_order_9,ridge,T400,192,3,0.6372844489554206,0.7983009764214375
D-physical-distance,initial_exported,future_order_9,ridge,T450,192,3,0.5245576613058576,0.7242635302884286
D-physical-distance,initial_exported,future_order_9,ridge,T500,192,3,0.48034444534908194,0.6930688604670404
D-physical-distance,initial_exported,future_order_9,ridge,T510,192,3,0.45973939613987425,0.6780408513798223
D-physical-distance,initial_exported,future_order_9,ridge,T520,192,3,0.6087787372940718,0.7802427425449543
D-physical-distance,initial_exported,future_order_9,residual,all,960,15,0.5380332010086177,0.7335074648622315
D-physical-distance,initial_exported,future_order_9,residual,PTM_other,686,15,0.648864918128838,0.8055215193455963
D-physical-distance,initial_exported,future_order_9,residual,PTM_crystalline,274,13,0.2991784730112339,0.5469720952765633
D-physical-distance,initial_exported,future_order_9,residual,T400,192,3,0.6408325954641635,0.8005202030331049
D-physical-distance,initial_exported,future_order_9,residual,T450,192,3,0.5166810822220635,0.718805315938929
D-physical-distance,initial_exported,future_order_9,residual,T500,192,3,0.4744412078713926,0.6887969278905014
D-physical-distance,initial_exported,future_order_9,residual,T510,192,3,0.4507539070500255,0.6713820872275529
D-physical-distance,initial_exported,future_order_9,residual,T520,192,3,0.6074572124354433,0.779395414687207
D-physical-distance,initial_exported,observed_angular,ridge,all,960,15,0.9561395456179844,0.9778238827201883
D-physical-distance,initial_exported,observed_angular,ridge,PTM_other,686,15,1.1188839991623805,1.0577731321802328
D-physical-distance,initial_exported,observed_angular,ridge,PTM_crystalline,274,13,0.6554649962636258,0.8096079274955413
D-physical-distance,initial_exported,observed_angular,ridge,T400,192,3,1.0704022462783602,1.0346024580863706
D-physical-distance,initial_exported,observed_angular,ridge,T450,192,3,0.8707256308575533,0.9331268032039125
D-physical-distance,initial_exported,observed_angular,ridge,T500,192,3,0.8677164717772433,0.9315130014000037
D-physical-distance,initial_exported,observed_angular,ridge,T510,192,3,0.9101906087344158,0.9540391023089231
D-physical-distance,initial_exported,observed_angular,ridge,T520,192,3,1.0616627704423487,1.0303702103818553
D-physical-distance,initial_exported,observed_angular,residual,all,960,15,0.9567440834034944,0.9781329579374648
D-physical-distance,initial_exported,observed_angular,residual,PTM_other,686,15,1.1218190912721857,1.0591596155784009
D-physical-distance,initial_exported,observed_angular,residual,PTM_crystalline,274,13,0.6326711236509829,0.7954062632711556
D-physical-distance,initial_exported,observed_angular,residual,T400,192,3,1.0719249111057092,1.035338066095181
D-physical-distance,initial_exported,observed_angular,residual,T450,192,3,0.8703752107052398,0.9329390176775971
D-physical-distance,initial_exported,observed_angular,residual,T500,192,3,0.8749908343768276,0.9354094474489915
D-physical-distance,initial_exported,observed_angular,residual,T510,192,3,0.8997094031311763,0.9485301276876641
D-physical-distance,initial_exported,observed_angular,residual,T520,192,3,1.066720057698519,1.0328214064873553
D-physical-distance,initial_exported,observed_l6,ridge,all,960,15,0.33879190058220154,0.5820583309104007
D-physical-distance,initial_exported,observed_l6,ridge,PTM_other,686,15,0.37536870027814395,0.6126734042523341
D-physical-distance,initial_exported,observed_l6,ridge,PTM_crystalline,274,13,0.2519924675613425,0.5019885133758965
D-physical-distance,initial_exported,observed_l6,ridge,T400,192,3,0.34103119742377164,0.5839787645315295
D-physical-distance,initial_exported,observed_l6,ridge,T450,192,3,0.3173952225380316,0.5633784008444339
D-physical-distance,initial_exported,observed_l6,ridge,T500,192,3,0.3469323668491051,0.5890096491986402
D-physical-distance,initial_exported,observed_l6,ridge,T510,192,3,0.3419912965224968,0.5848002193249391
D-physical-distance,initial_exported,observed_l6,ridge,T520,192,3,0.34660941957760244,0.5887354410748536
D-physical-distance,initial_exported,observed_l6,residual,all,960,15,0.35284437117985856,0.594007046405898
D-physical-distance,initial_exported,observed_l6,residual,PTM_other,686,15,0.3952082908317377,0.6286559399478682
D-physical-distance,initial_exported,observed_l6,residual,PTM_crystalline,274,13,0.24161911672402975,0.4915476749248538
D-physical-distance,initial_exported,observed_l6,residual,T400,192,3,0.35379908081892797,0.5948101216513787
D-physical-distance,initial_exported,observed_l6,residual,T450,192,3,0.3283903839027772,0.5730535611116794
D-physical-distance,initial_exported,observed_l6,residual,T500,192,3,0.375849047072529,0.6130652877732754
D-physical-distance,initial_exported,observed_l6,residual,T510,192,3,0.3485647095248511,0.5903936902820448
D-physical-distance,initial_exported,observed_l6,residual,T520,192,3,0.3576186345802079,0.5980122361458902
D-physical-distance,initial_exported,observed_radial,ridge,all,960,15,0.6390037794366443,0.7993771196604543
D-physical-distance,initial_exported,observed_radial,ridge,PTM_other,686,15,0.7818794135476698,0.8842394548693638
D-physical-distance,initial_exported,observed_radial,ridge,PTM_crystalline,274,13,0.35350850014244967,0.5945658080838905
D-physical-distance,initial_exported,observed_radial,ridge,T400,192,3,0.6053918751751202,0.7780693254300161
D-physical-distance,initial_exported,observed_radial,ridge,T450,192,3,0.5951199511379863,0.7714401798830459
D-physical-distance,initial_exported,observed_radial,ridge,T500,192,3,0.7231902536342634,0.8504059346184405
D-physical-distance,initial_exported,observed_radial,ridge,T510,192,3,0.5623599975170477,0.7499066592030289
D-physical-distance,initial_exported,observed_radial,ridge,T520,192,3,0.7089568197188043,0.841995736164266
D-physical-distance,initial_exported,observed_radial,residual,all,960,15,0.6390037794366443,0.7993771196604543
D-physical-distance,initial_exported,observed_radial,residual,PTM_other,686,15,0.7818794135476698,0.8842394548693638
D-physical-distance,initial_exported,observed_radial,residual,PTM_crystalline,274,13,0.35350850014244967,0.5945658080838905
D-physical-distance,initial_exported,observed_radial,residual,T400,192,3,0.6053918751751202,0.7780693254300161
D-physical-distance,initial_exported,observed_radial,residual,T450,192,3,0.5951199511379863,0.7714401798830459
D-physical-distance,initial_exported,observed_radial,residual,T500,192,3,0.7231902536342634,0.8504059346184405
D-physical-distance,initial_exported,observed_radial,residual,T510,192,3,0.5623599975170477,0.7499066592030289
D-physical-distance,initial_exported,observed_radial,residual,T520,192,3,0.7089568197188043,0.841995736164266
D-physical-distance,initial_exported,relaxed_angular,ridge,all,960,15,0.7333395549551863,0.8563524712145031
D-physical-distance,initial_exported,relaxed_angular,ridge,PTM_other,686,15,0.875967166898388,0.9359311763684273
D-physical-distance,initial_exported,relaxed_angular,ridge,PTM_crystalline,274,13,0.4166768180970397,0.6455050875841644
D-physical-distance,initial_exported,relaxed_angular,ridge,T400,192,3,0.8854664460701568,0.9409922667430146
D-physical-distance,initial_exported,relaxed_angular,ridge,T450,192,3,0.6971547736111126,0.834957947211183
D-physical-distance,initial_exported,relaxed_angular,ridge,T500,192,3,0.67859594042051,0.8237693490416538
D-physical-distance,initial_exported,relaxed_angular,ridge,T510,192,3,0.6103815733537462,0.7812692067103031
D-physical-distance,initial_exported,relaxed_angular,ridge,T520,192,3,0.7950990413204058,0.8916832628912611
D-physical-distance,initial_exported,relaxed_angular,residual,all,960,15,0.7397525261863142,0.8600886734437991
D-physical-distance,initial_exported,relaxed_angular,residual,PTM_other,686,15,0.8898994797716353,0.943344836086802
D-physical-distance,initial_exported,relaxed_angular,residual,PTM_crystalline,274,13,0.431993961097027,0.6572624750410044
D-physical-distance,initial_exported,relaxed_angular,residual,T400,192,3,0.8947886543087553,0.9459326901575795
D-physical-distance,initial_exported,relaxed_angular,residual,T450,192,3,0.7002000772945618,0.8367795870446182
D-physical-distance,initial_exported,relaxed_angular,residual,T500,192,3,0.6905924100575562,0.8310188987366991
D-physical-distance,initial_exported,relaxed_angular,residual,T510,192,3,0.6197056051423763,0.7872138242830701
D-physical-distance,initial_exported,relaxed_angular,residual,T520,192,3,0.7934758841283208,0.8907726332394371
D-physical-distance,initial_exported,relaxed_l6,ridge,all,960,15,0.1628768010225817,0.4035799809487355
D-physical-distance,initial_exported,relaxed_l6,ridge,PTM_other,686,15,0.2051409867772365,0.4529249239965013
D-physical-distance,initial_exported,relaxed_l6,ridge,PTM_crystalline,274,13,0.06680273301958542,0.25846224679744895
D-physical-distance,initial_exported,relaxed_l6,ridge,T400,192,3,0.1944620584898875,0.4409785238420206
D-physical-distance,initial_exported,relaxed_l6,ridge,T450,192,3,0.15612374164494303,0.39512496965509913
D-physical-distance,initial_exported,relaxed_l6,ridge,T500,192,3,0.14485948172973134,0.3806041010416616
D-physical-distance,initial_exported,relaxed_l6,ridge,T510,192,3,0.14056153338540034,0.37491536829716693
D-physical-distance,initial_exported,relaxed_l6,ridge,T520,192,3,0.1783771898629462,0.4223472384933353
D-physical-distance,initial_exported,relaxed_l6,residual,all,960,15,0.16313154666748458,0.40389546502465784
D-physical-distance,initial_exported,relaxed_l6,residual,PTM_other,686,15,0.20548789315500732,0.4533077245701945
D-physical-distance,initial_exported,relaxed_l6,residual,PTM_crystalline,274,13,0.06717135527212331,0.25917437232898494
D-physical-distance,initial_exported,relaxed_l6,residual,T400,192,3,0.19457372788674387,0.4411051211295828
D-physical-distance,initial_exported,relaxed_l6,residual,T450,192,3,0.15637808861528954,0.3954466950364986
D-physical-distance,initial_exported,relaxed_l6,residual,T500,192,3,0.14525517929277487,0.38112357483206794
D-physical-distance,initial_exported,relaxed_l6,residual,T510,192,3,0.1407884660461834,0.37521789142601314
D-physical-distance,initial_exported,relaxed_l6,residual,T520,192,3,0.1786622714964312,0.42268460049596224
D-physical-distance,initial_exported,relaxed_radial,ridge,all,960,15,0.04667261488572765,0.21603845696016172
D-physical-distance,initial_exported,relaxed_radial,ridge,PTM_other,686,15,0.06075597283292596,0.24648726708072766
D-physical-distance,initial_exported,relaxed_radial,ridge,PTM_crystalline,274,13,0.011115783379991051,0.10543141552682982
D-physical-distance,initial_exported,relaxed_radial,ridge,T400,192,3,0.05652321308790298,0.2377461105631446
D-physical-distance,initial_exported,relaxed_radial,ridge,T450,192,3,0.04387428636905273,0.20946189717715424
D-physical-distance,initial_exported,relaxed_radial,ridge,T500,192,3,0.0383820754416964,0.19591343864496993
D-physical-distance,initial_exported,relaxed_radial,ridge,T510,192,3,0.03588968368855989,0.18944572755425204
D-physical-distance,initial_exported,relaxed_radial,ridge,T520,192,3,0.05869381584142625,0.24226806607852025
D-physical-distance,initial_exported,relaxed_radial,residual,all,960,15,0.04673536939212558,0.21618364737446166
D-physical-distance,initial_exported,relaxed_radial,residual,PTM_other,686,15,0.06082880571161247,0.24663496449532957
D-physical-distance,initial_exported,relaxed_radial,residual,PTM_crystalline,274,13,0.011433051624551596,0.10692544890975018
D-physical-distance,initial_exported,relaxed_radial,residual,T400,192,3,0.056779378021021044,0.23828423787783581
D-physical-distance,initial_exported,relaxed_radial,residual,T450,192,3,0.04390137105144154,0.20952654020777783
D-physical-distance,initial_exported,relaxed_radial,residual,T500,192,3,0.038268887015329725,0.195624351795296
D-physical-distance,initial_exported,relaxed_radial,residual,T510,192,3,0.036022734584123445,0.18979656104398585
D-physical-distance,initial_exported,relaxed_radial,residual,T520,192,3,0.05870447628871213,0.24229006642599307
D-physical-distance,initial_pooled,current_order,ridge,all,960,15,0.5173762165772116,0.7192886879252388
D-physical-distance,initial_pooled,current_order,ridge,PTM_other,686,15,0.6280682572367875,0.7925075755075074
D-physical-distance,initial_pooled,current_order,ridge,PTM_crystalline,274,13,0.43503074921293045,0.6595686084198751
D-physical-distance,initial_pooled,current_order,ridge,T400,192,3,0.6343505496464059,0.7964612668839621
D-physical-distance,initial_pooled,current_order,ridge,T450,192,3,0.4645765169409153,0.6815985012754322
D-physical-distance,initial_pooled,current_order,ridge,T500,192,3,0.5181375013060112,0.7198176861581072
D-physical-distance,initial_pooled,current_order,ridge,T510,192,3,0.418949685461288,0.6472632273359024
D-physical-distance,initial_pooled,current_order,ridge,T520,192,3,0.5508668295314373,0.742204034973832
D-physical-distance,initial_pooled,current_order,residual,all,960,15,0.5282392185045923,0.7268006731591491
D-physical-distance,initial_pooled,current_order,residual,PTM_other,686,15,0.639496742415446,0.7996854021522751
D-physical-distance,initial_pooled,current_order,residual,PTM_crystalline,274,13,0.4195259039084191,0.6477081934856306
D-physical-distance,initial_pooled,current_order,residual,T400,192,3,0.6407930774854244,0.8004955199658673
D-physical-distance,initial_pooled,current_order,residual,T450,192,3,0.4673964384210324,0.6836639806374418
D-physical-distance,initial_pooled,current_order,residual,T500,192,3,0.529777475257981,0.7278581422626123
D-physical-distance,initial_pooled,current_order,residual,T510,192,3,0.41193650063406884,0.641822795352478
D-physical-distance,initial_pooled,current_order,residual,T520,192,3,0.5912926007244551,0.7689555258429808
D-physical-distance,initial_pooled,future_order_12,ridge,all,960,15,0.5647379581953491,0.7514904910877775
D-physical-distance,initial_pooled,future_order_12,ridge,PTM_other,686,15,0.7023299406764062,0.8380512756844931
D-physical-distance,initial_pooled,future_order_12,ridge,PTM_crystalline,274,13,0.3197676472430915,0.5654800148927382
D-physical-distance,initial_pooled,future_order_12,ridge,T400,192,3,0.5981767051344693,0.7734188419830935
D-physical-distance,initial_pooled,future_order_12,ridge,T450,192,3,0.5513822001186932,0.7425511430997148
D-physical-distance,initial_pooled,future_order_12,ridge,T500,192,3,0.5481064104391854,0.7403420901442693
D-physical-distance,initial_pooled,future_order_12,ridge,T510,192,3,0.5011208251569084,0.7078988806015365
D-physical-distance,initial_pooled,future_order_12,ridge,T520,192,3,0.6249036501274894,0.7905084756835244
D-physical-distance,initial_pooled,future_order_12,residual,all,960,15,0.5580307499074435,0.7470145580291213
D-physical-distance,initial_pooled,future_order_12,residual,PTM_other,686,15,0.6956299878858005,0.834044356066151
D-physical-distance,initial_pooled,future_order_12,residual,PTM_crystalline,274,13,0.31296717408472247,0.5594346915277265
D-physical-distance,initial_pooled,future_order_12,residual,T400,192,3,0.594007910244571,0.7707190864670286
D-physical-distance,initial_pooled,future_order_12,residual,T450,192,3,0.5420313335729704,0.7362277728889141
D-physical-distance,initial_pooled,future_order_12,residual,T500,192,3,0.5442960614242496,0.7377642315972289
D-physical-distance,initial_pooled,future_order_12,residual,T510,192,3,0.48477174423268066,0.6962555164827642
