contrast,arm,representation,target,readout,reference_arm,reference_representation,reference,candidate,change_percent,ci95_lower,ci95_upper,roots,roots_improved
persistence,D-physical-distance,exported,future_order_9,ridge,D-physical-distance,persistence,0.8820290234427766,0.5339469809870462,-39.46378556763137,-41.330356494599094,-36.82375267457651,15,15
training,D-physical-distance,exported,future_order_9,residual,D-physical-distance,initial_exported,0.5309540423898879,0.5306801530175302,-0.05158438405041821,-0.4146596742286926,0.2988849468315211,15,7
physical_distance,D-physical-distance,exported,future_order_9,residual,B-relaxed,exported,0.530664134693468,0.5306801530175302,0.0030185428060880426,-0.04380677387467363,0.04881788082376212,15,7
persistence,D-physical-distance,exported,future_order_9,residual,D-physical-distance,persistence,0.8820290234427766,0.5306801530175302,-39.83416203855119,-41.66694206166263,-37.3010403142996,15,15
training,D-physical-distance,exported,hazard,linear,D-physical-distance,initial_exported,0.19307264064749083,0.1867757720251878,-3.2613987156262847,-9.302726261860101,2.3883541376440474,15,6
physical_distance,D-physical-distance,exported,hazard,linear,B-relaxed,exported,0.18679988781611126,0.1867757720251878,-0.01290996006764189,-0.12350547112157134,0.07142617223219959,15,7
training,D-physical-distance,exported,hazard,mlp,D-physical-distance,initial_exported,0.1955980010330677,0.21304364415506521,8.919131601476927,-13.560442245868254,31.628069570799205,15,9
physical_distance,D-physical-distance,exported,hazard,mlp,B-relaxed,exported,0.21383860263352591,0.21304364415506521,-0.37175630062599163,-1.498901755434936,0.6565777149212987,15,6
training,D-physical-distance,exported,observed_angular,ridge,D-physical-distance,initial_exported,0.9524111279563553,0.9494177280761309,-0.31429702912517676,-0.5461755743484433,-0.07920572219981188,15,10
physical_distance,D-physical-distance,exported,observed_angular,ridge,B-relaxed,exported,0.9496121215844734,0.9494177280761309,-0.02047083266145666,-0.039446421464520154,-0.0009164386178103866,15,11
training,D-physical-distance,exported,observed_angular,residual,D-physical-distance,initial_exported,0.9496439315176672,0.9472329219271186,-0.2538856418210833,-0.9225376474619684,0.3697551081182548,15,8
physical_distance,D-physical-distance,exported,observed_angular,residual,B-relaxed,exported,0.9471380403406283,0.9472329219271186,0.010017714678234313,-0.027828973410891078,0.04691470998971094,15,6
training,D-physical-distance,exported,observed_l6,ridge,D-physical-distance,initial_exported,0.3450018278747306,0.34310086049569405,-0.5510021180892943,-0.8330447088405268,-0.31412841246093315,15,13
physical_distance,D-physical-distance,exported,observed_l6,ridge,B-relaxed,exported,0.34309361773780744,0.34310086049569405,0.002111015044325981,-0.05035844784145649,0.05371067181481615,15,5
training,D-physical-distance,exported,observed_l6,residual,D-physical-distance,initial_exported,0.3491136919095893,0.3446465765745145,-1.2795589054787615,-1.912457003605975,-0.6654706359397261,15,12
physical_distance,D-physical-distance,exported,observed_l6,residual,B-relaxed,exported,0.34443554969295004,0.3446465765745145,0.061267450979607396,-0.004188354826468454,0.12624979323013205,15,4
training,D-physical-distance,exported,observed_radial,ridge,D-physical-distance,initial_exported,0.6473071001502023,0.6413364097023709,-0.9223891482799895,-1.4644637813754577,-0.4411059940520785,15,11
physical_distance,D-physical-distance,exported,observed_radial,ridge,B-relaxed,exported,0.6414635723645414,0.6413364097023709,-0.01982383219388817,-0.04013042697536634,0.0023750455731169615,15,11
training,D-physical-distance,exported,observed_radial,residual,D-physical-distance,initial_exported,0.6482252683205095,0.6423887919633354,-0.9003777918586642,-1.5670696998756706,-0.27234094121970437,15,11
physical_distance,D-physical-distance,exported,observed_radial,residual,B-relaxed,exported,0.64255200118094,0.6423887919633354,-0.025400157077504204,-0.05384204822792282,0.0020700562568692887,15,10
training,D-physical-distance,exported,relaxed_angular,ridge,D-physical-distance,initial_exported,0.7735242256617513,0.7693080857293821,-0.5450559649585962,-0.9127227800228573,-0.15368742610862968,15,9
physical_distance,D-physical-distance,exported,relaxed_angular,ridge,B-relaxed,exported,0.7696369784618481,0.7693080857293821,-0.04273348886162376,-0.06878434931432004,-0.01712795024838565,15,10
training,D-physical-distance,exported,relaxed_angular,residual,D-physical-distance,initial_exported,0.7735242256617513,0.7759899857558058,0.3187696018111197,-1.0420693993969479,1.6859180124955084,15,7
physical_distance,D-physical-distance,exported,relaxed_angular,residual,B-relaxed,exported,0.7756004504826765,0.7759899857558058,0.050223703826746124,-0.007846407697079671,0.10322202020723535,15,3
training,D-physical-distance,exported,relaxed_l6,ridge,D-physical-distance,initial_exported,0.16537578966805885,0.16713410077511512,1.0632215940347356,-0.6890412508457741,2.957257282311714,15,5
physical_distance,D-physical-distance,exported,relaxed_l6,ridge,B-relaxed,exported,0.16752105496896183,0.16713410077511512,-0.23098839361918033,-0.4339653247137368,-0.026070896392412522,15,11
training,D-physical-distance,exported,relaxed_l6,residual,D-physical-distance,initial_exported,0.1654036373750164,0.16740622719435133,1.21072900881527,-0.47239860697595726,2.9735193253755363,15,4
physical_distance,D-physical-distance,exported,relaxed_l6,residual,B-relaxed,exported,0.1687095456446736,0.16740622719435133,-0.7725220557864843,-1.8903711972451818,0.3819757968113076,15,8
training,D-physical-distance,exported,relaxed_radial,ridge,D-physical-distance,initial_exported,0.049205781667718745,0.0469904556021626,-4.502166189566914,-6.534145540164558,-2.525954659879685,15,12
physical_distance,D-physical-distance,exported,relaxed_radial,ridge,B-relaxed,exported,0.046986002989202344,0.0469904556021626,0.009476466770919068,-0.23676716907860024,0.23162101432257437,15,8
training,D-physical-distance,exported,relaxed_radial,residual,D-physical-distance,initial_exported,0.049205781667718745,0.0469904556021626,-4.502166189566914,-6.534145540164558,-2.525954659879685,15,12
physical_distance,D-physical-distance,exported,relaxed_radial,residual,B-relaxed,exported,0.046986002989202344,0.0469904556021626,0.009476466770919068,-0.23676716907860024,0.23162101432257437,15,8
training,D-physical-distance,pooled,current_order,ridge,D-physical-distance,initial_pooled,0.5173758687083183,0.5178852233856206,0.09844963944181107,-0.022393052124312363,0.22413698403814794,15,5
physical_distance,D-physical-distance,pooled,current_order,ridge,B-relaxed,pooled,0.5178460134147836,0.5178852233856206,0.007571743302303702,-0.01571864920729915,0.029068530444169568,15,8
training,D-physical-distance,pooled,current_order,residual,D-physical-distance,initial_pooled,0.5282390548234976,0.5298146365567047,0.29827058768563397,0.13917906867432384,0.44701478869488925,15,4
physical_distance,D-physical-distance,pooled,current_order,residual,B-relaxed,pooled,0.5293377655735274,0.5298146365567047,0.09008822233957936,0.04354529850835842,0.13873970027488297,15,6
training,D-physical-distance,pooled,future_order_12,ridge,D-physical-distance,initial_pooled,0.5647379865172761,0.5649079770613954,0.03010078092453572,0.0035416334398241656,0.057385711606695027,15,6
physical_distance,D-physical-distance,pooled,future_order_12,ridge,B-relaxed,pooled,0.5648782752593734,0.5649079770613954,0.005258088923376647,-0.007117702999292486,0.018258599574864087,15,6
persistence,D-physical-distance,pooled,future_order_12,ridge,D-physical-distance,persistence,0.8955950880579524,0.5649079770613954,-36.92372986475768,-40.435232087978434,-32.903524963784044,15,15
training,D-physical-distance,pooled,future_order_12,residual,D-physical-distance,initial_pooled,0.5580308046003455,0.5582817549854464,0.044970704669378136,-0.0017490034836559188,0.09036137140855105,15,6
physical_distance,D-physical-distance,pooled,future_order_12,residual,B-relaxed,pooled,0.5582993064688264,0.5582817549854464,-0.0031437408530954336,-0.04144689550899944,0.03651668259907422,15,9
persistence,D-physical-distance,pooled,future_order_12,residual,D-physical-distance,persistence,0.8955950880579524,0.5582817549854464,-37.66359793285054,-40.99961984119414,-33.734711200366775,15,15
training,D-physical-distance,pooled,future_order_3,ridge,D-physical-distance,initial_pooled,0.5468927029443051,0.5470692837632006,0.03228801882797505,-0.01820670193824203,0.08529486075834092,15,7
physical_distance,D-physical-distance,pooled,future_order_3,ridge,B-relaxed,pooled,0.5470231991013098,0.5470692837632006,0.00842462659107479,-0.00535488765679798,0.0231936470163152,15,6
persistence,D-physical-distance,pooled,future_order_3,ridge,D-physical-distance,persistence,0.8318929066854726,0.5470692837632006,-34.238015570670065,-37.27923026450331,-30.437578282859864,15,15
training,D-physical-distance,pooled,future_order_3,residual,D-physical-distance,initial_pooled,0.5405618279031242,0.5403476400907138,-0.03962318487069627,-0.14981277063600418,0.06258117755071232,15,8
physical_distance,D-physical-distance,pooled,future_order_3,residual,B-relaxed,pooled,0.5404077850200436,0.5403476400907138,-0.011129545316890255,-0.04335589203472129,0.01698485748857336,15,10
persistence,D-physical-distance,pooled,future_order_3,residual,D-physical-distance,persistence,0.8318929066854726,0.5403476400907138,-35.04600943844663,-38.05545145355955,-31.1881438378519,15,15
training,D-physical-distance,pooled,future_order_9,ridge,D-physical-distance,initial_pooled,0.5406112542387692,0.5407689612014679,0.029171971811936537,-0.08774906549972844,0.14708636707746803,15,7
physical_distance,D-physical-distance,pooled,future_order_9,ridge,B-relaxed,pooled,0.5407247952216933,0.5407689612014679,0.00816792204925143,-0.006597965616445545,0.021054950832445338,15,7
persistence,D-physical-distance,pooled,future_order_9,ridge,D-physical-distance,persistence,0.8820290234427766,0.5407689612014679,-38.690343874319076,-40.69979762224251,-35.910845196703065,15,15
training,D-physical-distance,pooled,future_order_9,residual,D-physical-distance,initial_pooled,0.5345924045804146,0.5349484492624182,0.06660114864205369,-0.06112044401126088,0.2286339682900795,15,6
physical_distance,D-physical-distance,pooled,future_order_9,residual,B-relaxed,pooled,0.5345969774598657,0.5349484492624182,0.06574519074584728,0.025696987175754527,0.10899511357267408,15,3
persistence,D-physical-distance,pooled,future_order_9,residual,D-physical-distance,persistence,0.8820290234427766,0.5349484492624182,-39.350244147932614,-41.11086455610317,-36.90727411328359,15,15
training,D-physical-distance,pooled,observed_angular,ridge,D-physical-distance,initial_pooled,0.9558387281452592,0.9540690580197293,-0.1851431704345985,-0.253230792614067,-0.11190682375201935,15,13
physical_distance,D-physical-distance,pooled,observed_angular,ridge,B-relaxed,pooled,0.9540845321903872,0.9540690580197293,-0.0016218867548767335,-0.008690494184216135,0.005757598046682852,15,8
training,D-physical-distance,pooled,observed_angular,residual,D-physical-distance,initial_pooled,0.9512316640486621,0.9494012702852802,-0.19242355280639778,-0.303156909114701,-0.07414165439955499,15,12
physical_distance,D-physical-distance,pooled,observed_angular,residual,B-relaxed,pooled,0.9495640053709217,0.9494012702852802,-0.01713787430031033,-0.06334854874966017,0.027855184132857785,15,8
training,D-physical-distance,pooled,observed_l6,ridge,D-physical-distance,initial_pooled,0.33878451483462435,0.3392114718274436,0.12602612401799718,0.0058009150824012146,0.2409002030054013,15,6
physical_distance,D-physical-distance,pooled,observed_l6,ridge,B-relaxed,pooled,0.33925751364277806,0.3392114718274436,-0.013571347275431744,-0.03625445421654244,0.007721458795281741,15,8
training,D-physical-distance,pooled,observed_l6,residual,D-physical-distance,initial_pooled,0.3420737559036347,0.3425507670902259,0.1394468819541972,-0.016121963432343952,0.29030492813808645,15,5
physical_distance,D-physical-distance,pooled,observed_l6,residual,B-relaxed,pooled,0.342497991189799,0.3425507670902259,0.015409112399034086,-0.030195001271409727,0.0595915671940289,15,9
training,D-physical-distance,pooled,observed_radial,ridge,D-physical-distance,initial_pooled,0.6316709577217493,0.6315399821888911,-0.020734771997532597,-0.1594799452834511,0.10814602693014295,15,7
physical_distance,D-physical-distance,pooled,observed_radial,ridge,B-relaxed,pooled,0.6315939211381406,0.6315399821888911,-0.008540131157741548,-0.02787300891251815,0.009142214955964982,15,9
training,D-physical-distance,pooled,observed_radial,residual,D-physical-distance,initial_pooled,0.6314165221278468,0.6313690066145053,-0.007525224899307403,-0.1433450422280938,0.11691043958565446,15,7
physical_distance,D-physical-distance,pooled,observed_radial,residual,B-relaxed,pooled,0.6313710083503963,0.6313690066145053,-0.0003170458992340919,-0.022243970417045733,0.022158643937807965,15,9
training,D-physical-distance,pooled,relaxed_angular,ridge,D-physical-distance,initial_pooled,0.7335938337807307,0.7334398214875475,-0.020994218611336546,-0.20561624105194243,0.17331828982956757,15,8
physical_distance,D-physical-distance,pooled,relaxed_angular,ridge,B-relaxed,pooled,0.7331913377456958,0.7334398214875475,0.03389070888586421,0.00792917311997765,0.05706994159072275,15,3
training,D-physical-distance,pooled,relaxed_angular,residual,D-physical-distance,initial_pooled,0.7460576783333336,0.7497512870839508,0.4950835381613672,-0.34746489031780403,1.3638766540404126,15,6
physical_distance,D-physical-distance,pooled,relaxed_angular,residual,B-relaxed,pooled,0.7507029040479222,0.7497512870839508,-0.1267634584654065,-0.3263883895589492,0.037092034310280624,15,11
training,D-physical-distance,pooled,relaxed_l6,ridge,D-physical-distance,initial_pooled,0.1686436148366717,0.1721910408331502,2.1035044818709103,1.315580224022614,2.9507095513604398,15,2
physical_distance,D-physical-distance,pooled,relaxed_l6,ridge,B-relaxed,pooled,0.17229598562230108,0.1721910408331502,-0.06090959622293557,-0.10954772379749039,-0.012402309633305093,15,10
training,D-physical-distance,pooled,relaxed_l6,residual,D-physical-distance,initial_pooled,0.16779880289902577,0.16972753022092307,1.1494285349925581,-1.0492801799560514,3.4431663051207764,15,7
physical_distance,D-physical-distance,pooled,relaxed_l6,residual,B-relaxed,pooled,0.16983499659635987,0.16972753022092307,-0.06327693207555107,-0.12604156111006126,0.003440406086770966,15,8
training,D-physical-distance,pooled,relaxed_radial,ridge,D-physical-distance,initial_pooled,0.05024507230462451,0.04941214160782026,-1.657736089530093,-1.9858612166164449,-1.3456127865702974,15,15
physical_distance,D-physical-distance,pooled,relaxed_radial,ridge,B-relaxed,pooled,0.049464658271841905,0.04941214160782026,-0.10617007345533613,-0.156043177159485,-0.055225342828164346,15,13
training,D-physical-distance,pooled,relaxed_radial,residual,D-physical-distance,initial_pooled,0.04898750177714788,0.04821755815062729,-1.5717144140625638,-2.9770755511667555,-0.24557728435775575,15,11
physical_distance,D-physical-distance,pooled,relaxed_radial,residual,B-relaxed,pooled,0.04836918281196309,0.04821755815062729,-0.31347368824742317,-1.8320232450953111,1.165488431452948,15,9
training,D-physical-distance,exported,observed_angular,neighbors,D-physical-distance,initial_exported,1.8811216274897258,1.8760066827138264,-0.2719093067217071,-0.6730237200629446,0.12351110500264069,15,9
physical_distance,D-physical-distance,exported,observed_angular,neighbors,B-relaxed,exported,1.882143791516622,1.8760066827138264,-0.32607013504798443,-0.701110309102691,0.0904194132780869,15,10
training,D-physical-distance,exported,relaxed_angular,neighbors,D-physical-distance,initial_exported,1.5041561086972555,1.500570543607076,-0.23837719166562854,-0.5975767736203991,0.11335000370529191,15,10
physical_distance,D-physical-distance,exported,relaxed_angular,neighbors,B-relaxed,exported,1.5039984067281087,1.500570543607076,-0.22791667236469193,-0.5967727768249387,0.15101018216699605,15,8
training,D-physical-distance,exported,observed_l6,neighbors,D-physical-distance,initial_exported,0.6723084370295207,0.6740521907806396,0.2593681196123798,-0.16666300146843782,0.7260748278960033,15,7
physical_distance,D-physical-distance,exported,observed_l6,neighbors,B-relaxed,exported,0.6724752147992452,0.6740521907806396,0.2345032124143387,0.049506666989504455,0.38987932081503907,15,2
training,D-physical-distance,exported,relaxed_l6,neighbors,D-physical-distance,initial_exported,0.3992254356543223,0.39971867203712463,0.12354833604075743,-0.39253506655230946,0.6378876056075131,15,6
physical_distance,D-physical-distance,exported,relaxed_l6,neighbors,B-relaxed,exported,0.3988654355208079,0.39971867203712463,0.21391588248369509,-0.1373557659844668,0.6008248938932658,15,5
training,D-physical-distance,exported,future_order_9,neighbors,D-physical-distance,initial_exported,1.0479979634284973,1.0452542503674824,-0.26180519015884807,-0.5358715937245253,-0.02286653717203211,15,9
physical_distance,D-physical-distance,exported,future_order_9,neighbors,B-relaxed,exported,1.0447141448656718,1.0452542503674824,0.051698879015371624,-0.21318837626281867,0.3341475204813824,15,7
training,D-physical-distance,pooled,observed_angular,neighbors,D-physical-distance,initial_pooled,1.9013979355494182,1.902510436375936,0.058509626297476025,-0.07362393435010273,0.1902792292389815,15,6
physical_distance,D-physical-distance,pooled,observed_angular,neighbors,B-relaxed,pooled,1.902298959096273,1.902510436375936,0.011116931891907988,-0.1653211552410716,0.2094809894169412,15,7
training,D-physical-distance,pooled,relaxed_angular,neighbors,D-physical-distance,initial_pooled,1.5147542158762615,1.5143778959910075,-0.02484362686102637,-0.29643705964011335,0.24613021228837234,15,8
physical_distance,D-physical-distance,pooled,relaxed_angular,neighbors,B-relaxed,pooled,1.5149752855300904,1.5143778959910075,-0.03943229601094389,-0.28670430888503434,0.19949906398327366,15,7
training,D-physical-distance,pooled,observed_l6,neighbors,D-physical-distance,initial_pooled,0.6918184717496236,0.6911661505699158,-0.09429080117766553,-0.3097803527274365,0.10515642691313219,15,10
physical_distance,D-physical-distance,pooled,observed_l6,neighbors,B-relaxed,pooled,0.692493486404419,0.6911661505699158,-0.19167484757076636,-0.3649097321262562,-0.010278343839234547,15,10
training,D-physical-distance,pooled,relaxed_l6,neighbors,D-physical-distance,initial_pooled,0.41953324278195697,0.41914224028587344,-0.0931994073915976,-0.4672307279093657,0.24994997771434047,15,7
physical_distance,D-physical-distance,pooled,relaxed_l6,neighbors,B-relaxed,pooled,0.41966166098912555,0.41914224028587344,-0.12377130234576539,-0.49826331836342275,0.2515988329368424,15,8
training,D-physical-distance,pooled,future_order_9,neighbors,D-physical-distance,initial_pooled,1.043613608678182,1.0415586551030478,-0.1969075104086615,-0.36719350493985614,-0.056249182642836876,15,10
physical_distance,D-physical-distance,pooled,future_order_9,neighbors,B-relaxed,pooled,1.0402634064356486,1.0415586551030478,0.1245116053670614,-0.09644237616857065,0.3680108488253425,15,6
