campaign,name,n,sources,prevalence,log_loss,brier,average_precision,threshold,recall,false_positive_rate,precision,auroc,f1,balanced_accuracy,horizon_ps,ece_10bin,log_loss_ci95,brier_ci95,timing_true_events,timing_missed_windows,timing_detected_window_timing_mae_ps,timing_detected_window_timing_bias_ps,timing_timed_within_3ps_recall,timing_alarm_episodes,timing_false_alarm_episodes,timing_observable_event_centers,timing_detected_event_centers,timing_missed_event_centers,timing_event_recall,timing_false_alarms_per_sampled_center_ns,timing_mean_detected_lead_ps,spatial_sampled_center_fraction_mae,spatial_sampled_center_jaccard,spatial_nearby_pair_difference_rmse,spatial_nearby_pairs
scaling,finetune-H12-R18-attention-E3-S90-W1,44385,30,0.031243024276521245,0.13862250163289044,0.030269083016729592,0.035412777210047784,0.047999292612075806,0.04399488462510975,0.051133578154709404,0.026998989724788102,0.5643312432565094,0.033462533178069465,0.49643065323520014,9.0,0.0071919129042832845,"[0.12015998830613595, 0.16088276194522377]","[0.02494989195889322, 0.036636957365504]",974,934,2.2187163655503417,-0.7066698333674303,0.028747433264887063,277,272,378,5,373,0.013227513227513227,2.042732154256318,4.65,0.06178084673105743,0.00750552349903765,0.15323917113289923,16736
scaling,finetune-H12-R18-attention-E3-S90-W1,44385,30,0.09117904843080059,0.3024439958185029,0.08259399994795912,0.0990258875886242,0.12845559418201447,0.049557803543121705,0.06820608849488566,0.06794349342226608,0.565968899867392,0.05731222354159879,0.49067585752411796,24.0,0.014861104454620055,"[0.2668950973097996, 0.34783324532954424]","[0.06957035104066092, 0.0990111496366512]",2883,2738,5.92460516692975,-1.5640877843609466,0.013180714533472077,255,246,397,8,389,0.020151133501259445,1.847470992452405,15.09375,0.14241759375223353,0.015375053229598682,0.23800014128202582,16736
scaling,finetune-H12-R18-attention-E3-S90-W1,44385,30,0.18840006848320312,0.4857216357714901,0.15490721918806702,0.18354719634686517,0.3124363124370575,0.00022654091749584688,0.029006647667469725,0.0018096789066318034,0.5378019655544114,0.0004026739304111097,0.48560994662501306,48.0,0.0727642624657116,"[0.4450839393557662, 0.5373036592296063]","[0.13749700031238468, 0.17735924301500694]",6014,6013,19.531019450895204,-19.531019450895204,0.0,158,158,402,0,402,0.0,1.1865870601930082,,0.25146894404216197,5.5364854390432956e-05,0.30077167284117445,16736
scaling,finetune-H12-R18-attention-E3-S90-W1,44385,30,0.36752480433082874,0.66636194554274,0.23794480547274913,0.36781050199635734,0.6045128703117371,0.006967745937285862,0.027598806334419038,0.12793619401569317,0.5450555656769739,0.013215728115804033,0.48968446980143343,96.0,0.10111706081656607,"[0.631138912708792, 0.6969530485153032]","[0.22175802778266487, 0.25183051988789157]",12127,12067,28.081605757392392,-28.081605757392392,0.0,106,100,409,6,403,0.014669926650366748,0.7510044684765874,86.875,0.3558830166098727,0.0017195767195767196,0.3632211460112683,16736
scaling,scratch-H12-R18-attention-E3-S90-W1,44385,30,0.0024611272127941872,0.017223228874887933,0.002454994741350331,0.0026614691303870255,0.003068446647375822,0.022816922345200844,0.10080595576335713,0.0005581265054411948,0.5539822490939322,0.0010896002155820332,0.4610054832909218,0.75,0.00034744589272168915,"[0.012443268299107928, 0.02282726073822071]","[0.0016445843983045702, 0.00340691368002249]",68,65,0.375,-0.375,0.04411764705882353,140,140,68,0,68,0.0,1.0514062558672224,,0.005538690444102982,0.0004160562366669236,0.040165670649399084,16736
scaling,scratch-H12-R18-attention-E3-S90-W1,44385,30,0.00884508151496356,0.05055543626000606,0.008768014226142769,0.0153827126296007,0.01433033961802721,0.14268739179119944,0.05209054414038267,0.023861537843072378,0.6008713981431811,0.04088576980268249,0.5452984238254084,3.0,0.002562605799196858,"[0.04316907110732944, 0.05937386373034971]","[0.007131358902264162, 0.010703574200977768]",274,244,0.8515952797466589,-0.5532758067463759,0.10948905109489052,662,645,274,17,257,0.06204379562043796,4.843978821673989,2.25,0.0203379022811622,0.01692837465564738,0.08607675548338384,16736
scaling,scratch-H12-R18-attention-E3-S90-W1,44385,30,0.031243024276521245,0.13859033419755723,0.030267714402191465,0.03390771108406349,0.048346392810344696,0.036905069269892454,0.045258499030918234,0.02562421582742319,0.5643442512425526,0.030247058114480963,0.4958232851194871,9.0,0.007523791001518869,"[0.12015226235837771, 0.16076449156681388]","[0.024954451253211486, 0.03663014568956435]",974,937,2.1750578671571885,-0.40118145417080503,0.026694045174537988,1033,1019,378,14,364,0.037037037037037035,7.652735533776426,4.232142857142857,0.0620249651146432,0.00825443995333498,0.15324029327480607,16736
scaling,scratch-H12-R18-attention-E3-S90-W1,44385,30,0.09117904843080059,0.3023298230515684,0.08258259442412291,0.09944584562157543,0.12957574427127838,0.07360231105451678,0.08633970671092923,0.07878751823671314,0.5690344180351415,0.07610669887148047,0.49363130217179374,24.0,0.015021221991361185,"[0.2669893572551526, 0.3474087119877213]","[0.06958087202400408, 0.0989616770042539]",2883,2609,5.779813349990724,-1.1344272963042725,0.02497398543184183,442,405,397,27,370,0.06801007556675064,3.0415680973301793,14.916666666666666,0.14297560531398634,0.024817755116943754,0.23800315562821073,16736
scaling,scratch-H12-R18-attention-E3-S90-W1,44385,30,0.18840006848320312,0.48539271134253076,0.15481926053200054,0.18444452603029024,0.31191766262054443,0.00045308183499169377,0.029135878915223175,0.0035968528623292486,0.5424951533887576,0.00080478764071791,0.48565860145988426,48.0,0.06516514420079716,"[0.44466455866520854, 0.537041344624018]","[0.13739770294540446, 0.17728826145738144]",6014,6012,18.867293322926663,-18.867293322926663,0.0,262,262,402,0,402,0.0,1.9676317074086591,,0.251236703727574,0.0001066444104418788,0.30077207573744635,16736
scaling,scratch-H12-R18-attention-E3-S90-W1,44385,30,0.36752480433082874,0.666703591907071,0.23815138900555322,0.3667171811052781,0.6056036353111267,0.007316133234150156,0.028097997317579133,0.13141941078784913,0.5438351589096986,0.013860642932642445,0.4896090679582855,96.0,0.10195050942036561,"[0.631417405851348, 0.6968958565929859]","[0.2219505662376903, 0.25198501093021164]",12127,12064,27.015099488083653,-27.015099488083653,8.246062505153789e-05,123,117,409,6,403,0.014669926650366748,0.8786752281176073,86.875,0.35629954693002686,0.0018381287038003455,0.36321355727730825,16736
scaling,frozen-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.0024611272127941872,0.009428858068500514,0.002133565542216257,0.24197098441511464,0.008296552114188671,0.8826483803928942,0.044445569600124336,0.04670781166953109,0.971403028852103,0.08872071800655466,0.919101405396385,0.75,0.0008202862034302213,"[0.007066711136275029, 0.012075296866220912]","[0.0014878834265740768, 0.002831693302566031]",68,8,0.375,-0.375,0.8823529411764706,642,625,68,17,51,0.25,4.6937779279786715,0.75,0.00574108583565593,0.033469945355191245,0.03854427506622305,16736
scaling,frozen-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.00884508151496356,0.026403263480700136,0.006781782000391365,0.3817139022900726,0.04395342990756035,0.8166013887191518,0.04044965999260816,0.15265642235248764,0.9689818087647387,0.25722660176885587,0.8880758643632718,3.0,0.0017080167458253979,"[0.021897231272960862, 0.031947524862735235]","[0.005632943289606089, 0.008262738341054383]",274,51,0.7407721720188041,-0.39237906891467483,0.8138686131386861,656,582,274,74,200,0.27007299270072993,4.370846006533739,1.9155405405405406,0.0164260725602482,0.12280675755779488,0.07743209162608976,16736
scaling,frozen-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.031243024276521245,0.07454938526601301,0.020019565670426825,0.5266067142048683,0.17087967693805695,0.7272903041474756,0.038089809091805725,0.38111018812567404,0.941025423629385,0.5001400605067876,0.8446002475278349,9.0,0.002767828616474048,"[0.06365632350064611, 0.0875734595554798]","[0.016882505207896, 0.023691226402711856]",974,285,1.8983207371139026,-0.4429024466995677,0.5677618069815195,676,503,378,173,205,0.4576719576719577,3.7775524764372346,5.202312138728324,0.04137893276758925,0.2687370600414078,0.13431057723915169,16736
scaling,frozen-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.09117904843080059,0.21463205706783833,0.05703686202798928,0.5420608710964454,0.2558731138706207,0.5691361731326235,0.04773851000609591,0.5446453672394789,0.8285539984729544,0.5566215075202795,0.7606988315632638,24.0,0.020034904331942955,"[0.18861442828095626, 0.2465524444704942]","[0.04854132341336196, 0.06774658361432538]",2883,1222,4.562777011328658,0.06097383703656785,0.21054457162677767,883,505,397,328,69,0.8261964735516373,3.7925725658067666,13.314786585365853,0.1041803955180388,0.2962326296230406,0.2293198279782771,16736
scaling,frozen-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.18840006848320312,0.41792078197899446,0.12918115760191182,0.5027084978613843,0.3974970877170563,0.3772730168171714,0.0579123463979666,0.6019504676368822,0.7234711082680959,0.46383623862225576,0.6596803352096023,48.0,0.06645121501096699,"[0.38256258946136573, 0.46011857487371216]","[0.11458668179248675, 0.14675079870422328]",6014,3667,8.639683108738586,0.7769569204765497,0.07881609577652145,1273,720,402,373,29,0.927860696517413,5.40723217303143,22.1642091152815,0.1972392655685452,0.23359912386288534,0.3098054664345979,16736
scaling,frozen-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.36752480433082874,0.6388192196710859,0.2285461877387115,0.5826468831901354,0.6883329153060913,0.26821152683992944,0.07833188089972475,0.6655154298476225,0.6734027284173786,0.3823364170789237,0.5949398229701026,96.0,0.14900898841915683,"[0.5954630225377885, 0.6768574345331606]","[0.2089186959029077, 0.24589553816469564]",12127,8820,17.094710794221434,-0.10131123403533007,0.026717242516698277,1908,1034,409,390,19,0.9535452322738386,7.765386204047914,41.465384615384615,0.2990022305340087,0.20863575730627754,0.36860952998705904,16736
scaling,finetune-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.0024611272127941872,0.01721314157200982,0.0024550245161997757,0.0024979171174225744,0.003330240258947015,0.045588493269749245,0.045356789768906315,0.0024736686907100786,0.5256899206424395,0.004692707271504026,0.5001158517504215,0.75,0.0003915024825992438,"[0.012445966582008564, 0.02282342099535573]","[0.0016447017601559763, 0.0034069565128811083]",68,65,0.375,-0.375,0.04411764705882353,717,716,68,1,67,0.014705882352941176,5.377191994292366,0.75,0.005527166941492293,0.0013958413554100884,0.040165724150482245,16736
scaling,finetune-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.00884508151496356,0.05084257119774207,0.008774145197327676,0.009675009752229806,0.014920346438884735,0.004311868156292185,0.040474077700226166,0.000949808645656305,0.5553173419135737,0.001556708938207612,0.481918895228033,3.0,0.0034740681428638174,"[0.04359408961626614, 0.059441066078389025]","[0.007140995382801193, 0.010704744537930012]",274,273,0.044036004810320106,0.044036004810320106,0.0036496350364963502,314,314,274,0,274,0.0,2.3581540310164844,,0.021082226592305988,0.0002380952380952381,0.08607653842537584,16736
scaling,finetune-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.031243024276521245,0.13903828318597494,0.030303359721693568,0.03438207978030736,0.05039810761809349,0.07195328455676823,0.082341524152742,0.02740942974426485,0.5682422918641615,0.039696952962713715,0.49480588020201305,9.0,0.009636397424343617,"[0.12099992163964761, 0.16076271489256755]","[0.025017639174049696, 0.036629924940827806]",974,885,2.1732148170391876,-0.8057481080334805,0.06570841889117043,233,227,378,6,372,0.015873015873015872,1.7047801434418535,4.875,0.06349899240921153,0.01302763853406146,0.15323947038264432,16736
scaling,finetune-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.09117904843080059,0.3026723389880006,0.08263748894623507,0.08921584329156738,0.13044001162052155,0.014978993566613327,0.03249091164247381,0.04420799860457624,0.5364526430365926,0.022376245266037802,0.49124404096206975,24.0,0.01482204486501229,"[0.267641228790151, 0.3473137338966706]","[0.06972456367526722, 0.09892390662327338]",2883,2851,6.0550010303304305,-1.865746756100082,0.002428026361429067,551,537,397,8,389,0.020151133501259445,4.032893995719275,14.4375,0.14375948782632317,0.003030135887278744,0.2380006961735345,16736
scaling,finetune-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.18840006848320312,0.4856905154017021,0.1548864729963124,0.1811353434819835,0.31280845403671265,0.00022654091749584688,0.029131385990079032,0.0018019439657962568,0.5303587741339776,0.0004024817169207425,0.4855475774637084,48.0,0.06990877265951673,"[0.4452330556512683, 0.5370192637335371]","[0.13754752873942053, 0.17723293984111635]",6014,6013,19.76460665811384,-19.76460665811384,0.0,131,131,402,0,402,0.0,0.9838158537043296,,0.25118724810067344,5.0844010575554196e-05,0.3007699424008546,16736
scaling,finetune-tensor-H12-R18-attention-E3-S90-W1,44385,30,0.36752480433082874,0.6652124347007263,0.23746165436425457,0.3671683537307251,0.5997726917266846,0.006967745937285862,0.02793330327172535,0.1265981284514771,0.5443141129987773,0.013208517508271345,0.4895172213327803,96.0,0.10025331422537032,"[0.6304291980909311, 0.6953401758221347]","[0.22143143302625087, 0.2511714500599093]",12127,12067,28.442717937146995,-28.442717937146995,0.0,112,106,409,6,403,0.014669926650366748,0.7960647365851826,86.875,0.35547466579902437,0.0017180184262196043,0.3632196659530048,16736
scaling,frozen-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.0024611272127941872,0.009116845814969847,0.002102642325412591,0.2519906785160499,0.007110614329576492,0.8992057513565649,0.0447574010483009,0.0472267443356905,0.980567616904899,0.08974028325905563,0.9272241751541321,0.75,0.0005901913572165647,"[0.006968842372336169, 0.011449628689568213]","[0.0015010592376818583, 0.0027905741595087466]",68,7,0.375,-0.375,0.8970588235294118,684,671,68,13,55,0.19117647058823528,5.039239983477902,0.75,0.005477509903468357,0.03264105226722049,0.03819226210705798,16736
scaling,frozen-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.00884508151496356,0.026949325775357164,0.006815293469434632,0.39208741172240485,0.05529562383890152,0.8175601016809714,0.03882677893958995,0.1581849958041714,0.9692258401867822,0.26508099623023024,0.8893666613706905,3.0,0.0030948712406237535,"[0.02242641311133889, 0.03219722724572848]","[0.005694660558432373, 0.008191876873958552]",274,53,0.7303434422837729,-0.3684931680342579,0.8065693430656934,635,569,274,66,208,0.24087591240875914,4.273215425631783,2.0568181818181817,0.017334901752745015,0.12839466495259522,0.0783702895387452,16736
scaling,frozen-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.031243024276521245,0.07469463798873224,0.020698381486609446,0.5182780323037514,0.2208935171365738,0.7206651463234196,0.0393338540641805,0.3714202758055693,0.9520577192666613,0.49019910345308193,0.8406656461296196,9.0,0.009501031693821183,"[0.06459296784619398, 0.08692955315214099]","[0.017811613698118494, 0.02425543662044008]",974,296,1.9342397638412727,-0.4645929523588018,0.5420944558521561,682,522,378,160,218,0.42328042328042326,3.920243325447786,5.2171875,0.04438664883495992,0.26459005248845885,0.13725805013264103,16736
scaling,frozen-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.09117904843080059,0.19963438678012424,0.054164581307091876,0.5875364676062194,0.4472139775753021,0.6092614432086806,0.041478792256198306,0.5957390727762039,0.8698505394107308,0.60242438478754,0.7838913254762412,24.0,0.022559862299067666,"[0.17455710673826227, 0.23197592343835516]","[0.046437200555853354, 0.06361135900119579]",2883,1178,4.518484858082903,-0.766356952510278,0.22337842525147417,853,479,397,297,100,0.7481108312342569,3.5973114040028538,14.97979797979798,0.09775537258603953,0.31485754429363455,0.23936725427139416,16736
scaling,frozen-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.18840006848320312,0.4032352723529033,0.12029702049185498,0.562774847004631,0.45923349261283875,0.45331966354702335,0.05063337399260297,0.6751446183974728,0.762019757418365,0.5424298068701819,0.70134314477721,48.0,0.07757176434851752,"[0.3570724239644936, 0.4595711348267029]","[0.10468412280959333, 0.13898729991097414]",6014,3248,8.396141520132833,-1.3552190591199909,0.1039241769205188,1308,687,402,371,31,0.9228855721393034,5.159400698434156,27.090970350404312,0.1805081927666449,0.2569050620581233,0.3250866639442247,16736
scaling,frozen-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.36752480433082874,0.6616555901578277,0.23300667088192992,0.6012023230258623,0.7100046277046204,0.29383370055658464,0.06768346848427902,0.7161252187423718,0.679505254896281,0.4166936279567197,0.6130751160361532,96.0,0.1666720955415483,"[0.5870485688661922, 0.732714367747594]","[0.20341839646394574, 0.26213392493883075]",12127,8611,14.623010976529695,-3.6211924840563454,0.04304444627690278,2077,1084,409,387,22,0.9462102689486552,8.140888438286208,50.64147286821706,0.28725713133677655,0.17637507556537838,0.38639025708484437,16736
scaling,finetune-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.0024611272127941872,0.01775518654524144,0.0024601341368728296,0.0027067294769672515,0.007204015273600817,0.03304122762311512,0.08569788694222513,0.0009503364196228041,0.5575165761592423,0.0018475338127903404,0.4736716703404449,0.75,0.001041508131548187,"[0.013009595152649073, 0.023328451029486528]","[0.0016509923446054607, 0.0034103204306305994]",68,65,0.375,-0.375,0.04411764705882353,152,152,68,0,68,0.0,1.141526792084413,,0.006575953016968014,0.001413202042304887,0.04016573808543725,16736
scaling,finetune-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.00884508151496356,0.05214079524707177,0.008847860456599571,0.011130946615733314,0.02988247387111187,0.04711428105382971,0.09292843752310419,0.004504055440404516,0.6056789660716213,0.008222091152625675,0.4770929217653627,3.0,0.006270106520924082,"[0.04493109462813646, 0.06040326764859621]","[0.0072349002833815915, 0.010761797968911243]",274,260,0.7550844548558698,-0.2008162329716337,0.051094890510948905,154,152,274,2,272,0.0072992700729927005,1.141526792084413,1.875,0.025099006611291084,0.004300278546800958,0.08607642696532682,16736
scaling,finetune-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.031243024276521245,0.14737173266800815,0.03175408298158223,0.04035092080087909,0.11490606516599655,0.07047224594593633,0.07628815217268739,0.028930086951670625,0.6134946149071983,0.041020530272575476,0.49709204688662445,9.0,0.026130827752552533,"[0.13032290483645806, 0.16816729978989034]","[0.02687435717174935, 0.03793323244635765]",974,902,2.216394627159043,-0.3473749692052926,0.050308008213552365,110,107,378,3,375,0.007936507936507936,0.8035747812699485,2.75,0.07833046930456722,0.01277994923938022,0.15323965144271653,16736
scaling,finetune-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.09117904843080059,0.3250169411530466,0.09054358390243053,0.11225606286828904,0.2852475941181183,0.06685760148627758,0.07963446099853388,0.07768641455652525,0.607499781687799,0.07186637658911978,0.49361157024387187,24.0,0.08036590725941595,"[0.2886309524064149, 0.3677895477798826]","[0.07948805290189312, 0.10500896103239783]",2883,2685,5.86854835917467,-1.2703609392955983,0.01768990634755463,184,172,397,12,385,0.030226700251889168,1.2917276857797304,11.375,0.17399714228505175,0.0199315784751978,0.23799901578062507,16736
scaling,finetune-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.18840006848320312,0.5163318504642267,0.169804643376141,0.22116090003512606,0.4666852355003357,0.09243352494679874,0.09015689081996456,0.19224294237794978,0.5992322876354155,0.12484131882855769,0.5011383170634169,48.0,0.13143672117326502,"[0.4599915147712623, 0.5813044056089661]","[0.14948983033811308, 0.19236695893580041]",6014,5475,11.799880874406965,-1.1520873234064912,0.011639507815098104,206,164,402,42,360,0.1044776119402985,1.2316473283016034,20.464285714285715,0.2686231624194662,0.0384555566354903,0.3007699529331497,16736
scaling,finetune-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.36752480433082874,0.7158851494621982,0.26336877735529635,0.4011793325777757,0.6890661716461182,0.048118706176560076,0.08191354368356828,0.2544830695421276,0.5781884368905538,0.0809340660419033,0.48310258124649597,96.0,0.19745399172025913,"[0.6511014970613718, 0.7853770070246736]","[0.23446477665797769, 0.2939362122795136]",12127,11559,23.152816698904296,-6.4832526831703605,0.0032984250020615157,95,78,409,17,392,0.04156479217603912,0.5857834854117382,48.970588235294116,0.35339016594880035,0.020308981607472985,0.36321827565685805,16736
scaling,scratch-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.0024611272127941872,0.017772691934969245,0.002460312053982322,0.0026682174047726616,0.0068096984177827835,0.04084752701693806,0.11675845226553673,0.0008623964846345428,0.5542248478183479,0.001689131062735885,0.46204453737570056,0.75,0.0011304339975539684,"[0.013033076572189982, 0.023368459526264648]","[0.0016511194504420686, 0.0034105581623567072]",68,64,0.375,-0.375,0.058823529411764705,169,169,68,0,68,0.0,1.2691975517254328,,0.006718613365490439,0.0010635635635635637,0.04016567537285882,16736
scaling,scratch-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.00884508151496356,0.05155317496068864,0.008818121582021408,0.010978354376574215,0.026443401351571083,0.15091104979375644,0.13692769120555057,0.00973956325102871,0.6043999386762988,0.01829818992767479,0.5069916792941027,3.0,0.004715225632972144,"[0.0440815703825754, 0.060102084450274956]","[0.007192525268394898, 0.010743498150184204]",274,213,0.9040890102302747,-0.6017519785613773,0.22262773722627738,159,157,274,2,272,0.0072992700729927005,1.1790770155082422,0.75,0.024139833870925265,0.009046871993300565,0.08607810069037133,16736
scaling,scratch-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.031243024276521245,0.14295809480145893,0.03097997042834214,0.03884644221594559,0.09462451934814453,0.13721067066919954,0.13166418001770663,0.03251637294038218,0.6079259974836698,0.052573747164800975,0.5027732453257463,9.0,0.015870539986028283,"[0.12504401576290652, 0.16638764742201612]","[0.025829774479853823, 0.03728169790757205]",974,788,2.2278744765740988,-0.6210635019525085,0.13039014373716631,166,161,378,5,373,0.013227513227513227,1.2091171942473058,3.75,0.07284969191246045,0.02149323882921168,0.15324430773536038,16736
scaling,scratch-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.09117904843080059,0.3186145655812598,0.08780619341645066,0.11176596645522914,0.2544426918029785,0.14117769245110126,0.13379278361801003,0.09573003558993132,0.607442644095333,0.11409459399743604,0.5036924544165455,24.0,0.06551843283519138,"[0.28006899190259865, 0.36561343307237654]","[0.07622397316383903, 0.10329461167791625]",2883,2360,5.937585921799207,-0.7083126915048743,0.046132500867152273,178,163,397,15,382,0.037783375314861464,1.2241372836168376,10.1,0.16849732305294324,0.04679225602716338,0.23799975004028026,16736
scaling,scratch-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.18840006848320312,0.5153210892676964,0.16771560566952695,0.22610616513002332,0.4390140175819397,0.1475297448477726,0.12098895724307088,0.22061100830942174,0.6057310962990032,0.1768165327385069,0.5132703938023505,48.0,0.13452471070045613,"[0.4549598880812049, 0.5832428406603101]","[0.14683175885140512, 0.19113712245421444]",6014,5111,12.32798644642442,-0.9926282745364474,0.017791819088792817,227,172,402,55,347,0.13681592039800994,1.2917276857797304,19.786363636363635,0.2658758120956137,0.06710885517174336,0.3007678118910612,16736
scaling,scratch-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.36752480433082874,0.7335884806051737,0.2714095586011514,0.42410001003941145,0.7151721119880676,0.10640376997084186,0.07568906985926863,0.4496108985523731,0.5881945321226866,0.1720828508104468,0.5153573500557866,96.0,0.21891185854836193,"[0.6688029252349414, 0.7993917336853051]","[0.24224752000739344, 0.3014856931736774]",12127,11079,19.61103818997713,0.6473670022219412,0.006844231879277645,184,101,409,79,330,0.19315403422982885,0.7585145131613533,52.50949367088607,0.3612545258765852,0.03594575934654264,0.36319920504633096,16736
scaling,frozen-tensor-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.0024611272127941872,0.009210361140722345,0.002114960998381536,0.23174933253783173,0.006362317129969597,0.8992057513565649,0.04308887314377099,0.04896595587794346,0.9750486563465873,0.09287446315929491,0.9280584391063971,0.75,0.00027526725304564416,"[0.006897037818609224, 0.011739751900129589]","[0.001502113312485697, 0.002803225901736107]",68,7,0.375,-0.375,0.8970588235294118,677,664,68,13,55,0.19117647058823528,4.986669670684541,0.75,0.0051366837495194105,0.035421205519244735,0.03831370108118104,16736
scaling,frozen-tensor-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.00884508151496356,0.0269280879575902,0.006804135428503119,0.3768721232423279,0.0492718443274498,0.8124007134285974,0.03936178244120549,0.15553783063501422,0.9664270418967238,0.2610889820391692,0.886519465493696,3.0,0.0022997026814243894,"[0.022393569077178845, 0.03216633091705055]","[0.005669653104274275, 0.008206003896202494]",274,54,0.7199329464262467,-0.3630971723762249,0.8029197080291971,628,564,274,64,210,0.23357664233576642,4.2356652022079535,2.015625,0.01632560346620521,0.12572773742265264,0.07825691184221312,16736
scaling,frozen-tensor-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.031243024276521245,0.07425553946434701,0.020508747674900844,0.5164122719834924,0.2007337510585785,0.7206601055812644,0.03998265752261005,0.3676071760869558,0.9506879849036155,0.4868653699211773,0.8403387240293272,9.0,0.007613190134757024,"[0.06394531811051535, 0.0866178634552243]","[0.017522231105460355, 0.02403276206522545]",974,295,1.9337272478368819,-0.43555867592006664,0.5462012320328542,685,528,378,157,221,0.41534391534391535,3.965303593556382,5.230891719745223,0.042497036330884225,0.26199346867002654,0.13664126831652013,16736
scaling,frozen-tensor-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.09117904843080059,0.19771174354671678,0.05341864783821659,0.5893306037489642,0.41494137048721313,0.5997727932472953,0.04066285637836176,0.5967431027897295,0.8696169264373338,0.5982541122883315,0.7795549684344667,24.0,0.017315833943221216,"[0.17263101769204314, 0.2302821908183639]","[0.045825325213415785, 0.06294922261291978]",2883,1205,4.5105695091498,-0.6904771890339354,0.22025667707249394,832,462,397,300,97,0.7556675062972292,3.4696406443618337,14.88,0.09527572360785466,0.3151943146404567,0.23619755771430664,16736
scaling,frozen-tensor-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.18840006848320312,0.39863528886360994,0.11858878936558523,0.5638856932565999,0.4243837296962738,0.4504824537690948,0.049656596814751645,0.6780332572682235,0.7598486121278204,0.5413164964987194,0.7004129284771715,48.0,0.07033610778842078,"[0.3527276389812537, 0.4547941781775757]","[0.10279873878682994, 0.13763135562163287]",6014,3286,8.313606274598088,-0.9751706723758639,0.09926837379447954,1252,642,402,365,37,0.9079601990049752,4.821448687619691,27.03904109589041,0.177114112292898,0.25775820537231325,0.32093155911807447,16736
scaling,frozen-tensor-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.36752480433082874,0.6597696816657356,0.23337205605502304,0.6000853727685111,0.6991602778434753,0.29647394531783106,0.07225526255427267,0.7045175890399425,0.6774840118644577,0.4173284228672085,0.6121093413817795,96.0,0.16912030040929066,"[0.5895490712721093, 0.729482594699624]","[0.20424479125315423, 0.26231569453269354]",12127,8627,14.547459780721361,-2.3684063155713173,0.042797064401748165,2212,1210,409,382,27,0.9339853300733496,9.087154068566708,51.049083769633505,0.28775323904954897,0.1687394174737747,0.38289502457384494,16736
scaling,finetune-tensor-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.0024611272127941872,0.017794865385288662,0.0024595614214666123,0.006974975014795949,0.00567894522100687,0.0958296894925669,0.03414739978618371,0.006876224615363726,0.5511763682839529,0.012831714229795642,0.5308411448531916,0.75,0.0021266559523804122,"[0.013425639502026031, 0.02296598622591443]","[0.0016523064121050201, 0.003408213801891373]",68,65,0.375,-0.375,0.04411764705882353,578,578,68,0,68,0.0,4.340805827794675,,0.00711462091211392,0.0026123301985370947,0.04016515184640176,16736
scaling,finetune-tensor-H12-R25-attention-E3-S30-W1-matched-updates,44385,30,0.00884508151496356,0.05377176689221171,0.008859563957955629,0.013528265762498451,0.020297227427363396,0.1390750908657264,0.06020694470308278,0.02019768177765686,0.5367699330442721,0.03527275104068266,0.5394340730813217,3.0,0.009791343356100811,"[0.04713494243915679, 0.06157860270013772]","[0.0072455659558649035, 0.01076441332712328]",274,235,0.8344446424548337,-0.3201924753386072,0.14233576642335766,1113,1099,274,14,260,0.051094890510948905,8.253539108557696,1.6607142857142858,0.026786813750604346,0.013142429504457806,0.08607494461564044,16736
