domain,step,input_domain,target_domain,representation,family,selected_step,ridge_tuning_mse,selected_tuning_mse,probe,population,root,standardized_rmse
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_340453041,0.8810533899337202
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_444631845,0.8230522833913524
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_468207512,0.8029431834683829
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_553888770,0.9927140063945832
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_708791158,0.8745696282720956
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_780540798,0.8270084353990289
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_827732877,0.8312494338522263
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_837421620,0.978821351181796
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_845880246,0.9146999429429261
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_850300441,0.7388116287497928
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,independent_melt_856510393,0.8395238004340494
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_129223029,0.743683870193082
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_176364202,0.8241007151192633
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_197585375,0.834400695808087
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_24993146,0.9882958057696095
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_340453041,0.8810533899337202
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_444631845,0.8230522833913524
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_468207512,0.8029431834683829
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_553888770,0.9927140063945832
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_708791158,0.8745696282720956
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_780540798,0.8270084353990289
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_827732877,0.8312494338522263
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_837421620,0.978821351181796
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_845880246,0.9146999429429261
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_850300441,0.7388116287497928
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,independent_melt_856510393,0.8395238004340494
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_129223029,0.22015794207739492
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_176364202,0.2617404135801081
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_197585375,0.29207223464172277
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_24993146,0.2814754211056178
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_340453041,0.31431188179262987
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_444631845,0.2318235639148176
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_468207512,0.23911747443651854
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_553888770,0.3011026209573537
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_708791158,0.2529193538153058
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_780540798,0.2563339929939162
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_827732877,0.27548195467894715
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_837421620,0.2796605359278799
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_845880246,0.28110546868178415
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_850300441,0.19100129177604738
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,independent_melt_856510393,0.2469814366403531
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_129223029,0.22015794207739492
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_176364202,0.2617404135801081
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_197585375,0.29207223464172277
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_24993146,0.2814754211056178
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_340453041,0.31431188179262987
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_444631845,0.2318235639148176
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_468207512,0.23911747443651854
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_553888770,0.3011026209573537
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_708791158,0.2529193538153058
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_780540798,0.2563339929939162
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_827732877,0.27548195467894715
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_837421620,0.2796605359278799
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_845880246,0.28110546868178415
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_850300441,0.19100129177604738
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,independent_melt_856510393,0.2469814366403531
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_129223029,0.21838553005306033
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_176364202,0.2608562594800361
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_197585375,0.2951495305210896
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_24993146,0.2787896385686176
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_340453041,0.31346756710209656
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_444631845,0.2347200700490081
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_468207512,0.24142081122134576
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_553888770,0.3024402636808322
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_708791158,0.2513727165088584
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_780540798,0.2578012701031112
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_827732877,0.2741095156679326
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_837421620,0.2769177852418003
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_845880246,0.28000450560507695
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_850300441,0.1929457348493518
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,independent_melt_856510393,0.24985719066081788
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_129223029,0.21838553005306033
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_176364202,0.2608562594800361
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_197585375,0.2951495305210896
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_24993146,0.2787896385686176
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_340453041,0.31346756710209656
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_444631845,0.2347200700490081
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_468207512,0.24142081122134576
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_553888770,0.3024402636808322
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_708791158,0.2513727165088584
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_780540798,0.2578012701031112
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_827732877,0.2741095156679326
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_837421620,0.2769177852418003
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_845880246,0.28000450560507695
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_850300441,0.1929457348493518
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,independent_melt_856510393,0.24985719066081788
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_129223029,0.450703335639717
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_176364202,0.5224813864061404
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_197585375,0.5952039691575283
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_24993146,0.6665171634094357
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_340453041,0.6054305610407983
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_444631845,0.48550268679052766
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_468207512,0.5339223738951521
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_553888770,0.6019259169155026
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_708791158,0.5315587607879957
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_780540798,0.48278868771980016
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_827732877,0.5271572110279708
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_837421620,0.5847155681849671
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_845880246,0.6004390981852037
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_850300441,0.43573132878521514
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,independent_melt_856510393,0.506206518147575
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_129223029,0.450703335639717
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_176364202,0.5224813864061404
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_197585375,0.5952039691575283
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_24993146,0.6665171634094357
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_340453041,0.6054305610407983
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_444631845,0.48550268679052766
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_468207512,0.5339223738951521
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_553888770,0.6019259169155026
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_708791158,0.5315587607879957
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_780540798,0.48278868771980016
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_827732877,0.5271572110279708
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_837421620,0.5847155681849671
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_845880246,0.6004390981852037
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_850300441,0.43573132878521514
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,independent_melt_856510393,0.506206518147575
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_129223029,0.45090229256692926
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_176364202,0.5221349499941077
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_197585375,0.5956358563990701
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_24993146,0.665700134404298
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_340453041,0.6049121376529156
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_444631845,0.4849233771119005
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_468207512,0.5332976087027682
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_553888770,0.6020562358904998
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_708791158,0.531024308153466
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_780540798,0.4825766807246616
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_827732877,0.5280648572848251
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_837421620,0.5858022521628063
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_845880246,0.6006566020789353
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_850300441,0.4355982411651695
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,independent_melt_856510393,0.5067032046682851
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_129223029,0.45090229256692926
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_176364202,0.5221349499941077
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_197585375,0.5956358563990701
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_24993146,0.665700134404298
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_340453041,0.6049121376529156
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_444631845,0.4849233771119005
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_468207512,0.5332976087027682
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_553888770,0.6020562358904998
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_708791158,0.531024308153466
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_780540798,0.4825766807246616
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_827732877,0.5280648572848251
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_837421620,0.5858022521628063
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_845880246,0.6006566020789353
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_850300441,0.4355982411651695
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,independent_melt_856510393,0.5067032046682851
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_129223029,0.7043215941202454
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_176364202,0.8577781274799096
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_197585375,0.8224344726887922
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_24993146,0.9733214394386723
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_340453041,0.8897733473189284
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_444631845,0.8292639796270675
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_468207512,0.7970700288834944
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_553888770,0.9821925692708644
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_708791158,0.833856074294039
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_780540798,0.830157791962762
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_827732877,0.7908871828776035
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_837421620,0.9647330307078922
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_845880246,0.8875255857861186
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_850300441,0.7145963256231871
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,independent_melt_856510393,0.8383097066856081
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_129223029,0.7043215941202454
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_176364202,0.8577781274799096
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_197585375,0.8224344726887922
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_24993146,0.9733214394386723
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_340453041,0.8897733473189284
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_444631845,0.8292639796270675
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_468207512,0.7970700288834944
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_553888770,0.9821925692708644
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_708791158,0.833856074294039
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_780540798,0.830157791962762
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_827732877,0.7908871828776035
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_837421620,0.9647330307078922
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_845880246,0.8875255857861186
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_850300441,0.7145963256231871
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,independent_melt_856510393,0.8383097066856081
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_129223029,0.7043215941202454
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_176364202,0.8577781274799096
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_197585375,0.8224344726887922
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_24993146,0.9733214394386723
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_340453041,0.8897733473189284
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_444631845,0.8292639796270675
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_468207512,0.7970700288834944
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_553888770,0.9821925692708644
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_708791158,0.833856074294039
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_780540798,0.830157791962762
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_827732877,0.7908871828776035
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_837421620,0.9647330307078922
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_845880246,0.8875255857861186
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_850300441,0.7145963256231871
