source,temperature_K,frame,field,distance_lo_A,distance_hi_A,pairs,distance_mean_A,p1,p2,shuffle_p1,shuffle_p2,excess_p1,excess_p2,overlap80,valid_centers,centers
938,450.0,128,block2_output/axial_bivector,26,40,2499,33.531341246769465,-0.013933020220124747,0.010866416186366318,-0.0015396736118908762,-0.0019758107389775716,-0.012393346608233866,0.012842226925343892,0.0,320,320
938,450.0,128,block2_output/axial_bivector,40,80,30948,59.39781690117428,0.0006768574563524831,-0.0030421096993294506,-0.0013827943655673517,-0.0020029584865802765,0.0020596518219198425,-0.001039151212749175,0.0,320,320
938,450.0,128,block2_output/point_numerator,0,4,1281,3.0717438465103966,0.04129486786555228,-0.009092660574996459,0.0013711469166469423,-0.0018339059709698206,0.03992372094890532,-0.007258754604026639,0.6736533957845433,320,320
938,450.0,128,block2_output/point_numerator,4,8,6129,6.263368874703096,-0.008797126923313515,0.005141811780486421,0.0012434779304632728,-0.0014455311627444413,-0.010040604853776806,0.006587342943230863,0.37485723609071625,320,320
938,450.0,128,block2_output/point_numerator,8,12,6652,9.888823933654304,-0.011269836608696756,0.006140397507689594,0.001250218432388911,-0.0014540561308734876,-0.012520055041085684,0.007594453638563082,0.12085650932050511,320,320
938,450.0,128,block2_output/point_numerator,12,18,2389,13.3678968719182,0.0090654481774293,0.00367290991933714,0.0012651479274950847,-0.001472938028893394,0.0078003002499342005,0.005145847948230535,0.00815717873587275,320,320
938,450.0,128,block2_output/point_numerator,18,26,922,22.555573567910997,0.020019479722545946,-0.007768264611748435,0.0012628133481075337,-0.0014699853979034227,0.01875666637443839,-0.006298279213845012,0.0,320,320
938,450.0,128,block2_output/point_numerator,26,40,2499,33.531341246769465,0.0022656446971146328,-0.002250664317953177,0.0013026716475557966,-0.0015203956991277265,0.0009629730495588171,-0.0007302686188254507,0.0,320,320
938,450.0,128,block2_output/point_numerator,40,80,30948,59.39781690117428,0.0027437777754767967,-0.0042273681732060454,0.0012705268587572312,-0.0014797409670253027,0.0014732509167195472,-0.002747627206180743,0.0,320,320
938,450.0,128,centroid_7A,0,4,1281,3.0717438465103966,0.09500269112213873,0.002738981118537102,-0.0017481742312535106,-0.001264319354133059,0.09675086535339225,0.004003300472670173,0.6736533957845433,320,320
938,450.0,128,centroid_7A,4,8,6129,6.263368874703096,-0.0012245393403272785,0.006605591135873342,-0.0016556908786376644,-0.0009236930241350082,0.00043115153831039523,0.0075292841600083605,0.37485723609071625,320,320
938,450.0,128,centroid_7A,8,12,6652,9.888823933654304,-0.0292827988947332,-0.0003783303892263624,-0.001679359910708776,-0.000905996759769829,-0.027603438984024415,0.0005276663705434776,0.12085650932050511,320,320
938,450.0,128,centroid_7A,12,18,2389,13.3678968719182,0.0005805013421051587,0.0018861867962399607,-0.001731784300223371,-0.000866801415691282,0.00231228564232854,0.0027529882119312512,0.00815717873587275,320,320
938,450.0,128,centroid_7A,18,26,922,22.555573567910997,-0.013413314704159827,0.004918770301183813,-0.0017235865079808792,-0.0008729305340387538,-0.01168972819617895,0.005791700835222571,0.0,320,320
938,450.0,128,centroid_7A,26,40,2499,33.531341246769465,0.00025550748458841343,0.009736754589975872,-0.001863547504706148,-0.0007682880293759946,0.0021190549892945772,0.010505042619351876,0.0,320,320
938,450.0,128,centroid_7A,40,80,30948,59.39781690117428,0.00018106780010639008,-0.0038075015703189063,-0.0017506722254782845,-0.0008526797685695716,0.0019317400255846823,-0.0029548218017493256,0.0,320,320
938,450.0,128,centroid_support,0,4,1281,3.0717438465103966,0.30168439712490785,0.10370969566972625,0.06706392047434154,0.010021315404334345,0.23462047665056626,0.0936883802653919,0.6736533957845433,320,320
938,450.0,128,centroid_support,4,8,6129,6.263368874703096,0.18285470933166373,0.02038075661809254,0.0672791722314977,0.01036336410630232,0.11557553710016605,0.010017392511790225,0.37485723609071625,320,320
938,450.0,128,centroid_support,8,12,6652,9.888823933654304,0.0754003286149967,-0.01605957984629822,0.0671660511216859,0.010370632529599449,0.008234277493310783,-0.026430212375897665,0.12085650932050511,320,320
938,450.0,128,centroid_support,12,18,2389,13.3678968719182,-0.0295405418550876,-0.011915328805982903,0.0669154998906394,0.010386731314414173,-0.096456041745727,-0.022302060120397073,0.00815717873587275,320,320
938,450.0,128,centroid_support,18,26,922,22.555573567910997,0.07797492755415075,0.0032985160338447053,0.06695467949687303,0.010384213888946949,0.011020248057277715,-0.007085697855102238,0.0,320,320
938,450.0,128,centroid_support,26,40,2499,33.531341246769465,0.04607473507740249,0.012503819872634925,0.06628576565061357,0.010427193921515707,-0.020211030573211095,0.0020766259511192163,0.0,320,320
938,450.0,128,centroid_support,40,80,30948,59.39781690117428,0.039641826671426364,0.011568739289617382,0.06682522906501129,0.010392531527770798,-0.027183402393584914,0.001176207761846585,0.0,320,320
938,450.0,128,shape_axis_7A,0,4,620,3.06726535466807,0.07217772904718003,0.04776058269163828,0.07636168467415153,0.0015604539823079744,-0.00418395562697149,0.0462001287093303,0.6741733870967742,216,320
938,450.0,128,shape_axis_7A,4,8,2869,6.271480937325334,0.08116787776559492,-0.004892992907200098,0.07636168467415153,0.0015604539823079744,0.004806193091443409,-0.006453446889508073,0.3745207389334263,216,320
938,450.0,128,shape_axis_7A,8,12,3150,9.90955264870219,0.06985506828048911,-0.005029818257222505,0.07636168467415153,0.0015604539823079742,-0.006506616393662416,-0.006590272239530477,0.12063095238095237,216,320
938,450.0,128,shape_axis_7A,12,18,1035,13.310140313492758,0.08033971281906832,-0.013034827729468694,0.07636168467415153,0.0015604539823079744,0.003978028144916781,-0.014595281711776664,0.008961352657004833,216,320
938,450.0,128,shape_axis_7A,18,26,310,22.488697624850808,0.1937765732681734,-0.008660548376101428,0.07636168467415153,0.0015604539823079744,0.1174148885940219,-0.010221002358409406,0.0,216,320
938,450.0,128,shape_axis_7A,26,40,989,33.87060810198365,0.0364901610745611,-0.010970659949947805,0.07636168467415154,0.0015604539823079744,-0.03987152359959041,-0.01253111393225578,0.0,216,320
938,450.0,128,shape_axis_7A,40,80,14135,59.20606594312955,0.0758028521392308,0.004213869418781071,0.07636168467415154,0.0015604539823079744,-0.000558832534920715,0.0026534154364730956,0.0,216,320
938,450.0,256,block1/ideal_bivector,0,4,1243,3.040541802533039,0.14133382759604646,0.022426387266712117,0.007762566811846973,-0.0018924904662310455,0.1335712607841995,0.024318877732943167,0.6785096540627514,319,320
938,450.0,256,block1/ideal_bivector,4,8,6196,6.251030167494268,-0.0023331385732350486,0.0005971949999761067,0.005897893318859689,-0.0015574698906325897,-0.008231031892094736,0.0021546648906087,0.3758453034215623,319,320
938,450.0,256,block1/ideal_bivector,8,12,6756,9.91117651658758,0.0009006415104834989,-0.011742807912466529,0.0031676906683313086,-0.0011898314900362764,-0.002267049157847803,-0.010552976422430254,0.12034672883362936,319,320
938,450.0,256,block1/ideal_bivector,12,18,2573,13.52333326846638,0.008435311830582545,-0.006981409037615089,0.0025866703241389432,-0.000939751482202644,0.005848641506443605,-0.006041657555412445,0.007083171395258454,319,320
938,450.0,256,block1/ideal_bivector,18,26,1009,22.291681906886367,0.05578561971619449,-0.011424234971572387,0.004144413496750504,-0.002186399781761643,0.05164120621944399,-0.009237835189810742,0.0,319,320
938,450.0,256,block1/ideal_bivector,26,40,3046,33.67266534901473,0.010551018159067005,0.01584994717089465,0.0007828150756903533,-0.00043316493386674954,0.00976820308337666,0.016283112104761403,0.0,319,320
938,450.0,256,block1/ideal_bivector,40,80,29584,59.81298629574822,-0.0072868602057923,-0.000503049354880424,-0.0008294457169291483,-0.0004364970372057555,-0.006457414488863147,-6.655231767466927e-05,0.0,319,320
938,450.0,256,block1/axial_bivector,0,4,1243,3.040541802533039,0.015679474517859854,0.0065643457624644155,0.008728479336931603,-0.0012056023396968985,0.006950995180928262,0.007769948102161325,0.6785096540627514,320,320
938,450.0,256,block1/axial_bivector,4,8,6196,6.251030167494268,0.03981137721282503,-0.00410163693311721,0.0050483258316186205,-0.0021417591982783794,0.03476305138120642,-0.001959877734838827,0.3758453034215623,320,320
938,450.0,256,block1/axial_bivector,8,12,6756,9.91117651658758,0.0201098706754247,-3.3039195736146475e-05,0.001543944218847614,-0.0027027450788114685,0.018565926456577092,0.002669705883075327,0.12034672883362936,320,320
938,450.0,256,block1/axial_bivector,12,18,2574,13.524538735004942,0.015615128326246815,-0.006948795261053801,0.0009824500631779914,-0.002388944942216958,0.01463267826306882,-0.004559850318836841,0.007080419580419581,320,320
938,450.0,256,block1/axial_bivector,18,26,1012,22.28980763919323,-0.04458177819507492,-0.0010358578187299526,0.0028127188011190284,-0.0016521510594611425,-0.047394496996193955,0.0006162932407311993,0.0,320,320
938,450.0,256,block1/axial_bivector,26,40,3112,33.75413202399435,-0.03010286852301432,-0.015836317387037436,-0.00043267603221882294,-0.0027612399227950448,-0.029670192490795496,-0.013075077464242385,0.0,320,320
938,450.0,256,block1/axial_bivector,40,80,29831,59.70966766743528,-0.010494499391092916,-0.000650523136063104,-0.0018477481584277644,-0.0019135141788682126,-0.008646751232665154,0.0012629910428051123,0.0,320,320
938,450.0,256,block1/point_numerator,0,4,1243,3.040541802533039,0.15618158702173207,0.024594799636292526,0.008939695006649985,-0.0021748773521745404,0.14724189201508212,0.02676967698846706,0.6785096540627514,319,320
938,450.0,256,block1/point_numerator,4,8,6196,6.251030167494268,0.00010913529338530951,2.0137787468458544e-05,0.006781423136957668,-0.0017272269483220534,-0.006672287843572376,0.0017473647357905098,0.3758453034215623,319,320
938,450.0,256,block1/point_numerator,8,12,6756,9.91117651658758,0.003122753665305721,-0.012081793196512222,0.0037171825004782585,-0.0012636347637647134,-0.0005944288351725451,-0.01081815843274751,0.12034672883362936,319,320
938,450.0,256,block1/point_numerator,12,18,2573,13.52333326846638,0.008577010174372627,-0.008629337038623234,0.003059260513003693,-0.0009941889035642183,0.005517749661368923,-0.0076351481350590165,0.007083171395258454,319,320
938,450.0,256,block1/point_numerator,18,26,1009,22.291681906886367,0.0582359019568488,-0.011357162422066462,0.004730152994075999,-0.002228570951851546,0.05350574896277279,-0.00912859147021492,0.0,319,320
938,450.0,256,block1/point_numerator,26,40,3046,33.67266534901473,0.011577684534947074,0.015436510482703163,0.0011086096150200108,-0.0004951876126081913,0.010469074919927056,0.015931698095311357,0.0,319,320
938,450.0,256,block1/point_numerator,40,80,29584,59.81298629574822,-0.008541680405866484,-0.0003160091358832138,-0.0007133178960569761,-0.00041467148456958484,-0.007828362509809512,9.866234868637082e-05,0.0,319,320
938,450.0,256,block2_mlp_input/ideal_bivector,0,4,1243,3.040541802533039,0.1401869905304647,0.0230556402535239,0.007822053584302201,-0.001699098949983227,0.13236493694616253,0.02475473920350713,0.6785096540627514,319,320
938,450.0,256,block2_mlp_input/ideal_bivector,4,8,6196,6.251030167494268,-0.002719597953771656,0.0004901820411959683,0.005925574268617252,-0.0014021821339428996,-0.008645172222388918,0.0018923641751388738,0.3758453034215623,319,320
938,450.0,256,block2_mlp_input/ideal_bivector,8,12,6756,9.91117651658758,0.00044058262777468485,-0.0116291001778775,0.0031807262601525085,-0.0010574352303358411,-0.002740143632377832,-0.010571664947541652,0.12034672883362936,319,320
938,450.0,256,block2_mlp_input/ideal_bivector,12,18,2573,13.52333326846638,0.008164521925631893,-0.0066001714779088125,0.0025889547093488102,-0.000828335908574403,0.005575567216283084,-0.005771835569334406,0.007083171395258454,319,320
938,450.0,256,block2_mlp_input/ideal_bivector,18,26,1009,22.291681906886367,0.0554526319998923,-0.010373094604749026,0.004201387988556827,-0.002084317838120906,0.05125124401133547,-0.008288776766628113,0.0,319,320
938,450.0,256,block2_mlp_input/ideal_bivector,26,40,3046,33.67266534901473,0.010229548287785158,0.015830881154449108,0.0007889367354512893,-0.0002872394895172588,0.009440611552333864,0.016118120643966366,0.0,319,320
938,450.0,256,block2_mlp_input/ideal_bivector,40,80,29584,59.81298629574822,-0.006979377478478808,-0.000413973302825745,-0.0008320196736228958,-0.00035940861437504777,-0.00614735780485591,-5.456468845069408e-05,0.0,319,320
938,450.0,256,block2_mlp_input/axial_bivector,0,4,1243,3.040541802533039,0.019035943420007213,0.004895316304668436,0.008732253497939173,-0.0014820526734147818,0.010303689922068046,0.006377368978083215,0.6785096540627514,320,320
938,450.0,256,block2_mlp_input/axial_bivector,4,8,6196,6.251030167494268,0.03921712524955201,-0.004358538066142315,0.005220351403057132,-0.0023281743854573532,0.03399677384649489,-0.0020303636806849614,0.3758453034215623,320,320
938,450.0,256,block2_mlp_input/axial_bivector,8,12,6756,9.91117651658758,0.020390081412126004,0.00015468704826853156,0.0017614980627829154,-0.0028509018227391883,0.018628583349343097,0.003005588871007722,0.12034672883362936,320,320
938,450.0,256,block2_mlp_input/axial_bivector,12,18,2574,13.524538735004942,0.015568761131772342,-0.006714302294541336,0.0012267870892068288,-0.00254259983757525,0.014341974042565521,-0.004171702456966088,0.007080419580419581,320,320
938,450.0,256,block2_mlp_input/axial_bivector,18,26,1012,22.28980763919323,-0.04464139345148871,-0.002954782864535935,0.0028846946924488905,-0.0018379132104897234,-0.0475260881439376,-0.0011168696540462062,0.0,320,320
938,450.0,256,block2_mlp_input/axial_bivector,26,40,3112,33.75413202399435,-0.031029613598424398,-0.016233762982746217,-0.000254772384554482,-0.0029561878918867,-0.030774841213869905,-0.01327757509085952,0.0,320,320
938,450.0,256,block2_mlp_input/axial_bivector,40,80,29831,59.70966766743528,-0.01017722314277626,-0.0007692366573311111,-0.0016600857276512007,-0.0020990764609167315,-0.00851713741512505,0.0013298398035856205,0.0,320,320
938,450.0,256,block2_mlp_input/point_numerator,0,4,1243,3.040541802533039,0.0649183787977315,0.02177896516571299,0.0010238931070445758,-0.000448496839909957,0.06389448569068695,0.022227462005622946,0.6785096540627514,319,320
938,450.0,256,block2_mlp_input/point_numerator,4,8,6196,6.251030167494268,0.0009621318826525591,-0.0028700596897902044,0.0009851931891388752,-0.0009530965766071766,-2.3061306486316237e-05,-0.0019169631131830307,0.3758453034215623,319,320
938,450.0,256,block2_mlp_input/point_numerator,8,12,6756,9.91117651658758,-0.007593124449131129,-0.0023355408710765283,0.0005222077460937568,-0.0010124070096710143,-0.008115332195224886,-0.0013231338614055142,0.12034672883362936,319,320
938,450.0,256,block2_mlp_input/point_numerator,12,18,2572,13.522879620670945,0.022096997083963923,-0.006539366299438159,0.00019597443803309866,-0.0010332584351107476,0.02190102264593082,-0.00550610786432741,0.00708592534992224,319,320
938,450.0,256,block2_mlp_input/point_numerator,18,26,1010,22.288877164406685,-0.0065610756564842415,0.008161722460257793,0.0015693934229294626,-0.0012768761202056641,-0.008130469079413696,0.009438598580463458,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,26,40,3102,33.75402561065838,-0.009550979551298381,0.0009537851563388807,-0.0006591421822243547,-0.0003113610639143493,-0.008891837369074028,0.0012651462202532288,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,40,80,29526,59.71114364632405,-0.0029992358973587162,-0.0008099504240191246,-0.0009101794577567114,-0.0007067307405199099,-0.002089056439602007,-0.00010321968349921453,0.0,319,320
938,450.0,256,block2_output/plane_normal,0,4,1243,3.040541802533039,0.10116367964980318,0.016704334944796388,0.004005604498005498,-0.0011633674999343788,0.09715807515179767,0.017867702444730772,0.6785096540627514,319,320
938,450.0,256,block2_output/plane_normal,4,8,6196,6.251030167494268,-0.006733884344592129,0.002485223078538052,0.0030626178297472823,-0.0011040832034923524,-0.009796502174339415,0.003589306282030406,0.3758453034215623,319,320
938,450.0,256,block2_output/plane_normal,8,12,6756,9.91117651658758,-0.004013283236709772,-0.010866635107575627,0.0013742864381626804,-0.0009975875146424605,-0.005387569674872462,-0.009869047592933161,0.12034672883362936,319,320
938,450.0,256,block2_output/plane_normal,12,18,2573,13.52333326846638,0.008776592492405087,-0.0025650334285105465,0.0010639094276232199,-0.0007004401157645977,0.007712683064781861,-0.0018645933127459464,0.007083171395258454,319,320
938,450.0,256,block2_output/plane_normal,18,26,1009,22.291681906886367,0.04702424653994594,-0.014874982807501814,0.0020708191996835147,-0.0017640695563317208,0.044953427340262433,-0.013110913251170087,0.0,319,320
938,450.0,256,block2_output/plane_normal,26,40,3046,33.67266534901473,0.00889708950673195,0.01678147043542219,-0.00026169955644549705,-0.00037556317779011416,0.009158789063177446,0.01715703361321231,0.0,319,320
938,450.0,256,block2_output/plane_normal,40,80,29584,59.81298629574822,-0.005005586953945485,-0.0007398588814185819,-0.00120775925702638,-0.0002634149134682776,-0.0037978276969191133,-0.00047644396795030054,0.0,319,320
938,450.0,256,block2_output/ideal_bivector,0,4,1243,3.040541802533039,0.14108100224886955,0.023649466641721153,0.007947870899323488,-0.0016265850071661271,0.13313313134954605,0.02527605164888728,0.6785096540627514,319,320
938,450.0,256,block2_output/ideal_bivector,4,8,6196,6.251030167494268,-0.0027178058610630956,0.00033710235165627873,0.006009113160760238,-0.0013349754844590106,-0.008726919021823336,0.001672077836115289,0.3758453034215623,319,320
938,450.0,256,block2_output/ideal_bivector,8,12,6756,9.91117651658758,0.00041392502807437875,-0.011605187527157739,0.0032302219637768575,-0.0009884451103911091,-0.002816296935702479,-0.010616742416766628,0.12034672883362936,319,320
938,450.0,256,block2_output/ideal_bivector,12,18,2573,13.52333326846638,0.008010832067788406,-0.006651854789896016,0.002628168914041413,-0.0007662878762643925,0.0053826631537469945,-0.005885566913631625,0.007083171395258454,319,320
938,450.0,256,block2_output/ideal_bivector,18,26,1009,22.291681906886367,0.05543554836132863,-0.009733011305613368,0.004277542594989647,-0.0020195887267794284,0.05115800576633898,-0.007713422578833933,0.0,319,320
938,450.0,256,block2_output/ideal_bivector,26,40,3046,33.67266534901473,0.010202556071834793,0.01582309559747856,0.0008194127275718136,-0.00020898241058620563,0.009383143344262976,0.016032078008064766,0.0,319,320
938,450.0,256,block2_output/ideal_bivector,40,80,29584,59.81298629574822,-0.006940363952823665,-0.00032397856553453044,-0.0008186507621284122,-0.0003008226412438751,-0.00612171319069525,-2.315592429065431e-05,0.0,319,320
938,450.0,256,block2_output/axial_bivector,0,4,1243,3.040541802533039,0.010548478076888202,0.005118445922986064,0.007758762264985258,-0.0012361826384853444,0.002789715811902949,0.00635462856147141,0.6785096540627514,320,320
938,450.0,256,block2_output/axial_bivector,4,8,6196,6.251030167494268,0.04029692886223798,-0.0037421475219828718,0.00457332346859379,-0.001972098915817987,0.03572360539364419,-0.0017700486061648852,0.3758453034215623,320,320
938,450.0,256,block2_output/axial_bivector,8,12,6756,9.91117651658758,0.019189243809800027,-0.0007062256977054532,0.0014463805725476178,-0.0025092413022540956,0.017742863237252413,0.0018030156045486438,0.12034672883362936,320,320
938,450.0,256,block2_output/axial_bivector,12,18,2574,13.524538735004942,0.01826574859170786,-0.007885885819888593,0.0009148861151589668,-0.0021948649927190367,0.017350862476548903,-0.00569102082716956,0.007080419580419581,320,320
938,450.0,256,block2_output/axial_bivector,18,26,1012,22.28980763919323,-0.04521719192460311,0.002855036467043227,0.002366386162095886,-0.0015249858167243537,-0.04758357808669899,0.004380022283767584,0.0,320,320
938,450.0,256,block2_output/axial_bivector,26,40,3112,33.75413202399435,-0.027788153882892543,-0.0149908905903045,-0.0003703694669886504,-0.0026984293650834444,-0.02741778441590388,-0.012292461225221053,0.0,320,320
938,450.0,256,block2_output/axial_bivector,40,80,29831,59.70966766743528,-0.010684753615978697,-0.0004585165014542913,-0.0017554605695431463,-0.001873704545493541,-0.00892929304643554,0.0014151880440392505,0.0,320,320
938,450.0,256,block2_output/point_numerator,0,4,1243,3.040541802533039,0.06495536144762781,0.021774190391950575,0.0010156790037274485,-0.0004570052219274051,0.06393968244390039,0.02223119561387797,0.6785096540627514,319,320
938,450.0,256,block2_output/point_numerator,4,8,6196,6.251030167494268,0.0009132496930680822,-0.0028842294334820787,0.0009781446340566282,-0.000960494172562176,-6.489494098853092e-05,-0.0019237352609199128,0.3758453034215623,319,320
938,450.0,256,block2_output/point_numerator,8,12,6756,9.91117651658758,-0.007621936729414144,-0.002337230339459231,0.0005168573261416566,-0.0010179476900196275,-0.008138794055555787,-0.0013192826494396108,0.12034672883362936,319,320
938,450.0,256,block2_output/point_numerator,12,18,2572,13.522879620670945,0.02206971852861733,-0.006541311765891265,0.00019077547584145268,-0.0010380688292904554,0.021878943052775896,-0.005503242936600816,0.00708592534992224,319,320
938,450.0,256,block2_output/point_numerator,18,26,1010,22.288877164406685,-0.006550560128186587,0.00812209319484115,0.001565007231067267,-0.0012826458421504364,-0.008115567359253834,0.009404739036991586,0.0,319,320
938,450.0,256,block2_output/point_numerator,26,40,3102,33.75402561065838,-0.009540333819242101,0.0009499779912552779,-0.0006637310403421063,-0.00031501611871705945,-0.008876602778899984,0.0012649941099723279,0.0,319,320
938,450.0,256,block2_output/point_numerator,40,80,29526,59.71114364632405,-0.002989603246315183,-0.0008102379287606514,-0.0009135114877033257,-0.0007086229146000897,-0.002076091758611842,-0.00010161501416056956,0.0,319,320
938,450.0,256,centroid_7A,0,4,1237,3.0417546598019114,0.21758064770180036,0.04326429161674427,0.015074323650842648,0.003070426549598549,0.20250632405095764,0.04019386506714572,0.6783751010509298,319,320
938,450.0,256,centroid_7A,4,8,6154,6.250944460766619,0.025878293308287323,0.0078072808829057275,0.009480033395079853,0.003287809678656498,0.016398259913207466,0.004519471204249231,0.3758165420864479,319,320
938,450.0,256,centroid_7A,8,12,6700,9.910014166588995,0.007060685746146149,-0.008447747441539682,0.0037722263896040804,0.00270342801890269,0.0032884593565420707,-0.011151175460442374,0.12034701492537314,319,320
938,450.0,256,centroid_7A,12,18,2548,13.523910621004372,0.014668636381737226,0.002487017875926093,0.0021220668695726146,0.0028599943542851123,0.012546569512164613,-0.00037297647835902027,0.0070594583987441135,319,320
938,450.0,256,centroid_7A,18,26,1007,22.29662050286763,-0.010206993119561567,-0.017414733646331254,0.006087046923511224,0.0015332484404234929,-0.016294040043072795,-0.01894798208675475,0.0,319,320
938,450.0,256,centroid_7A,26,40,3104,33.75313271579204,0.0074125827795350485,-0.001175908997703918,0.0004710422237166035,0.002222331668455232,0.006941540555818438,-0.0033982406661591485,0.0,319,320
938,450.0,256,centroid_7A,40,80,29655,59.71598678676365,-0.01920132212075069,0.002772440587387382,-0.003965284500680966,0.0018562305943325916,-0.015236037620069726,0.0009162099930547918,0.0,319,320
938,450.0,256,centroid_support,0,4,1243,3.040541802533039,0.7822261645605175,0.581748818595765,0.13132166789239666,0.19826099211924325,0.6509044966681211,0.3834878264765217,0.6785096540627514,319,320
938,450.0,256,centroid_support,4,8,6196,6.251030167494268,0.6520056127349926,0.3844716782903087,0.1020149856107027,0.1857596272413327,0.5499906271242898,0.19871205104897602,0.3758453034215623,319,320
938,450.0,256,centroid_support,8,12,6756,9.91117651658758,0.5288634648788777,0.22081539117058985,0.06970316176474342,0.17004198360314546,0.45916030311413425,0.05077340756744439,0.12034672883362936,319,320
938,450.0,256,centroid_support,12,18,2572,13.524153852722781,0.42199931587768585,0.1080405729891085,0.055328887711123494,0.16646947324441608,0.36667042816656237,-0.05842890025530756,0.00708592534992224,319,320
938,450.0,256,centroid_support,18,26,1009,22.28748626274638,0.18375961852300832,-0.002339965200090629,0.0750428122675275,0.16782023559690537,0.10871680625548084,-0.170160200796996,0.0,319,320
938,450.0,256,centroid_support,26,40,3084,33.725466987891195,0.07157142456953433,0.0009587027414356363,0.04780754443847505,0.1626064333480032,0.023763880131059296,-0.16164773060656756,0.0,319,320
938,450.0,256,centroid_support,40,80,29545,59.775544282952445,-0.27658728837496993,0.10825398381307089,0.011417868978320972,0.14795261302687177,-0.2880051573532909,-0.03969862921380089,0.0,319,320
938,450.0,256,shape_axis_7A,0,4,489,3.039582115861993,0.1725924677958396,0.18474757613129342,0.1367353439002756,0.014481298735073644,0.035857123895563996,0.1702662773962198,0.6767893660531697,200,320
938,450.0,256,shape_axis_7A,4,8,2445,6.224604127448263,0.15079349438890877,0.017998771609203403,0.13885267096166912,0.01329312491172735,0.011940823427239665,0.004705646697476049,0.3786656441717791,200,320
938,450.0,256,shape_axis_7A,8,12,2534,9.892605242397563,0.15185068821452397,0.004595351904929613,0.13914217636159304,0.011408842971175408,0.012708511852930919,-0.006813491066245801,0.1218873322809787,200,320
938,450.0,256,shape_axis_7A,12,18,868,13.533972044682942,0.15356678723979897,-0.02507309320155056,0.141123536664488,0.010765069089400055,0.012443250575311003,-0.03583816229095062,0.007805299539170508,200,320
938,450.0,256,shape_axis_7A,18,26,313,22.092877414125635,0.20107612197784433,-0.006230141291654652,0.13276863023095795,0.005507984947450182,0.0683074917468864,-0.011738126239104828,0.0,200,320
938,450.0,256,shape_axis_7A,26,40,1186,33.912452706913896,0.054386862114939316,-0.026053625270307912,0.13542894782801793,0.00828579887276008,-0.08104208571307861,-0.034339424143068,0.0,200,320
938,450.0,256,shape_axis_7A,40,80,11907,59.59199542612088,0.14019845632461964,0.00611229559846408,0.13860386230138855,0.006867451680158995,0.001594594023231088,-0.0007551560816949172,0.0,200,320
938,450.0,384,block1/ideal_bivector,0,4,1232,3.024810038364614,0.16678756523961427,0.04828171997281113,0.0007067607643651306,0.0004635406526652434,0.1660808044752491,0.047818179320145884,0.681158685064935,317,320
938,450.0,384,block1/ideal_bivector,4,8,6224,6.280087616002818,-0.03269804751073256,0.002789159101115994,-0.00017584849060791049,-0.0001988640676458544,-0.03252219902012464,0.0029880231687618485,0.3694609575835475,317,320
938,450.0,384,block1/ideal_bivector,8,12,6418,9.93156278068208,-0.011352352631008911,0.011582954181371273,-0.000843777129090167,-0.0007847628581985009,-0.010508575501918745,0.012367717039569773,0.11551690557806171,317,320
938,450.0,384,block1/ideal_bivector,12,18,2294,13.334838015625268,0.00998941494954638,0.007668405278384554,-0.0008345559651799769,-0.0009518821967216741,0.010823970914726356,0.00862028747510623,0.0071163905841325195,317,320
938,450.0,384,block1/ideal_bivector,18,26,453,22.443442556508767,0.009240382543548739,-0.019143588787909036,-0.0009726027380048319,-0.001270356755956899,0.010212985281553575,-0.01787323203195214,0.0,317,320
938,450.0,384,block1/ideal_bivector,26,40,2357,33.98168359423899,-0.007888064362178876,0.002994743309974985,0.00011702449824498495,-0.0007539439038335208,-0.008005088860423861,0.0037486872138085053,0.0,317,320
938,450.0,384,block1/ideal_bivector,40,80,30993,59.337261847121646,0.0009778178556009791,-0.006757030418865134,-0.0007669705878847335,-0.0008690173404989752,0.0017447884434857101,-0.005888013078366159,0.0,317,320
938,450.0,384,block1/axial_bivector,0,4,1260,3.0244725816678617,-0.0203964372576913,0.011426191168195116,-0.00194735225975961,-0.0013029549394229932,-0.01844908499793169,0.012729146107618106,0.6813492063492064,320,320
938,450.0,384,block1/axial_bivector,4,8,6367,6.279893418826386,0.015998937849258526,-0.00019766442221379134,-0.0006732942649774982,-0.002620985770183765,0.01667223211423603,0.002423321347969973,0.36955395005497094,320,320
938,450.0,384,block1/axial_bivector,8,12,6579,9.934167328355645,9.076377112967521e-05,-0.00620042769870983,0.00018063194528897318,-0.002840741384624378,-8.986817415930196e-05,-0.003359686314085452,0.11541647666818665,320,320
938,450.0,384,block1/axial_bivector,12,18,2341,13.332796573555708,0.007564035296781549,-0.009267124977729543,0.000383345439856092,-0.0031198787124661147,0.007180689856925451,-0.006147246265263429,0.007128363947031183,320,320
938,450.0,384,block1/axial_bivector,18,26,458,22.453081489930337,0.014001386969083648,0.029338296685579128,0.00013218697212472882,-0.002250055426579232,0.013869199996958912,0.03158835211215836,0.0,320,320
938,450.0,384,block1/axial_bivector,26,40,2386,33.96894675666366,0.014029871502012087,-0.0009459187227631851,-0.0003474532013576644,-0.0029693342134937467,0.014377324703369748,0.0020234154907305623,0.0,320,320
