task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean,positive,prevalence,auroc,average_precision
structure,nonlinear,plus_tda,942,450.0,q6,3204,0.12672421962382266,0.9459332926648407,0.8660326044061513,,,,
structure,nonlinear,plus_tda,942,450.0,w4,3204,0.5489225796136412,0.9866437199087402,0.4436466086619252,,,,
structure,nonlinear,plus_tda,942,450.0,w6,3204,0.6265031963001978,0.703698841184242,0.1096998323233459,,,,
structure,nonlinear,plus_tda,942,450.0,qbar6,3204,0.033368883886378736,1.0849502522777519,0.9692438581249934,,,,
structure,nonlinear,plus_tda,942,450.0,q6_coherence,3204,0.06896252903173107,1.038443473851876,0.9335904834801168,,,,
structure,nonlinear,plus_tda,942,450.0,bond_order,3204,0.33185986947347484,0.9381642174180227,0.6462667587271597,,,,
structure,nonlinear,plus_tda,942,450.0,angular_arrangement,3204,0.3041922399587312,1.0412728733662904,0.7078650104700029,,,,
structure,nonlinear,plus_tda,970,500.0,q4,3204,0.4279275952224652,0.7025795348422363,0.39091935645612563,,,,
structure,nonlinear,plus_tda,970,500.0,q6,3204,0.08535616447184442,0.9755876862048958,0.9125079522027529,,,,
structure,nonlinear,plus_tda,970,500.0,w4,3204,0.42558653529786267,0.820544480253567,0.48133642290013734,,,,
structure,nonlinear,plus_tda,970,500.0,w6,3204,0.4470395958887091,0.5113808606390153,0.1258186797798927,,,,
structure,nonlinear,plus_tda,970,500.0,qbar6,3204,0.0232358918973581,1.2329049515565487,0.98115354158646,,,,
structure,nonlinear,plus_tda,970,500.0,q6_coherence,3204,0.05153628724622667,1.1822379003759167,0.9564078539269976,,,,
structure,nonlinear,plus_tda,970,500.0,bond_order,3204,0.2434470116707443,0.9042059023120298,0.7307615322480676,,,,
structure,nonlinear,plus_tda,970,500.0,angular_arrangement,3204,0.2557239854500112,1.0508891967333844,0.7566594211407718,,,,
structure,nonlinear,plus_tda,971,500.0,q4,3204,0.6528730870600836,0.9137848572136844,0.2855286647550428,,,,
structure,nonlinear,plus_tda,971,500.0,q6,3204,0.15223534063045932,0.8984595439679773,0.8305596043221671,,,,
structure,nonlinear,plus_tda,971,500.0,w4,3204,0.6060642468242319,0.9795531492264641,0.3812849794798473,,,,
structure,nonlinear,plus_tda,971,500.0,w6,3204,0.7899568121632481,0.8437117098714971,0.06371239972055887,,,,
structure,nonlinear,plus_tda,971,500.0,qbar6,3204,0.039563496779678145,0.8383279723250536,0.9528066602979367,,,,
structure,nonlinear,plus_tda,971,500.0,q6_coherence,3204,0.08099641327175913,0.8566104048560857,0.9054454477641246,,,,
structure,nonlinear,plus_tda,971,500.0,bond_order,3204,0.3869482327882435,0.8884079395767936,0.5644475746439501,,,,
structure,nonlinear,plus_tda,971,500.0,angular_arrangement,3204,0.3450744027736803,0.8696989639025777,0.603225464101697,,,,
structure,nonlinear,plus_tda,1000,510.0,q4,3204,0.9449372192976394,1.2177143003958968,0.22400745479425965,,,,
structure,nonlinear,plus_tda,1000,510.0,q6,3204,0.2607388619950505,1.3829358452560725,0.8114599004071873,,,,
structure,nonlinear,plus_tda,1000,510.0,w4,3204,0.7515380096085892,0.9725631506031919,0.2272604517840523,,,,
structure,nonlinear,plus_tda,1000,510.0,w6,3204,1.610182810027291,1.6594312503608568,0.02967790339181353,,,,
structure,nonlinear,plus_tda,1000,510.0,qbar6,3204,0.05620167293746314,1.0756681952764977,0.9477518502599059,,,,
structure,nonlinear,plus_tda,1000,510.0,q6_coherence,3204,0.1461679679968771,1.054869913330542,0.8614350773022041,,,,
structure,nonlinear,plus_tda,1000,510.0,bond_order,3204,0.6282944236438184,1.227197109203843,0.4880248503425575,,,,
structure,nonlinear,plus_tda,1000,510.0,angular_arrangement,3204,0.6552173202037782,1.5646813325308662,0.5812455184443425,,,,
structure,nonlinear,plus_tda,1001,510.0,q4,3204,1.0462101352719773,1.2618420686753222,0.1708866257959799,,,,
structure,nonlinear,plus_tda,1001,510.0,q6,3204,0.17055676133209252,0.7127159913775732,0.760694633773501,,,,
structure,nonlinear,plus_tda,1001,510.0,w4,3204,1.1400492700264244,1.432960621627321,0.20440990993057162,,,,
structure,nonlinear,plus_tda,1001,510.0,w6,3204,0.768725087219184,0.8220693760188509,0.06489025179116226,,,,
structure,nonlinear,plus_tda,1001,510.0,qbar6,3204,0.057337028540615426,0.727389709925581,0.9211742649666002,,,,
structure,nonlinear,plus_tda,1001,510.0,q6_coherence,3204,0.1137005036731105,0.7745531192212736,0.8532050277101413,,,,
structure,nonlinear,plus_tda,1001,510.0,bond_order,3204,0.549429797677234,0.9552551478076537,0.4248345073688471,,,,
structure,nonlinear,plus_tda,1001,510.0,angular_arrangement,3204,0.39533082265017144,0.8739563608023455,0.5476538184501185,,,,
structure,nonlinear,plus_tda,881,520.0,q4,3204,0.7701042736035164,1.0830697491237549,0.28896151496562394,,,,
structure,nonlinear,plus_tda,881,520.0,q6,3204,0.199514196521683,0.9290449691819821,0.7852480739469975,,,,
structure,nonlinear,plus_tda,881,520.0,w4,3204,0.6933807596170323,1.0604806328534087,0.3461636750957252,,,,
structure,nonlinear,plus_tda,881,520.0,w6,3204,1.3470070450513354,1.465280907843273,0.0807175348827982,,,,
structure,nonlinear,plus_tda,881,520.0,qbar6,3204,0.047366586697503994,1.0240428620767752,0.9537455037756488,,,,
structure,nonlinear,plus_tda,881,520.0,q6_coherence,3204,0.11304352149701592,1.0710320718364934,0.8944536541252395,,,,
structure,nonlinear,plus_tda,881,520.0,bond_order,3204,0.5284027304980146,1.1054918654859478,0.522020245471692,,,,
structure,nonlinear,plus_tda,881,520.0,angular_arrangement,3204,0.38970708202177656,0.9471245493468059,0.588536605570469,,,,
structure,nonlinear,plus_tda,1009,520.0,q4,3204,0.7504391666177199,0.9613344766008304,0.21937766211070708,,,,
structure,nonlinear,plus_tda,1009,520.0,q6,3204,0.14565917378615761,0.8452513942548165,0.8276735480400214,,,,
structure,nonlinear,plus_tda,1009,520.0,w4,3204,1.0505066979706863,1.348238873478116,0.22083043395667412,,,,
structure,nonlinear,plus_tda,1009,520.0,w6,3204,0.5252010642368058,0.5904270287266868,0.11047252465820745,,,,
structure,nonlinear,plus_tda,1009,520.0,qbar6,3204,0.04398888639474518,0.9598637754595245,0.9541717402829522,,,,
structure,nonlinear,plus_tda,1009,520.0,q6_coherence,3204,0.06890149248931193,0.9522519977741307,0.927643635665383,,,,
structure,nonlinear,plus_tda,1009,520.0,bond_order,3204,0.4307827469159044,0.9428945910490175,0.5431273537833778,,,,
structure,nonlinear,plus_tda,1009,520.0,angular_arrangement,3204,0.3581823993018658,0.8876590829829124,0.5964865271268104,,,,
future,linear,radial,911,400.0,crystallize_24ps,2032,0.048469076436825055,0.04860705854318692,0.0028387257015206613,104.0,0.051181102362204724,0.7892495212256624,0.2844609942628916
future,linear,radial,911,400.0,crystallize_48ps,2032,0.08958952666943054,0.08980898304092247,0.002443590430056708,201.0,0.09891732283464567,0.6500729558107878,0.1922254582393897
future,linear,radial,911,400.0,crystallize_96ps,2032,0.16599812588921675,0.1662457060666833,0.0014892425393966402,416.0,0.2047244094488189,0.6058733577684692,0.29489708677800675
future,linear,radial,913,400.0,crystallize_24ps,2616,0.032774467509227696,0.033525222062659614,0.02239372350848967,89.0,0.034021406727828746,0.8062942690848944,0.1994538200962706
future,linear,radial,913,400.0,crystallize_48ps,2616,0.07331592211411185,0.07572159545765096,0.03176997696627426,209.0,0.07989296636085627,0.7943060809481118,0.29143352764443103
future,linear,radial,913,400.0,crystallize_96ps,2616,0.15377652005553535,0.15396244938001685,0.00120762773799854,465.0,0.17775229357798164,0.5841714031483232,0.2788529317555086
future,linear,radial,938,450.0,crystallize_24ps,1276,0.06604813502416387,0.06647732037606689,0.006456116905360965,91.0,0.0713166144200627,0.6030231372003524,0.0914542915220938
future,linear,radial,938,450.0,crystallize_48ps,1276,0.14376498337956367,0.1451897728045892,0.009813290547283526,219.0,0.17163009404388715,0.5907042849798906,0.23547305191932721
future,linear,radial,938,450.0,crystallize_96ps,1276,0.24981825028679427,0.25002854803018887,0.0008410949271648871,475.0,0.3722570532915361,0.559705631118996,0.443117740635641
future,linear,radial,942,450.0,crystallize_24ps,1376,0.0812470470809095,0.08138011641022687,0.0016351577656460448,121.0,0.08793604651162791,0.618965460472161,0.11616695220273061
future,linear,radial,942,450.0,crystallize_48ps,1376,0.1521030455338159,0.1524881015189471,0.00252515429922473,249.0,0.18095930232558138,0.6598924535765065,0.3637584594045217
future,linear,radial,942,450.0,crystallize_96ps,1376,0.24711885833081987,0.2472074687875346,0.0003584457101937222,505.0,0.36700581395348836,0.582189585204215,0.4232294013310539
future,linear,radial,970,500.0,crystallize_24ps,1271,0.06888777282656623,0.06742680241143559,-0.02166750257880934,92.0,0.07238394964594808,0.5151012280119482,0.06816256263738299
future,linear,radial,970,500.0,crystallize_48ps,1271,0.1349289861274972,0.12684641595343982,-0.06371934211388508,188.0,0.14791502753737215,0.4366368047779022,0.12098425556087958
future,linear,radial,970,500.0,crystallize_96ps,1271,0.23650269693367784,0.21173293711112937,-0.11698586039803494,380.0,0.2989771833202203,0.3644456258491346,0.2278831907766803
future,linear,radial,971,500.0,crystallize_24ps,1591,0.050598412971081495,0.05059007896515171,-0.0001647359739351817,85.0,0.05342551854179761,0.6347472853683306,0.06811953744415412
future,linear,radial,971,500.0,crystallize_48ps,1591,0.10002274943608083,0.10091395332459938,0.00883132469948833,181.0,0.11376492771841609,0.6050585792092786,0.14799538250553507
future,linear,radial,971,500.0,crystallize_96ps,1591,0.19231343006418877,0.19251189056777918,0.0010308999771654337,414.0,0.26021370207416716,0.5567766244320491,0.308865778970306
future,linear,radial,1000,510.0,crystallize_24ps,2545,0.013501905677233767,0.011136889258986949,-0.21235879815706715,21.0,0.008251473477406679,0.8449362312278318,0.032757157453998605
future,linear,radial,1000,510.0,crystallize_48ps,2545,0.05299660270400747,0.03725500929469019,-0.42253628994694337,68.0,0.026719056974459726,0.7752499465672422,0.05457665091266604
future,linear,radial,1000,510.0,crystallize_96ps,2545,0.24101724304657982,0.11118131144448612,-1.167785573989402,196.0,0.07701375245579568,0.8398298016524618,0.18975023194691068
future,linear,radial,1001,510.0,crystallize_24ps,1595,0.05439395730066434,0.05324362618510066,-0.02160504830314469,90.0,0.05642633228840126,0.5510225175341454,0.06537557611157328
future,linear,radial,1001,510.0,crystallize_48ps,1595,0.10078356484086441,0.09929095255372769,-0.015032711931422416,178.0,0.1115987460815047,0.5691443388072601,0.13270158701330287
future,linear,radial,1001,510.0,crystallize_96ps,1595,0.16636992008206522,0.16607320023488759,-0.0017866810945894596,326.0,0.2043887147335423,0.470475762278399,0.18331656585873124
future,linear,radial,881,520.0,crystallize_24ps,2249,0.05140014082088129,0.05210129061304609,0.013457436157814251,124.0,0.055135615829257446,0.692607210626186,0.15167591859850105
future,linear,radial,881,520.0,crystallize_48ps,2249,0.09818232420826449,0.09962452508155484,0.014476363848256568,252.0,0.11204979991107158,0.65701528483201,0.1850935950957061
future,linear,radial,881,520.0,crystallize_96ps,2249,0.17584726319249142,0.17607872841841457,0.0013145553014962674,508.0,0.22587816807469988,0.5827766646917556,0.2809884084644816
future,linear,radial,1009,520.0,crystallize_24ps,1123,0.07414796208421472,0.07356346073643326,-0.007945539020732584,89.0,0.0792520035618878,0.5440636341903375,0.08644309895897567
future,linear,radial,1009,520.0,crystallize_48ps,1123,0.14719776825193925,0.14744103705103112,0.0016499395552113105,196.0,0.1745325022261799,0.5909010853532352,0.2140484892566746
future,linear,radial,1009,520.0,crystallize_96ps,1123,0.254175180662595,0.25286862157979234,-0.005166948254156312,424.0,0.377560106856634,0.5761262720328232,0.4455710081233373
future,linear,radial_control,911,400.0,crystallize_24ps,2032,0.04846833247554854,0.04860705854318692,0.0028540313237659376,104.0,0.051181102362204724,0.7820429699968081,0.21659913758704064
future,linear,radial_control,911,400.0,crystallize_48ps,2032,0.08955667109737753,0.08980898304092247,0.00280942880101398,201.0,0.09891732283464567,0.6405411500661629,0.20940178914081511
future,linear,radial_control,911,400.0,crystallize_96ps,2032,0.16605942157174158,0.1662457060666833,0.00112053718167604,416.0,0.2047244094488189,0.5588153917555218,0.24874346756107493
future,linear,radial_control,913,400.0,crystallize_24ps,2616,0.03319214302342555,0.033525222062659614,0.009935177718182864,89.0,0.034021406727828746,0.7126405605972354,0.08035314527655302
future,linear,radial_control,913,400.0,crystallize_48ps,2616,0.07388991269728927,0.07572159545765096,0.02418970109241958,209.0,0.07989296636085627,0.7316618395707893,0.2467164532572282
future,linear,radial_control,913,400.0,crystallize_96ps,2616,0.15383772738194873,0.15396244938001685,0.0008100806305066932,465.0,0.17775229357798164,0.5132436526146879,0.21944628632144647
future,linear,radial_control,938,450.0,crystallize_24ps,1276,0.06609738521739301,0.06647732037606689,0.0057152598288342515,91.0,0.0713166144200627,0.5877868966476562,0.08913027387870981
future,linear,radial_control,938,450.0,crystallize_48ps,1276,0.1449396762012229,0.1451897728045892,0.0017225497260259237,219.0,0.17163009404388715,0.557462103048604,0.22454122158791268
future,linear,radial_control,938,450.0,crystallize_96ps,1276,0.24981419392196372,0.25002854803018887,0.0008573185338790479,475.0,0.3722570532915361,0.5412760365332807,0.4328547266688121
future,linear,radial_control,942,450.0,crystallize_24ps,1376,0.08122908505323352,0.08138011641022687,0.0018558754110403752,121.0,0.08793604651162791,0.6095815086760397,0.12506410866770634
future,linear,radial_control,942,450.0,crystallize_48ps,1376,0.15205758588325397,0.1524881015189471,0.0028232736285961346,249.0,0.18095930232558138,0.6408811822266884,0.3031910507135036
future,linear,radial_control,942,450.0,crystallize_96ps,1376,0.24714740798204213,0.2472074687875346,0.00024295708291932616,505.0,0.36700581395348836,0.563169680917575,0.4091633094497254
future,linear,radial_control,970,500.0,crystallize_24ps,1271,0.06944220415078042,0.06742680241143559,-0.02989021675752812,92.0,0.07238394964594808,0.5046096544603016,0.06733069983270995
future,linear,radial_control,970,500.0,crystallize_48ps,1271,0.136808218098711,0.12684641595343982,-0.0785343603947608,188.0,0.14791502753737215,0.4092552209190389,0.11635935335023834
future,linear,radial_control,970,500.0,crystallize_96ps,1271,0.23548014242580811,0.21173293711112937,-0.11215640626670598,380.0,0.2989771833202203,0.3526345324590939,0.22472409630695311
future,linear,radial_control,971,500.0,crystallize_24ps,1591,0.05064460646411093,0.05059007896515171,-0.001077829884329251,85.0,0.05342551854179761,0.6301538942270136,0.06652512035961149
future,linear,radial_control,971,500.0,crystallize_48ps,1591,0.1007119374327576,0.10091395332459938,0.002001862826560563,181.0,0.11376492771841609,0.6014497864503743,0.14727363443680713
future,linear,radial_control,971,500.0,crystallize_96ps,1591,0.19235025513917492,0.19251189056777918,0.0008396127019870692,414.0,0.26021370207416716,0.5423310717906411,0.2962512620019282
future,linear,radial_control,1000,510.0,crystallize_24ps,2545,0.012425136828030599,0.011136889258986949,-0.11567391388076298,21.0,0.008251473477406679,0.8556146705908988,0.039093223739492665
future,linear,radial_control,1000,510.0,crystallize_48ps,2545,0.08303357915637433,0.03725500929469019,-1.2287896507976117,68.0,0.026719056974459726,0.7975848393455082,0.05934764700848288
future,linear,radial_control,1000,510.0,crystallize_96ps,2545,0.22992375422417236,0.11118131144448612,-1.068007214854409,196.0,0.07701375245579568,0.8340435791174707,0.18465845045370555
future,linear,radial_control,1001,510.0,crystallize_24ps,1595,0.05474199663903765,0.05324362618510066,-0.028141780740626565,90.0,0.05642633228840126,0.5338722775932078,0.05939710985728318
future,linear,radial_control,1001,510.0,crystallize_48ps,1595,0.09927067851612854,0.09929095255372769,0.00020418816697498343,178.0,0.1115987460815047,0.53130525798292,0.11886530668014125
future,linear,radial_control,1001,510.0,crystallize_96ps,1595,0.1664596225776407,0.16607320023488759,-0.0023268193917294067,326.0,0.2043887147335423,0.4634415775911665,0.180971921341387
future,linear,radial_control,881,520.0,crystallize_24ps,2249,0.05146052229824564,0.05210129061304609,0.012298511366242493,124.0,0.055135615829257446,0.6720948766603414,0.12999821167077497
future,linear,radial_control,881,520.0,crystallize_48ps,2249,0.09946218847528698,0.09962452508155484,0.0016294843677795434,252.0,0.11204979991107158,0.5804480530319289,0.14344034050701016
future,linear,radial_control,881,520.0,crystallize_96ps,2249,0.1760179860162708,0.17607872841841457,0.000344972971405233,508.0,0.22587816807469988,0.5387414238355186,0.24832056600817354
future,linear,radial_control,1009,520.0,crystallize_24ps,1123,0.07422263886343856,0.07356346073643326,-0.008960673144063236,89.0,0.0792520035618878,0.5309151761458719,0.08944412186666714
future,linear,radial_control,1009,520.0,crystallize_48ps,1123,0.14737414879887364,0.14744103705103112,0.00045366102609767367,196.0,0.1745325022261799,0.569986570680052,0.20639417878365293
future,linear,radial_control,1009,520.0,crystallize_96ps,1123,0.2524840624594149,0.25286862157979234,0.0015207862405975936,424.0,0.377560106856634,0.5785218776149217,0.451761018364766
future,linear,plus_radial_duplicate,911,400.0,crystallize_24ps,2032,0.04846847260273063,0.04860705854318692,0.002851148467113318,104.0,0.051181102362204724,0.773604572294925,0.19727444130895055
future,linear,plus_radial_duplicate,911,400.0,crystallize_48ps,2032,0.08954835545843391,0.08980898304092247,0.002902021308601177,201.0,0.09891732283464567,0.6335933657762525,0.2122568987946937
future,linear,plus_radial_duplicate,911,400.0,crystallize_96ps,2032,0.16608143404523384,0.1662457060666833,0.0009881279061941806,416.0,0.2047244094488189,0.540462264375476,0.2344018055069134
future,linear,plus_radial_duplicate,913,400.0,crystallize_24ps,2616,0.03322642062466404,0.033525222062659614,0.008912735534968408,89.0,0.034021406727828746,0.6954598204559299,0.07228449427047465
future,linear,plus_radial_duplicate,913,400.0,crystallize_48ps,2616,0.07424121606896147,0.07572159545765096,0.019550293146126663,209.0,0.07989296636085627,0.6937063548700659,0.2159725941269175
future,linear,plus_radial_duplicate,913,400.0,crystallize_96ps,2616,0.1538620059830409,0.15396244938001685,0.0006523889258739368,465.0,0.17775229357798164,0.49274106067195556,0.20487432987293114
future,linear,plus_radial_duplicate,938,450.0,crystallize_24ps,1276,0.06611907146790398,0.06647732037606689,0.005389039542151752,91.0,0.0713166144200627,0.5816757082579866,0.08774126758104982
future,linear,plus_radial_duplicate,938,450.0,crystallize_48ps,1276,0.1449345564563063,0.1451897728045892,0.0017578121609598263,219.0,0.17163009404388715,0.5531464513592791,0.22378868991208128
future,linear,plus_radial_duplicate,938,450.0,crystallize_96ps,1276,0.24981195806695056,0.25002854803018887,0.000866260932780194,475.0,0.3722570532915361,0.5363164465470793,0.4280281576188131
future,linear,plus_radial_duplicate,942,450.0,crystallize_24ps,1376,0.08122337749370835,0.08138011641022687,0.0019260099817063336,121.0,0.08793604651162791,0.6053867175924401,0.12859969770119362
future,linear,plus_radial_duplicate,942,450.0,crystallize_48ps,1376,0.15204476337687367,0.1524881015189471,0.002907362198475094,249.0,0.18095930232558138,0.6330699906992655,0.2841505263622733
future,linear,plus_radial_duplicate,942,450.0,crystallize_96ps,1376,0.24715835396624541,0.2472074687875346,0.00019867854935806673,505.0,0.36700581395348836,0.5507542258244194,0.4027173972181493
future,linear,plus_radial_duplicate,970,500.0,crystallize_24ps,1271,0.06878648518942682,0.06742680241143559,-0.020165316007342282,92.0,0.07238394964594808,0.4579415127042077,0.06186391573730591
future,linear,plus_radial_duplicate,970,500.0,crystallize_48ps,1271,0.13728704241416548,0.12684641595343982,-0.0823091955909736,188.0,0.14791502753737215,0.39847940119054637,0.1145309802076942
future,linear,plus_radial_duplicate,970,500.0,crystallize_96ps,1271,0.24192155565197318,0.21173293711112937,-0.14257875488214244,380.0,0.2989771833202203,0.3730876011577766,0.22849353622638124
future,linear,plus_radial_duplicate,971,500.0,crystallize_24ps,1591,0.05028230586127227,0.05059007896515171,0.006083665220041445,85.0,0.05342551854179761,0.6214280134364503,0.06735105454248098
future,linear,plus_radial_duplicate,971,500.0,crystallize_48ps,1591,0.10070271537653033,0.10091395332459938,0.0020932481694535543,181.0,0.11376492771841609,0.598934211041887,0.14684452016713875
future,linear,plus_radial_duplicate,971,500.0,crystallize_96ps,1591,0.19236497495402208,0.19251189056777918,0.0007631508543384236,414.0,0.26021370207416716,0.5373729164870977,0.29181583036760006
future,linear,plus_radial_duplicate,1000,510.0,crystallize_24ps,2545,0.01764941568810129,0.011136889258986949,-0.5847706911388237,21.0,0.008251473477406679,0.825994264583805,0.02546831506873349
future,linear,plus_radial_duplicate,1000,510.0,crystallize_48ps,2545,0.07729005932818461,0.03725500929469019,-1.0746219311559928,68.0,0.026719056974459726,0.7929777482248451,0.05818863424764565
future,linear,plus_radial_duplicate,1000,510.0,crystallize_96ps,2545,0.21429761913336595,0.11118131144448612,-0.9274607966858421,196.0,0.07701375245579568,0.8286113934718203,0.18008511249122705
future,linear,plus_radial_duplicate,1001,510.0,crystallize_24ps,1595,0.054711775189866856,0.05324362618510066,-0.027574173848756933,90.0,0.05642633228840126,0.527781469176818,0.057853955454766126
future,linear,plus_radial_duplicate,1001,510.0,crystallize_48ps,1595,0.09927815265439537,0.09929095255372769,0.00012891304799800274,178.0,0.1115987460815047,0.5284506751881249,0.11889638122559208
future,linear,plus_radial_duplicate,1001,510.0,crystallize_96ps,1595,0.16649193593061734,0.16607320023488759,-0.0025213923446860687,326.0,0.2043887147335423,0.46154162255193454,0.18025922829021324
future,linear,plus_radial_duplicate,881,520.0,crystallize_24ps,2249,0.05149074809867826,0.05210129061304609,0.011718376016868648,124.0,0.055135615829257446,0.6654079696394687,0.12520441979045027
future,linear,plus_radial_duplicate,881,520.0,crystallize_48ps,2249,0.099481889690787,0.09962452508155484,0.0014317296935776325,252.0,0.11204979991107158,0.5662879239494162,0.13738038376719913
future,linear,plus_radial_duplicate,881,520.0,crystallize_96ps,2249,0.1760799251778513,0.17607872841841457,-6.796729210112318e-06,508.0,0.22587816807469988,0.5258415608732424,0.24034167923407895
future,linear,plus_radial_duplicate,1009,520.0,crystallize_24ps,1123,0.07423105581898427,0.07356346073643326,-0.009075090756576865,89.0,0.0792520035618878,0.5219611848825333,0.0880806661159064
future,linear,plus_radial_duplicate,1009,520.0,crystallize_48ps,1123,0.148474859744813,0.14744103705103112,-0.0070117703623047145,196.0,0.1745325022261799,0.5999493648592122,0.21489988919122038
future,linear,plus_radial_duplicate,1009,520.0,crystallize_96ps,1123,0.2566909631339155,0.25286862157979234,-0.015115918812872664,424.0,0.377560106856634,0.6110110130374928,0.47214416799737724
future,linear,plus_gatr,911,400.0,crystallize_24ps,2032,0.04846873907029195,0.04860705854318692,0.002845666391684154,104.0,0.051181102362204724,0.7732903766358123,0.19834158910188998
future,linear,plus_gatr,911,400.0,crystallize_48ps,2032,0.08954875099392387,0.08980898304092247,0.0028976171223319414,201.0,0.09891732283464567,0.6332781749363505,0.21181456232491294
future,linear,plus_gatr,911,400.0,crystallize_96ps,2032,0.16607826103540782,0.1662457060666833,0.0010072141725471218,416.0,0.2047244094488189,0.5411852032559026,0.23372702526755634
future,linear,plus_gatr,913,400.0,crystallize_24ps,2616,0.033227781911653716,0.033525222062659614,0.008872130673734935,89.0,0.034021406727828746,0.6949440425427852,0.07216601879429113
future,linear,plus_gatr,913,400.0,crystallize_48ps,2616,0.07424754447806975,0.07572159545765096,0.019466718452936016,209.0,0.07989296636085627,0.6935691951107515,0.21598009463885795
future,linear,plus_gatr,913,400.0,crystallize_96ps,2616,0.15386115964668493,0.15396244938001685,0.0006578859568667772,465.0,0.17775229357798164,0.4928620346625476,0.2050412834412845
future,linear,plus_gatr,938,450.0,crystallize_24ps,1276,0.06612113301679147,0.06647732037606689,0.005358028230687539,91.0,0.0713166144200627,0.5812676774702091,0.0876545077052853
future,linear,plus_gatr,938,450.0,crystallize_48ps,1276,0.14493498319740533,0.1451897728045892,0.0017548729656515771,219.0,0.17163009404388715,0.5529995723228056,0.2236134084928768
future,linear,plus_gatr,938,450.0,crystallize_96ps,1276,0.24980930452200084,0.25002854803018887,0.0008768739006617121,475.0,0.3722570532915361,0.536461002694001,0.42793773256846346
future,linear,plus_gatr,942,450.0,crystallize_24ps,1376,0.0812242855854781,0.08138011641022687,0.0019148513374352971,121.0,0.08793604651162791,0.6051825754831912,0.12756683636805682
future,linear,plus_gatr,942,450.0,crystallize_48ps,1376,0.15204546590531667,0.1524881015189471,0.002902755095127385,249.0,0.18095930232558138,0.6330022842033618,0.2836070028116001
future,linear,plus_gatr,942,450.0,crystallize_96ps,1376,0.24715559705444978,0.2472074687875346,0.0002098307682176781,505.0,0.36700581395348836,0.551199827215787,0.4033865039266581
future,linear,plus_gatr,970,500.0,crystallize_24ps,1271,0.06878609474585548,0.06742680241143559,-0.020159525378729226,92.0,0.07238394964594808,0.45795995132204886,0.0618683487235132
future,linear,plus_gatr,970,500.0,crystallize_48ps,1271,0.13727918173122924,0.12684641595343982,-0.0822472255078841,188.0,0.14791502753737215,0.3984990471699966,0.11453455062166037
future,linear,plus_gatr,970,500.0,crystallize_96ps,1271,0.2419225047468387,0.21173293711112937,-0.14258323739146994,380.0,0.2989771833202203,0.3730639730639731,0.22848730447711688
future,linear,plus_gatr,971,500.0,crystallize_24ps,1591,0.05027958432256964,0.05059007896515171,0.00613746111754343,85.0,0.05342551854179761,0.6221154597297086,0.06748225280561133
future,linear,plus_gatr,971,500.0,crystallize_48ps,1591,0.10070253466785993,0.10091395332459938,0.002095038889809442,181.0,0.11376492771841609,0.5989577210924336,0.1470215769127221
future,linear,plus_gatr,971,500.0,crystallize_96ps,1591,0.19236138283510656,0.19251189056777918,0.0007818100597771771,414.0,0.26021370207416716,0.5383805548372798,0.2924509913273837
future,linear,plus_gatr,1000,510.0,crystallize_24ps,2545,0.01764650931913294,0.011136889258986949,-0.5845097233855525,21.0,0.008251473477406679,0.8261640630895781,0.025506404400301365
future,linear,plus_gatr,1000,510.0,crystallize_48ps,2545,0.07726821270323195,0.03725500929469019,-1.074035523438849,68.0,0.026719056974459726,0.7930311809826878,0.058204776084127094
future,linear,plus_gatr,1000,510.0,crystallize_96ps,2545,0.21427545439850706,0.11118131144448612,-0.9272614400262478,196.0,0.07701375245579568,0.8285983614390839,0.18007198838593214
future,linear,plus_gatr,1001,510.0,crystallize_24ps,1595,0.054708002650171686,0.05324362618510066,-0.027503319551905436,90.0,0.05642633228840126,0.5278331487633814,0.05786027252877099
future,linear,plus_gatr,1001,510.0,crystallize_48ps,1595,0.0992780637582791,0.09929095255372769,0.00012980835732856466,178.0,0.1115987460815047,0.5285973690261908,0.11895395542039094
future,linear,plus_gatr,1001,510.0,crystallize_96ps,1595,0.16649156721253885,0.16607320023488759,-0.0025191721304795855,326.0,0.2043887147335423,0.4614739396752189,0.1803286799770265
future,linear,plus_gatr,881,520.0,crystallize_24ps,2249,0.05149083680241711,0.05210129061304609,0.011716673492078944,124.0,0.055135615829257446,0.6656166982922201,0.12539094630730568
future,linear,plus_gatr,881,520.0,crystallize_48ps,2249,0.09948285246542582,0.09962452508155484,0.0014220656611717564,252.0,0.11204979991107158,0.5659719738337665,0.1372356449323861
future,linear,plus_gatr,881,520.0,crystallize_96ps,2249,0.1760805772576913,0.17607872841841457,-1.0500071719876658e-05,508.0,0.22587816807469988,0.5257149253528834,0.24032692450111304
future,linear,plus_gatr,1009,520.0,crystallize_24ps,1123,0.07423168534839268,0.07356346073643326,-0.009083648393780397,89.0,0.0792520035618878,0.5218742529285202,0.08806613994370815
future,linear,plus_gatr,1009,520.0,crystallize_48ps,1123,0.14847168524127552,0.14744103705103112,-0.006990239697565848,196.0,0.1745325022261799,0.5999823877771173,0.21492539189103366
future,linear,plus_gatr,1009,520.0,crystallize_96ps,1123,0.2566870475022754,0.25286862157979234,-0.0151004339669647,424.0,0.377560106856634,0.6111392285475207,0.4722552828320345
