task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms
structure,nonlinear,plus_gatr,938,450.0,0.1,qbar6,10713,0.1443164188692737,0.344674321476995
structure,nonlinear,plus_gatr,938,450.0,0.1,q6_coherence,10713,0.13038597139716793,0.30677619376100695
structure,nonlinear,plus_gatr,938,450.0,0.1,bond_order,10713,0.9401327831730468,0.9573589855658117
structure,nonlinear,plus_gatr,938,450.0,0.1,angular_arrangement,10713,0.8054506217361025,0.9872689185839557
structure,nonlinear,plus_gatr,942,450.0,0.1,q4,18952,0.42421538947075355,0.6211528106411476
structure,nonlinear,plus_gatr,942,450.0,0.1,q6,18952,0.09434258086884698,0.2989398844217068
structure,nonlinear,plus_gatr,942,450.0,0.1,w4,18952,0.47004103591605495,0.6820119560558205
structure,nonlinear,plus_gatr,942,450.0,0.1,w6,18952,0.2528174671244019,0.4933391599659156
structure,nonlinear,plus_gatr,942,450.0,0.1,qbar6,18952,0.04138390494331074,0.15644052039069942
structure,nonlinear,plus_gatr,942,450.0,0.1,q6_coherence,18952,0.050970314416638206,0.16765122627601994
structure,nonlinear,plus_gatr,942,450.0,0.1,bond_order,18952,0.22229511545666772,0.45392735720531113
structure,nonlinear,plus_gatr,942,450.0,0.1,angular_arrangement,18952,0.3081478037280946,0.6903348653220536
structure,nonlinear,plus_gatr,970,500.0,0.1,q4,20747,0.27379251639404806,0.4714557417719975
structure,nonlinear,plus_gatr,970,500.0,0.1,q6,20747,0.06874729272430674,0.2592551341450374
structure,nonlinear,plus_gatr,970,500.0,0.1,w4,20747,0.2940607992679834,0.5211441605080807
structure,nonlinear,plus_gatr,970,500.0,0.1,w6,20747,0.20337482994611597,0.44411739938881173
structure,nonlinear,plus_gatr,970,500.0,0.1,qbar6,20747,0.039717669048419536,0.11966572327426174
structure,nonlinear,plus_gatr,970,500.0,0.1,q6_coherence,20747,0.04477091037360982,0.13732672809140983
structure,nonlinear,plus_gatr,970,500.0,0.1,bond_order,20747,0.15407733629241394,0.36320190828173043
structure,nonlinear,plus_gatr,970,500.0,0.1,angular_arrangement,20747,0.3223564211286055,0.6968514217406444
structure,nonlinear,plus_gatr,971,500.0,0.1,q4,10619,0.8245366217859259,0.9008294576495057
structure,nonlinear,plus_gatr,971,500.0,0.1,q6,10619,0.1765959753503566,0.4132977630305768
structure,nonlinear,plus_gatr,971,500.0,0.1,w4,10619,0.8614226283758644,0.9274178498987655
structure,nonlinear,plus_gatr,971,500.0,0.1,w6,10619,0.5347751853940259,0.72640308493721
structure,nonlinear,plus_gatr,971,500.0,0.1,qbar6,10619,0.08936704215469395,0.2603825747723752
structure,nonlinear,plus_gatr,971,500.0,0.1,q6_coherence,10619,0.09974330520223947,0.2694443008106143
structure,nonlinear,plus_gatr,971,500.0,0.1,bond_order,10619,0.4310734597105177,0.646847918666196
structure,nonlinear,plus_gatr,971,500.0,0.1,angular_arrangement,10619,0.5213747110476936,0.8297429856149184
structure,nonlinear,plus_gatr,1000,510.0,0.1,q4,7473,1.8531032843312327,1.3694532009823093
structure,nonlinear,plus_gatr,1000,510.0,0.1,q6,7473,0.33972194390903787,0.5814350908456233
structure,nonlinear,plus_gatr,1000,510.0,0.1,w4,7473,2.2258791967254967,1.485107729828026
structure,nonlinear,plus_gatr,1000,510.0,0.1,w6,7473,1.329422175934083,1.1487602659941378
structure,nonlinear,plus_gatr,1000,510.0,0.1,qbar6,7473,0.11422264142575113,0.2878109178255946
structure,nonlinear,plus_gatr,1000,510.0,0.1,q6_coherence,7473,0.15115164604562828,0.3405745462688651
structure,nonlinear,plus_gatr,1000,510.0,0.1,bond_order,7473,1.0022501480618715,0.9947772027322734
structure,nonlinear,plus_gatr,1000,510.0,0.1,angular_arrangement,7473,0.9106792296946212,1.0270293560948809
structure,nonlinear,plus_gatr,1001,510.0,0.1,q4,11038,0.8265885926684401,0.8978323454131423
structure,nonlinear,plus_gatr,1001,510.0,0.1,q6,11038,0.17346105510686732,0.4285204217098126
structure,nonlinear,plus_gatr,1001,510.0,0.1,w4,11038,0.9781777711265176,0.969194001961416
structure,nonlinear,plus_gatr,1001,510.0,0.1,w6,11038,0.4836135203848699,0.6915470759393563
structure,nonlinear,plus_gatr,1001,510.0,0.1,qbar6,11038,0.08118823091232234,0.29217495095791196
structure,nonlinear,plus_gatr,1001,510.0,0.1,q6_coherence,11038,0.1024903486510637,0.311294475741892
structure,nonlinear,plus_gatr,1001,510.0,0.1,bond_order,11038,0.4409199198083468,0.6569598537411243
structure,nonlinear,plus_gatr,1001,510.0,0.1,angular_arrangement,11038,0.4758119873213288,0.8038537170449556
structure,nonlinear,plus_gatr,881,520.0,0.1,q4,7220,2.1361332862738456,1.456085097712625
structure,nonlinear,plus_gatr,881,520.0,0.1,q6,7220,0.3180499497943682,0.5538194099410891
structure,nonlinear,plus_gatr,881,520.0,0.1,w4,7220,2.437625723199039,1.543980384081562
structure,nonlinear,plus_gatr,881,520.0,0.1,w6,7220,1.4329568391698275,1.199140873534706
structure,nonlinear,plus_gatr,881,520.0,0.1,qbar6,7220,0.122555913857309,0.29781480209504785
structure,nonlinear,plus_gatr,881,520.0,0.1,q6_coherence,7220,0.1704410255241629,0.3589105380939715
structure,nonlinear,plus_gatr,881,520.0,0.1,bond_order,7220,1.1029604563030921,1.0381252687995095
structure,nonlinear,plus_gatr,881,520.0,0.1,angular_arrangement,7220,0.901814532695881,1.0028674037362708
structure,nonlinear,plus_gatr,1009,520.0,0.1,q4,13594,1.3728892361933867,1.1698018970890318
structure,nonlinear,plus_gatr,1009,520.0,0.1,q6,13594,0.20168784386155564,0.4344309270350266
structure,nonlinear,plus_gatr,1009,520.0,0.1,w4,13594,2.0044374066293127,1.4351748440500554
structure,nonlinear,plus_gatr,1009,520.0,0.1,w6,13594,0.3015255803404419,0.5394766852500842
structure,nonlinear,plus_gatr,1009,520.0,0.1,qbar6,13594,0.09120427401172253,0.26619902782914234
structure,nonlinear,plus_gatr,1009,520.0,0.1,q6_coherence,13594,0.08146891689901793,0.2222729122037974
structure,nonlinear,plus_gatr,1009,520.0,0.1,bond_order,13594,0.6755355429892393,0.819369249853901
structure,nonlinear,plus_gatr,1009,520.0,0.1,angular_arrangement,13594,0.6747527645626198,0.9070728693780314
structure,nonlinear,plus_angular_delta,911,400.0,0.05,q4,91,0.6062844424843354,0.7864290239137353
structure,nonlinear,plus_angular_delta,911,400.0,0.05,q6,91,0.08771477406739683,0.28107120380936584
structure,nonlinear,plus_angular_delta,911,400.0,0.05,w4,91,0.9940527763038192,1.0039194051485754
structure,nonlinear,plus_angular_delta,911,400.0,0.05,w6,91,0.012042284853798988,0.09833909551856254
structure,nonlinear,plus_angular_delta,911,400.0,0.05,qbar6,91,0.03493641696110204,0.1637500602188683
structure,nonlinear,plus_angular_delta,911,400.0,0.05,q6_coherence,91,0.019574193037616136,0.08737102635964063
structure,nonlinear,plus_angular_delta,911,400.0,0.05,bond_order,91,0.29243414795134476,0.5399759500006852
structure,nonlinear,plus_angular_delta,911,400.0,0.05,angular_arrangement,91,0.33085217418763196,0.613096792440957
structure,nonlinear,plus_angular_delta,913,400.0,0.05,q4,158,0.054299753963609594,0.16580978263499452
structure,nonlinear,plus_angular_delta,913,400.0,0.05,q6,158,0.022054439733543086,0.11235314043889053
structure,nonlinear,plus_angular_delta,913,400.0,0.05,w4,158,0.05513264849928528,0.21209998368458238
structure,nonlinear,plus_angular_delta,913,400.0,0.05,w6,158,0.011145888483196096,0.07868418925212133
structure,nonlinear,plus_angular_delta,913,400.0,0.05,qbar6,158,0.018391842569454975,0.040421867971188956
structure,nonlinear,plus_angular_delta,913,400.0,0.05,q6_coherence,158,0.02494597204533917,0.024684560340675978
structure,nonlinear,plus_angular_delta,913,400.0,0.05,bond_order,158,0.0309950908824047,0.12485790045134083
structure,nonlinear,plus_angular_delta,913,400.0,0.05,angular_arrangement,158,0.10465937307961848,0.37381207866282845
structure,nonlinear,plus_angular_delta,938,450.0,0.05,q4,13,1.580933247206651,1.2555246469716765
structure,nonlinear,plus_angular_delta,938,450.0,0.05,q6,13,0.3108144488888612,0.5500440943831092
structure,nonlinear,plus_angular_delta,938,450.0,0.05,w4,13,2.305774397101909,1.547580763054549
structure,nonlinear,plus_angular_delta,938,450.0,0.05,w6,13,0.05859996045155956,0.2132062701016716
structure,nonlinear,plus_angular_delta,938,450.0,0.05,qbar6,13,0.12660661509697216,0.35945473949190987
structure,nonlinear,plus_angular_delta,938,450.0,0.05,q6_coherence,13,0.05855999995259143,0.2256067345542457
structure,nonlinear,plus_angular_delta,938,450.0,0.05,bond_order,13,0.740214778116424,0.8659734296468224
structure,nonlinear,plus_angular_delta,938,450.0,0.05,angular_arrangement,13,1.0510995377835526,1.0600659779537185
structure,nonlinear,plus_angular_delta,942,450.0,0.05,q4,206,0.06709323774180481,0.18808513950432873
structure,nonlinear,plus_angular_delta,942,450.0,0.05,q6,206,0.020146591034662844,0.11409508279772727
structure,nonlinear,plus_angular_delta,942,450.0,0.05,w4,206,0.0838274674078843,0.2723829738548929
structure,nonlinear,plus_angular_delta,942,450.0,0.05,w6,206,0.013794640314232106,0.09270735987560787
structure,nonlinear,plus_angular_delta,942,450.0,0.05,qbar6,206,0.012475562911902147,0.04026644987015386
structure,nonlinear,plus_angular_delta,942,450.0,0.05,q6_coherence,206,0.013047672589892055,0.0203954079111501
structure,nonlinear,plus_angular_delta,942,450.0,0.05,bond_order,206,0.03506419533339638,0.1490068266283638
structure,nonlinear,plus_angular_delta,942,450.0,0.05,angular_arrangement,206,0.124336062282354,0.3904597233780116
structure,nonlinear,plus_angular_delta,970,500.0,0.05,q4,82,0.15996053633329604,0.4122969130415288
structure,nonlinear,plus_angular_delta,970,500.0,0.05,q6,82,0.019648170608757155,0.15570356584334472
structure,nonlinear,plus_angular_delta,970,500.0,0.05,w4,82,0.13809209567464337,0.3966564763436262
structure,nonlinear,plus_angular_delta,970,500.0,0.05,w6,82,0.015676184757553897,0.10562520457987064
structure,nonlinear,plus_angular_delta,970,500.0,0.05,qbar6,82,0.01744970007284756,0.07958244387716755
structure,nonlinear,plus_angular_delta,970,500.0,0.05,q6_coherence,82,0.013979798215809336,0.04325246021223588
structure,nonlinear,plus_angular_delta,970,500.0,0.05,bond_order,82,0.0608010809438179,0.24863947449927762
structure,nonlinear,plus_angular_delta,970,500.0,0.05,angular_arrangement,82,0.18015442052514793,0.4564394598621464
structure,nonlinear,plus_angular_delta,971,500.0,0.05,q4,16,0.4970607491063348,0.6995239887906375
structure,nonlinear,plus_angular_delta,971,500.0,0.05,q6,16,0.05456513668186122,0.19126547100619057
structure,nonlinear,plus_angular_delta,971,500.0,0.05,w4,16,0.4822553835389417,0.7208948353117678
structure,nonlinear,plus_angular_delta,971,500.0,0.05,w6,16,0.026279209001392214,0.1406353350802877
structure,nonlinear,plus_angular_delta,971,500.0,0.05,qbar6,16,0.03826720701466896,0.13026485036415222
structure,nonlinear,plus_angular_delta,971,500.0,0.05,q6_coherence,16,0.02710214418416563,0.08282895095921848
structure,nonlinear,plus_angular_delta,971,500.0,0.05,bond_order,16,0.18758830492122744,0.4260699314084698
structure,nonlinear,plus_angular_delta,971,500.0,0.05,angular_arrangement,16,0.19009567255637294,0.4772211851500516
structure,nonlinear,plus_angular_delta,1000,510.0,0.05,q4,2,0.07249902908676328,0.18959328285465324
structure,nonlinear,plus_angular_delta,1000,510.0,0.05,q6,2,0.03882926895928871,0.18444600397720076
structure,nonlinear,plus_angular_delta,1000,510.0,0.05,w4,2,0.026121488181216342,0.18940047086597553
structure,nonlinear,plus_angular_delta,1000,510.0,0.05,w6,2,0.04915535731754274,0.1854566227772121
structure,nonlinear,plus_angular_delta,1000,510.0,0.05,qbar6,2,0.010503650596898631,0.05976879124222398
structure,nonlinear,plus_angular_delta,1000,510.0,0.05,q6_coherence,2,0.00652340319759703,0.02829881516315293
structure,nonlinear,plus_angular_delta,1000,510.0,0.05,bond_order,2,0.03393869955655112,0.15524484421344417
structure,nonlinear,plus_angular_delta,1000,510.0,0.05,angular_arrangement,2,0.2108249333888948,0.4681339093935752
structure,nonlinear,plus_angular_delta,1001,510.0,0.05,q4,27,0.3145881043841992,0.5806120321533584
structure,nonlinear,plus_angular_delta,1001,510.0,0.05,q6,27,0.029960822161229483,0.15791416154800664
structure,nonlinear,plus_angular_delta,1001,510.0,0.05,w4,27,0.39729408232322355,0.632134740607913
structure,nonlinear,plus_angular_delta,1001,510.0,0.05,w6,27,0.019047556754875652,0.1417871957623332
structure,nonlinear,plus_angular_delta,1001,510.0,0.05,qbar6,27,0.020799341797924597,0.09907650604183864
structure,nonlinear,plus_angular_delta,1001,510.0,0.05,q6_coherence,27,0.02097035208165163,0.06835355034916336
structure,nonlinear,plus_angular_delta,1001,510.0,0.05,bond_order,27,0.13377670991718404,0.3642877789511647
structure,nonlinear,plus_angular_delta,1001,510.0,0.05,angular_arrangement,27,0.2779573657476419,0.5148658056162762
structure,nonlinear,plus_angular_delta,1009,520.0,0.05,q4,14,0.06393096713660543,0.2113813404481155
structure,nonlinear,plus_angular_delta,1009,520.0,0.05,q6,14,0.026903887539583584,0.1575887899811701
structure,nonlinear,plus_angular_delta,1009,520.0,0.05,w4,14,0.04140883039938328,0.21643950211051974
structure,nonlinear,plus_angular_delta,1009,520.0,0.05,w6,14,0.013497393816959843,0.09891221474462229
structure,nonlinear,plus_angular_delta,1009,520.0,0.05,qbar6,14,0.014632425680518585,0.08945530424463699
structure,nonlinear,plus_angular_delta,1009,520.0,0.05,q6_coherence,14,0.005295359011232771,0.05055296745715174
structure,nonlinear,plus_angular_delta,1009,520.0,0.05,bond_order,14,0.027611477264047255,0.15094360762280937
structure,nonlinear,plus_angular_delta,1009,520.0,0.05,angular_arrangement,14,0.1721485533919854,0.45369065818224485
structure,nonlinear,plus_angular_delta,911,400.0,0.1,q4,13431,1.0699604051400837,1.0266270699159583
structure,nonlinear,plus_angular_delta,911,400.0,0.1,q6,13431,0.20390625535922824,0.4510847212905268
structure,nonlinear,plus_angular_delta,911,400.0,0.1,w4,13431,1.3966329763019063,1.1788873541785532
structure,nonlinear,plus_angular_delta,911,400.0,0.1,w6,13431,0.8824550048248468,0.9414256790661032
structure,nonlinear,plus_angular_delta,911,400.0,0.1,qbar6,13431,0.07164508689705701,0.2363553336651145
structure,nonlinear,plus_angular_delta,911,400.0,0.1,q6_coherence,13431,0.10375676223626368,0.2796867605913576
structure,nonlinear,plus_angular_delta,911,400.0,0.1,bond_order,13431,0.6213927484598976,0.7818340400744901
structure,nonlinear,plus_angular_delta,911,400.0,0.1,angular_arrangement,13431,0.5403310711124243,0.8252979712638587
structure,nonlinear,plus_angular_delta,913,400.0,0.1,q4,11219,0.7334625813500182,0.8448989307302719
structure,nonlinear,plus_angular_delta,913,400.0,0.1,q6,11219,0.22559151729872406,0.46883306725310797
structure,nonlinear,plus_angular_delta,913,400.0,0.1,w4,11219,0.5326053611747086,0.7145189952348846
structure,nonlinear,plus_angular_delta,913,400.0,0.1,w6,11219,1.061559936425329,1.0293600635205897
structure,nonlinear,plus_angular_delta,913,400.0,0.1,qbar6,11219,0.06953616438771312,0.20303463450821171
structure,nonlinear,plus_angular_delta,913,400.0,0.1,q6_coherence,11219,0.12792202683601453,0.30413820210350695
structure,nonlinear,plus_angular_delta,913,400.0,0.1,bond_order,11219,0.4584462645787512,0.6630109717305254
structure,nonlinear,plus_angular_delta,913,400.0,0.1,angular_arrangement,11219,0.42961740696883444,0.7542531642816
structure,nonlinear,plus_angular_delta,938,450.0,0.1,q4,10713,1.9087129860812702,1.3471635105358934
structure,nonlinear,plus_angular_delta,938,450.0,0.1,q6,10713,0.30567778277792834,0.5533101707913456
structure,nonlinear,plus_angular_delta,938,450.0,0.1,w4,10713,2.643921530950004,1.6320479698268333
structure,nonlinear,plus_angular_delta,938,450.0,0.1,w6,10713,0.5124742679737871,0.7083241471819619
structure,nonlinear,plus_angular_delta,938,450.0,0.1,qbar6,10713,0.14531329488897043,0.344674321476995
structure,nonlinear,plus_angular_delta,938,450.0,0.1,q6_coherence,10713,0.13018803578614324,0.30677619376100695
structure,nonlinear,plus_angular_delta,938,450.0,0.1,bond_order,10713,0.9410479830763506,0.9573589855658117
structure,nonlinear,plus_angular_delta,938,450.0,0.1,angular_arrangement,10713,0.806977196252458,0.9872689185839557
structure,nonlinear,plus_angular_delta,942,450.0,0.1,q4,18952,0.4211384490556638,0.6211528106411476
structure,nonlinear,plus_angular_delta,942,450.0,0.1,q6,18952,0.09250609289597993,0.2989398844217068
structure,nonlinear,plus_angular_delta,942,450.0,0.1,w4,18952,0.4694940853230266,0.6820119560558205
structure,nonlinear,plus_angular_delta,942,450.0,0.1,w6,18952,0.25201578547481013,0.4933391599659156
structure,nonlinear,plus_angular_delta,942,450.0,0.1,qbar6,18952,0.04206126279053582,0.15644052039069942
structure,nonlinear,plus_angular_delta,942,450.0,0.1,q6_coherence,18952,0.05085736525990059,0.16765122627601994
structure,nonlinear,plus_angular_delta,942,450.0,0.1,bond_order,18952,0.22134550679998613,0.45392735720531113
structure,nonlinear,plus_angular_delta,942,450.0,0.1,angular_arrangement,18952,0.30214836249982957,0.6903348653220536
structure,nonlinear,plus_angular_delta,970,500.0,0.1,q4,20747,0.269615272338322,0.4714557417719975
structure,nonlinear,plus_angular_delta,970,500.0,0.1,q6,20747,0.06794999843957958,0.2592551341450374
structure,nonlinear,plus_angular_delta,970,500.0,0.1,w4,20747,0.29514489670804417,0.5211441605080807
structure,nonlinear,plus_angular_delta,970,500.0,0.1,w6,20747,0.20303617709084346,0.44411739938881173
structure,nonlinear,plus_angular_delta,970,500.0,0.1,qbar6,20747,0.04072883569580028,0.11966572327426174
structure,nonlinear,plus_angular_delta,970,500.0,0.1,q6_coherence,20747,0.04271941205619703,0.13732672809140983
structure,nonlinear,plus_angular_delta,970,500.0,0.1,bond_order,20747,0.15319909872146442,0.36320190828173043
structure,nonlinear,plus_angular_delta,970,500.0,0.1,angular_arrangement,20747,0.3171888065777966,0.6968514217406444
structure,nonlinear,plus_angular_delta,971,500.0,0.1,q4,10619,0.824581375835974,0.9008294576495057
structure,nonlinear,plus_angular_delta,971,500.0,0.1,q6,10619,0.17369066366953864,0.4132977630305768
structure,nonlinear,plus_angular_delta,971,500.0,0.1,w4,10619,0.8598013921532687,0.9274178498987655
structure,nonlinear,plus_angular_delta,971,500.0,0.1,w6,10619,0.5322432504031871,0.72640308493721
structure,nonlinear,plus_angular_delta,971,500.0,0.1,qbar6,10619,0.08997502074805146,0.2603825747723752
structure,nonlinear,plus_angular_delta,971,500.0,0.1,q6_coherence,10619,0.09945246192259548,0.2694443008106143
structure,nonlinear,plus_angular_delta,971,500.0,0.1,bond_order,10619,0.42995736078876917,0.646847918666196
structure,nonlinear,plus_angular_delta,971,500.0,0.1,angular_arrangement,10619,0.5218254970453936,0.8297429856149184
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,q4,7473,1.8674958110968876,1.3694532009823093
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,q6,7473,0.3469165597834444,0.5814350908456233
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,w4,7473,2.2302004544140606,1.485107729828026
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,w6,7473,1.3317013492084535,1.1487602659941378
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,qbar6,7473,0.11730600473245706,0.2878109178255946
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,q6_coherence,7473,0.15560692524313283,0.3405745462688651
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,bond_order,7473,1.0082045174130727,0.9947772027322734
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,angular_arrangement,7473,0.9164492831636899,1.0270293560948809
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,q4,11038,0.823711630548652,0.8978323454131423
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,q6,11038,0.17828476410404642,0.4285204217098126
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,w4,11038,0.9726286734884529,0.969194001961416
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,w6,11038,0.4852761870964665,0.6915470759393563
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,qbar6,11038,0.0871226289844723,0.29217495095791196
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,q6_coherence,11038,0.110219759075697,0.311294475741892
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,bond_order,11038,0.4428739405496312,0.6569598537411243
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,angular_arrangement,11038,0.4779821940811982,0.8038537170449556
structure,nonlinear,plus_angular_delta,881,520.0,0.1,q4,7220,2.1446063973154046,1.456085097712625
structure,nonlinear,plus_angular_delta,881,520.0,0.1,q6,7220,0.30918701606594995,0.5538194099410891
structure,nonlinear,plus_angular_delta,881,520.0,0.1,w4,7220,2.429477527199944,1.543980384081562
structure,nonlinear,plus_angular_delta,881,520.0,0.1,w6,7220,1.4324631158761723,1.199140873534706
structure,nonlinear,plus_angular_delta,881,520.0,0.1,qbar6,7220,0.11714952888523353,0.29781480209504785
structure,nonlinear,plus_angular_delta,881,520.0,0.1,q6_coherence,7220,0.16628343183934777,0.3589105380939715
structure,nonlinear,plus_angular_delta,881,520.0,0.1,bond_order,7220,1.099861169530342,1.0381252687995095
structure,nonlinear,plus_angular_delta,881,520.0,0.1,angular_arrangement,7220,0.8939331430353072,1.0028674037362708
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,q4,13594,1.3628656196273976,1.1698018970890318
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,q6,13594,0.195563252653375,0.4344309270350266
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,w4,13594,2.007525093234649,1.4351748440500554
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,w6,13594,0.301282321424779,0.5394766852500842
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,qbar6,13594,0.08802896671340081,0.26619902782914234
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,q6_coherence,13594,0.07927635687098611,0.2222729122037974
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,bond_order,13594,0.6724236017540979,0.819369249853901
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,angular_arrangement,13594,0.67448057852894,0.9070728693780314
structure,nonlinear,plus_soap,911,400.0,0.05,q4,91,0.026827186458890005,0.7864290239137353
structure,nonlinear,plus_soap,911,400.0,0.05,q6,91,0.0030100325609542476,0.28107120380936584
structure,nonlinear,plus_soap,911,400.0,0.05,w4,91,0.15034498111813152,1.0039194051485754
structure,nonlinear,plus_soap,911,400.0,0.05,w6,91,0.03398837174955191,0.09833909551856254
structure,nonlinear,plus_soap,911,400.0,0.05,qbar6,91,0.008556689756956335,0.1637500602188683
structure,nonlinear,plus_soap,911,400.0,0.05,q6_coherence,91,0.009197958807371835,0.08737102635964063
structure,nonlinear,plus_soap,911,400.0,0.05,bond_order,91,0.03865420340864264,0.5399759500006852
structure,nonlinear,plus_soap,911,400.0,0.05,angular_arrangement,91,0.08230426232799397,0.613096792440957
structure,nonlinear,plus_soap,913,400.0,0.05,q4,158,0.011308660492799069,0.16580978263499452
structure,nonlinear,plus_soap,913,400.0,0.05,q6,158,0.002205837433249909,0.11235314043889053
structure,nonlinear,plus_soap,913,400.0,0.05,w4,158,0.044157411524444246,0.21209998368458238
structure,nonlinear,plus_soap,913,400.0,0.05,w6,158,0.027460943846448007,0.07868418925212133
structure,nonlinear,plus_soap,913,400.0,0.05,qbar6,158,0.0046792887041046715,0.040421867971188956
structure,nonlinear,plus_soap,913,400.0,0.05,q6_coherence,158,0.006342584595061581,0.024684560340675978
structure,nonlinear,plus_soap,913,400.0,0.05,bond_order,158,0.016025787766017915,0.12485790045134083
structure,nonlinear,plus_soap,913,400.0,0.05,angular_arrangement,158,0.06598745178625458,0.37381207866282845
structure,nonlinear,plus_soap,938,450.0,0.05,q4,13,0.06369227500885608,1.2555246469716765
structure,nonlinear,plus_soap,938,450.0,0.05,q6,13,0.005172776014329191,0.5500440943831092
structure,nonlinear,plus_soap,938,450.0,0.05,w4,13,0.5016652096309063,1.547580763054549
structure,nonlinear,plus_soap,938,450.0,0.05,w6,13,0.07898732929657763,0.2132062701016716
structure,nonlinear,plus_soap,938,450.0,0.05,qbar6,13,0.018379388145631125,0.35945473949190987
structure,nonlinear,plus_soap,938,450.0,0.05,q6_coherence,13,0.012914755348624348,0.2256067345542457
structure,nonlinear,plus_soap,938,450.0,0.05,bond_order,13,0.11346862224082074,0.8659734296468224
structure,nonlinear,plus_soap,938,450.0,0.05,angular_arrangement,13,0.195140698907739,1.0600659779537185
structure,nonlinear,plus_soap,942,450.0,0.05,q4,206,0.015914775471928582,0.18808513950432873
structure,nonlinear,plus_soap,942,450.0,0.05,q6,206,0.002188228745240997,0.11409508279772727
structure,nonlinear,plus_soap,942,450.0,0.05,w4,206,0.08759417826216023,0.2723829738548929
structure,nonlinear,plus_soap,942,450.0,0.05,w6,206,0.03303799765644561,0.09270735987560787
structure,nonlinear,plus_soap,942,450.0,0.05,qbar6,206,0.007219565855070096,0.04026644987015386
structure,nonlinear,plus_soap,942,450.0,0.05,q6_coherence,206,0.009552012931798064,0.0203954079111501
structure,nonlinear,plus_soap,942,450.0,0.05,bond_order,206,0.02591779315377393,0.1490068266283638
structure,nonlinear,plus_soap,942,450.0,0.05,angular_arrangement,206,0.07537055567026082,0.3904597233780116
structure,nonlinear,plus_soap,970,500.0,0.05,q4,82,0.04896662241147589,0.4122969130415288
structure,nonlinear,plus_soap,970,500.0,0.05,q6,82,0.002561282624150391,0.15570356584334472
structure,nonlinear,plus_soap,970,500.0,0.05,w4,82,0.06737076248212195,0.3966564763436262
structure,nonlinear,plus_soap,970,500.0,0.05,w6,82,0.044338335102508286,0.10562520457987064
structure,nonlinear,plus_soap,970,500.0,0.05,qbar6,82,0.008616589516051577,0.07958244387716755
structure,nonlinear,plus_soap,970,500.0,0.05,q6_coherence,82,0.01151674369254642,0.04325246021223588
structure,nonlinear,plus_soap,970,500.0,0.05,bond_order,82,0.03056172263814242,0.24863947449927762
structure,nonlinear,plus_soap,970,500.0,0.05,angular_arrangement,82,0.09880757262356706,0.4564394598621464
structure,nonlinear,plus_soap,971,500.0,0.05,q4,16,0.02313899868331762,0.6995239887906375
structure,nonlinear,plus_soap,971,500.0,0.05,q6,16,0.002737569962286832,0.19126547100619057
structure,nonlinear,plus_soap,971,500.0,0.05,w4,16,0.16017294594357465,0.7208948353117678
structure,nonlinear,plus_soap,971,500.0,0.05,w6,16,0.0708835630539213,0.1406353350802877
structure,nonlinear,plus_soap,971,500.0,0.05,qbar6,16,0.01282081273502376,0.13026485036415222
structure,nonlinear,plus_soap,971,500.0,0.05,q6_coherence,16,0.021781818478199128,0.08282895095921848
structure,nonlinear,plus_soap,971,500.0,0.05,bond_order,16,0.04858928480938721,0.4260699314084698
structure,nonlinear,plus_soap,971,500.0,0.05,angular_arrangement,16,0.0893240761219333,0.4772211851500516
structure,nonlinear,plus_soap,1000,510.0,0.05,q4,2,0.012764104291138036,0.18959328285465324
structure,nonlinear,plus_soap,1000,510.0,0.05,q6,2,0.000770437279260484,0.18444600397720076
structure,nonlinear,plus_soap,1000,510.0,0.05,w4,2,0.011004580788761386,0.18940047086597553
structure,nonlinear,plus_soap,1000,510.0,0.05,w6,2,0.0855378722485143,0.1854566227772121
structure,nonlinear,plus_soap,1000,510.0,0.05,qbar6,2,0.02235285419247122,0.05976879124222398
structure,nonlinear,plus_soap,1000,510.0,0.05,q6_coherence,2,0.015417883284062704,0.02829881516315293
structure,nonlinear,plus_soap,1000,510.0,0.05,bond_order,2,0.024641288680701354,0.15524484421344417
