task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms,discordant,concordance
structure,linear,plus_radial_duplicate,1009,520.0,0.1,q6,160,0.26558700385351025,0.5130031277573246,,
structure,linear,plus_radial_duplicate,1009,520.0,0.1,w4,160,2.4189758044024594,1.5483593306656047,,
structure,linear,plus_radial_duplicate,1009,520.0,0.1,w6,160,0.36683741632576655,0.5891823752673391,,
structure,linear,plus_radial_duplicate,1009,520.0,0.1,qbar6,160,0.1288931914357332,0.3173129552609609,,
structure,linear,plus_radial_duplicate,1009,520.0,0.1,q6_coherence,160,0.09341643315784365,0.24823631573473656,,
structure,linear,plus_radial_duplicate,1009,520.0,0.1,bond_order,160,0.8194871213028837,0.8955155051519292,,
structure,linear,plus_radial_duplicate,1009,520.0,0.1,angular_arrangement,160,0.7880185611073944,1.0071228361065612,,
structure,linear,plus_gatr,911,400.0,0.05,q4,2,0.03834561531178406,0.156088250809767,,
structure,linear,plus_gatr,911,400.0,0.05,q6,2,0.0430079741968928,0.1392019094762592,,
structure,linear,plus_gatr,911,400.0,0.05,w4,2,0.12679190522559103,0.32627599448075145,,
structure,linear,plus_gatr,911,400.0,0.05,w6,2,0.003199351026694828,0.10278381802583629,,
structure,linear,plus_gatr,911,400.0,0.05,qbar6,2,0.0581133250552727,0.010945204147925254,,
structure,linear,plus_gatr,911,400.0,0.05,q6_coherence,2,0.04472881980406575,0.010117604830586538,,
structure,linear,plus_gatr,911,400.0,0.05,bond_order,2,0.05236449843671686,0.16380039422338022,,
structure,linear,plus_gatr,911,400.0,0.05,angular_arrangement,2,0.20556674049349907,0.5322235002296847,,
structure,linear,plus_gatr,942,450.0,0.05,q4,1,0.008245219746479316,0.07125223941609359,,
structure,linear,plus_gatr,942,450.0,0.05,q6,1,0.0029119094051398946,0.06103165057492276,,
structure,linear,plus_gatr,942,450.0,0.05,w4,1,0.01458635736173351,0.03636067633642757,,
structure,linear,plus_gatr,942,450.0,0.05,w6,1,0.0074914714565628105,0.04322356139918561,,
structure,linear,plus_gatr,942,450.0,0.05,qbar6,1,0.0033525411237528484,0.008611071169454941,,
structure,linear,plus_gatr,942,450.0,0.05,q6_coherence,1,0.01841262878890747,0.007597365575279685,,
structure,linear,plus_gatr,942,450.0,0.05,bond_order,1,0.009166687980429309,0.04495180668921859,,
structure,linear,plus_gatr,942,450.0,0.05,angular_arrangement,1,0.07100256195635284,0.32707166763148465,,
structure,linear,plus_gatr,911,400.0,0.1,q4,172,0.29276442175305184,0.5129617611641258,,
structure,linear,plus_gatr,911,400.0,0.1,q6,172,0.15288155958646965,0.3632021794368057,,
structure,linear,plus_gatr,911,400.0,0.1,w4,172,0.2541992351155025,0.49744097044318036,,
structure,linear,plus_gatr,911,400.0,0.1,w6,172,0.44849775891714655,0.6638800808971207,,
structure,linear,plus_gatr,911,400.0,0.1,qbar6,172,0.10872126883346706,0.22915969927435692,,
structure,linear,plus_gatr,911,400.0,0.1,q6_coherence,172,0.12724534388609593,0.29521688689862785,,
structure,linear,plus_gatr,911,400.0,0.1,bond_order,172,0.23071826468195558,0.45146004816471097,,
structure,linear,plus_gatr,911,400.0,0.1,angular_arrangement,172,0.3062429995210477,0.6602420100754829,,
structure,linear,plus_gatr,913,400.0,0.1,q4,126,0.9689267189074938,0.9901612518647169,,
structure,linear,plus_gatr,913,400.0,0.1,q6,126,0.35229596173953664,0.5607878068733738,,
structure,linear,plus_gatr,913,400.0,0.1,w4,126,0.7125100137927839,0.8555991044523487,,
structure,linear,plus_gatr,913,400.0,0.1,w6,126,2.8917399271278255,1.6771434451029166,,
structure,linear,plus_gatr,913,400.0,0.1,qbar6,126,0.12569762911220764,0.22420826642845748,,
structure,linear,plus_gatr,913,400.0,0.1,q6_coherence,126,0.19536490405729945,0.3479095132100854,,
structure,linear,plus_gatr,913,400.0,0.1,bond_order,126,0.8744225257895244,0.9138811564002205,,
structure,linear,plus_gatr,913,400.0,0.1,angular_arrangement,126,0.6009921562901456,0.8405749525289181,,
structure,linear,plus_gatr,938,450.0,0.1,q4,91,0.7469361221695708,0.8364226129056815,,
structure,linear,plus_gatr,938,450.0,0.1,q6,91,0.18339067428879532,0.4054583993753211,,
structure,linear,plus_gatr,938,450.0,0.1,w4,91,0.5072985144424527,0.6500793215477096,,
structure,linear,plus_gatr,938,450.0,0.1,w6,91,0.5979892393615165,0.7672954258749177,,
structure,linear,plus_gatr,938,450.0,0.1,qbar6,91,0.12417285559129622,0.30420198887482397,,
structure,linear,plus_gatr,938,450.0,0.1,q6_coherence,91,0.1350706497307299,0.31039136618588287,,
structure,linear,plus_gatr,938,450.0,0.1,bond_order,91,0.38247634259739355,0.5865472908064907,,
structure,linear,plus_gatr,938,450.0,0.1,angular_arrangement,91,0.4937757640415374,0.8034480382537533,,
structure,linear,plus_gatr,942,450.0,0.1,q4,191,0.47411110324405525,0.6848081239315917,,
structure,linear,plus_gatr,942,450.0,0.1,q6,191,0.09868360744736063,0.3045996571495689,,
structure,linear,plus_gatr,942,450.0,0.1,w4,191,0.41207237124497714,0.6029434399457076,,
structure,linear,plus_gatr,942,450.0,0.1,w6,191,0.36327083003843263,0.5997974191256887,,
structure,linear,plus_gatr,942,450.0,0.1,qbar6,191,0.06191841705906219,0.17430126477279742,,
structure,linear,plus_gatr,942,450.0,0.1,q6_coherence,191,0.07874478449038974,0.2258745204172401,,
structure,linear,plus_gatr,942,450.0,0.1,bond_order,191,0.24813351892071292,0.4772213119327441,,
structure,linear,plus_gatr,942,450.0,0.1,angular_arrangement,191,0.3341510838586407,0.7073908013359534,,
structure,linear,plus_gatr,970,500.0,0.1,q4,156,0.31992924417626467,0.5427958532186881,,
structure,linear,plus_gatr,970,500.0,0.1,q6,156,0.11240294615880779,0.31415844042898583,,
structure,linear,plus_gatr,970,500.0,0.1,w4,156,0.300591680820387,0.5471450551937437,,
structure,linear,plus_gatr,970,500.0,0.1,w6,156,0.22894618121225455,0.4735897075452456,,
structure,linear,plus_gatr,970,500.0,0.1,qbar6,156,0.07680996348175069,0.13339467402976257,,
structure,linear,plus_gatr,970,500.0,0.1,q6_coherence,156,0.0712880952680157,0.14387694799707285,,
structure,linear,plus_gatr,970,500.0,0.1,bond_order,156,0.1849946851862467,0.39905565645750707,,
structure,linear,plus_gatr,970,500.0,0.1,angular_arrangement,156,0.36605102088461905,0.7414295025787065,,
structure,linear,plus_gatr,971,500.0,0.1,q4,142,0.5088745979531337,0.6561699949959883,,
structure,linear,plus_gatr,971,500.0,0.1,q6,142,0.18509656781517478,0.428707105312773,,
structure,linear,plus_gatr,971,500.0,0.1,w4,142,0.4824057255797285,0.7058237690180038,,
structure,linear,plus_gatr,971,500.0,0.1,w6,142,0.44012281737852876,0.6486561218081057,,
structure,linear,plus_gatr,971,500.0,0.1,qbar6,142,0.1465455323755553,0.3345009800219259,,
structure,linear,plus_gatr,971,500.0,0.1,q6_coherence,142,0.1555898918073496,0.3353274547235976,,
structure,linear,plus_gatr,971,500.0,0.1,bond_order,142,0.3197725221515784,0.541237195272036,,
structure,linear,plus_gatr,971,500.0,0.1,angular_arrangement,142,0.47289993209619563,0.8220813036374066,,
structure,linear,plus_gatr,1000,510.0,0.1,q4,33,1.7281791461893825,1.2447935951461606,,
structure,linear,plus_gatr,1000,510.0,0.1,q6,33,0.7392859311023684,0.8570341052940958,,
structure,linear,plus_gatr,1000,510.0,0.1,w4,33,1.2219920108115332,1.0437125453475344,,
structure,linear,plus_gatr,1000,510.0,0.1,w6,33,3.71062598059455,1.8846070503100016,,
structure,linear,plus_gatr,1000,510.0,0.1,qbar6,33,0.13198951941854203,0.3222112522060935,,
structure,linear,plus_gatr,1000,510.0,0.1,q6_coherence,33,0.21674907167535176,0.46006374940638883,,
structure,linear,plus_gatr,1000,510.0,0.1,bond_order,33,1.2914702766319548,1.098527568165241,,
structure,linear,plus_gatr,1000,510.0,0.1,angular_arrangement,33,1.1768530215496955,1.1509391979611254,,
structure,linear,plus_gatr,1001,510.0,0.1,q4,97,1.2991096687793409,1.160572976042111,,
structure,linear,plus_gatr,1001,510.0,0.1,q6,97,0.20869079581785752,0.4805482371753739,,
structure,linear,plus_gatr,1001,510.0,0.1,w4,97,1.8465880534169368,1.386141296438495,,
structure,linear,plus_gatr,1001,510.0,0.1,w6,97,0.7974576397328469,0.878608502553682,,
structure,linear,plus_gatr,1001,510.0,0.1,qbar6,97,0.14233431511257258,0.40308803275389254,,
structure,linear,plus_gatr,1001,510.0,0.1,q6_coherence,97,0.13045526211681963,0.35582213333112767,,
structure,linear,plus_gatr,1001,510.0,0.1,bond_order,97,0.7374392891627292,0.8718071449715944,,
structure,linear,plus_gatr,1001,510.0,0.1,angular_arrangement,97,0.6171786787499329,0.8868320474094303,,
structure,linear,plus_gatr,881,520.0,0.1,q4,99,1.035713075765066,0.9877981222786641,,
structure,linear,plus_gatr,881,520.0,0.1,q6,99,0.3186237667567137,0.5336228564487344,,
structure,linear,plus_gatr,881,520.0,0.1,w4,99,0.728293662714597,0.8456158960370362,,
structure,linear,plus_gatr,881,520.0,0.1,w6,99,1.1051261723277448,1.0359049643447915,,
structure,linear,plus_gatr,881,520.0,0.1,qbar6,99,0.13085984544190793,0.29643283225559547,,
structure,linear,plus_gatr,881,520.0,0.1,q6_coherence,99,0.21864142129359038,0.40176555728327495,,
structure,linear,plus_gatr,881,520.0,0.1,bond_order,99,0.5895429907166033,0.7413896646551302,,
structure,linear,plus_gatr,881,520.0,0.1,angular_arrangement,99,0.572949554410317,0.8551680861071987,,
structure,linear,plus_gatr,1009,520.0,0.1,q4,160,1.6436162746634533,1.281270713981003,,
structure,linear,plus_gatr,1009,520.0,0.1,q6,160,0.2589690017036381,0.5130031277573246,,
structure,linear,plus_gatr,1009,520.0,0.1,w4,160,2.419031851685204,1.5483593306656047,,
structure,linear,plus_gatr,1009,520.0,0.1,w6,160,0.3668988744309598,0.5891823752673391,,
structure,linear,plus_gatr,1009,520.0,0.1,qbar6,160,0.12887844240915394,0.3173129552609609,,
structure,linear,plus_gatr,1009,520.0,0.1,q6_coherence,160,0.09338781222562224,0.24823631573473656,,
structure,linear,plus_gatr,1009,520.0,0.1,bond_order,160,0.8184637095196717,0.8955155051519292,,
structure,linear,plus_gatr,1009,520.0,0.1,angular_arrangement,160,0.7880436493457633,1.0071228361065612,,
structure,linear,plus_angular_delta,911,400.0,0.05,q4,2,0.05297598133559377,0.156088250809767,,
structure,linear,plus_angular_delta,911,400.0,0.05,q6,2,0.038288342407622925,0.1392019094762592,,
structure,linear,plus_angular_delta,911,400.0,0.05,w4,2,0.12388318790350483,0.32627599448075145,,
structure,linear,plus_angular_delta,911,400.0,0.05,w6,2,0.004000611260014558,0.10278381802583629,,
structure,linear,plus_angular_delta,911,400.0,0.05,qbar6,2,0.060229826148038686,0.010945204147925254,,
structure,linear,plus_angular_delta,911,400.0,0.05,q6_coherence,2,0.04619804132632242,0.010117604830586538,,
structure,linear,plus_angular_delta,911,400.0,0.05,bond_order,2,0.0542626650635162,0.16380039422338022,,
structure,linear,plus_angular_delta,911,400.0,0.05,angular_arrangement,2,0.19371288837725298,0.5322235002296847,,
structure,linear,plus_angular_delta,942,450.0,0.05,q4,1,0.008347592936282507,0.07125223941609359,,
structure,linear,plus_angular_delta,942,450.0,0.05,q6,1,9.675658641554025e-07,0.06103165057492276,,
structure,linear,plus_angular_delta,942,450.0,0.05,w4,1,0.014490613464825204,0.03636067633642757,,
structure,linear,plus_angular_delta,942,450.0,0.05,w6,1,0.006795736541228549,0.04322356139918561,,
structure,linear,plus_angular_delta,942,450.0,0.05,qbar6,1,0.0018355510987615572,0.008611071169454941,,
structure,linear,plus_angular_delta,942,450.0,0.05,q6_coherence,1,0.01841074564202733,0.007597365575279685,,
structure,linear,plus_angular_delta,942,450.0,0.05,bond_order,1,0.008313534541498217,0.04495180668921859,,
structure,linear,plus_angular_delta,942,450.0,0.05,angular_arrangement,1,0.0673011676368102,0.32707166763148465,,
structure,linear,plus_angular_delta,911,400.0,0.1,q4,172,0.30424587940411496,0.5129617611641258,,
structure,linear,plus_angular_delta,911,400.0,0.1,q6,172,0.15167187825917808,0.3632021794368057,,
structure,linear,plus_angular_delta,911,400.0,0.1,w4,172,0.25414169186125746,0.49744097044318036,,
structure,linear,plus_angular_delta,911,400.0,0.1,w6,172,0.44723491300854085,0.6638800808971207,,
structure,linear,plus_angular_delta,911,400.0,0.1,qbar6,172,0.10747322902777169,0.22915969927435692,,
structure,linear,plus_angular_delta,911,400.0,0.1,q6_coherence,172,0.12679200742565586,0.29521688689862785,,
structure,linear,plus_angular_delta,911,400.0,0.1,bond_order,172,0.23192659983108646,0.45146004816471097,,
structure,linear,plus_angular_delta,911,400.0,0.1,angular_arrangement,172,0.3040443208811276,0.6602420100754829,,
structure,linear,plus_angular_delta,913,400.0,0.1,q4,126,0.9578235656059397,0.9901612518647169,,
structure,linear,plus_angular_delta,913,400.0,0.1,q6,126,0.3457532602545768,0.5607878068733738,,
structure,linear,plus_angular_delta,913,400.0,0.1,w4,126,0.7087119889010609,0.8555991044523487,,
structure,linear,plus_angular_delta,913,400.0,0.1,w6,126,2.8931639171379153,1.6771434451029166,,
structure,linear,plus_angular_delta,913,400.0,0.1,qbar6,126,0.12332038534311912,0.22420826642845748,,
structure,linear,plus_angular_delta,913,400.0,0.1,q6_coherence,126,0.19279377001876416,0.3479095132100854,,
structure,linear,plus_angular_delta,913,400.0,0.1,bond_order,126,0.870261147876896,0.9138811564002205,,
structure,linear,plus_angular_delta,913,400.0,0.1,angular_arrangement,126,0.5991410751099645,0.8405749525289181,,
structure,linear,plus_angular_delta,938,450.0,0.1,q4,91,0.7500515118585249,0.8364226129056815,,
structure,linear,plus_angular_delta,938,450.0,0.1,q6,91,0.20116119336537566,0.4054583993753211,,
structure,linear,plus_angular_delta,938,450.0,0.1,w4,91,0.5082627636258881,0.6500793215477096,,
structure,linear,plus_angular_delta,938,450.0,0.1,w6,91,0.5953510292178539,0.7672954258749177,,
structure,linear,plus_angular_delta,938,450.0,0.1,qbar6,91,0.12206542222144029,0.30420198887482397,,
structure,linear,plus_angular_delta,938,450.0,0.1,q6_coherence,91,0.13419423257515462,0.31039136618588287,,
structure,linear,plus_angular_delta,938,450.0,0.1,bond_order,91,0.38518102547737293,0.5865472908064907,,
structure,linear,plus_angular_delta,938,450.0,0.1,angular_arrangement,91,0.4916714933704491,0.8034480382537533,,
structure,linear,plus_angular_delta,942,450.0,0.1,q4,191,0.4729380877957265,0.6848081239315917,,
structure,linear,plus_angular_delta,942,450.0,0.1,q6,191,0.10313904669235394,0.3045996571495689,,
structure,linear,plus_angular_delta,942,450.0,0.1,w4,191,0.41414046840569874,0.6029434399457076,,
structure,linear,plus_angular_delta,942,450.0,0.1,w6,191,0.3635400056985566,0.5997974191256887,,
structure,linear,plus_angular_delta,942,450.0,0.1,qbar6,191,0.06139688543565899,0.17430126477279742,,
structure,linear,plus_angular_delta,942,450.0,0.1,q6_coherence,191,0.07866381910997712,0.2258745204172401,,
structure,linear,plus_angular_delta,942,450.0,0.1,bond_order,191,0.2489697188563286,0.4772213119327441,,
structure,linear,plus_angular_delta,942,450.0,0.1,angular_arrangement,191,0.3318363170795287,0.7073908013359534,,
structure,linear,plus_angular_delta,970,500.0,0.1,q4,156,0.32327514435256827,0.5427958532186881,,
structure,linear,plus_angular_delta,970,500.0,0.1,q6,156,0.10533233836198844,0.31415844042898583,,
structure,linear,plus_angular_delta,970,500.0,0.1,w4,156,0.30387986306695824,0.5471450551937437,,
structure,linear,plus_angular_delta,970,500.0,0.1,w6,156,0.22942921994217239,0.4735897075452456,,
structure,linear,plus_angular_delta,970,500.0,0.1,qbar6,156,0.07421396796255031,0.13339467402976257,,
structure,linear,plus_angular_delta,970,500.0,0.1,q6_coherence,156,0.06953024975296164,0.14387694799707285,,
structure,linear,plus_angular_delta,970,500.0,0.1,bond_order,156,0.18427679723986656,0.39905565645750707,,
structure,linear,plus_angular_delta,970,500.0,0.1,angular_arrangement,156,0.3638315384411649,0.7414295025787065,,
structure,linear,plus_angular_delta,971,500.0,0.1,q4,142,0.514625365359745,0.6561699949959883,,
structure,linear,plus_angular_delta,971,500.0,0.1,q6,142,0.1884219505868937,0.428707105312773,,
structure,linear,plus_angular_delta,971,500.0,0.1,w4,142,0.4835986193151726,0.7058237690180038,,
structure,linear,plus_angular_delta,971,500.0,0.1,w6,142,0.4404089345992146,0.6486561218081057,,
structure,linear,plus_angular_delta,971,500.0,0.1,qbar6,142,0.14776157236688922,0.3345009800219259,,
structure,linear,plus_angular_delta,971,500.0,0.1,q6_coherence,142,0.15534386121313884,0.3353274547235976,,
structure,linear,plus_angular_delta,971,500.0,0.1,bond_order,142,0.3216933839068424,0.541237195272036,,
structure,linear,plus_angular_delta,971,500.0,0.1,angular_arrangement,142,0.46969261840273774,0.8220813036374066,,
structure,linear,plus_angular_delta,1000,510.0,0.1,q4,33,1.7499910996884036,1.2447935951461606,,
structure,linear,plus_angular_delta,1000,510.0,0.1,q6,33,0.7637171255027132,0.8570341052940958,,
structure,linear,plus_angular_delta,1000,510.0,0.1,w4,33,1.2222248381380663,1.0437125453475344,,
structure,linear,plus_angular_delta,1000,510.0,0.1,w6,33,3.706605704896512,1.8846070503100016,,
structure,linear,plus_angular_delta,1000,510.0,0.1,qbar6,33,0.14450036388745996,0.3222112522060935,,
structure,linear,plus_angular_delta,1000,510.0,0.1,q6_coherence,33,0.22620505365751206,0.46006374940638883,,
structure,linear,plus_angular_delta,1000,510.0,0.1,bond_order,33,1.302207364295111,1.098527568165241,,
structure,linear,plus_angular_delta,1000,510.0,0.1,angular_arrangement,33,1.1651423111548418,1.1509391979611254,,
structure,linear,plus_angular_delta,1001,510.0,0.1,q4,97,1.2858583788817373,1.160572976042111,,
structure,linear,plus_angular_delta,1001,510.0,0.1,q6,97,0.20400736103013395,0.4805482371753739,,
structure,linear,plus_angular_delta,1001,510.0,0.1,w4,97,1.8440383603075783,1.386141296438495,,
structure,linear,plus_angular_delta,1001,510.0,0.1,w6,97,0.7979321419747846,0.878608502553682,,
