task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean
structure,nonlinear,plus_angular_delta,970,500.0,q4,2238,0.48781595801530164,0.7981020329037515,0.3887799580706861
structure,nonlinear,plus_angular_delta,970,500.0,q6,2238,0.12103240963534216,1.0592289124095737,0.8857353606785401
structure,nonlinear,plus_angular_delta,970,500.0,w4,2238,0.46975307884444506,0.9163710105803565,0.487376757426077
structure,nonlinear,plus_angular_delta,970,500.0,w6,2238,0.607423206883122,0.6874841076730114,0.11645491131551922
structure,nonlinear,plus_angular_delta,970,500.0,qbar6,2238,0.052994851788462256,1.2615090551905164,0.9579909065492528
structure,nonlinear,plus_angular_delta,970,500.0,q6_coherence,2238,0.08575470410850437,1.1898586674839757,0.927928663754799
structure,nonlinear,plus_angular_delta,970,500.0,bond_order,2238,0.30412903487919624,0.9854256310401975,0.6913729201886467
structure,nonlinear,plus_angular_delta,970,500.0,angular_arrangement,2238,0.2850949415763546,1.0682146690550813,0.7331108157983421
structure,nonlinear,plus_angular_delta,971,500.0,q4,2238,0.7788246737477157,1.0080384416586077,0.22738593930381057
structure,nonlinear,plus_angular_delta,971,500.0,q6,2238,0.2041984903296629,0.8843726645118415,0.7691035707866695
structure,nonlinear,plus_angular_delta,971,500.0,w4,2238,0.7432638014172068,1.0565463753770175,0.296515686638004
structure,nonlinear,plus_angular_delta,971,500.0,w6,2238,0.8149774885999198,0.8922127082241945,0.08656592638990646
structure,nonlinear,plus_angular_delta,971,500.0,qbar6,2238,0.09203913723257859,0.8994278832228348,0.897669241804264
structure,nonlinear,plus_angular_delta,971,500.0,q6_coherence,2238,0.13492701205928398,0.9424740819670433,0.8568374296535806
structure,nonlinear,plus_angular_delta,971,500.0,bond_order,2238,0.46137176723106127,0.9471786924935898,0.5128989166590825
structure,nonlinear,plus_angular_delta,971,500.0,angular_arrangement,2238,0.4118116943118495,0.925824440407614,0.5551946175340321
structure,nonlinear,plus_angular_delta,1000,510.0,q4,2237,1.0561485109597042,1.2479607950530807,0.15370056884296424
structure,nonlinear,plus_angular_delta,1000,510.0,q6,2237,0.2660767008631996,1.0581249147662009,0.7485394237012264
structure,nonlinear,plus_angular_delta,1000,510.0,w4,2237,0.9583206194116656,1.1892495470349704,0.19418037887763373
structure,nonlinear,plus_angular_delta,1000,510.0,w6,2237,1.4341726536856816,1.5146855873552745,0.05315488200437224
structure,nonlinear,plus_angular_delta,1000,510.0,qbar6,2237,0.08679888826949625,1.0412801847405824,0.9166421396071023
structure,nonlinear,plus_angular_delta,1000,510.0,q6_coherence,2237,0.1501787195388472,1.0884132309054493,0.8620204943540482
structure,nonlinear,plus_angular_delta,1000,510.0,bond_order,2237,0.6586160154547658,1.1899523766425928,0.44651901338016
structure,nonlinear,plus_angular_delta,1000,510.0,angular_arrangement,2237,0.5447434355966821,1.0997716812217193,0.5046758841875842
structure,nonlinear,plus_angular_delta,1001,510.0,q4,2239,0.7664803150231908,1.021417272119019,0.24959139036971567
structure,nonlinear,plus_angular_delta,1001,510.0,q6,2239,0.1789030594323383,0.8146388514805087,0.7803897283965731
structure,nonlinear,plus_angular_delta,1001,510.0,w4,2239,0.7736002619712321,1.1051425913909472,0.2999995946246461
structure,nonlinear,plus_angular_delta,1001,510.0,w6,2239,0.7491035482466842,0.8160289728106548,0.08201353970736946
structure,nonlinear,plus_angular_delta,1001,510.0,qbar6,2239,0.0855982305949474,0.874870311095893,0.9021589491501614
structure,nonlinear,plus_angular_delta,1001,510.0,q6_coherence,2239,0.13186127030169084,0.909913081733532,0.8550836635401771
structure,nonlinear,plus_angular_delta,1001,510.0,bond_order,2239,0.4475911142616806,0.9236685134384257,0.5154201883579544
structure,nonlinear,plus_angular_delta,1001,510.0,angular_arrangement,2239,0.37101935112749945,0.8955150169493804,0.5856916477052538
structure,nonlinear,plus_angular_delta,881,520.0,q4,2239,1.038419366413276,1.2981681510339615,0.2000887053143321
structure,nonlinear,plus_angular_delta,881,520.0,q6,2239,0.24737056293148363,0.8095798076789098,0.6944457352009524
structure,nonlinear,plus_angular_delta,881,520.0,w4,2239,1.0359007490158252,1.2691081555789059,0.18375692058861814
structure,nonlinear,plus_angular_delta,881,520.0,w6,2239,1.3736700733026463,1.4990400816071192,0.08363352644317812
structure,nonlinear,plus_angular_delta,881,520.0,qbar6,2239,0.0879460205360052,0.9253935000629113,0.9049636500256093
structure,nonlinear,plus_angular_delta,881,520.0,q6_coherence,2239,0.15833123811732544,1.003665257085787,0.8422469673035695
structure,nonlinear,plus_angular_delta,881,520.0,bond_order,2239,0.6569396683860936,1.1341591588412658,0.42076941911991617
structure,nonlinear,plus_angular_delta,881,520.0,angular_arrangement,2239,0.48986413264131873,0.9440996308209285,0.48113089270529186
structure,nonlinear,plus_angular_delta,1009,520.0,q4,2238,0.8237674991768341,1.0039012127527414,0.17943370451956386
structure,nonlinear,plus_angular_delta,1009,520.0,q6,2238,0.17685193388738746,0.8487022304614354,0.7916207504353631
structure,nonlinear,plus_angular_delta,1009,520.0,w4,2238,1.0202082532134609,1.2606203881995535,0.190709381854005
structure,nonlinear,plus_angular_delta,1009,520.0,w6,2238,0.5996383906888342,0.6617959679501171,0.09392256869411453
structure,nonlinear,plus_angular_delta,1009,520.0,qbar6,2238,0.07912396384018691,0.9133580159398111,0.9133702639498146
structure,nonlinear,plus_angular_delta,1009,520.0,q6_coherence,2238,0.10448925703943583,0.9470008280571955,0.889662971833088
structure,nonlinear,plus_angular_delta,1009,520.0,bond_order,2238,0.46734654964102323,0.9392297738934756,0.5024151037038694
structure,nonlinear,plus_angular_delta,1009,520.0,angular_arrangement,2238,0.417086694524709,0.8544851859538652,0.5118854002610783
structure,nonlinear,plus_soap,911,400.0,q4,2238,0.2291727421925229,1.1443648811884488,0.799738050372079
structure,nonlinear,plus_soap,911,400.0,q6,2238,0.0221994638831849,1.1028623478471773,0.9798710474371358
structure,nonlinear,plus_soap,911,400.0,w4,2238,0.5878726468516222,1.0522241197813087,0.4413047222546048
structure,nonlinear,plus_soap,911,400.0,w6,2238,1.1064895983844658,1.3575359183247573,0.18492793932855245
structure,nonlinear,plus_soap,911,400.0,qbar6,2238,0.05433395780449705,1.1481506998003033,0.9526769806315954
structure,nonlinear,plus_soap,911,400.0,q6_coherence,2238,0.11118110109294102,1.134225644461915,0.9019762058495105
structure,nonlinear,plus_soap,911,400.0,bond_order,2238,0.3518749183682057,1.1565606019006516,0.6957574745413715
structure,nonlinear,plus_soap,911,400.0,angular_arrangement,2238,0.2358969941426315,0.9874796974868285,0.7611120565384809
structure,nonlinear,plus_soap,913,400.0,q4,2237,0.23743401452710816,1.0967235604701675,0.7835060510368541
structure,nonlinear,plus_soap,913,400.0,q6,2237,0.02467604917103224,1.2516078379981557,0.9802845201013606
structure,nonlinear,plus_soap,913,400.0,w4,2237,0.5157583878976973,0.848277654034737,0.39199342874994914
structure,nonlinear,plus_soap,913,400.0,w6,2237,1.292293766681402,1.4685536243750148,0.12002275897049741
structure,nonlinear,plus_soap,913,400.0,qbar6,2237,0.05483633264316589,1.2016142763033708,0.9543644464579236
structure,nonlinear,plus_soap,913,400.0,q6_coherence,2237,0.12167277075529423,1.1929343583768688,0.8980054770818701
structure,nonlinear,plus_soap,913,400.0,bond_order,2237,0.37444522027928334,1.1766185519263859,0.6817615873332667
structure,nonlinear,plus_soap,913,400.0,angular_arrangement,2237,0.270811312751628,1.1022314904523085,0.7543063185025691
structure,nonlinear,plus_soap,938,450.0,q4,2238,0.17636020657682783,1.0882204009043663,0.8379370516944329
structure,nonlinear,plus_soap,938,450.0,q6,2238,0.016217907842004088,0.8946284282976426,0.9818719064485079
structure,nonlinear,plus_soap,938,450.0,w4,2238,0.5287780906715105,1.2415758068856833,0.5741072854843432
structure,nonlinear,plus_soap,938,450.0,w6,2238,0.5833409034089415,0.6749901332489974,0.1357786215317126
structure,nonlinear,plus_soap,938,450.0,qbar6,2238,0.04914835713284949,0.885344643551178,0.9444867515821724
structure,nonlinear,plus_soap,938,450.0,q6_coherence,2238,0.08369858362962285,0.9108314353941552,0.9081074934645806
structure,nonlinear,plus_soap,938,450.0,bond_order,2238,0.23959067487695937,0.949265141380337,0.7476040524056662
structure,nonlinear,plus_soap,938,450.0,angular_arrangement,2238,0.22133658996205877,0.8890192248257077,0.7510328418314556
structure,nonlinear,plus_soap,942,450.0,q4,2239,0.15393894241940123,0.9347624217178728,0.8353175749871312
structure,nonlinear,plus_soap,942,450.0,q6,2239,0.012703533989984498,1.0200194880685722,0.9875457928612336
structure,nonlinear,plus_soap,942,450.0,w4,2239,0.4096496902662483,1.02996777727967,0.602269411429349
structure,nonlinear,plus_soap,942,450.0,w6,2239,0.570196982446155,0.7012875966460428,0.1869284653355312
structure,nonlinear,plus_soap,942,450.0,qbar6,2239,0.03472775786520399,1.1102550802240212,0.9687209196483056
structure,nonlinear,plus_soap,942,450.0,q6_coherence,2239,0.07416849055518811,1.0440280606360612,0.9289592939580552
structure,nonlinear,plus_soap,942,450.0,bond_order,2239,0.2092308995903635,0.9733867374287068,0.7850485407854778
structure,nonlinear,plus_soap,942,450.0,angular_arrangement,2239,0.1794236326463234,1.0632788007792342,0.8312543873583946
structure,nonlinear,plus_soap,970,500.0,q4,2238,0.1510590748691255,0.7981020329037515,0.8107271142769501
structure,nonlinear,plus_soap,970,500.0,q6,2238,0.011251531958463904,1.0592289124095737,0.9893776200529982
structure,nonlinear,plus_soap,970,500.0,w4,2238,0.3522532404301221,0.9163710105803565,0.6155997555978632
structure,nonlinear,plus_soap,970,500.0,w6,2238,0.5293603388321815,0.6874841076730114,0.23000352601028917
structure,nonlinear,plus_soap,970,500.0,qbar6,2238,0.03005391746115269,1.2615090551905164,0.9761762174139813
structure,nonlinear,plus_soap,970,500.0,q6_coherence,2238,0.06603193851545425,1.1898586674839757,0.9445043849997055
structure,nonlinear,plus_soap,970,500.0,bond_order,2238,0.19000167367774995,0.9854256310401975,0.807188216246022
structure,nonlinear,plus_soap,970,500.0,angular_arrangement,2238,0.16802825163100527,1.0682146690550813,0.8427017934703712
structure,nonlinear,plus_soap,971,500.0,q4,2238,0.19584690937515642,1.0080384416586077,0.8057148405442618
structure,nonlinear,plus_soap,971,500.0,q6,2238,0.016905623303119104,0.8843726645118415,0.9808840503766014
structure,nonlinear,plus_soap,971,500.0,w4,2238,0.4921138062358258,1.0565463753770175,0.5342241308998669
structure,nonlinear,plus_soap,971,500.0,w6,2238,0.7172183897047607,0.8922127082241945,0.196135200615705
structure,nonlinear,plus_soap,971,500.0,qbar6,2238,0.04568187335465315,0.8994278832228348,0.9492100765311327
structure,nonlinear,plus_soap,971,500.0,q6_coherence,2238,0.09010450207561628,0.9424740819670433,0.904395777242427
structure,nonlinear,plus_soap,971,500.0,bond_order,2238,0.2596451840081886,0.9471786924935898,0.7258751848348344
structure,nonlinear,plus_soap,971,500.0,angular_arrangement,2238,0.2313424323758531,0.925824440407614,0.7501227854019498
structure,nonlinear,plus_soap,1000,510.0,q4,2237,0.29062225643754946,1.2479607950530807,0.7671222865417113
structure,nonlinear,plus_soap,1000,510.0,q6,2237,0.023955656315231683,1.0581249147662009,0.9773602757283861
structure,nonlinear,plus_soap,1000,510.0,w4,2237,0.6593235391295456,1.1892495470349704,0.44559698107653944
structure,nonlinear,plus_soap,1000,510.0,w6,2237,1.294071922057704,1.5146855873552745,0.14564980821054374
structure,nonlinear,plus_soap,1000,510.0,qbar6,2237,0.05238898828380532,1.0412801847405824,0.9496879043205291
structure,nonlinear,plus_soap,1000,510.0,q6_coherence,2237,0.11855492599770179,1.0884132309054493,0.8910754457669757
structure,nonlinear,plus_soap,1000,510.0,bond_order,2237,0.4064862147035896,1.1899523766425928,0.6584012749733097
structure,nonlinear,plus_soap,1000,510.0,angular_arrangement,2237,0.3052521400296591,1.0997716812217193,0.7224404435559213
structure,nonlinear,plus_soap,1001,510.0,q4,2239,0.2032730617770556,1.021417272119019,0.8009892065410761
structure,nonlinear,plus_soap,1001,510.0,q6,2239,0.014596927354910952,0.8146388514805087,0.9820817196130742
structure,nonlinear,plus_soap,1001,510.0,w4,2239,0.5590459298866547,1.1051425913909472,0.4941413585526262
structure,nonlinear,plus_soap,1001,510.0,w6,2239,0.6934061297964275,0.8160289728106548,0.150267756537953
structure,nonlinear,plus_soap,1001,510.0,qbar6,2239,0.044679716972079835,0.874870311095893,0.9489298969168214
structure,nonlinear,plus_soap,1001,510.0,q6_coherence,2239,0.09221656287072054,0.909913081733532,0.898653437650294
structure,nonlinear,plus_soap,1001,510.0,bond_order,2239,0.26786972144297483,0.9236685134384257,0.7099936638028186
structure,nonlinear,plus_soap,1001,510.0,angular_arrangement,2239,0.22148129388758409,0.8955150169493804,0.7526771860933479
structure,nonlinear,plus_soap,881,520.0,q4,2239,0.25418369312246847,1.2981681510339615,0.8041981750052819
structure,nonlinear,plus_soap,881,520.0,q6,2239,0.020650763026557915,0.8095798076789098,0.9744919984037592
structure,nonlinear,plus_soap,881,520.0,w4,2239,0.7143009194518838,1.2691081555789059,0.43716308471278065
structure,nonlinear,plus_soap,881,520.0,w6,2239,1.1841909238466393,1.4990400816071192,0.2100338487433442
structure,nonlinear,plus_soap,881,520.0,qbar6,2239,0.05438157969381973,0.9253935000629113,0.9412341023682113
structure,nonlinear,plus_soap,881,520.0,q6_coherence,2239,0.12709838781748353,1.003665257085787,0.8733657592307991
structure,nonlinear,plus_soap,881,520.0,bond_order,2239,0.39246771115980883,1.1341591588412658,0.653957111662546
structure,nonlinear,plus_soap,881,520.0,angular_arrangement,2239,0.27946289266153507,0.9440996308209285,0.7039900413703879
structure,nonlinear,plus_soap,1009,520.0,q4,2238,0.15861621794893355,1.0039012127527414,0.8420001729911244
structure,nonlinear,plus_soap,1009,520.0,q6,2238,0.012993222504209482,0.8487022304614354,0.984690481492967
structure,nonlinear,plus_soap,1009,520.0,w4,2238,0.5798539058134476,1.2606203881995535,0.5400249660870485
structure,nonlinear,plus_soap,1009,520.0,w6,2238,0.5431649369197614,0.6617959679501171,0.1792562009675125
structure,nonlinear,plus_soap,1009,520.0,qbar6,2238,0.038400156743390326,0.9133580159398111,0.9579571689597774
structure,nonlinear,plus_soap,1009,520.0,q6_coherence,2238,0.07473880755226249,0.9470008280571955,0.9210784137268478
structure,nonlinear,plus_soap,1009,520.0,bond_order,2238,0.23462787458033416,0.9392297738934756,0.7501911873942095
structure,nonlinear,plus_soap,1009,520.0,angular_arrangement,2238,0.22176677963882038,0.8544851859538652,0.7404673793247085
