model,source,atom,observations,first_ps,last_ps,velocity_roughness,increment_cosine,reversal_fraction,turn_pairs,adjacent_lags_ps,state_participation_rank,state_entropy_rank,state_d95,state_numerical_rank,state_rank_ceiling,movement_participation_rank,movement_entropy_rank,movement_d95,movement_numerical_rank,movement_rank_ceiling,fluctuation_participation_rank,fluctuation_entropy_rank,fluctuation_d95,fluctuation_numerical_rank,fluctuation_rank_ceiling
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,15106,4,48.0,384.0,0.3434155169392687,0.7529945435416534,0.0,1,"[108.0, 120.0]",1.1187901318054083,1.2522888220157535,2,3,3,1.112712790755323,1.2521020584049505,2,3,3,1.0250907614131202,1.0690003287856382,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,15891,4,48.0,384.0,1.1628740156816135,-0.425951086100961,1.0,1,"[108.0, 120.0]",1.1756413412808833,1.3508218046882192,2,3,3,1.5991975836658858,1.827155069372995,2,3,3,1.9470899567885382,1.972887119386973,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,21611,4,48.0,384.0,0.49626984260782997,0.816835224998561,0.0,1,"[108.0, 120.0]",1.2577583012709352,1.44334406716986,2,3,3,1.2437139519867069,1.4357770586825584,2,3,3,1.0738432227427734,1.1663473843160461,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,27496,4,48.0,384.0,0.8843635401167104,0.17388727576400997,0.0,1,"[108.0, 120.0]",1.2432072937690954,1.4366006284837813,2,3,3,1.3656976684941335,1.6018450027812492,2,3,3,1.176627656446153,1.3270962759734704,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,27797,4,48.0,384.0,0.9818414748389801,0.1788582923830166,0.0,1,"[108.0, 120.0]",1.266696775772309,1.446094389396692,2,3,3,1.7973512597245365,1.900270788688962,2,3,3,1.9259033542012312,1.961648194241622,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,37288,4,48.0,384.0,0.700804426183272,0.3028913031692432,0.0,1,"[108.0, 120.0]",1.1130438303097103,1.2593643420951575,2,3,3,1.1446765042378029,1.3327398997877333,2,3,3,1.0741564010116642,1.1669094661511736,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,41939,4,48.0,384.0,1.1293038211520636,-0.7663151160672448,1.0,1,"[108.0, 120.0]",1.189192686863117,1.3452381103424675,2,3,3,1.2776742897380629,1.4565365598695121,2,3,3,1.1990630175669563,1.3575170744091478,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,51509,4,48.0,384.0,0.5694949479222867,0.7437406425384998,0.0,1,"[108.0, 120.0]",1.3510244607305928,1.5453083989078225,2,3,3,1.3916622460325851,1.5961618028413675,2,3,3,1.1498488336017618,1.2889398884426353,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,62064,4,48.0,384.0,1.715446595018022,-0.7203593907072415,1.0,1,"[108.0, 120.0]",2.1290209906136575,2.4484781053404885,3,3,3,1.8963465893348506,2.1710263485222154,2,3,3,1.786226818018881,1.8814696201770822,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,63625,4,48.0,384.0,1.203104677272279,-0.21292551990604938,1.0,1,"[108.0, 120.0]",1.0080993178325124,1.0291963884580375,1,3,3,1.0133975541844185,1.0453280952194146,1,3,3,1.0124687722001346,1.0383950513948303,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,63965,4,48.0,384.0,1.7123537856967177,-0.7129476090309228,1.0,1,"[108.0, 120.0]",2.0528274065366428,2.304239875100793,3,3,3,1.4571093447347199,1.7705645158540777,2,3,3,1.277569285637569,1.4547585340529712,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,65720,4,48.0,384.0,0.9121880537621044,0.17309949332257488,0.0,1,"[108.0, 120.0]",1.1614768706896883,1.3211517949919862,2,3,3,1.244358359330394,1.446406387828638,2,3,3,1.1666262119212043,1.3130937446237279,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,65951,4,48.0,384.0,0.6903980443687785,0.3457943789602787,0.0,1,"[108.0, 120.0]",1.1325617972115574,1.2810348570554915,2,3,3,1.147891908882657,1.3196850567051566,2,3,3,1.067637938216648,1.1550822645803671,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_129223029,66551,4,48.0,384.0,1.194458479235646,-0.2170933401204547,1.0,1,"[108.0, 120.0]",1.08722207014419,1.2179728496903568,1,3,3,1.172675960118928,1.3781811515241345,2,3,3,1.1763655311002557,1.326732889708655,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,273,4,48.0,384.0,1.047944603655998,-0.36330819816434096,1.0,1,"[108.0, 120.0]",1.3639802146693611,1.5589207934875902,2,3,3,1.5346370940266088,1.7224595752754088,2,3,3,1.2605928362485326,1.4348169587004103,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,2606,4,48.0,384.0,0.9943847281916449,0.1255690112520357,0.0,1,"[108.0, 120.0]",1.264034385708961,1.4410214941971244,2,3,3,1.4304931972526185,1.6174177525376456,2,3,3,1.266505875389197,1.4418254583491785,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,10544,4,48.0,384.0,1.2550294327199967,-0.46977740742364565,1.0,1,"[108.0, 120.0]",1.1335054602959775,1.3067713581372662,2,3,3,1.17881465017177,1.387124288679195,2,3,3,1.0845246667093313,1.1851916030536052,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,16350,4,48.0,384.0,1.218302311072601,-0.5461648477568449,1.0,1,"[108.0, 120.0]",1.191625502070861,1.3954276558010767,2,3,3,1.170556517924052,1.3590390197489837,2,3,3,1.1482003390432056,1.2865192476058342,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,23301,4,48.0,384.0,0.9534366178059728,0.40319085409007455,0.0,1,"[108.0, 120.0]",1.2145086163668808,1.3846449718633629,2,3,3,1.2695916409072694,1.4572467610705784,2,3,3,1.1696724222833705,1.3173888366931266,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,23361,4,48.0,384.0,1.1430110598515877,-0.14431459048556033,1.0,1,"[108.0, 120.0]",2.115522247755294,2.442126342647325,3,3,3,2.248025772446225,2.4204386995798233,3,3,3,1.9454324293967997,1.9720159337465604,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,25281,4,48.0,384.0,0.9141203955040069,0.2313590566039327,0.0,1,"[108.0, 120.0]",1.1595147474547474,1.3189617154556335,2,3,3,1.203569784360828,1.389583533668639,2,3,3,1.0165556317031816,1.0487572736902873,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,29347,4,48.0,384.0,1.0058853174693225,-0.0694305020181167,1.0,1,"[108.0, 120.0]",1.118259722221058,1.246835457746531,2,3,3,1.1381543341517089,1.2808719217784101,2,3,3,1.078428815627904,1.1745182629085495,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,36045,4,48.0,384.0,0.9902832185285848,0.05432021201422847,0.0,1,"[108.0, 120.0]",1.195467663323921,1.3602810097207887,2,3,3,1.4628916300453567,1.6625156706859394,2,3,3,1.544150140804091,1.7113025163005602,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,43463,4,48.0,384.0,0.9824778254933775,0.1343438447094603,0.0,1,"[108.0, 120.0]",1.0966669905751054,1.2108067852114484,1,3,3,1.1787500878633748,1.3409099382090865,2,3,3,1.182476783193029,1.3351558485272028,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,53634,4,48.0,384.0,1.1913475770567774,-0.8845237835216534,1.0,1,"[108.0, 120.0]",1.096735707357578,1.2106030434996577,1,3,3,1.08726045803808,1.1949242376174434,1,3,3,1.065034546745327,1.1502803289860863,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,56668,4,48.0,384.0,1.4881466100961491,-0.5307475444199403,1.0,1,"[108.0, 120.0]",2.1579940182603083,2.3566907593384965,3,3,3,1.7186066073960622,2.0990690770946077,3,3,3,1.2611368195570145,1.4354645716539074,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,59826,4,48.0,384.0,0.8608399729374102,0.5045607552496901,0.0,1,"[108.0, 120.0]",1.1181617620639144,1.2572288230092545,2,3,3,1.3422315739476933,1.576605011626328,2,3,3,1.3080376196429127,1.4892234871901364,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,62799,4,48.0,384.0,0.9812573064839657,0.15468364625935804,0.0,1,"[108.0, 120.0]",1.2276634493959633,1.4006619346949045,2,3,3,1.4501752116582927,1.6454114334861705,2,3,3,1.3854425307281455,1.5700093270554525,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,65089,4,48.0,384.0,1.4514621688310367,-0.4919691588048008,1.0,1,"[108.0, 120.0]",2.5145543506144894,2.7341161045383267,3,3,3,2.1017113152094966,2.4040233688884514,3,3,3,1.8019183449085407,1.8910438504847153,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_444631845,66254,4,48.0,384.0,1.0485637216350534,-0.049373753969061025,1.0,1,"[108.0, 120.0]",1.5030325560278424,1.7908247274039433,2,3,3,2.0033210295089336,2.3161339311544924,3,3,3,1.4506542265050135,1.6315943794017205,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,202,4,48.0,384.0,1.8246943055342777,-0.8943929046314484,1.0,1,"[108.0, 120.0]",1.3919226634745547,1.6559858111560715,2,3,3,1.121808657990929,1.2831082003674634,2,3,3,1.0530475494276075,1.1275291257751447,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,4775,4,48.0,384.0,0.7745220224261691,0.5673479484093017,0.0,1,"[108.0, 120.0]",1.1438024594744534,1.313958286724045,2,3,3,1.2881716044438731,1.5482869125248282,2,3,3,1.159978833516497,1.303626374630472,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,6068,4,48.0,384.0,1.0335692475699345,-0.3745445263155435,1.0,1,"[108.0, 120.0]",1.4014916021415706,1.5927316104926847,2,3,3,1.2667092627107532,1.4498979627805058,2,3,3,1.0965074244457362,1.2055963339689906,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,14449,4,48.0,384.0,1.7096896032513271,-0.7570021029371117,1.0,1,"[108.0, 120.0]",1.6699482615685923,2.0062304112454674,3,3,3,1.3229599496081028,1.5885524905000938,2,3,3,1.233751165146019,1.4021165087131913,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,17424,4,48.0,384.0,0.7039583716981371,0.7672056005506998,0.0,1,"[108.0, 120.0]",1.2202056444012725,1.4126035804141646,2,3,3,1.2007420677166307,1.397833752935739,2,3,3,1.1171658464557312,1.2391959034447468,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,18888,4,48.0,384.0,0.8283947904085215,0.23552004338660393,0.0,1,"[108.0, 120.0]",1.862582598932004,2.1043450990169017,2,3,3,2.082293004613936,2.3351555372812283,3,3,3,1.343811538224881,1.5276937905838281,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,21520,4,48.0,384.0,1.5373011323232482,-0.7031736580050935,1.0,1,"[108.0, 120.0]",1.4826698080661709,1.8447273805508044,3,3,3,1.4415277512742384,1.781128007706608,3,3,3,1.399550532343363,1.583796950845671,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,21669,4,48.0,384.0,0.995618399515556,0.02245904135329489,0.0,1,"[108.0, 120.0]",1.1860945482843643,1.363799760099217,2,3,3,1.2437774265887973,1.4539771955976697,2,3,3,1.1395718285073109,1.2737033959002957,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,36103,4,48.0,384.0,0.9358635903950322,0.22101282301504246,0.0,1,"[108.0, 120.0]",1.1022791784299013,1.2384832932908647,1,3,3,1.27364206650998,1.5171267254699086,2,3,3,1.2870246694291496,1.4656312372547138,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,38079,4,48.0,384.0,1.0307883092305454,-0.04743138242597697,1.0,1,"[108.0, 120.0]",2.036258430489329,2.1548833428951872,2,3,3,2.0735975172824985,2.1738357982048866,2,3,3,1.8085427171590898,1.8950400129845952,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,39743,4,48.0,384.0,0.8860031640670416,0.6106645521163004,0.0,1,"[108.0, 120.0]",1.3441298764842788,1.543141307071681,2,3,3,1.1873227875045242,1.3558693017845855,2,3,3,1.0898326910703047,1.1943207135995677,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,41452,4,48.0,384.0,1.0507363851494247,-0.15499812868342816,1.0,1,"[108.0, 120.0]",1.07882738081243,1.2038064619642816,1,3,3,1.0710479298004507,1.1851266564407528,1,3,3,1.0446026357415368,1.1107781694098349,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,43325,4,48.0,384.0,0.7761379975522216,0.3050413138456699,0.0,1,"[108.0, 120.0]",1.2876037324305847,1.5728429828362462,2,3,3,1.5225345515615087,1.8147140284329788,2,3,3,1.6001097369946296,1.754847982759628,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,55077,4,48.0,384.0,1.163687685895727,-0.1671506768918227,1.0,1,"[108.0, 120.0]",1.8839240908111292,2.0356625571372082,2,3,3,1.9185683948358674,2.077166485879139,2,3,3,1.5196948756370185,1.6913394460310711,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,59764,4,48.0,384.0,1.6923467214427572,-0.6991937213360102,1.0,1,"[108.0, 120.0]",1.819815252525611,2.1339023072345054,3,3,3,1.4910780683359792,1.839392443127416,3,3,3,1.2392769455416661,1.4089710001176112,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_827732877,67357,4,48.0,384.0,0.9940880406767776,0.008135493087293399,0.0,1,"[108.0, 120.0]",1.5108978900422445,1.8094427796125556,2,3,3,2.090048331250156,2.318590802845849,3,3,3,1.5894592947101087,1.7467790533935883,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,3988,4,48.0,384.0,1.2000597216574587,-0.3841104384423775,1.0,1,"[108.0, 120.0]",1.4919124979115248,1.8023266042086843,2,3,3,1.3652951543390766,1.6886882442982962,3,3,3,1.1991666775625478,1.357654613235224,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,9499,4,48.0,384.0,1.173032197812808,-0.17614661773832183,1.0,1,"[108.0, 120.0]",1.934288726524876,2.187119463192531,2,3,3,1.8229628054023532,2.0179078902680425,2,3,3,1.6332617510974865,1.7793418008764765,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,10789,4,48.0,384.0,0.7796878475250643,0.3199204930508708,0.0,1,"[108.0, 120.0]",1.5960595144023355,1.864084433722586,2,3,3,2.0085956899712163,2.194135384243387,2,3,3,1.93116448731808,1.9644601652035554,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,21735,4,48.0,384.0,1.290986192856844,-0.3536372080585898,1.0,1,"[108.0, 120.0]",1.6858384037720957,2.075724159220619,3,3,3,1.7677066941159243,2.0965488505182686,3,3,3,1.698988618186379,1.8252934046817704,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,30587,4,48.0,384.0,0.5687619144692302,0.5529053552057286,0.0,1,"[108.0, 120.0]",1.403508884093964,1.680095801594559,2,3,3,1.5884452092983492,1.846966476378304,2,3,3,1.4995943486511862,1.6744772712658742,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,31479,4,48.0,384.0,0.953661404117319,0.07432964549661178,0.0,1,"[108.0, 120.0]",1.3785462013436638,1.7004611259382971,2,3,3,1.561457326006993,1.8823984061950023,2,3,3,1.6057232013021348,1.7590610141818588,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,45753,4,48.0,384.0,1.0210875628337612,-0.02705608035712415,1.0,1,"[108.0, 120.0]",1.6931966049617688,2.083444450777616,3,3,3,1.6281014080834557,1.97727106556279,3,3,3,1.4885007453298702,1.66498876229323,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,46129,4,48.0,384.0,1.1424206018669125,-0.17312873996245634,1.0,1,"[108.0, 120.0]",1.827792201153079,2.114402193923451,2,3,3,1.9893732036912462,2.2342548112809006,2,3,3,1.8284194107909892,1.9068713302869658,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,48125,4,48.0,384.0,1.5712871373797082,-0.8277547171220822,1.0,1,"[108.0, 120.0]",1.171766295923767,1.3816308585926884,2,3,3,1.1642910464502654,1.3552793290333247,2,3,3,1.1783557554305142,1.329487194346674,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,49594,4,48.0,384.0,0.7790807494562727,0.2721625397673706,0.0,1,"[108.0, 120.0]",1.5488367324051555,1.9213365763968016,3,3,3,1.8269248208216484,2.2154023074386897,3,3,3,1.6426481003039421,1.7861110319657496,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,57374,4,48.0,384.0,1.744572184284072,-0.7738494113080862,1.0,1,"[108.0, 120.0]",1.780253853680938,1.9970731190636368,2,3,3,1.2588478937578218,1.4894510661104987,2,3,3,1.1008463954214238,1.2128107433180129,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,58806,4,48.0,384.0,0.8055650051828938,0.4729467392899316,0.0,1,"[108.0, 120.0]",1.4329235393111859,1.6912949187479558,2,3,3,1.3806532706479568,1.644280316551142,2,3,3,1.2420498084256508,1.412386127181246,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,62167,4,48.0,384.0,1.2387158609369597,-0.23889322156081627,1.0,1,"[108.0, 120.0]",2.4906432143666413,2.713507651680345,3,3,3,2.2780633578050837,2.530494514792635,3,3,3,1.7608363383971262,1.865646642792472,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,63666,4,48.0,384.0,0.8473979812609109,0.17284121979377656,0.0,1,"[108.0, 120.0]",1.5807489448422936,1.964592414448176,3,3,3,2.2605571701222567,2.5670183496476935,3,3,3,1.9511441041430706,1.9750122372905399,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,65088,4,48.0,384.0,0.3917006961082875,0.6093551841798318,0.0,1,"[108.0, 120.0]",1.4005748928185697,1.7023686516672802,2,3,3,1.5881465319272727,1.8888202751283678,2,3,3,1.376659977897074,1.5612889170181683,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_340453041,68558,4,48.0,384.0,0.7518809358755877,0.2681972785362345,0.0,1,"[108.0, 120.0]",1.7790280070113393,2.1205627354118977,3,3,3,2.1563174556629487,2.356816609691942,3,3,3,1.868266811161004,1.9298943562594608,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,3051,4,48.0,384.0,0.9880291555856172,0.22347034041732677,0.0,1,"[108.0, 120.0]",1.2399652506226522,1.413184022298108,2,3,3,1.201538828076229,1.3652146031358994,2,3,3,1.087013861736285,1.1894911951179306,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,3766,4,48.0,384.0,1.247088698668024,-0.349445022249307,1.0,1,"[108.0, 120.0]",1.5225566958041938,1.8314362464439375,2,3,3,2.1466729603648593,2.3408509600904748,3,3,3,1.9766716462817515,1.9882097300759958,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,10133,4,48.0,384.0,0.9814895970292974,0.3844267944620062,0.0,1,"[108.0, 120.0]",1.0543115916288974,1.1310652386050128,1,3,3,1.1156295301317696,1.2393852415247189,2,3,3,1.1165364393293018,1.2381990052776652,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,12765,4,48.0,384.0,0.9177205890033667,0.4942034210682186,0.0,1,"[108.0, 120.0]",1.0939452393418805,1.2110369711250841,1,3,3,1.1976814359754122,1.3796619163539583,2,3,3,1.1693903517348696,1.3169922500879754,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,20682,4,48.0,384.0,1.1859723453819138,-0.5174453071366624,1.0,1,"[108.0, 120.0]",1.3087155231722378,1.5310270841877558,2,3,3,1.635390558549111,1.8644735459404578,2,3,3,1.6100669228258508,1.7623024548692126,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,22085,4,48.0,384.0,1.4945983449674884,-0.562781048815319,1.0,1,"[108.0, 120.0]",1.5535791194521058,1.826259228765116,2,3,3,1.4169998483630823,1.6617120163304429,2,3,3,1.3126489505939531,1.4942992746977555,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,29682,4,48.0,384.0,1.039346520638647,-0.20277601044934493,1.0,1,"[108.0, 120.0]",1.1057979844695365,1.2351123769656458,2,3,3,1.2230310817965382,1.4216263079134084,2,3,3,1.2337976790722653,1.4021744812599064,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,31147,4,48.0,384.0,1.058194341183125,-0.35630505851086136,1.0,1,"[108.0, 120.0]",1.2017632321485192,1.3746659794174665,2,3,3,1.3039243956858504,1.5090073980580447,2,3,3,1.2304796391268291,1.3980272466501944,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,32907,4,48.0,384.0,0.9554010344420163,0.2038190340312059,0.0,1,"[108.0, 120.0]",1.3905122915062742,1.6026555135456615,2,3,3,1.4817002676574345,1.7040918904107571,2,3,3,1.2923349381118883,1.4716664934635628,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,46429,4,48.0,384.0,1.077212833704971,-0.32753692673343077,1.0,1,"[108.0, 120.0]",1.2460189776383503,1.4523752085557462,2,3,3,1.2660311723395998,1.489712035385923,2,3,3,1.1414754897937196,1.276552300814471,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,47218,4,48.0,384.0,1.127425112826901,-0.2579069002036132,1.0,1,"[108.0, 120.0]",1.2431544459655128,1.4955430287898412,2,3,3,1.3708976481326902,1.6852698903318077,2,3,3,1.3058764906415052,1.4868323426660754,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,49360,4,48.0,384.0,0.8267451699330297,0.40616131018499085,0.0,1,"[108.0, 120.0]",1.1309388533164482,1.3032599323758318,2,3,3,1.2418452443456256,1.5017481906700179,2,3,3,1.1703404009966183,1.3183270926241775,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,53893,4,48.0,384.0,1.0447110309812775,-0.06557726264450085,1.0,1,"[108.0, 120.0]",1.1591826024802645,1.3371087589643678,2,3,3,1.655544709599303,1.9085720977054705,2,3,3,1.3222152923278039,1.5047165549002892,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,53977,4,48.0,384.0,0.9639973091485434,0.17365198091173573,0.0,1,"[108.0, 120.0]",1.4476451579272374,1.6545376106965473,2,3,3,1.586379455910022,1.789154325562675,2,3,3,1.228142258710274,1.395091268572234,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,58340,4,48.0,384.0,0.6973737457201062,0.3164276658533011,0.0,1,"[108.0, 120.0]",2.018822495788378,2.2563593193181464,3,3,3,2.2446316975324563,2.524916377801741,3,3,3,1.524565257558916,1.695362717036238,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_780540798,59931,4,48.0,384.0,1.1653980440820297,-0.37526500914784694,1.0,1,"[108.0, 120.0]",1.4369209635265197,1.6926975990791702,2,3,3,1.819392536733901,2.0417841257653047,2,3,3,1.384842633279918,1.5694170675920682,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,4652,4,48.0,384.0,1.1342916534844472,-0.14938394693890064,1.0,1,"[108.0, 120.0]",1.9142971723852957,2.0683199039603024,2,3,3,1.871595535357048,2.0350633926297768,2,3,3,1.7184345090969517,1.8382682661955727,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,7382,4,48.0,384.0,1.3845285564002265,-0.42466831324289,1.0,1,"[108.0, 120.0]",1.2506167354504265,1.5043304393257808,2,3,3,1.376814622661709,1.6450660745999957,2,3,3,1.3512683270907482,1.5354596961114202,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,8359,4,48.0,384.0,0.9335278634208274,0.22692988295881467,0.0,1,"[108.0, 120.0]",1.0987866140792428,1.241473151442959,1,3,3,1.1128364008814446,1.269616191518236,2,3,3,1.1035908253995472,1.2173289738219097,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,17755,4,48.0,384.0,1.703786594669773,-0.7158852628567133,1.0,1,"[108.0, 120.0]",1.9313447611833248,2.2092840642569356,3,3,3,1.5377034979431268,1.7854313396722368,2,3,3,1.4848451136436873,1.6618329729808141,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,22731,4,48.0,384.0,1.0178380325058627,-0.018677469889200434,1.0,1,"[108.0, 120.0]",1.5378960821175462,1.8782977118714734,2,3,3,2.115766009639487,2.380019085556844,3,3,3,1.5525069728315617,1.717990152559971,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,30187,4,48.0,384.0,1.3969636947781805,-0.3974019895059083,1.0,1,"[108.0, 120.0]",2.1990098263074755,2.380766022741601,3,3,3,1.924456111227436,2.1107540852787543,2,3,3,1.7454008571050743,1.8558213904474088,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,33520,4,48.0,384.0,1.6080257787151853,-0.6407363992400065,1.0,1,"[108.0, 120.0]",2.3656329720675284,2.6306656931419448,3,3,3,1.7229006147341763,2.1061330995747243,3,3,3,1.4716768979802128,1.6503434174563691,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,34708,4,48.0,384.0,1.8232933245884226,-0.8233699912320214,1.0,1,"[108.0, 120.0]",1.448508772265713,1.7095865012979183,2,3,3,1.2132227994651545,1.4303113570078536,2,3,3,1.048964640128069,1.119512707057788,1,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,36419,4,48.0,384.0,1.5361401774094192,-0.5507318874211213,1.0,1,"[108.0, 120.0]",1.678448297588808,1.8665952020973469,2,3,3,1.7005417235140243,1.877326536809277,2,3,3,1.6569604110349072,1.7962967343013359,2,2,2
mace-lr0.0001-distance0-s20260923-4096--encoder,independent_melt_24993146,37504,4,48.0,384.0,1.7522314996608106,-0.7590041785054675,1.0,1,"[108.0, 120.0]",2.2640714286304116,2.546957458338337,3,3,3,1.6634407604858785,1.9572568494784954,2,3,3,1.557178219506662,1.721699323606437,2,2,2
