model,domain,lag_ps,pairs,sources,rms_jump,domain_reference_rms_jump,p50_jump,p95_jump,p99_jump,zero_increment_fraction,velocity_rms,drift_energy_fraction,movement_participation_rank,movement_entropy_rank,movement_d90,movement_d95,movement_d99,movement_numerical_rank,movement_rank_ceiling,fluctuation_participation_rank,fluctuation_entropy_rank,fluctuation_d90,fluctuation_d95,fluctuation_d99,fluctuation_numerical_rank,fluctuation_rank_ceiling
dense-v6--gatr,noncrystalline,48.0,16403,10,0.8919866235989686,0.8712447133499231,0.8218431999139598,1.3469434242150582,1.5994180133057518,0.0,0.0001219948940687163,0.0021137533959437725,6.135311902576297,7.190264446539019,6,7,9,128,128,6.127213047957143,7.17904665115,6,7,9,128,128
dense-v6--gatr,noncrystalline,96.0,13942,10,0.9121841654393963,0.8909725894027463,0.8449354760081185,1.3644243740651603,1.6081382877699406,0.0,6.237863197148745e-05,0.008080827470240625,6.336394385243585,7.402463835926813,7,8,9,128,128,6.305886034255505,7.371917996486432,7,8,9,128,128
dense-v6--gatr,T400K,0.75,6400,2,0.6333047539783089,0.7176316249449214,0.5772460665628009,0.9730604391646084,1.191477953158078,0.0,0.005543397666701069,2.246520912765402e-06,6.365831918357627,7.270422346668048,6,7,9,128,128,6.365818803881061,7.270401988003076,6,7,9,128,128
dense-v6--gatr,T400K,3.0,6376,2,0.6589891668255669,0.7467360123848509,0.5986077073728914,1.0287268329720418,1.2240962231221677,0.0,0.0014420541559235032,3.639082915178642e-05,6.339130193199608,7.258144112817351,6,7,9,128,128,6.3389481359891375,7.257858905321415,6,7,9,128,128
dense-v6--gatr,T400K,9.0,6312,2,0.6978429142145973,0.7907632799820628,0.6243374395640492,1.1006273938648679,1.3158343153165366,0.0,0.0005090257044601269,0.0003006151558562586,6.304745051304865,7.243527287948771,6,7,9,128,128,6.303398630228916,7.241407641190094,6,7,9,128,128
dense-v6--gatr,T400K,12.0,6280,2,0.708290075002852,0.8026015188795919,0.6381233279128208,1.1110406414986564,1.3659602770962374,0.0,0.00038748461191608373,0.0005003220220724556,6.3499791182667265,7.288101514898908,6,7,9,128,128,6.3476981607701095,7.284678110806264,6,7,9,128,128
dense-v6--gatr,T400K,24.0,6152,2,0.7440393504089131,0.8431109425639968,0.667548755716833,1.1621811403737827,1.3955743428090222,0.0,0.00020352099310606028,0.0019170560054956871,6.405185201491283,7.373294398362958,6,7,10,128,128,6.398148001168626,7.364599480811531,6,7,10,128,128
dense-v6--gatr,T400K,48.0,5896,2,0.7856788551629863,0.8902949014255951,0.7141402896932784,1.218959453632617,1.4324761935733004,0.0,0.00010745543281905963,0.006942707043182027,6.5138497846923435,7.511346904053203,7,8,10,128,128,6.503077646999408,7.499670046576069,7,8,10,128,128
dense-v6--gatr,T400K,96.0,5384,2,0.8530770512184676,0.9666674166322441,0.7892837145368079,1.278842464349316,1.4824457621919922,0.0,5.8336662088017744e-05,0.026409035222500963,6.425446356724799,7.475188394734137,7,8,10,128,128,6.48395747557972,7.512335062248987,7,8,10,128,128
dense-v6--gatr,T450K,0.75,6400,2,0.6153009771766441,0.5828227851318678,0.5549650285537825,0.961003709894752,1.1837924918555245,0.0,0.0053858083012538385,2.3763544350150478e-06,6.276167536201344,7.17544498885816,6,7,9,128,128,6.276149234269996,7.175413832494264,6,7,9,128,128
dense-v6--gatr,T450K,3.0,6376,2,0.65224958224774,0.6178210863097503,0.5756610080812418,1.0399133764183466,1.301039776797236,0.0,0.0014273060440592824,3.438417194175109e-05,6.233911662341344,7.139281646793292,6,7,9,128,128,6.233679655756255,7.1388584520293525,6,7,9,128,128
dense-v6--gatr,T450K,9.0,6312,2,0.6850974500705841,0.6489351045224296,0.5951562729322126,1.1252918397865699,1.364977025063358,0.0,0.0004997288143829678,0.00026763148390363553,6.235137369967924,7.1544231937736935,6,7,9,128,128,6.2330232214134895,7.1508517963074985,6,7,9,128,128
dense-v6--gatr,T450K,12.0,6280,2,0.688903955882316,0.6525406868327228,0.5923672125947997,1.136106798045598,1.3737463758774497,0.0,0.0003768790378595086,0.0004679212069064425,6.278615613073896,7.204287922106267,6,7,9,128,128,6.274939622843777,7.19826548130325,6,7,9,128,128
dense-v6--gatr,T450K,24.0,6152,2,0.713403151674871,0.6757467112905852,0.6146310713645986,1.172659118841155,1.4115570322561504,0.0,0.00019514091268703386,0.0018120064803733482,6.345069485519578,7.306766640882514,6,7,9,128,128,6.333146597488071,7.289729251144185,6,7,9,128,128
dense-v6--gatr,T450K,48.0,5896,2,0.7395609561405404,0.7005237960297819,0.6363355580752564,1.209629230190396,1.4874459185317759,0.0,0.00010114799719495264,0.006913173291526006,6.486841343092653,7.48517362348393,7,8,9,128,128,6.450388531519138,7.444731592232412,7,8,9,128,128
dense-v6--gatr,T450K,96.0,5384,2,0.779495734609022,0.7383506477234412,0.6972407830121826,1.2324354780883575,1.4595488515661925,0.0,5.33048910458761e-05,0.02971701369593766,6.694564198290179,7.659152614729156,7,8,9,128,128,6.657868116193328,7.624618577517444,7,8,9,128,128
dense-v6--gatr,T500K,0.75,6400,2,0.6604543635553993,0.6777603015335267,0.5855968242289393,1.0469201997224664,1.2851293312328755,0.0,0.005781041678428545,2.54535047933923e-06,6.2018180004721915,7.120847175499861,6,7,9,128,128,6.201799850664091,7.120816930165794,6,7,9,128,128
dense-v6--gatr,T500K,3.0,6376,2,0.6978727226552669,0.7161591368593967,0.6039339091681407,1.1403453269996982,1.3946712203898186,0.0,0.00152714234265563,2.9448395327439892e-05,6.206705472987208,7.1197533006790374,6,7,9,128,128,6.206466390772773,7.11934745932469,6,7,9,128,128
dense-v6--gatr,T500K,9.0,6312,2,0.721262966106703,0.7401622767118571,0.617597492591236,1.1920839283128464,1.4337016656354589,0.0,0.0005261089307422036,0.0002292203877985086,6.210981413094364,7.15079922796349,6,7,9,128,128,6.209010186200672,7.147683586140162,6,7,9,128,128
dense-v6--gatr,T500K,12.0,6280,2,0.7273482152032029,0.7464069780722175,0.6230415946752395,1.2064219768322797,1.449886621531509,0.0,0.000397910758377822,0.0003967002749376392,6.277370784478997,7.202222608260215,6,7,9,128,128,6.27396600900118,7.197064059364057,6,7,9,128,128
dense-v6--gatr,T500K,24.0,6152,2,0.7423940875481547,0.7618470986014448,0.63491318644161,1.220717354772016,1.463275003087222,0.0,0.0002030709557106483,0.0016286141528647595,6.394789931522316,7.34322737773301,6,7,9,128,128,6.382940042109748,7.327823951111367,6,7,9,128,128
dense-v6--gatr,T500K,48.0,5896,2,0.7666013547665078,0.7866886707592725,0.6626294600352262,1.24522555698097,1.4982015822934105,0.0,0.00010484624835553719,0.006282716302488894,6.610145660990587,7.553762571751949,7,8,9,128,128,6.572382559320527,7.515972156074621,7,8,9,128,128
dense-v6--gatr,T500K,96.0,5384,2,0.7937552183410973,0.8145540491709488,0.692459800598766,1.2633795338155593,1.5141872529544338,0.0,5.428000892396168e-05,0.02635436700436191,6.830350910374459,7.736651938625294,7,8,9,128,128,6.765035535571951,7.69007731194869,7,8,9,128,128
dense-v6--gatr,T510K,0.75,6400,2,0.7527105698734928,0.837287612613109,0.6811014354879252,1.163904349444429,1.3935772515034959,0.0,0.006588572074544802,1.1928240834243754e-06,6.280105286744828,7.172951544120053,6,7,9,128,128,6.280095690453166,7.1729349369971604,6,7,9,128,128
dense-v6--gatr,T510K,3.0,6376,2,0.8032130672975071,0.8934647372498193,0.7247077217913217,1.2544674010841752,1.4842145704070786,0.0,0.0017576567265407382,1.4521137836515168e-05,6.177273699135245,7.096214279453962,6,7,9,128,128,6.177131319883307,7.095958021547454,6,7,9,128,128
dense-v6--gatr,T510K,9.0,6312,2,0.830924566421584,0.9242899918326376,0.7606838333732124,1.2712699283795044,1.5437138516873743,0.0,0.0006060991007582332,0.00011026758205882633,6.215086181931485,7.154132309683118,6,7,9,128,128,6.2139093746497736,7.152164559044445,6,7,9,128,128
dense-v6--gatr,T510K,12.0,6280,2,0.838497876737441,0.9327142642790948,0.7628923804290378,1.296417220793895,1.5389622404323753,0.0,0.00045871746029867676,0.00019025953722368106,6.167462996854101,7.12843247515486,6,7,9,128,128,6.165472192988352,7.1251901123021675,6,7,9,128,128
dense-v6--gatr,T510K,24.0,6152,2,0.8583816860619493,0.954832284013785,0.7820022225745213,1.3191175800026453,1.5827115761244757,0.0,0.0002347976529942543,0.0007229338862379311,6.2265956753293,7.231718942726442,6,7,9,128,128,6.219159894239675,7.221413897696774,6,7,9,128,128
dense-v6--gatr,T510K,48.0,5896,2,0.8838538110493004,0.983166540994428,0.8097403524753299,1.3532200182650895,1.6108389506638023,0.0,0.00012088258859324364,0.003055969297714868,6.406815642599419,7.430582363195357,7,8,9,128,128,6.3798099587685115,7.4024502103236856,7,8,9,128,128
dense-v6--gatr,T510K,96.0,5384,2,0.9363973738744134,1.0416140718739528,0.8654873898398281,1.4310488502122523,1.6949866176982569,0.0,6.40344235046471e-05,0.012558579186621701,6.542670611223324,7.561269898762992,7,8,9,128,128,6.458273905709343,7.499083633741368,7,8,9,128,128
dense-v6--gatr,T520K,0.75,6400,2,0.7286504917129778,0.7118186249530816,0.6479667194259578,1.1514658691277462,1.3771114338320922,0.0,0.006377971127216033,1.2529599115805526e-06,6.295277818352142,7.195694603150627,6,7,9,128,128,6.295267392058046,7.195676537441466,6,7,9,128,128
dense-v6--gatr,T520K,3.0,6376,2,0.7791613515431255,0.7611626811204881,0.6824097576731523,1.2546223690449412,1.520436277700407,0.0,0.001705024789011669,1.713596606366151e-05,6.094472647419188,7.057176261551241,6,7,9,128,128,6.0943265710311705,7.0569183213272355,6,7,9,128,128
dense-v6--gatr,T520K,9.0,6312,2,0.7964562768552085,0.7780580926989141,0.6960539447079386,1.292112787219935,1.5653615756466936,0.0,0.0005809569877974581,0.00017340967029582426,6.089553406508477,7.074358156030571,6,7,9,128,128,6.088382204315521,7.0723252631952205,6,7,9,128,128
dense-v6--gatr,T520K,12.0,6280,2,0.8028190305871299,0.784273866466834,0.7021361350902221,1.3040443349346862,1.5820245227835905,0.0,0.0004391986157714381,0.00028664963940183393,6.109070685452494,7.100656171089436,6,7,9,128,128,6.10693955703312,7.097212745136343,6,7,9,128,128
dense-v6--gatr,T520K,24.0,6152,2,0.8146572353315439,0.7958386080252615,0.7225206951046883,1.301631112545718,1.5597211896436516,0.0,0.00022283747423384545,0.0011464821117178154,6.267800031073406,7.271463068150485,6,7,9,128,128,6.259839277604982,7.260918228625282,6,7,9,128,128
dense-v6--gatr,T520K,48.0,5896,2,0.842216400779909,0.8227611552237023,0.7496551292490338,1.3398081100242736,1.5828480983417066,0.0,0.00011518793878491444,0.004677119472420747,6.354690642286092,7.4146149587860295,7,8,9,128,128,6.328466496459052,7.389364777648438,7,8,9,128,128
dense-v6--gatr,T520K,96.0,5384,2,0.872505816533498,0.8523508837939328,0.7974114832013022,1.340785977243061,1.5980185338829884,0.0,5.966527515450625e-05,0.019339321267783656,6.771938644713024,7.720804374929704,7,8,9,128,128,6.729705187708988,7.697704937558364,7,8,9,128,128
dense-v6--tda,all,0.75,32000,10,0.3707015945049796,0.3707015945049796,0.2941547834402301,0.6553069088818907,0.8496423090945517,0.0,0.09310252228084642,2.6175422604036905e-05,1.8247399953266412,2.9788328509956226,3,5,11,81,144,1.8247443870657958,2.978848145030757,3,5,11,81,144
dense-v6--tda,all,3.0,31880,10,0.38197522513255616,0.3819752251325562,0.3027207096596907,0.6761685601983043,0.8761959192792415,0.0,0.023983479863449463,0.00034822916275581135,1.8363036407602682,2.9912710650956296,3,5,11,81,144,1.8363602678446693,2.991490884578609,3,5,11,81,144
dense-v6--tda,all,9.0,31560,10,0.4007524546751747,0.4007524546751747,0.3100178425142995,0.7094713101120385,0.970282053254154,0.0,0.008387488502336378,0.003041366549871632,1.8340147411645495,2.9619184260496945,3,5,11,81,144,1.8352375717992424,2.9651686781285513,3,5,11,81,144
dense-v6--tda,all,12.0,31400,10,0.41157182807025716,0.4115718280702572,0.31306865325002403,0.7315467396513529,1.036767471733703,0.0,0.006460448218507241,0.005141312096868886,1.8234451662441087,2.9236801534005394,3,5,11,81,144,1.825893889141317,2.929770638110304,3,5,11,81,144
dense-v6--tda,all,24.0,30760,10,0.457227393422727,0.457227393422727,0.32229323756984973,0.8287456379887983,1.3895347904326416,0.0,0.0035885521041862,0.016955205256115543,1.7285378091054,2.6994911650986415,3,5,10,80,144,1.7395237820630574,2.723088852773124,3,5,10,80,144
dense-v6--tda,all,48.0,29480,10,0.5456738798616793,0.5456738798616793,0.3418960440605428,1.1288068948638021,1.7617868556544543,0.0,0.0021413624576586267,0.05077712719362554,1.537740056188424,2.295890551600895,2,4,9,80,144,1.5681264125536336,2.359540720615029,3,4,9,80,144
dense-v6--tda,all,96.0,26920,10,0.7020870165048486,0.7020870165048485,0.39280261649164794,1.5739248551237979,1.9636147466849776,0.0,0.001377583603171671,0.14077920585459633,1.3320830959985124,1.8508837788289836,2,3,7,79,144,1.3922706075483722,1.9831518449579855,2,3,8,79,144
dense-v6--tda,noncrystalline,0.75,19149,10,0.3731586962619472,0.5488332821836075,0.2994301269205941,0.6522981395182378,0.84635825217477,0.0,0.09371962880119969,2.6980535000455246e-05,1.897131027980798,3.1792258214346236,4,6,13,82,144,1.8971440911004531,3.1792551970009093,4,6,13,82,144
dense-v6--tda,noncrystalline,3.0,18981,10,0.3841422828224281,0.5649876902746491,0.3071736955095438,0.6678814300266444,0.8802831496610419,0.0,0.02411954519190091,0.0002979092045802248,1.919600888579901,3.2106156297208277,4,6,13,81,144,1.9197501917114408,3.210963900783428,4,6,13,81,144
dense-v6--tda,noncrystalline,9.0,18606,10,0.39880595797268564,0.5865546885577084,0.31383846947433225,0.6972669111004178,0.9348779051381653,0.0,0.00834674959101718,0.0015902446550541682,1.894302400068005,3.1558264218744547,4,6,12,81,144,1.895250424041242,3.158043615161688,4,6,12,81,144
dense-v6--tda,noncrystalline,12.0,18402,10,0.40360577707138245,0.5936141527915959,0.31635782936995704,0.7079583017297691,0.9629234834547868,0.0,0.006335405014686609,0.0021261473891043383,1.8973304132947824,3.151170776821173,4,6,12,81,144,1.8986136513669771,3.1541774827419595,4,6,12,81,144
dense-v6--tda,noncrystalline,24.0,17686,10,0.41911800709835595,0.6164291861942067,0.3215334896172972,0.737077067831393,1.0353713785499745,0.0,0.003289450343331885,0.004861333314124696,1.863235296328139,3.0734078857879323,4,5,12,81,144,1.8662044704267609,3.0804149541552803,4,5,12,81,144
dense-v6--tda,noncrystalline,48.0,16403,10,0.4559997348750669,0.670673988502352,0.32999070490203936,0.8181586935939911,1.3202763349741065,0.0,0.0017894584091349116,0.015221999677407502,1.7762365453641198,2.873737802984932,3,5,11,81,144,1.7870063427355816,2.897670549015235,3,5,12,81,144
dense-v6--tda,noncrystalline,96.0,13942,10,0.5316584169731704,0.7819510490064965,0.35183496500947486,1.0616404721232393,1.6205456901743203,0.0,0.001043181116432722,0.05313311338450888,1.5829198816791168,2.451837151260962,3,4,10,80,144,1.6164455705765433,2.5262391209237096,3,5,10,80,144
dense-v6--tda,T400K,0.75,6400,2,0.34668285728112463,0.8225224997164384,0.272662649130667,0.6138632085636229,0.804800845048527,0.0,0.0870701635030864,3.6605713503974056e-05,1.848014992297772,3.078364909259434,4,6,13,74,144,1.8480156118647038,3.0783783936850253,4,6,13,74,144
dense-v6--tda,T400K,3.0,6376,2,0.3582492674663137,0.8499643890930242,0.2796271953519521,0.6466301275096501,0.827729778200004,0.0,0.022493773226764026,0.000484094005571262,1.8456700180095889,3.0618170249360017,4,6,12,74,144,1.845720808176842,3.0620915952670384,4,6,12,74,144
dense-v6--tda,T400K,9.0,6312,2,0.38221631903297953,0.9068274232795146,0.2876674589700163,0.6672071730955751,0.9574616929425676,0.0,0.007999539226510543,0.0038418215791279704,1.850428515569541,3.0302307690139187,4,5,12,73,144,1.851859274495923,3.0344232934387194,4,5,12,73,144
dense-v6--tda,T400K,12.0,6280,2,0.3974134987262617,0.9428834957602551,0.2944804801433684,0.6943473825285312,1.0969230577970839,0.0,0.006238204742766134,0.006196636245786902,1.8444346041898925,2.990591785943146,3,5,12,73,144,1.8473906989373177,2.9983048657513534,3,5,12,73,144
dense-v6--tda,T400K,24.0,6152,2,0.45685487471082503,1.0839111472133562,0.29811735820436774,0.8097002679058436,1.6114891868379737,0.0,0.003585628388707481,0.019268682726432174,1.6711556625267587,2.6198020834010616,3,5,11,72,144,1.6829094836897027,2.646199454359421,3,5,11,72,144
dense-v6--tda,T400K,48.0,5896,2,0.5684386403014229,1.3486492381623623,0.3129122684663027,1.3939202106051831,1.9565613265763326,0.0,0.0022306971411798836,0.05386928675027076,1.4439633735175912,2.1247369761683954,2,4,9,71,144,1.4694909247316794,2.182572064430411,2,4,9,71,144
dense-v6--tda,T400K,96.0,5384,2,0.7497060855136894,1.7787153606193598,0.3573971512746324,1.7735925256347342,2.105653086092498,0.0,0.0014710182446374077,0.14296074791183716,1.2646019577962413,1.7136332350909862,2,3,7,70,144,1.310114638138248,1.8220213208416223,2,3,7,70,144
dense-v6--tda,T450K,0.75,6400,2,0.36459987634491536,0.37245170999620897,0.287966031582476,0.6551784869136507,0.8327739598221373,0.0,0.09157006232014023,3.1487814255275387e-05,1.7439894987574387,2.78384880229703,3,5,10,76,144,1.7439900987153143,2.783857440897028,3,5,10,76,144
dense-v6--tda,T450K,3.0,6376,2,0.3757530277653388,0.3838450498953526,0.2991781216448145,0.6696370297987863,0.8390766696288825,0.0,0.023592800218686427,0.0004388916915140315,1.7549379711509543,2.7941639787311066,3,5,10,76,144,1.7549661469610065,2.794341353865563,3,5,10,76,144
dense-v6--tda,T450K,9.0,6312,2,0.3960124601775366,0.4045407789260927,0.3059858656554886,0.7078367647363123,0.9728854570985975,0.0,0.008288283497136097,0.003742752854527197,1.763147531558626,2.7832920148006783,3,5,10,76,144,1.7642430577039456,2.786437198958446,3,5,10,76,144
dense-v6--tda,T450K,12.0,6280,2,0.40650250217558914,0.4152567290226051,0.3091087776698056,0.730079416877731,1.0270866778896963,0.0,0.006380874945480276,0.006218618971617385,1.7510082108019054,2.745100732538377,3,5,10,76,144,1.7530386116746377,2.7507758534128266,3,5,10,76,144
dense-v6--tda,T450K,24.0,6152,2,0.4590400756904055,0.46892572444523006,0.32446162475822554,0.8456306409028554,1.299478618216621,0.0,0.003602778952488539,0.02021356954396555,1.6641502886703496,2.532840487696662,3,4,9,76,144,1.6750532255982595,2.556610039968942,3,4,9,76,144
dense-v6--tda,T450K,48.0,5896,2,0.5469829936018672,0.5587625353803881,0.3509680687518706,1.1247607676193936,1.619004410637326,0.0,0.002146499751415026,0.062011238418876576,1.5122839562156034,2.210387022219359,2,4,8,75,144,1.5478292769039201,2.2827093165127295,2,4,8,75,144
dense-v6--tda,T450K,96.0,5384,2,0.7039923438056311,0.7191531574371668,0.4169895794428425,1.4811812855106,1.8462846194250526,0.0,0.0013813220965300872,0.1753946828529693,1.3142617039890294,1.7940069343226612,2,3,6,73,144,1.3881331401102779,1.9521732643288665,2,3,7,73,144
dense-v6--tda,T500K,0.75,6400,2,0.376713724666187,0.3262072144119554,0.2976147277536318,0.6587225345267852,0.8779440711509505,0.0,0.09461248201823742,2.433374079554691e-05,1.7538936995736367,2.8042997420185403,3,5,10,75,144,1.7538915884572142,2.804302551643592,3,5,10,75,144
dense-v6--tda,T500K,3.0,6376,2,0.3852409635576093,0.3335911950403782,0.3039895066528138,0.6793038802411815,0.9032347773546335,0.0,0.024188529213781996,0.00034077748848741513,1.795754718519795,2.869578561386078,3,5,10,75,144,1.7957703801681137,2.869712107443398,3,5,10,75,144
dense-v6--tda,T500K,9.0,6312,2,0.404858896373651,0.3505789255036435,0.30919214203470774,0.7193316877494207,1.0017479814168089,0.0,0.008473433659077595,0.0029049207704940714,1.795319722919921,2.8414841196890297,3,5,10,75,144,1.7963912275703156,2.844279545219109,3,5,10,75,144
dense-v6--tda,T500K,12.0,6280,2,0.41911575449104405,0.36292434768559956,0.3130369017305016,0.7473146209136957,1.1298977642237755,0.0,0.006578865327458153,0.005026975785685636,1.7872081033203975,2.8001488935560612,3,5,10,75,144,1.7896308852137557,2.805805502677327,3,5,10,75,144
dense-v6--tda,T500K,24.0,6152,2,0.46428690913123527,0.40203934552648135,0.32094940451664933,0.8432236185707163,1.4843777870598458,0.0,0.0036439587581066075,0.016972317857799582,1.6842537728940137,2.572341827292261,3,4,9,75,144,1.694894430186767,2.594361528012298,3,4,9,75,144
dense-v6--tda,T500K,48.0,5896,2,0.5577456549440348,0.48296795294858513,0.3432897041027843,1.175990812357689,1.7927184180192373,0.0,0.002188735159399835,0.04940887973102373,1.484872340497548,2.1628155270174783,2,4,8,73,144,1.510813725402688,2.216820663690394,2,4,8,73,144
dense-v6--tda,T500K,96.0,5384,2,0.7279223648110392,0.6303288449168774,0.39189965020793927,1.6332557086747301,1.9484905679621376,0.0,0.0014282758270302094,0.13035087960694933,1.2821910148845514,1.7228376662096276,2,3,6,72,144,1.3274923982854192,1.8223048673746485,2,3,7,72,144
dense-v6--tda,T510K,0.75,6400,2,0.3816018681878438,0.38398923389965123,0.30749887919058183,0.6647235605738003,0.8496826830869606,0.0,0.0958401500344615,1.7350013645906814e-05,1.895286456055227,3.1511254234454835,4,6,13,82,144,1.8952957979346257,3.151147068226216,4,6,13,82,144
dense-v6--tda,T510K,3.0,6376,2,0.39139023464058953,0.3938388380254588,0.3151736295670765,0.6788719119973151,0.8776173419596144,0.0,0.024574629959301205,0.0002060775563529712,1.9066923057424083,3.1699853870794814,4,6,13,82,144,1.9067616528079723,3.170186193727724,4,6,13,82,144
dense-v6--tda,T510K,9.0,6312,2,0.4072531390818184,0.4098009834749471,0.324812382682443,0.7197398599073442,0.9357167760954935,0.0,0.008523543603389309,0.0018460341578543193,1.8981939488409882,3.134704884321965,4,5,12,82,144,1.899051886260698,3.1369582521053543,4,5,12,82,144
dense-v6--tda,T510K,12.0,6280,2,0.4129479094775928,0.41553138131574435,0.3247697432716267,0.7382929102190903,0.955610437148017,0.0,0.0064820485858555705,0.0031571487582869656,1.8878920843092732,3.107070690487394,4,5,12,82,144,1.8894500043519213,3.111080685318869,4,5,12,82,144
dense-v6--tda,T510K,24.0,6152,2,0.4391945584671601,0.4419422337725146,0.3334346308945537,0.7844277340733937,1.1328344522941614,0.0,0.0034470212843903426,0.010773922025217358,1.8675521901034857,3.0222366650950536,3,5,12,81,144,1.874909202344006,3.0387512293835783,3,5,12,81,144
dense-v6--tda,T510K,48.0,5896,2,0.4905818789612222,0.49365104201911786,0.3487436141358642,0.9095695353360636,1.4339746305721808,0.0,0.0019251674979962033,0.035688903174561,1.757727787413425,2.770860851949887,3,5,11,81,144,1.7864137932318982,2.829769295102157,3,5,11,81,144
dense-v6--tda,T510K,96.0,5384,2,0.5896970484209098,0.5933862927121905,0.394524207719362,1.1991289333714155,1.6754911452695578,0.0,0.0011570602584099574,0.11459704190676168,1.5645768338121009,2.3594330452747547,3,4,10,81,144,1.6480263777362414,2.5297034877566844,3,4,10,81,144
dense-v6--tda,T520K,0.75,6400,2,0.3826788096080251,0.4686304964028375,0.3047755049140749,0.6747525525529366,0.8651559970080834,0.0,0.09611062624512219,2.4939576957409274e-05,1.8465916932656012,2.9841445931817687,3,5,10,67,144,1.8465990080020558,2.9841622231004914,3,5,10,67,144
dense-v6--tda,T520K,3.0,6376,2,0.3979894116500517,0.48737994072804214,0.31519499089735925,0.7018844875901011,0.9118571498525112,0.0,0.02498897942101525,0.00032635497140569265,1.8360976332659966,2.9588090259425854,3,5,10,67,144,1.83615531296842,2.959007490976027,3,5,10,67,144
dense-v6--tda,T520K,9.0,6312,2,0.41271251643852347,0.5054099328059412,0.3236175014947361,0.7249729027852412,0.9793346636029295,0.0,0.008637804824437588,0.0032028413988553495,1.8303470478661197,2.932158669861091,3,5,10,67,144,1.8317797177287662,2.935640568653464,3,5,10,67,144
dense-v6--tda,T520K,12.0,6280,2,0.42141557097014387,0.5160677394651387,0.3259678482134729,0.7448471294365391,1.0392217953871583,0.0,0.006614965575973602,0.005554559876508744,1.8134651536931539,2.888356561208852,3,5,10,67,144,1.8163988216236258,2.8951111592780667,3,5,10,67,144
dense-v6--tda,T520K,24.0,6152,2,0.4662575304121205,0.5709814404210243,0.3351049066328285,0.8582497951005269,1.3693689962832114,0.0,0.0036594251917582248,0.01832208230047727,1.7387788658408112,2.694998204871389,3,5,9,67,144,1.7513566643428486,2.7207855837596755,3,5,10,67,144
dense-v6--tda,T520K,48.0,5896,2,0.5610135801966177,0.687020200688846,0.3547685908719531,1.2163237877697177,1.7402606144152486,0.0,0.0022015593254605037,0.05405344796803457,1.5338545829301207,2.263145381065733,2,4,8,65,144,1.5670626361832556,2.3299192855660453,3,4,8,66,144
dense-v6--tda,T520K,96.0,5384,2,0.7275664099048028,0.8909816777912543,0.4114068441653461,1.599190304711895,1.9642611129588328,0.0,0.001427577398444048,0.14534276369724589,1.3167267078577047,1.7971005110076694,2,3,7,63,144,1.377728911025098,1.9261455809596795,2,3,7,63,144
dense-v6--soap,all,0.75,32000,10,0.5866125977025614,0.5866125977025614,0.5065877613934804,0.9609603018017451,1.2146201366088885,0.0,0.8446869900567799,4.51144813717158e-06,4.05908669168886,6.386845958642643,6,9,24,148,252,4.059078168035,6.386845105357681,6,9,24,148,252
dense-v6--soap,all,3.0,31880,10,0.6203448848499724,0.6203448848499724,0.5280880174292811,1.0306494783208902,1.315776249248466,0.0,0.22331486556598493,5.93579018097298e-05,4.009471261492746,6.262647241392263,6,9,24,148,252,4.0093618844750365,6.262630883527633,6,9,24,148,252
dense-v6--soap,all,9.0,31560,10,0.6485396138757608,0.6485396138757608,0.5493551669042379,1.089923858154164,1.3712030164486155,0.0,0.07782151521617282,0.000528325965389988,4.003072138215346,6.183333924400717,6,9,23,148,252,4.0024773154604985,6.1836318478133885,6,9,23,148,252
dense-v6--soap,all,12.0,31400,10,0.6565329249821406,0.6565329249821407,0.5527486161737577,1.1054531241899932,1.396195143368326,0.0,0.05908550447606555,0.000925246741230795,4.024573811113357,6.178265887482112,6,9,23,148,252,4.023952661441336,6.179222834315323,6,9,23,148,252
dense-v6--soap,all,24.0,30760,10,0.6861265482805966,0.6861265482805964,0.5729947814682931,1.1677224760880769,1.497277226349513,0.0,0.03087440987112975,0.0034982501065980325,3.9918359987175216,6.049411094621519,6,8,22,148,252,3.993405031480451,6.056634352846554,6,8,22,148,252
dense-v6--soap,all,48.0,29480,10,0.7298946152603394,0.7298946152603394,0.600836169924381,1.2680798098695016,1.5985852708024006,0.0,0.01642194546381435,0.013141183797767518,3.854116851381347,5.7820956438053335,5,8,21,148,252,3.878388235739945,5.822842638150097,5,8,21,148,252
dense-v6--soap,all,96.0,26920,10,0.8049005479999597,0.8049005479999597,0.6551478024195136,1.4106352893887526,1.7042206350576496,0.0,0.009054754362268451,0.04939330964193778,3.416114573331179,5.193624491045514,5,7,19,147,252,3.568177263562491,5.387780746136117,5,7,20,148,252
dense-v6--soap,noncrystalline,0.75,19149,10,0.6476485400204846,0.7353140224311239,0.5706437180726196,1.033372499153138,1.2734970136165928,0.0,0.9325750896368491,7.137128683974621e-06,4.022368545590458,6.486450567055844,6,10,26,148,252,4.022351482632464,6.486443617333638,6,10,26,148,252
dense-v6--soap,noncrystalline,3.0,18981,10,0.6948463479030421,0.7889005092669581,0.6100246098977322,1.1186020231020606,1.3882018323462801,0.0,0.2501342762075172,3.399649082302175e-05,3.9188668072499544,6.261709522266686,6,9,25,148,252,3.918759236507749,6.261645234576278,6,9,25,148,252
