task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms,discordant,concordance
future,linear,delta_mace,881,520.0,0.1,crystallize_96ps,37,0.21652500863456614,0.46499055497527714,8.0,0.375
future,linear,delta_mace,1009,520.0,0.1,crystallize_24ps,18,0.26784792302496,0.5270462766947299,5.0,0.6
future,linear,delta_mace,1009,520.0,0.1,crystallize_48ps,18,0.27741179827169876,0.5270462766947299,5.0,0.6
future,linear,delta_mace,1009,520.0,0.1,crystallize_96ps,18,0.48720792126261475,0.6666666666666666,8.0,0.375
future,linear,duplicate_mace,911,400.0,0.1,crystallize_24ps,21,8.947211397822219e-07,0.0,0.0,
future,linear,duplicate_mace,911,400.0,0.1,crystallize_48ps,21,3.989159116526633e-06,0.0,0.0,
future,linear,duplicate_mace,911,400.0,0.1,crystallize_96ps,21,0.04761830127411358,0.21821789023599236,1.0,1.0
future,linear,duplicate_mace,913,400.0,0.1,crystallize_24ps,59,0.04902103664657641,0.22549380840084865,3.0,1.0
future,linear,duplicate_mace,913,400.0,0.1,crystallize_48ps,59,0.0009338376218746922,0.0,0.0,
future,linear,duplicate_mace,913,400.0,0.1,crystallize_96ps,59,0.0848658749709702,0.291111254869791,5.0,0.4
future,linear,duplicate_mace,938,450.0,0.1,crystallize_24ps,15,0.12266196725801216,0.3651483716701107,2.0,1.0
future,linear,duplicate_mace,938,450.0,0.1,crystallize_48ps,15,0.2657159342965733,0.5163977794943222,4.0,0.75
future,linear,duplicate_mace,938,450.0,0.1,crystallize_96ps,15,0.5329022096555662,0.7302967433402214,8.0,0.625
future,linear,duplicate_mace,942,450.0,0.1,crystallize_24ps,18,0.0553534118656798,0.23570226039551584,1.0,1.0
future,linear,duplicate_mace,942,450.0,0.1,crystallize_48ps,18,0.22153281979075767,0.4714045207910317,4.0,0.75
future,linear,duplicate_mace,942,450.0,0.1,crystallize_96ps,18,0.49820621106272395,0.7071067811865476,9.0,0.8888888888888888
future,linear,duplicate_mace,970,500.0,0.1,crystallize_24ps,12,0.24898421974502682,0.5,3.0,0.3333333333333333
future,linear,duplicate_mace,970,500.0,0.1,crystallize_48ps,12,0.41285086729720905,0.6454972243679028,5.0,0.6
future,linear,duplicate_mace,970,500.0,0.1,crystallize_96ps,12,0.6903622543024762,0.816496580927726,8.0,0.375
future,linear,duplicate_mace,971,500.0,0.1,crystallize_24ps,14,0.14705368733586102,0.3779644730092272,2.0,0.5
future,linear,duplicate_mace,971,500.0,0.1,crystallize_48ps,14,0.3566312748189903,0.5976143046671968,5.0,0.4
future,linear,duplicate_mace,971,500.0,0.1,crystallize_96ps,14,0.28539537423503447,0.5345224838248488,4.0,0.25
future,linear,duplicate_mace,1000,510.0,0.1,crystallize_24ps,25,0.03865356207433993,0.2,1.0,1.0
future,linear,duplicate_mace,1000,510.0,0.1,crystallize_48ps,25,0.11524504110627902,0.34641016151377546,3.0,0.6666666666666666
future,linear,duplicate_mace,1000,510.0,0.1,crystallize_96ps,25,0.15887607603659926,0.4,4.0,0.75
future,linear,duplicate_mace,1001,510.0,0.1,crystallize_24ps,25,0.08443140940045754,0.282842712474619,2.0,0.0
future,linear,duplicate_mace,1001,510.0,0.1,crystallize_48ps,25,0.2392983775310074,0.4898979485566356,6.0,0.6666666666666666
future,linear,duplicate_mace,1001,510.0,0.1,crystallize_96ps,25,0.5589249383590237,0.7483314773547883,14.0,0.7142857142857143
future,linear,duplicate_mace,881,520.0,0.1,crystallize_24ps,37,0.05405372490982294,0.23249527748763857,2.0,0.5
future,linear,duplicate_mace,881,520.0,0.1,crystallize_48ps,37,0.05430962703586419,0.23249527748763857,2.0,0.5
future,linear,duplicate_mace,881,520.0,0.1,crystallize_96ps,37,0.21637113974649144,0.46499055497527714,8.0,0.375
future,linear,duplicate_mace,1009,520.0,0.1,crystallize_24ps,18,0.26906532211712064,0.5270462766947299,5.0,0.6
future,linear,duplicate_mace,1009,520.0,0.1,crystallize_48ps,18,0.2774662729000765,0.5270462766947299,5.0,0.6
future,linear,duplicate_mace,1009,520.0,0.1,crystallize_96ps,18,0.4706275276699227,0.6666666666666666,8.0,0.375
future,linear,old_mace,911,400.0,0.1,crystallize_24ps,21,1.892078057947136e-06,0.0,0.0,
future,linear,old_mace,911,400.0,0.1,crystallize_48ps,21,7.550462793521973e-06,0.0,0.0,
future,linear,old_mace,911,400.0,0.1,crystallize_96ps,21,0.0476799542699545,0.21821789023599236,1.0,0.0
future,linear,old_mace,913,400.0,0.1,crystallize_24ps,59,0.048510335533907156,0.22549380840084865,3.0,1.0
future,linear,old_mace,913,400.0,0.1,crystallize_48ps,59,0.0013168145424708546,0.0,0.0,
future,linear,old_mace,913,400.0,0.1,crystallize_96ps,59,0.0850352841716801,0.291111254869791,5.0,0.2
future,linear,old_mace,938,450.0,0.1,crystallize_24ps,15,0.12114821653650511,0.3651483716701107,2.0,1.0
future,linear,old_mace,938,450.0,0.1,crystallize_48ps,15,0.2653009488662448,0.5163977794943222,4.0,0.5
future,linear,old_mace,938,450.0,0.1,crystallize_96ps,15,0.53243881333813,0.7302967433402214,8.0,0.5
future,linear,old_mace,942,450.0,0.1,crystallize_24ps,18,0.05531383259420828,0.23570226039551584,1.0,1.0
future,linear,old_mace,942,450.0,0.1,crystallize_48ps,18,0.22147150594580653,0.4714045207910317,4.0,0.75
future,linear,old_mace,942,450.0,0.1,crystallize_96ps,18,0.49808831577533247,0.7071067811865476,9.0,0.8888888888888888
future,linear,old_mace,970,500.0,0.1,crystallize_24ps,12,0.2477473716009845,0.5,3.0,0.6666666666666666
future,linear,old_mace,970,500.0,0.1,crystallize_48ps,12,0.423027246241704,0.6454972243679028,5.0,0.4
future,linear,old_mace,970,500.0,0.1,crystallize_96ps,12,0.6903265081347496,0.816496580927726,8.0,0.5
future,linear,old_mace,971,500.0,0.1,crystallize_24ps,14,0.1475350592153331,0.3779644730092272,2.0,0.5
future,linear,old_mace,971,500.0,0.1,crystallize_48ps,14,0.35602008761972675,0.5976143046671968,5.0,0.8
future,linear,old_mace,971,500.0,0.1,crystallize_96ps,14,0.28467935451140297,0.5345224838248488,4.0,0.75
future,linear,old_mace,1000,510.0,0.1,crystallize_24ps,25,0.03761558036453211,0.2,1.0,1.0
future,linear,old_mace,1000,510.0,0.1,crystallize_48ps,25,0.11392717777085276,0.34641016151377546,3.0,1.0
future,linear,old_mace,1000,510.0,0.1,crystallize_96ps,25,0.15562034758243487,0.4,4.0,0.75
future,linear,old_mace,1001,510.0,0.1,crystallize_24ps,25,0.0846270503128621,0.282842712474619,2.0,0.0
future,linear,old_mace,1001,510.0,0.1,crystallize_48ps,25,0.2394668257976445,0.4898979485566356,6.0,0.5
future,linear,old_mace,1001,510.0,0.1,crystallize_96ps,25,0.5593111385599745,0.7483314773547883,14.0,0.6428571428571429
future,linear,old_mace,881,520.0,0.1,crystallize_24ps,37,0.054035191403474965,0.23249527748763857,2.0,0.5
future,linear,old_mace,881,520.0,0.1,crystallize_48ps,37,0.054154722473609126,0.23249527748763857,2.0,0.5
future,linear,old_mace,881,520.0,0.1,crystallize_96ps,37,0.2165271832799981,0.46499055497527714,8.0,0.375
future,linear,old_mace,1009,520.0,0.1,crystallize_24ps,18,0.26082644371873887,0.5270462766947299,5.0,1.0
future,linear,old_mace,1009,520.0,0.1,crystallize_48ps,18,0.2801553430951124,0.5270462766947299,5.0,0.6
future,linear,old_mace,1009,520.0,0.1,crystallize_96ps,18,0.486445175599014,0.6666666666666666,8.0,0.375
future,linear,plus_soap,911,400.0,0.1,crystallize_24ps,21,1.3576064889467448e-06,0.0,0.0,
future,linear,plus_soap,911,400.0,0.1,crystallize_48ps,21,4.321431981592349e-06,0.0,0.0,
future,linear,plus_soap,911,400.0,0.1,crystallize_96ps,21,0.04765099191226807,0.21821789023599236,1.0,0.0
future,linear,plus_soap,913,400.0,0.1,crystallize_24ps,59,0.04906772157650087,0.22549380840084865,3.0,0.6666666666666666
future,linear,plus_soap,913,400.0,0.1,crystallize_48ps,59,0.008916359805915,0.0,0.0,
future,linear,plus_soap,913,400.0,0.1,crystallize_96ps,59,0.0848794092665087,0.291111254869791,5.0,0.4
future,linear,plus_soap,938,450.0,0.1,crystallize_24ps,15,0.12893274941261557,0.3651483716701107,2.0,1.0
future,linear,plus_soap,938,450.0,0.1,crystallize_48ps,15,0.26583117855380894,0.5163977794943222,4.0,0.5
future,linear,plus_soap,938,450.0,0.1,crystallize_96ps,15,0.5328090028831813,0.7302967433402214,8.0,0.625
future,linear,plus_soap,942,450.0,0.1,crystallize_24ps,18,0.055377985182769464,0.23570226039551584,1.0,1.0
future,linear,plus_soap,942,450.0,0.1,crystallize_48ps,18,0.22167504399233728,0.4714045207910317,4.0,0.75
future,linear,plus_soap,942,450.0,0.1,crystallize_96ps,18,0.49837704571201435,0.7071067811865476,9.0,0.8888888888888888
future,linear,plus_soap,970,500.0,0.1,crystallize_24ps,12,0.24962799112661882,0.5,3.0,0.6666666666666666
future,linear,plus_soap,970,500.0,0.1,crystallize_48ps,12,0.4109468905806995,0.6454972243679028,5.0,0.8
future,linear,plus_soap,970,500.0,0.1,crystallize_96ps,12,0.6858413561116086,0.816496580927726,8.0,0.5
future,linear,plus_soap,971,500.0,0.1,crystallize_24ps,14,0.14292804741329684,0.3779644730092272,2.0,0.5
future,linear,plus_soap,971,500.0,0.1,crystallize_48ps,14,0.35691509560876067,0.5976143046671968,5.0,0.4
future,linear,plus_soap,971,500.0,0.1,crystallize_96ps,14,0.28542357735242313,0.5345224838248488,4.0,0.5
future,linear,plus_soap,1000,510.0,0.1,crystallize_24ps,25,0.04114504854003654,0.2,1.0,1.0
future,linear,plus_soap,1000,510.0,0.1,crystallize_48ps,25,0.13067463436007112,0.34641016151377546,3.0,0.6666666666666666
future,linear,plus_soap,1000,510.0,0.1,crystallize_96ps,25,0.16950019565150767,0.4,4.0,0.5
future,linear,plus_soap,1001,510.0,0.1,crystallize_24ps,25,0.08809068670929006,0.282842712474619,2.0,0.0
future,linear,plus_soap,1001,510.0,0.1,crystallize_48ps,25,0.23990914115727288,0.4898979485566356,6.0,0.5
future,linear,plus_soap,1001,510.0,0.1,crystallize_96ps,25,0.5597541365588132,0.7483314773547883,14.0,0.5
future,linear,plus_soap,881,520.0,0.1,crystallize_24ps,37,0.05413177555466261,0.23249527748763857,2.0,0.0
future,linear,plus_soap,881,520.0,0.1,crystallize_48ps,37,0.054245689373812515,0.23249527748763857,2.0,0.0
future,linear,plus_soap,881,520.0,0.1,crystallize_96ps,37,0.21635263953469855,0.46499055497527714,8.0,0.375
future,linear,plus_soap,1009,520.0,0.1,crystallize_24ps,18,0.2696722029909159,0.5270462766947299,5.0,0.6
future,linear,plus_soap,1009,520.0,0.1,crystallize_48ps,18,0.23838143619388058,0.5270462766947299,5.0,1.0
future,linear,plus_soap,1009,520.0,0.1,crystallize_96ps,18,0.46808531671408077,0.6666666666666666,8.0,0.375
future,linear,plus_tda,911,400.0,0.1,crystallize_24ps,21,1.991705070485191e-06,0.0,0.0,
future,linear,plus_tda,911,400.0,0.1,crystallize_48ps,21,4.123901363321731e-06,0.0,0.0,
future,linear,plus_tda,911,400.0,0.1,crystallize_96ps,21,0.04765291448029119,0.21821789023599236,1.0,0.0
future,linear,plus_tda,913,400.0,0.1,crystallize_24ps,59,0.04918540200346419,0.22549380840084865,3.0,1.0
future,linear,plus_tda,913,400.0,0.1,crystallize_48ps,59,0.0010182244912401944,0.0,0.0,
future,linear,plus_tda,913,400.0,0.1,crystallize_96ps,59,0.08475160460047496,0.291111254869791,5.0,0.4
future,linear,plus_tda,938,450.0,0.1,crystallize_24ps,15,0.11899770546388581,0.3651483716701107,2.0,1.0
future,linear,plus_tda,938,450.0,0.1,crystallize_48ps,15,0.265665969902918,0.5163977794943222,4.0,0.75
future,linear,plus_tda,938,450.0,0.1,crystallize_96ps,15,0.534357363833366,0.7302967433402214,8.0,0.25
future,linear,plus_tda,942,450.0,0.1,crystallize_24ps,18,0.055482025189789126,0.23570226039551584,1.0,1.0
future,linear,plus_tda,942,450.0,0.1,crystallize_48ps,18,0.22176773296378835,0.4714045207910317,4.0,0.75
future,linear,plus_tda,942,450.0,0.1,crystallize_96ps,18,0.4990176187828603,0.7071067811865476,9.0,0.7777777777777778
future,linear,plus_tda,970,500.0,0.1,crystallize_24ps,12,0.25146865005023405,0.5,3.0,0.3333333333333333
future,linear,plus_tda,970,500.0,0.1,crystallize_48ps,12,0.42686244406382673,0.6454972243679028,5.0,0.4
future,linear,plus_tda,970,500.0,0.1,crystallize_96ps,12,0.6985041238565003,0.816496580927726,8.0,0.375
future,linear,plus_tda,971,500.0,0.1,crystallize_24ps,14,0.14862317532300523,0.3779644730092272,2.0,0.5
future,linear,plus_tda,971,500.0,0.1,crystallize_48ps,14,0.3575608352678702,0.5976143046671968,5.0,0.4
future,linear,plus_tda,971,500.0,0.1,crystallize_96ps,14,0.2849408844917605,0.5345224838248488,4.0,0.75
future,linear,plus_tda,1000,510.0,0.1,crystallize_24ps,25,0.03801092145350596,0.2,1.0,1.0
future,linear,plus_tda,1000,510.0,0.1,crystallize_48ps,25,0.11570804208858881,0.34641016151377546,3.0,0.6666666666666666
future,linear,plus_tda,1000,510.0,0.1,crystallize_96ps,25,0.16426783467033337,0.4,4.0,0.75
future,linear,plus_tda,1001,510.0,0.1,crystallize_24ps,25,0.08653691909787967,0.282842712474619,2.0,0.0
future,linear,plus_tda,1001,510.0,0.1,crystallize_48ps,25,0.2395265725514437,0.4898979485566356,6.0,0.8333333333333334
future,linear,plus_tda,1001,510.0,0.1,crystallize_96ps,25,0.5599703198832625,0.7483314773547883,14.0,0.5
future,linear,plus_tda,881,520.0,0.1,crystallize_24ps,37,0.05406100754645408,0.23249527748763857,2.0,0.5
future,linear,plus_tda,881,520.0,0.1,crystallize_48ps,37,0.05419273400060513,0.23249527748763857,2.0,0.5
future,linear,plus_tda,881,520.0,0.1,crystallize_96ps,37,0.21639461068275517,0.46499055497527714,8.0,0.375
future,linear,plus_tda,1009,520.0,0.1,crystallize_24ps,18,0.25936536363017765,0.5270462766947299,5.0,0.8
future,linear,plus_tda,1009,520.0,0.1,crystallize_48ps,18,0.27424733674163926,0.5270462766947299,5.0,0.6
future,linear,plus_tda,1009,520.0,0.1,crystallize_96ps,18,0.4640090823697202,0.6666666666666666,8.0,0.5
future,linear,current_order,911,400.0,0.1,crystallize_24ps,21,1.1375896269053835e-06,0.0,0.0,
future,linear,current_order,911,400.0,0.1,crystallize_48ps,21,4.554710346950612e-06,0.0,0.0,
future,linear,current_order,911,400.0,0.1,crystallize_96ps,21,0.04765798732709572,0.21821789023599236,1.0,0.0
future,linear,current_order,913,400.0,0.1,crystallize_24ps,59,0.049734000718687534,0.22549380840084865,3.0,1.0
future,linear,current_order,913,400.0,0.1,crystallize_48ps,59,0.0012662944138784838,0.0,0.0,
future,linear,current_order,913,400.0,0.1,crystallize_96ps,59,0.08490638971216319,0.291111254869791,5.0,0.4
future,linear,current_order,938,450.0,0.1,crystallize_24ps,15,0.1187073714051461,0.3651483716701107,2.0,1.0
future,linear,current_order,938,450.0,0.1,crystallize_48ps,15,0.24289371356970407,0.5163977794943222,4.0,1.0
future,linear,current_order,938,450.0,0.1,crystallize_96ps,15,0.5326666196838553,0.7302967433402214,8.0,0.625
future,linear,current_order,942,450.0,0.1,crystallize_24ps,18,0.05535935071038563,0.23570226039551584,1.0,1.0
future,linear,current_order,942,450.0,0.1,crystallize_48ps,18,0.22168841297421973,0.4714045207910317,4.0,0.75
future,linear,current_order,942,450.0,0.1,crystallize_96ps,18,0.4981806976913764,0.7071067811865476,9.0,0.8888888888888888
future,linear,current_order,970,500.0,0.1,crystallize_24ps,12,0.24879571454855212,0.5,3.0,0.3333333333333333
future,linear,current_order,970,500.0,0.1,crystallize_48ps,12,0.4134943984025116,0.6454972243679028,5.0,0.6
future,linear,current_order,970,500.0,0.1,crystallize_96ps,12,0.686567091676948,0.816496580927726,8.0,0.375
future,linear,current_order,971,500.0,0.1,crystallize_24ps,14,0.14870950040244738,0.3779644730092272,2.0,0.5
future,linear,current_order,971,500.0,0.1,crystallize_48ps,14,0.35671024199671386,0.5976143046671968,5.0,0.6
future,linear,current_order,971,500.0,0.1,crystallize_96ps,14,0.2854199225413739,0.5345224838248488,4.0,0.5
future,linear,current_order,1000,510.0,0.1,crystallize_24ps,25,0.039489864198735986,0.2,1.0,1.0
future,linear,current_order,1000,510.0,0.1,crystallize_48ps,25,0.11524366793784306,0.34641016151377546,3.0,1.0
future,linear,current_order,1000,510.0,0.1,crystallize_96ps,25,0.1554934872058871,0.4,4.0,0.75
future,linear,current_order,1001,510.0,0.1,crystallize_24ps,25,0.08425977980648558,0.282842712474619,2.0,0.0
future,linear,current_order,1001,510.0,0.1,crystallize_48ps,25,0.23967823243796435,0.4898979485566356,6.0,0.5
future,linear,current_order,1001,510.0,0.1,crystallize_96ps,25,0.5592147487363147,0.7483314773547883,14.0,0.5714285714285714
future,linear,current_order,881,520.0,0.1,crystallize_24ps,37,0.054080154523044044,0.23249527748763857,2.0,0.5
future,linear,current_order,881,520.0,0.1,crystallize_48ps,37,0.05425125865211931,0.23249527748763857,2.0,0.0
future,linear,current_order,881,520.0,0.1,crystallize_96ps,37,0.21651216028304185,0.46499055497527714,8.0,0.375
future,linear,current_order,1009,520.0,0.1,crystallize_24ps,18,0.2668385198405251,0.5270462766947299,5.0,0.8
future,linear,current_order,1009,520.0,0.1,crystallize_48ps,18,0.27589099227076325,0.5270462766947299,5.0,0.4
future,linear,current_order,1009,520.0,0.1,crystallize_96ps,18,0.4730519877585193,0.6666666666666666,8.0,0.25
future,linear,current_gatr,911,400.0,0.1,crystallize_24ps,21,1.185705607471482e-06,0.0,0.0,
future,linear,current_gatr,911,400.0,0.1,crystallize_48ps,21,7.002757189223583e-06,0.0,0.0,
future,linear,current_gatr,911,400.0,0.1,crystallize_96ps,21,0.04765995201562102,0.21821789023599236,1.0,0.0
future,linear,current_gatr,913,400.0,0.1,crystallize_24ps,59,0.0495790691331825,0.22549380840084865,3.0,1.0
future,linear,current_gatr,913,400.0,0.1,crystallize_48ps,59,0.0011693459205129814,0.0,0.0,
future,linear,current_gatr,913,400.0,0.1,crystallize_96ps,59,0.08493292099382489,0.291111254869791,5.0,0.4
future,linear,current_gatr,938,450.0,0.1,crystallize_24ps,15,0.11953404021630967,0.3651483716701107,2.0,1.0
future,linear,current_gatr,938,450.0,0.1,crystallize_48ps,15,0.265654838596358,0.5163977794943222,4.0,0.75
future,linear,current_gatr,938,450.0,0.1,crystallize_96ps,15,0.5324795608250269,0.7302967433402214,8.0,0.625
future,linear,current_gatr,942,450.0,0.1,crystallize_24ps,18,0.05535020770033694,0.23570226039551584,1.0,1.0
future,linear,current_gatr,942,450.0,0.1,crystallize_48ps,18,0.2218016549448315,0.4714045207910317,4.0,0.75
future,linear,current_gatr,942,450.0,0.1,crystallize_96ps,18,0.4981286868255389,0.7071067811865476,9.0,0.8888888888888888
future,linear,current_gatr,970,500.0,0.1,crystallize_24ps,12,0.2485212026799498,0.5,3.0,0.3333333333333333
future,linear,current_gatr,970,500.0,0.1,crystallize_48ps,12,0.41354981743653657,0.6454972243679028,5.0,0.6
future,linear,current_gatr,970,500.0,0.1,crystallize_96ps,12,0.6815395477645699,0.816496580927726,8.0,0.375
future,linear,current_gatr,971,500.0,0.1,crystallize_24ps,14,0.1552217497978962,0.3779644730092272,2.0,0.0
future,linear,current_gatr,971,500.0,0.1,crystallize_48ps,14,0.35659913684463057,0.5976143046671968,5.0,0.6
future,linear,current_gatr,971,500.0,0.1,crystallize_96ps,14,0.28534213177871914,0.5345224838248488,4.0,0.5
future,linear,current_gatr,1000,510.0,0.1,crystallize_24ps,25,0.03919802755265495,0.2,1.0,1.0
future,linear,current_gatr,1000,510.0,0.1,crystallize_48ps,25,0.11611500026759247,0.34641016151377546,3.0,0.6666666666666666
future,linear,current_gatr,1000,510.0,0.1,crystallize_96ps,25,0.15751002435343914,0.4,4.0,0.75
future,linear,current_gatr,1001,510.0,0.1,crystallize_24ps,25,0.08622511751733512,0.282842712474619,2.0,0.0
future,linear,current_gatr,1001,510.0,0.1,crystallize_48ps,25,0.23970019119624425,0.4898979485566356,6.0,0.6666666666666666
future,linear,current_gatr,1001,510.0,0.1,crystallize_96ps,25,0.5593396443362056,0.7483314773547883,14.0,0.5714285714285714
future,linear,current_gatr,881,520.0,0.1,crystallize_24ps,37,0.05409576652267103,0.23249527748763857,2.0,0.5
future,linear,current_gatr,881,520.0,0.1,crystallize_48ps,37,0.05419242936469963,0.23249527748763857,2.0,0.0
future,linear,current_gatr,881,520.0,0.1,crystallize_96ps,37,0.21653444167728653,0.46499055497527714,8.0,0.375
future,linear,current_gatr,1009,520.0,0.1,crystallize_24ps,18,0.25883017033617856,0.5270462766947299,5.0,0.8
future,linear,current_gatr,1009,520.0,0.1,crystallize_48ps,18,0.2772364046849064,0.5270462766947299,5.0,0.6
future,linear,current_gatr,1009,520.0,0.1,crystallize_96ps,18,0.47086087595858545,0.6666666666666666,8.0,0.25
future,linear,current_delta_gatr,911,400.0,0.1,crystallize_24ps,21,1.3109789407566927e-06,0.0,0.0,
future,linear,current_delta_gatr,911,400.0,0.1,crystallize_48ps,21,3.664256776387265e-06,0.0,0.0,
future,linear,current_delta_gatr,911,400.0,0.1,crystallize_96ps,21,0.04760832712420484,0.21821789023599236,1.0,1.0
future,linear,current_delta_gatr,913,400.0,0.1,crystallize_24ps,59,0.04936592502446907,0.22549380840084865,3.0,1.0
future,linear,current_delta_gatr,913,400.0,0.1,crystallize_48ps,59,0.0012147485119447274,0.0,0.0,
future,linear,current_delta_gatr,913,400.0,0.1,crystallize_96ps,59,0.0848750298422697,0.291111254869791,5.0,0.4
future,linear,current_delta_gatr,938,450.0,0.1,crystallize_24ps,15,0.1200514895815782,0.3651483716701107,2.0,1.0
future,linear,current_delta_gatr,938,450.0,0.1,crystallize_48ps,15,0.24674282723403138,0.5163977794943222,4.0,0.75
future,linear,current_delta_gatr,938,450.0,0.1,crystallize_96ps,15,0.5332740569901238,0.7302967433402214,8.0,0.75
future,linear,current_delta_gatr,942,450.0,0.1,crystallize_24ps,18,0.05542669254688193,0.23570226039551584,1.0,1.0
future,linear,current_delta_gatr,942,450.0,0.1,crystallize_48ps,18,0.22177568552734395,0.4714045207910317,4.0,0.75
future,linear,current_delta_gatr,942,450.0,0.1,crystallize_96ps,18,0.4980125945409001,0.7071067811865476,9.0,0.6666666666666666
future,linear,current_delta_gatr,970,500.0,0.1,crystallize_24ps,12,0.2499861604380659,0.5,3.0,0.3333333333333333
future,linear,current_delta_gatr,970,500.0,0.1,crystallize_48ps,12,0.4150160564163579,0.6454972243679028,5.0,0.6
future,linear,current_delta_gatr,970,500.0,0.1,crystallize_96ps,12,0.686119695355218,0.816496580927726,8.0,0.375
future,linear,current_delta_gatr,971,500.0,0.1,crystallize_24ps,14,0.160064793686738,0.3779644730092272,2.0,0.0
future,linear,current_delta_gatr,971,500.0,0.1,crystallize_48ps,14,0.3569079199116277,0.5976143046671968,5.0,0.6
future,linear,current_delta_gatr,971,500.0,0.1,crystallize_96ps,14,0.28539460800312,0.5345224838248488,4.0,0.25
future,linear,current_delta_gatr,1000,510.0,0.1,crystallize_24ps,25,0.03791237853410846,0.2,1.0,1.0
future,linear,current_delta_gatr,1000,510.0,0.1,crystallize_48ps,25,0.11752118431013953,0.34641016151377546,3.0,0.6666666666666666
future,linear,current_delta_gatr,1000,510.0,0.1,crystallize_96ps,25,0.15832988343324664,0.4,4.0,0.75
future,linear,current_delta_gatr,1001,510.0,0.1,crystallize_24ps,25,0.08438026961853388,0.282842712474619,2.0,0.0
future,linear,current_delta_gatr,1001,510.0,0.1,crystallize_48ps,25,0.23775526568663807,0.4898979485566356,6.0,0.5
future,linear,current_delta_gatr,1001,510.0,0.1,crystallize_96ps,25,0.5585653178117927,0.7483314773547883,14.0,0.6428571428571429
future,linear,current_delta_gatr,881,520.0,0.1,crystallize_24ps,37,0.05409096107791822,0.23249527748763857,2.0,0.5
future,linear,current_delta_gatr,881,520.0,0.1,crystallize_48ps,37,0.05428198516247214,0.23249527748763857,2.0,0.0
future,linear,current_delta_gatr,881,520.0,0.1,crystallize_96ps,37,0.2166120343596752,0.46499055497527714,8.0,0.375
future,linear,current_delta_gatr,1009,520.0,0.1,crystallize_24ps,18,0.25794856819614925,0.5270462766947299,5.0,0.8
future,linear,current_delta_gatr,1009,520.0,0.1,crystallize_48ps,18,0.27709836987776065,0.5270462766947299,5.0,0.6
future,linear,current_delta_gatr,1009,520.0,0.1,crystallize_96ps,18,0.472359135957275,0.6666666666666666,8.0,0.25
future,linear,current_duplicate_gatr,911,400.0,0.1,crystallize_24ps,21,1.1913177820247264e-06,0.0,0.0,
future,linear,current_duplicate_gatr,911,400.0,0.1,crystallize_48ps,21,6.988210154114676e-06,0.0,0.0,
future,linear,current_duplicate_gatr,911,400.0,0.1,crystallize_96ps,21,0.04765967928883554,0.21821789023599236,1.0,0.0
future,linear,current_duplicate_gatr,913,400.0,0.1,crystallize_24ps,59,0.049576923486184116,0.22549380840084865,3.0,1.0
future,linear,current_duplicate_gatr,913,400.0,0.1,crystallize_48ps,59,0.0011692180095843464,0.0,0.0,
future,linear,current_duplicate_gatr,913,400.0,0.1,crystallize_96ps,59,0.08493292612747186,0.291111254869791,5.0,0.4
future,linear,current_duplicate_gatr,938,450.0,0.1,crystallize_24ps,15,0.11953495398685601,0.3651483716701107,2.0,1.0
future,linear,current_duplicate_gatr,938,450.0,0.1,crystallize_48ps,15,0.2656592334362781,0.5163977794943222,4.0,0.75
future,linear,current_duplicate_gatr,938,450.0,0.1,crystallize_96ps,15,0.5324871480169165,0.7302967433402214,8.0,0.625
future,linear,current_duplicate_gatr,942,450.0,0.1,crystallize_24ps,18,0.05535092165764202,0.23570226039551584,1.0,1.0
future,linear,current_duplicate_gatr,942,450.0,0.1,crystallize_48ps,18,0.22180581909162259,0.4714045207910317,4.0,0.75
future,linear,current_duplicate_gatr,942,450.0,0.1,crystallize_96ps,18,0.49812469656565117,0.7071067811865476,9.0,0.8888888888888888
future,linear,current_duplicate_gatr,970,500.0,0.1,crystallize_24ps,12,0.24851822446686375,0.5,3.0,0.3333333333333333
future,linear,current_duplicate_gatr,970,500.0,0.1,crystallize_48ps,12,0.41356881310955,0.6454972243679028,5.0,0.6
future,linear,current_duplicate_gatr,970,500.0,0.1,crystallize_96ps,12,0.6815019943286825,0.816496580927726,8.0,0.375
future,linear,current_duplicate_gatr,971,500.0,0.1,crystallize_24ps,14,0.1552107929380751,0.3779644730092272,2.0,0.0
future,linear,current_duplicate_gatr,971,500.0,0.1,crystallize_48ps,14,0.3565976834811053,0.5976143046671968,5.0,0.6
future,linear,current_duplicate_gatr,971,500.0,0.1,crystallize_96ps,14,0.2853441570552645,0.5345224838248488,4.0,0.5
future,linear,current_duplicate_gatr,1000,510.0,0.1,crystallize_24ps,25,0.039212756838677455,0.2,1.0,1.0
future,linear,current_duplicate_gatr,1000,510.0,0.1,crystallize_48ps,25,0.11614214080525126,0.34641016151377546,3.0,0.6666666666666666
future,linear,current_duplicate_gatr,1000,510.0,0.1,crystallize_96ps,25,0.15752232580369518,0.4,4.0,0.75
future,linear,current_duplicate_gatr,1001,510.0,0.1,crystallize_24ps,25,0.08621421136578643,0.282842712474619,2.0,0.0
future,linear,current_duplicate_gatr,1001,510.0,0.1,crystallize_48ps,25,0.2397019817981667,0.4898979485566356,6.0,0.6666666666666666
future,linear,current_duplicate_gatr,1001,510.0,0.1,crystallize_96ps,25,0.5593389030882949,0.7483314773547883,14.0,0.5714285714285714
