task,family,caliper_A,target,baseline,method,sources,n,improvement_percent,low,high,baseline_loss,candidate_loss
structure,nonlinear,0.1,bond_order,radial,radial_control,10,125006,-0.338927821088153,-0.6200252591233024,-0.062368070756834704,0.6037618748720172,0.6058081918390819
structure,nonlinear,0.1,bond_order,radial_control,plus_gatr,10,125006,0.05302821816381975,-0.2788738886016384,0.3730408492501317,0.6058081918390819,0.6054869425494591
structure,nonlinear,0.1,bond_order,radial_control,delta_gatr,10,125006,0.27258158151380885,-0.04470220296632632,0.6783204821903865,0.6058081918390819,0.6041568702888267
structure,nonlinear,0.1,bond_order,radial_control,duplicate_gatr,10,125006,0.06112232474917434,-0.2611267801587269,0.37874493500014894,0.6058081918390819,0.6054379077887089
structure,nonlinear,0.1,bond_order,radial_control,plus_mace,10,125006,2.809389275646368,2.2221286612982833,3.6203727832008537,0.6058081918390819,0.5887886814665675
structure,nonlinear,0.1,bond_order,radial_control,delta_mace,10,125006,3.497779548057778,2.91293675109222,4.316356459568964,0.6058081918390819,0.5846183568044758
structure,nonlinear,0.1,bond_order,radial_control,duplicate_mace,10,125006,-0.09692847985571795,-0.42067991783445446,0.29423136211401746,0.6058081918390819,0.6063953925102729
structure,nonlinear,0.1,bond_order,radial_control,plus_soap,10,125006,58.374700916285825,52.79379637515456,62.537617626840316,0.6058081918390819,0.2521694717266587
structure,nonlinear,0.1,bond_order,duplicate_gatr,plus_gatr,10,125006,-0.008099056917232339,-0.015963478042204104,-0.002240734525224554,0.6054379077887089,0.6054869425494591
structure,nonlinear,0.1,bond_order,duplicate_gatr,delta_gatr,10,125006,0.21158858462645425,-0.14215610435088788,0.6640105334438227,0.6054379077887089,0.6041568702888267
structure,nonlinear,0.1,bond_order,duplicate_mace,plus_mace,10,125006,2.9035034337611787,2.3985873856506634,3.466491585678433,0.6063953925102729,0.5887886814665675
structure,nonlinear,0.1,bond_order,duplicate_mace,delta_mace,10,125006,3.591227106071404,3.1549328202165716,4.2079424599254285,0.6063953925102729,0.5846183568044758
structure,nonlinear,0.1,angular_arrangement,radial,radial_control,10,125006,0.21104157769534782,-0.05869426307765213,0.49531066450954064,0.5846470419306141,0.5834131935893746
structure,nonlinear,0.1,angular_arrangement,radial_control,plus_gatr,10,125006,-0.12433526018233998,-0.383754101808661,0.08556538260178215,0.5834131935893746,0.5841385819015621
structure,nonlinear,0.1,angular_arrangement,radial_control,delta_gatr,10,125006,0.826567413909074,0.4222521830613779,1.1312135378231019,0.5834131935893746,0.5785908902427186
structure,nonlinear,0.1,angular_arrangement,radial_control,duplicate_gatr,10,125006,-0.12983022519750254,-0.3913889258216269,0.08246825807376457,0.5834131935893746,0.5841706402524436
structure,nonlinear,0.1,angular_arrangement,radial_control,plus_mace,10,125006,4.496366649925044,3.8827909125921933,5.237896888595095,0.5834131935893746,0.5571807973215593
structure,nonlinear,0.1,angular_arrangement,radial_control,delta_mace,10,125006,5.1523159384953,4.592748197773144,5.856785987554986,0.5834131935893746,0.5533539026287848
structure,nonlinear,0.1,angular_arrangement,radial_control,duplicate_mace,10,125006,-0.08943621970847193,-0.27916407804618737,0.08553304082934421,0.5834131935893746,0.5839349762950015
structure,nonlinear,0.1,angular_arrangement,radial_control,plus_soap,10,125006,53.00642361571044,49.586895333532574,55.8065704148361,0.5834131935893746,0.2741667247654459
structure,nonlinear,0.1,angular_arrangement,duplicate_gatr,plus_gatr,10,125006,0.005487840139939415,-0.0006726318019234512,0.011180920789910509,0.5841706402524436,0.5841385819015621
structure,nonlinear,0.1,angular_arrangement,duplicate_gatr,delta_gatr,10,125006,0.955157555900743,0.502035925071842,1.3395530724051512,0.5841706402524436,0.5785908902427186
structure,nonlinear,0.1,angular_arrangement,duplicate_mace,plus_mace,10,125006,4.581705165735106,3.992551876753836,5.298151234373717,0.5839349762950015,0.5571807973215593
structure,nonlinear,0.1,angular_arrangement,duplicate_mace,delta_mace,10,125006,5.237068322272787,4.66417121421665,5.945449747013532,0.5839349762950015,0.5533539026287848
