task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms
structure,nonlinear,duplicate_gatr,938,450.0,0.1,angular_arrangement,10713,0.794947444375912,0.9872689185839557
structure,nonlinear,duplicate_gatr,942,450.0,0.1,q4,18952,0.40079638242951204,0.6211528106411476
structure,nonlinear,duplicate_gatr,942,450.0,0.1,q6,18952,0.08630478770653252,0.2989398844217068
structure,nonlinear,duplicate_gatr,942,450.0,0.1,w4,18952,0.480758333831092,0.6820119560558205
structure,nonlinear,duplicate_gatr,942,450.0,0.1,w6,18952,0.2470448316839847,0.4933391599659156
structure,nonlinear,duplicate_gatr,942,450.0,0.1,qbar6,18952,0.0367236878346395,0.15644052039069942
structure,nonlinear,duplicate_gatr,942,450.0,0.1,q6_coherence,18952,0.044912114160699054,0.16765122627601994
structure,nonlinear,duplicate_gatr,942,450.0,0.1,bond_order,18952,0.21609002294107665,0.45392735720531113
structure,nonlinear,duplicate_gatr,942,450.0,0.1,angular_arrangement,18952,0.299905002614246,0.6903348653220536
structure,nonlinear,duplicate_gatr,970,500.0,0.1,q4,20747,0.2614165907087456,0.4714557417719975
structure,nonlinear,duplicate_gatr,970,500.0,0.1,q6,20747,0.06649423411291941,0.2592551341450374
structure,nonlinear,duplicate_gatr,970,500.0,0.1,w4,20747,0.29490097101422647,0.5211441605080807
structure,nonlinear,duplicate_gatr,970,500.0,0.1,w6,20747,0.20101996894660257,0.44411739938881173
structure,nonlinear,duplicate_gatr,970,500.0,0.1,qbar6,20747,0.03425769434471845,0.11966572327426174
structure,nonlinear,duplicate_gatr,970,500.0,0.1,q6_coherence,20747,0.03938159586096009,0.13732672809140983
structure,nonlinear,duplicate_gatr,970,500.0,0.1,bond_order,20747,0.14957850916469542,0.36320190828173043
structure,nonlinear,duplicate_gatr,970,500.0,0.1,angular_arrangement,20747,0.3098389945770895,0.6968514217406444
structure,nonlinear,duplicate_gatr,971,500.0,0.1,q4,10619,0.8516973378745772,0.9008294576495057
structure,nonlinear,duplicate_gatr,971,500.0,0.1,q6,10619,0.1738257559957413,0.4132977630305768
structure,nonlinear,duplicate_gatr,971,500.0,0.1,w4,10619,0.8852296788365016,0.9274178498987655
structure,nonlinear,duplicate_gatr,971,500.0,0.1,w6,10619,0.5360727472991651,0.72640308493721
structure,nonlinear,duplicate_gatr,971,500.0,0.1,qbar6,10619,0.09059883344802232,0.2603825747723752
structure,nonlinear,duplicate_gatr,971,500.0,0.1,q6_coherence,10619,0.09620125288714765,0.2694443008106143
structure,nonlinear,duplicate_gatr,971,500.0,0.1,bond_order,10619,0.43893760105685925,0.646847918666196
structure,nonlinear,duplicate_gatr,971,500.0,0.1,angular_arrangement,10619,0.5122690326013712,0.8297429856149184
structure,nonlinear,duplicate_gatr,1000,510.0,0.1,q4,7473,1.8931689852104077,1.3694532009823093
structure,nonlinear,duplicate_gatr,1000,510.0,0.1,q6,7473,0.33980141214489584,0.5814350908456233
structure,nonlinear,duplicate_gatr,1000,510.0,0.1,w4,7473,2.232866449135104,1.485107729828026
structure,nonlinear,duplicate_gatr,1000,510.0,0.1,w6,7473,1.3356732406557559,1.1487602659941378
structure,nonlinear,duplicate_gatr,1000,510.0,0.1,qbar6,7473,0.11150140333875319,0.2878109178255946
structure,nonlinear,duplicate_gatr,1000,510.0,0.1,q6_coherence,7473,0.15014943286811266,0.3405745462688651
structure,nonlinear,duplicate_gatr,1000,510.0,0.1,bond_order,7473,1.0105268205588382,0.9947772027322734
structure,nonlinear,duplicate_gatr,1000,510.0,0.1,angular_arrangement,7473,0.9196815601209793,1.0270293560948809
structure,nonlinear,duplicate_gatr,1001,510.0,0.1,q4,11038,0.8203076310230542,0.8978323454131423
structure,nonlinear,duplicate_gatr,1001,510.0,0.1,q6,11038,0.17372513451837462,0.4285204217098126
structure,nonlinear,duplicate_gatr,1001,510.0,0.1,w4,11038,0.9789615697396006,0.969194001961416
structure,nonlinear,duplicate_gatr,1001,510.0,0.1,w6,11038,0.4829669399534078,0.6915470759393563
structure,nonlinear,duplicate_gatr,1001,510.0,0.1,qbar6,11038,0.0859901108091053,0.29217495095791196
structure,nonlinear,duplicate_gatr,1001,510.0,0.1,q6_coherence,11038,0.10504632551835108,0.311294475741892
structure,nonlinear,duplicate_gatr,1001,510.0,0.1,bond_order,11038,0.4411662852603155,0.6569598537411243
structure,nonlinear,duplicate_gatr,1001,510.0,0.1,angular_arrangement,11038,0.46641734283383973,0.8038537170449556
structure,nonlinear,duplicate_gatr,881,520.0,0.1,q4,7220,2.1600392814638005,1.456085097712625
structure,nonlinear,duplicate_gatr,881,520.0,0.1,q6,7220,0.31723834083312946,0.5538194099410891
structure,nonlinear,duplicate_gatr,881,520.0,0.1,w4,7220,2.419473592153898,1.543980384081562
structure,nonlinear,duplicate_gatr,881,520.0,0.1,w6,7220,1.4328590871205806,1.199140873534706
structure,nonlinear,duplicate_gatr,881,520.0,0.1,qbar6,7220,0.11151990397616407,0.29781480209504785
structure,nonlinear,duplicate_gatr,881,520.0,0.1,q6_coherence,7220,0.1576432137522745,0.3589105380939715
structure,nonlinear,duplicate_gatr,881,520.0,0.1,bond_order,7220,1.099795569883308,1.0381252687995095
structure,nonlinear,duplicate_gatr,881,520.0,0.1,angular_arrangement,7220,0.9040117922756693,1.0028674037362708
structure,nonlinear,duplicate_gatr,1009,520.0,0.1,q4,13594,1.3798315310863065,1.1698018970890318
structure,nonlinear,duplicate_gatr,1009,520.0,0.1,q6,13594,0.1960430523288337,0.4344309270350266
structure,nonlinear,duplicate_gatr,1009,520.0,0.1,w4,13594,2.020942148322622,1.4351748440500554
structure,nonlinear,duplicate_gatr,1009,520.0,0.1,w6,13594,0.29996133581853557,0.5394766852500842
structure,nonlinear,duplicate_gatr,1009,520.0,0.1,qbar6,13594,0.08952072492940885,0.26619902782914234
structure,nonlinear,duplicate_gatr,1009,520.0,0.1,q6_coherence,13594,0.07604401745253905,0.2222729122037974
structure,nonlinear,duplicate_gatr,1009,520.0,0.1,bond_order,13594,0.6770571349897077,0.819369249853901
structure,nonlinear,duplicate_gatr,1009,520.0,0.1,angular_arrangement,13594,0.6750748200890281,0.9070728693780314
structure,nonlinear,plus_mace,911,400.0,0.05,q4,91,0.6880417522417318,0.7864290239137353
structure,nonlinear,plus_mace,911,400.0,0.05,q6,91,0.07949433250031192,0.28107120380936584
structure,nonlinear,plus_mace,911,400.0,0.05,w4,91,1.0389964957436302,1.0039194051485754
structure,nonlinear,plus_mace,911,400.0,0.05,w6,91,0.010429508190257118,0.09833909551856254
structure,nonlinear,plus_mace,911,400.0,0.05,qbar6,91,0.03623713913692938,0.1637500602188683
structure,nonlinear,plus_mace,911,400.0,0.05,q6_coherence,91,0.022214546415633418,0.08737102635964063
structure,nonlinear,plus_mace,911,400.0,0.05,bond_order,91,0.3125689623714156,0.5399759500006852
structure,nonlinear,plus_mace,911,400.0,0.05,angular_arrangement,91,0.3432885351244031,0.613096792440957
structure,nonlinear,plus_mace,913,400.0,0.05,q4,158,0.05518836541554262,0.16580978263499452
structure,nonlinear,plus_mace,913,400.0,0.05,q6,158,0.014839059699404546,0.11235314043889053
structure,nonlinear,plus_mace,913,400.0,0.05,w4,158,0.0741309114191755,0.21209998368458238
structure,nonlinear,plus_mace,913,400.0,0.05,w6,158,0.017803104542598317,0.07868418925212133
structure,nonlinear,plus_mace,913,400.0,0.05,qbar6,158,0.005638664668504845,0.040421867971188956
structure,nonlinear,plus_mace,913,400.0,0.05,q6_coherence,158,0.007695635992525545,0.024684560340675978
structure,nonlinear,plus_mace,913,400.0,0.05,bond_order,158,0.029215956956291894,0.12485790045134083
structure,nonlinear,plus_mace,913,400.0,0.05,angular_arrangement,158,0.10458770118605061,0.37381207866282845
structure,nonlinear,plus_mace,938,450.0,0.05,q4,13,1.636956920798895,1.2555246469716765
structure,nonlinear,plus_mace,938,450.0,0.05,q6,13,0.2539912999660871,0.5500440943831092
structure,nonlinear,plus_mace,938,450.0,0.05,w4,13,2.4010149127740754,1.547580763054549
structure,nonlinear,plus_mace,938,450.0,0.05,w6,13,0.048832993798381415,0.2132062701016716
structure,nonlinear,plus_mace,938,450.0,0.05,qbar6,13,0.060903354602120034,0.35945473949190987
structure,nonlinear,plus_mace,938,450.0,0.05,q6_coherence,13,0.023432228031506804,0.2256067345542457
structure,nonlinear,plus_mace,938,450.0,0.05,bond_order,13,0.7375219516618444,0.8659734296468224
structure,nonlinear,plus_mace,938,450.0,0.05,angular_arrangement,13,1.0296131993147908,1.0600659779537185
structure,nonlinear,plus_mace,942,450.0,0.05,q4,206,0.07538254750958887,0.18808513950432873
structure,nonlinear,plus_mace,942,450.0,0.05,q6,206,0.015930943772915797,0.11409508279772727
structure,nonlinear,plus_mace,942,450.0,0.05,w4,206,0.07775742901413045,0.2723829738548929
structure,nonlinear,plus_mace,942,450.0,0.05,w6,206,0.011366840440691061,0.09270735987560787
structure,nonlinear,plus_mace,942,450.0,0.05,qbar6,206,0.007719009149439089,0.04026644987015386
structure,nonlinear,plus_mace,942,450.0,0.05,q6_coherence,206,0.012414584915453053,0.0203954079111501
structure,nonlinear,plus_mace,942,450.0,0.05,bond_order,206,0.03342855913370305,0.1490068266283638
structure,nonlinear,plus_mace,942,450.0,0.05,angular_arrangement,206,0.1231511041368394,0.3904597233780116
structure,nonlinear,plus_mace,970,500.0,0.05,q4,82,0.197955459668382,0.4122969130415288
structure,nonlinear,plus_mace,970,500.0,0.05,q6,82,0.024014926062414312,0.15570356584334472
structure,nonlinear,plus_mace,970,500.0,0.05,w4,82,0.15357660112094948,0.3966564763436262
structure,nonlinear,plus_mace,970,500.0,0.05,w6,82,0.012423345117927174,0.10562520457987064
structure,nonlinear,plus_mace,970,500.0,0.05,qbar6,82,0.011073035566102608,0.07958244387716755
structure,nonlinear,plus_mace,970,500.0,0.05,q6_coherence,82,0.013234506220675964,0.04325246021223588
structure,nonlinear,plus_mace,970,500.0,0.05,bond_order,82,0.06871297895940859,0.24863947449927762
structure,nonlinear,plus_mace,970,500.0,0.05,angular_arrangement,82,0.1634143893878216,0.4564394598621464
structure,nonlinear,plus_mace,971,500.0,0.05,q4,16,0.47322740622805765,0.6995239887906375
structure,nonlinear,plus_mace,971,500.0,0.05,q6,16,0.054641073180173895,0.19126547100619057
structure,nonlinear,plus_mace,971,500.0,0.05,w4,16,0.4850998731807088,0.7208948353117678
structure,nonlinear,plus_mace,971,500.0,0.05,w6,16,0.032268467467154754,0.1406353350802877
structure,nonlinear,plus_mace,971,500.0,0.05,qbar6,16,0.028238115495605565,0.13026485036415222
structure,nonlinear,plus_mace,971,500.0,0.05,q6_coherence,16,0.02083627462095746,0.08282895095921848
structure,nonlinear,plus_mace,971,500.0,0.05,bond_order,16,0.182385201695443,0.4260699314084698
structure,nonlinear,plus_mace,971,500.0,0.05,angular_arrangement,16,0.21256077903359752,0.4772211851500516
structure,nonlinear,plus_mace,1000,510.0,0.05,q4,2,0.16693554477015302,0.18959328285465324
structure,nonlinear,plus_mace,1000,510.0,0.05,q6,2,0.014451264624657326,0.18444600397720076
structure,nonlinear,plus_mace,1000,510.0,0.05,w4,2,0.01669930914662444,0.18940047086597553
structure,nonlinear,plus_mace,1000,510.0,0.05,w6,2,0.03325707958568156,0.1854566227772121
structure,nonlinear,plus_mace,1000,510.0,0.05,qbar6,2,0.007900314765407446,0.05976879124222398
structure,nonlinear,plus_mace,1000,510.0,0.05,q6_coherence,2,0.009761158705088983,0.02829881516315293
structure,nonlinear,plus_mace,1000,510.0,0.05,bond_order,2,0.04150077859960213,0.15524484421344417
structure,nonlinear,plus_mace,1000,510.0,0.05,angular_arrangement,2,0.15449247893939377,0.4681339093935752
structure,nonlinear,plus_mace,1001,510.0,0.05,q4,27,0.3313842210938163,0.5806120321533584
structure,nonlinear,plus_mace,1001,510.0,0.05,q6,27,0.0373779092312022,0.15791416154800664
structure,nonlinear,plus_mace,1001,510.0,0.05,w4,27,0.3728531395687764,0.632134740607913
structure,nonlinear,plus_mace,1001,510.0,0.05,w6,27,0.0203760916867358,0.1417871957623332
structure,nonlinear,plus_mace,1001,510.0,0.05,qbar6,27,0.01763099648049373,0.09907650604183864
structure,nonlinear,plus_mace,1001,510.0,0.05,q6_coherence,27,0.016779235968813484,0.06835355034916336
structure,nonlinear,plus_mace,1001,510.0,0.05,bond_order,27,0.132733599004973,0.3642877789511647
structure,nonlinear,plus_mace,1001,510.0,0.05,angular_arrangement,27,0.25370873975176195,0.5148658056162762
structure,nonlinear,plus_mace,1009,520.0,0.05,q4,14,0.10497371136081335,0.2113813404481155
structure,nonlinear,plus_mace,1009,520.0,0.05,q6,14,0.025258730729835744,0.1575887899811701
structure,nonlinear,plus_mace,1009,520.0,0.05,w4,14,0.04594072745693461,0.21643950211051974
structure,nonlinear,plus_mace,1009,520.0,0.05,w6,14,0.011361843415256184,0.09891221474462229
structure,nonlinear,plus_mace,1009,520.0,0.05,qbar6,14,0.009839579092157153,0.08945530424463699
structure,nonlinear,plus_mace,1009,520.0,0.05,q6_coherence,14,0.012075236221371046,0.05055296745715174
structure,nonlinear,plus_mace,1009,520.0,0.05,bond_order,14,0.03490830471272802,0.15094360762280937
structure,nonlinear,plus_mace,1009,520.0,0.05,angular_arrangement,14,0.17258315580914507,0.45369065818224485
structure,nonlinear,plus_mace,911,400.0,0.1,q4,13431,1.0424421810542424,1.0266270699159583
structure,nonlinear,plus_mace,911,400.0,0.1,q6,13431,0.17866244638068635,0.4510847212905268
structure,nonlinear,plus_mace,911,400.0,0.1,w4,13431,1.4169331950882433,1.1788873541785532
structure,nonlinear,plus_mace,911,400.0,0.1,w6,13431,0.8769695740585041,0.9414256790661032
structure,nonlinear,plus_mace,911,400.0,0.1,qbar6,13431,0.05322625756921822,0.2363553336651145
structure,nonlinear,plus_mace,911,400.0,0.1,q6_coherence,13431,0.0853601777269598,0.2796867605913576
structure,nonlinear,plus_mace,911,400.0,0.1,bond_order,13431,0.6089323053129757,0.7818340400744901
structure,nonlinear,plus_mace,911,400.0,0.1,angular_arrangement,13431,0.51470458662206,0.8252979712638587
structure,nonlinear,plus_mace,913,400.0,0.1,q4,11219,0.6681782317011576,0.8448989307302719
structure,nonlinear,plus_mace,913,400.0,0.1,q6,11219,0.18432804819206045,0.46883306725310797
structure,nonlinear,plus_mace,913,400.0,0.1,w4,11219,0.5429810172859434,0.7145189952348846
structure,nonlinear,plus_mace,913,400.0,0.1,w6,11219,1.0669818105586886,1.0293600635205897
structure,nonlinear,plus_mace,913,400.0,0.1,qbar6,11219,0.0397365737535248,0.20303463450821171
structure,nonlinear,plus_mace,913,400.0,0.1,q6_coherence,11219,0.09421730437006194,0.30413820210350695
structure,nonlinear,plus_mace,913,400.0,0.1,bond_order,11219,0.43273716431023945,0.6630109717305254
structure,nonlinear,plus_mace,913,400.0,0.1,angular_arrangement,11219,0.3914952606494749,0.7542531642816
structure,nonlinear,plus_mace,938,450.0,0.1,q4,10713,1.908313045419784,1.3471635105358934
structure,nonlinear,plus_mace,938,450.0,0.1,q6,10713,0.28663737530790984,0.5533101707913456
structure,nonlinear,plus_mace,938,450.0,0.1,w4,10713,2.6879907976979514,1.6320479698268333
structure,nonlinear,plus_mace,938,450.0,0.1,w6,10713,0.5065662529362538,0.7083241471819619
structure,nonlinear,plus_mace,938,450.0,0.1,qbar6,10713,0.10122345529337408,0.344674321476995
structure,nonlinear,plus_mace,938,450.0,0.1,q6_coherence,10713,0.10022124955964035,0.30677619376100695
structure,nonlinear,plus_mace,938,450.0,0.1,bond_order,10713,0.9318253627024856,0.9573589855658117
structure,nonlinear,plus_mace,938,450.0,0.1,angular_arrangement,10713,0.7773622188812497,0.9872689185839557
structure,nonlinear,plus_mace,942,450.0,0.1,q4,18952,0.3970853516835958,0.6211528106411476
structure,nonlinear,plus_mace,942,450.0,0.1,q6,18952,0.07503619822711076,0.2989398844217068
structure,nonlinear,plus_mace,942,450.0,0.1,w4,18952,0.46024605780807765,0.6820119560558205
structure,nonlinear,plus_mace,942,450.0,0.1,w6,18952,0.24781242506588702,0.4933391599659156
structure,nonlinear,plus_mace,942,450.0,0.1,qbar6,18952,0.02260308467223846,0.15644052039069942
structure,nonlinear,plus_mace,942,450.0,0.1,q6_coherence,18952,0.03973881516306077,0.16765122627601994
structure,nonlinear,plus_mace,942,450.0,0.1,bond_order,18952,0.20708698876999507,0.45392735720531113
structure,nonlinear,plus_mace,942,450.0,0.1,angular_arrangement,18952,0.28421372059292693,0.6903348653220536
structure,nonlinear,plus_mace,970,500.0,0.1,q4,20747,0.2723493486259799,0.4714557417719975
structure,nonlinear,plus_mace,970,500.0,0.1,q6,20747,0.06311326309908064,0.2592551341450374
structure,nonlinear,plus_mace,970,500.0,0.1,w4,20747,0.30159002563989823,0.5211441605080807
structure,nonlinear,plus_mace,970,500.0,0.1,w6,20747,0.2022388089931219,0.44411739938881173
structure,nonlinear,plus_mace,970,500.0,0.1,qbar6,20747,0.02164341128396333,0.11966572327426174
structure,nonlinear,plus_mace,970,500.0,0.1,q6_coherence,20747,0.036573532711208626,0.13732672809140983
structure,nonlinear,plus_mace,970,500.0,0.1,bond_order,20747,0.1495847317255421,0.36320190828173043
structure,nonlinear,plus_mace,970,500.0,0.1,angular_arrangement,20747,0.2901958610850189,0.6968514217406444
structure,nonlinear,plus_mace,971,500.0,0.1,q4,10619,0.8232140708968656,0.9008294576495057
structure,nonlinear,plus_mace,971,500.0,0.1,q6,10619,0.1569195224526032,0.4132977630305768
structure,nonlinear,plus_mace,971,500.0,0.1,w4,10619,0.8482047274684301,0.9274178498987655
structure,nonlinear,plus_mace,971,500.0,0.1,w6,10619,0.5314751801220948,0.72640308493721
structure,nonlinear,plus_mace,971,500.0,0.1,qbar6,10619,0.050095304006808256,0.2603825747723752
structure,nonlinear,plus_mace,971,500.0,0.1,q6_coherence,10619,0.07415797376996508,0.2694443008106143
structure,nonlinear,plus_mace,971,500.0,0.1,bond_order,10619,0.41401112978612786,0.646847918666196
structure,nonlinear,plus_mace,971,500.0,0.1,angular_arrangement,10619,0.49097419234637607,0.8297429856149184
structure,nonlinear,plus_mace,1000,510.0,0.1,q4,7473,1.759027902728722,1.3694532009823093
structure,nonlinear,plus_mace,1000,510.0,0.1,q6,7473,0.31493789958576135,0.5814350908456233
structure,nonlinear,plus_mace,1000,510.0,0.1,w4,7473,2.2437929972718527,1.485107729828026
structure,nonlinear,plus_mace,1000,510.0,0.1,w6,7473,1.3368566849778227,1.1487602659941378
structure,nonlinear,plus_mace,1000,510.0,0.1,qbar6,7473,0.08893259836438448,0.2878109178255946
structure,nonlinear,plus_mace,1000,510.0,0.1,q6_coherence,7473,0.132922658665686,0.3405745462688651
structure,nonlinear,plus_mace,1000,510.0,0.1,bond_order,7473,0.979411790265705,0.9947772027322734
structure,nonlinear,plus_mace,1000,510.0,0.1,angular_arrangement,7473,0.8725099938349192,1.0270293560948809
structure,nonlinear,plus_mace,1001,510.0,0.1,q4,11038,0.8322315044860585,0.8978323454131423
structure,nonlinear,plus_mace,1001,510.0,0.1,q6,11038,0.14429210541608925,0.4285204217098126
structure,nonlinear,plus_mace,1001,510.0,0.1,w4,11038,0.9677424711125882,0.969194001961416
structure,nonlinear,plus_mace,1001,510.0,0.1,w6,11038,0.4793834215616508,0.6915470759393563
structure,nonlinear,plus_mace,1001,510.0,0.1,qbar6,11038,0.04760734800388891,0.29217495095791196
structure,nonlinear,plus_mace,1001,510.0,0.1,q6_coherence,11038,0.07575443868507008,0.311294475741892
structure,nonlinear,plus_mace,1001,510.0,0.1,bond_order,11038,0.4245018815442243,0.6569598537411243
structure,nonlinear,plus_mace,1001,510.0,0.1,angular_arrangement,11038,0.4402503076887443,0.8038537170449556
structure,nonlinear,plus_mace,881,520.0,0.1,q4,7220,2.0933963568177085,1.456085097712625
structure,nonlinear,plus_mace,881,520.0,0.1,q6,7220,0.2898607183279641,0.5538194099410891
structure,nonlinear,plus_mace,881,520.0,0.1,w4,7220,2.4008578944652648,1.543980384081562
structure,nonlinear,plus_mace,881,520.0,0.1,w6,7220,1.4270805454206479,1.199140873534706
structure,nonlinear,plus_mace,881,520.0,0.1,qbar6,7220,0.08743508497430832,0.29781480209504785
structure,nonlinear,plus_mace,881,520.0,0.1,q6_coherence,7220,0.14411325943819092,0.3589105380939715
structure,nonlinear,plus_mace,881,520.0,0.1,bond_order,7220,1.0737906432406807,1.0381252687995095
structure,nonlinear,plus_mace,881,520.0,0.1,angular_arrangement,7220,0.857543042930107,1.0028674037362708
structure,nonlinear,plus_mace,1009,520.0,0.1,q4,13594,1.3753289886416202,1.1698018970890318
structure,nonlinear,plus_mace,1009,520.0,0.1,q6,13594,0.1872160514324209,0.4344309270350266
structure,nonlinear,plus_mace,1009,520.0,0.1,w4,13594,2.0144808036820274,1.4351748440500554
structure,nonlinear,plus_mace,1009,520.0,0.1,w6,13594,0.3022640146534889,0.5394766852500842
structure,nonlinear,plus_mace,1009,520.0,0.1,qbar6,13594,0.058659174781207975,0.26619902782914234
structure,nonlinear,plus_mace,1009,520.0,0.1,q6_coherence,13594,0.05807986885542843,0.2222729122037974
structure,nonlinear,plus_mace,1009,520.0,0.1,bond_order,13594,0.666004817007699,0.819369249853901
structure,nonlinear,plus_mace,1009,520.0,0.1,angular_arrangement,13594,0.6525587885847153,0.9070728693780314
structure,nonlinear,delta_mace,911,400.0,0.05,q4,91,0.6409622828207249,0.7864290239137353
structure,nonlinear,delta_mace,911,400.0,0.05,q6,91,0.0845792556994495,0.28107120380936584
structure,nonlinear,delta_mace,911,400.0,0.05,w4,91,1.0113611786948051,1.0039194051485754
structure,nonlinear,delta_mace,911,400.0,0.05,w6,91,0.01146597778323259,0.09833909551856254
structure,nonlinear,delta_mace,911,400.0,0.05,qbar6,91,0.03146581760190093,0.1637500602188683
structure,nonlinear,delta_mace,911,400.0,0.05,q6_coherence,91,0.017202464296578252,0.08737102635964063
structure,nonlinear,delta_mace,911,400.0,0.05,bond_order,91,0.2995061628161152,0.5399759500006852
structure,nonlinear,delta_mace,911,400.0,0.05,angular_arrangement,91,0.3454014184956586,0.613096792440957
structure,nonlinear,delta_mace,913,400.0,0.05,q4,158,0.054416019459793824,0.16580978263499452
structure,nonlinear,delta_mace,913,400.0,0.05,q6,158,0.013028459615384512,0.11235314043889053
structure,nonlinear,delta_mace,913,400.0,0.05,w4,158,0.06917087963113652,0.21209998368458238
structure,nonlinear,delta_mace,913,400.0,0.05,w6,158,0.008286556154239533,0.07868418925212133
structure,nonlinear,delta_mace,913,400.0,0.05,qbar6,158,0.004355484407220051,0.040421867971188956
structure,nonlinear,delta_mace,913,400.0,0.05,q6_coherence,158,0.006701863228973173,0.024684560340675978
structure,nonlinear,delta_mace,913,400.0,0.05,bond_order,158,0.025993210416124603,0.12485790045134083
structure,nonlinear,delta_mace,913,400.0,0.05,angular_arrangement,158,0.10173945176787062,0.37381207866282845
structure,nonlinear,delta_mace,938,450.0,0.05,q4,13,1.5585084111569556,1.2555246469716765
structure,nonlinear,delta_mace,938,450.0,0.05,q6,13,0.2698884027304676,0.5500440943831092
structure,nonlinear,delta_mace,938,450.0,0.05,w4,13,2.3369953312325586,1.547580763054549
structure,nonlinear,delta_mace,938,450.0,0.05,w6,13,0.045951037726155726,0.2132062701016716
structure,nonlinear,delta_mace,938,450.0,0.05,qbar6,13,0.04863942926398755,0.35945473949190987
structure,nonlinear,delta_mace,938,450.0,0.05,q6_coherence,13,0.013769311066142743,0.2256067345542457
structure,nonlinear,delta_mace,938,450.0,0.05,bond_order,13,0.7122919871960447,0.8659734296468224
structure,nonlinear,delta_mace,938,450.0,0.05,angular_arrangement,13,1.0579497796511985,1.0600659779537185
structure,nonlinear,delta_mace,942,450.0,0.05,q4,206,0.06861695980467006,0.18808513950432873
structure,nonlinear,delta_mace,942,450.0,0.05,q6,206,0.01934976085836746,0.11409508279772727
structure,nonlinear,delta_mace,942,450.0,0.05,w4,206,0.08859673243450394,0.2723829738548929
structure,nonlinear,delta_mace,942,450.0,0.05,w6,206,0.01122767769502466,0.09270735987560787
structure,nonlinear,delta_mace,942,450.0,0.05,qbar6,206,0.007740026378243785,0.04026644987015386
structure,nonlinear,delta_mace,942,450.0,0.05,q6_coherence,206,0.013014468823044908,0.0203954079111501
structure,nonlinear,delta_mace,942,450.0,0.05,bond_order,206,0.034757604332309136,0.1490068266283638
structure,nonlinear,delta_mace,942,450.0,0.05,angular_arrangement,206,0.12391330275727425,0.3904597233780116
structure,nonlinear,delta_mace,970,500.0,0.05,q4,82,0.17765411145696505,0.4122969130415288
structure,nonlinear,delta_mace,970,500.0,0.05,q6,82,0.022569221430906394,0.15570356584334472
structure,nonlinear,delta_mace,970,500.0,0.05,w4,82,0.17050178427386373,0.3966564763436262
structure,nonlinear,delta_mace,970,500.0,0.05,w6,82,0.012493225004365487,0.10562520457987064
structure,nonlinear,delta_mace,970,500.0,0.05,qbar6,82,0.01012548929619639,0.07958244387716755
structure,nonlinear,delta_mace,970,500.0,0.05,q6_coherence,82,0.010444307940114429,0.04325246021223588
structure,nonlinear,delta_mace,970,500.0,0.05,bond_order,82,0.06729802323373524,0.24863947449927762
structure,nonlinear,delta_mace,970,500.0,0.05,angular_arrangement,82,0.16415030737545738,0.4564394598621464
structure,nonlinear,delta_mace,971,500.0,0.05,q4,16,0.4796984040210046,0.6995239887906375
structure,nonlinear,delta_mace,971,500.0,0.05,q6,16,0.05238141588405562,0.19126547100619057
structure,nonlinear,delta_mace,971,500.0,0.05,w4,16,0.48808257539821,0.7208948353117678
structure,nonlinear,delta_mace,971,500.0,0.05,w6,16,0.029727672762153833,0.1406353350802877
structure,nonlinear,delta_mace,971,500.0,0.05,qbar6,16,0.029415897171939022,0.13026485036415222
structure,nonlinear,delta_mace,971,500.0,0.05,q6_coherence,16,0.024632002450778897,0.08282895095921848
structure,nonlinear,delta_mace,971,500.0,0.05,bond_order,16,0.18398966128135705,0.4260699314084698
structure,nonlinear,delta_mace,971,500.0,0.05,angular_arrangement,16,0.2089685024052517,0.4772211851500516
structure,nonlinear,delta_mace,1000,510.0,0.05,q4,2,0.20954584055279563,0.18959328285465324
structure,nonlinear,delta_mace,1000,510.0,0.05,q6,2,0.05040947220114743,0.18444600397720076
structure,nonlinear,delta_mace,1000,510.0,0.05,w4,2,0.06675792179351442,0.18940047086597553
structure,nonlinear,delta_mace,1000,510.0,0.05,w6,2,0.034192727225007095,0.1854566227772121
structure,nonlinear,delta_mace,1000,510.0,0.05,qbar6,2,0.006644546691741776,0.05976879124222398
structure,nonlinear,delta_mace,1000,510.0,0.05,q6_coherence,2,0.009673232078460856,0.02829881516315293
structure,nonlinear,delta_mace,1000,510.0,0.05,bond_order,2,0.06287062342377787,0.15524484421344417
structure,nonlinear,delta_mace,1000,510.0,0.05,angular_arrangement,2,0.18613757357407676,0.4681339093935752
structure,nonlinear,delta_mace,1001,510.0,0.05,q4,27,0.35530054732982,0.5806120321533584
structure,nonlinear,delta_mace,1001,510.0,0.05,q6,27,0.024447644326064128,0.15791416154800664
structure,nonlinear,delta_mace,1001,510.0,0.05,w4,27,0.4235124193486113,0.632134740607913
structure,nonlinear,delta_mace,1001,510.0,0.05,w6,27,0.0195501022814598,0.1417871957623332
structure,nonlinear,delta_mace,1001,510.0,0.05,qbar6,27,0.017139831596188957,0.09907650604183864
structure,nonlinear,delta_mace,1001,510.0,0.05,q6_coherence,27,0.01277007261239013,0.06835355034916336
structure,nonlinear,delta_mace,1001,510.0,0.05,bond_order,27,0.14212010291575572,0.3642877789511647
structure,nonlinear,delta_mace,1001,510.0,0.05,angular_arrangement,27,0.251655226153432,0.5148658056162762
structure,nonlinear,delta_mace,1009,520.0,0.05,q4,14,0.10774565343686782,0.2113813404481155
