task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean
structure,nonlinear,radial,881,520.0,q6_coherence,2239,0.16494669288421632,1.003665257085787,0.8356556713309469
structure,nonlinear,radial,881,520.0,bond_order,2239,0.6577597633233953,1.1341591588412658,0.4200463328309164
structure,nonlinear,radial,881,520.0,angular_arrangement,2239,0.48981993273893065,0.9440996308209285,0.48117770969467
structure,nonlinear,radial,1009,520.0,q4,2238,0.8306561001167133,1.0039012127527414,0.1725718730441438
structure,nonlinear,radial,1009,520.0,q6,2238,0.18265450910003816,0.8487022304614354,0.7847837527176879
structure,nonlinear,radial,1009,520.0,w4,2238,1.0307393362283832,1.2606203881995535,0.18235549267887974
structure,nonlinear,radial,1009,520.0,w6,2238,0.6174085698403327,0.6617959679501171,0.06707112200648846
structure,nonlinear,radial,1009,520.0,qbar6,2238,0.0820038214635507,0.9133580159398111,0.9102172203753292
structure,nonlinear,radial,1009,520.0,q6_coherence,2238,0.11289846516354977,0.9470008280571955,0.8807831399734203
structure,nonlinear,radial,1009,520.0,bond_order,2238,0.47606013365209465,0.9392297738934756,0.4931377316983482
structure,nonlinear,radial,1009,520.0,angular_arrangement,2238,0.4170224144120236,0.8544851859538652,0.5119606269750601
structure,nonlinear,radial_control,911,400.0,q4,2238,0.9210955684267069,1.1443648811884488,0.19510325459295086
structure,nonlinear,radial_control,911,400.0,q6,2238,0.23728475213751246,1.1028623478471773,0.7848464474277321
structure,nonlinear,radial_control,911,400.0,w4,2238,0.8189620963565836,1.0522241197813087,0.22168473335624128
structure,nonlinear,radial_control,911,400.0,w6,2238,1.2717308418518185,1.3575359183247573,0.06320648707315601
structure,nonlinear,radial_control,911,400.0,qbar6,2238,0.09404966485153388,1.1481506998003033,0.918085957820788
structure,nonlinear,radial_control,911,400.0,q6_coherence,2238,0.15142747482994212,1.134225644461915,0.8664926370080617
structure,nonlinear,radial_control,911,400.0,bond_order,2238,0.5824250664090163,1.1565606019006516,0.4964163006660619
structure,nonlinear,radial_control,911,400.0,angular_arrangement,2238,0.39881930163281853,0.9874796974868285,0.5961240492864531
structure,nonlinear,radial_control,913,400.0,q4,2237,0.8501087948569963,1.0967235604701675,0.22486502023121213
structure,nonlinear,radial_control,913,400.0,q6,2237,0.30778060204468843,1.2516078379981557,0.7540918227733711
structure,nonlinear,radial_control,913,400.0,w4,2237,0.6187212481834083,0.848277654034737,0.27061470352244865
structure,nonlinear,radial_control,913,400.0,w6,2237,1.4064207298896778,1.4685536243750148,0.04230890411766841
structure,nonlinear,radial_control,913,400.0,qbar6,2237,0.1113483426118987,1.2016142763033708,0.9073343710974797
structure,nonlinear,radial_control,913,400.0,q6_coherence,2237,0.18107163216388408,1.1929343583768688,0.8482132475333732
structure,nonlinear,radial_control,913,400.0,bond_order,2237,0.5792418916250924,1.1766185519263859,0.507706307471742
structure,nonlinear,radial_control,913,400.0,angular_arrangement,2237,0.43754168931840576,1.1022314904523085,0.6030401117111457
structure,nonlinear,radial_control,938,450.0,q4,2238,1.036030606573969,1.0882204009043663,0.047958845732927746
structure,nonlinear,radial_control,938,450.0,q6,2238,0.2323380883454065,0.8946284282976426,0.740296551063647
structure,nonlinear,radial_control,938,450.0,w4,2238,1.1590290911277514,1.2415758068856833,0.06648544156557668
structure,nonlinear,radial_control,938,450.0,w6,2238,0.6320706685937049,0.6749901332489974,0.06358532153455931
structure,nonlinear,radial_control,938,450.0,qbar6,2238,0.11956597239087771,0.885344643551178,0.8649497986328912
structure,nonlinear,radial_control,938,450.0,q6_coherence,2238,0.147202164303076,0.9108314353941552,0.8383870400351571
structure,nonlinear,radial_control,938,450.0,bond_order,2238,0.5543727652224643,0.949265141380337,0.4159979745844826
structure,nonlinear,radial_control,938,450.0,angular_arrangement,2238,0.4632543714164191,0.8890192248257077,0.47891523773601163
structure,nonlinear,radial_control,942,450.0,q4,2239,0.6487889361747066,0.9347624217178728,0.3059317307788373
structure,nonlinear,radial_control,942,450.0,q6,2239,0.14529118334711744,1.0200194880685722,0.8575603848292848
structure,nonlinear,radial_control,942,450.0,w4,2239,0.6459749239791631,1.02996777727967,0.37282025881887393
structure,nonlinear,radial_control,942,450.0,w6,2239,0.6254816642444927,0.7012875966460428,0.10809535597677367
structure,nonlinear,radial_control,942,450.0,qbar6,2239,0.06336240761393806,1.1102550802240212,0.9429298647287855
structure,nonlinear,radial_control,942,450.0,q6_coherence,2239,0.09840324316159403,1.0440280606360612,0.9057465533046659
structure,nonlinear,radial_control,942,450.0,bond_order,2239,0.371217059753502,0.9733867374287068,0.6186335343605492
structure,nonlinear,radial_control,942,450.0,angular_arrangement,2239,0.3234448110098256,1.0632788007792342,0.6958043264167536
structure,nonlinear,radial_control,970,500.0,q4,2238,0.475515335497176,0.7981020329037515,0.40419230136891326
structure,nonlinear,radial_control,970,500.0,q6,2238,0.11856866750101178,1.0592289124095737,0.8880613377222801
structure,nonlinear,radial_control,970,500.0,w4,2238,0.46025402613829985,0.9163710105803565,0.49774270374745755
structure,nonlinear,radial_control,970,500.0,w6,2238,0.6053662644860213,0.6874841076730114,0.11944689669255293
structure,nonlinear,radial_control,970,500.0,qbar6,2238,0.04648983596193063,1.2615090551905164,0.9631474417320693
structure,nonlinear,radial_control,970,500.0,q6_coherence,2238,0.07956071688999758,1.1898586674839757,0.9331343132892974
structure,nonlinear,radial_control,970,500.0,bond_order,2238,0.2976258077457395,0.9854256310401975,0.6979723295490385
structure,nonlinear,radial_control,970,500.0,angular_arrangement,2238,0.2780382062479743,1.0682146690550813,0.7397169180480168
structure,nonlinear,radial_control,971,500.0,q4,2238,0.7651130749826397,1.0080384416586077,0.24098819711306163
structure,nonlinear,radial_control,971,500.0,q6,2238,0.19796855148122766,0.8843726645118415,0.7761480432115087
structure,nonlinear,radial_control,971,500.0,w4,2238,0.7403024341561761,1.0565463753770175,0.29931856148575875
structure,nonlinear,radial_control,971,500.0,w6,2238,0.8231107210637316,0.8922127082241945,0.07745012654885763
structure,nonlinear,radial_control,971,500.0,qbar6,2238,0.08934489059785858,0.8994278832228348,0.900664753378873
structure,nonlinear,radial_control,971,500.0,q6_coherence,2238,0.12936908879879913,0.9424740819670433,0.8627345926279563
structure,nonlinear,radial_control,971,500.0,bond_order,2238,0.4575347935134055,0.9471786924935898,0.5169498668631611
structure,nonlinear,radial_control,971,500.0,angular_arrangement,2238,0.4063428793539101,0.925824440407614,0.5611015851180068
structure,nonlinear,radial_control,1000,510.0,q4,2237,1.0419737258440973,1.2479607950530807,0.1650589265508312
structure,nonlinear,radial_control,1000,510.0,q6,2237,0.2628588752372367,1.0581249147662009,0.7515804877391844
structure,nonlinear,radial_control,1000,510.0,w4,2237,0.9549445669273258,1.1892495470349704,0.19701918801803409
structure,nonlinear,radial_control,1000,510.0,w6,2237,1.4431806791739312,1.5146855873552745,0.047207756367573794
structure,nonlinear,radial_control,1000,510.0,qbar6,2237,0.07790968822258283,1.0412801847405824,0.9251789389980635
structure,nonlinear,radial_control,1000,510.0,q6_coherence,2237,0.14220760854736864,1.0884132309054493,0.8693441015697078
structure,nonlinear,radial_control,1000,510.0,bond_order,2237,0.6538458573254237,1.1899523766425928,0.45052771004985437
structure,nonlinear,radial_control,1000,510.0,angular_arrangement,2237,0.5429783440486609,1.0997716812217193,0.5062808459975305
structure,nonlinear,radial_control,1001,510.0,q4,2239,0.7498227677457571,1.021417272119019,0.26589965901968293
structure,nonlinear,radial_control,1001,510.0,q6,2239,0.184354908134491,0.8146388514805087,0.7736973779246497
structure,nonlinear,radial_control,1001,510.0,w4,2239,0.7595837433506175,1.1051425913909472,0.3126825902215973
structure,nonlinear,radial_control,1001,510.0,w6,2239,0.7523128389075502,0.8160289728106548,0.07808072510421615
structure,nonlinear,radial_control,1001,510.0,qbar6,2239,0.08438803703150193,0.874870311095893,0.9035422325329631
structure,nonlinear,radial_control,1001,510.0,q6_coherence,2239,0.13061117198149721,0.909913081733532,0.8564575291821701
structure,nonlinear,radial_control,1001,510.0,bond_order,2239,0.44351224452523585,0.9236685134384257,0.5198361337724634
structure,nonlinear,radial_control,1001,510.0,angular_arrangement,2239,0.3650598514559974,0.8955150169493804,0.5923464771148191
structure,nonlinear,radial_control,881,520.0,q4,2239,1.0344049716243073,1.2981681510339615,0.2031810587862387
structure,nonlinear,radial_control,881,520.0,q6,2239,0.25022104586221283,0.8095798076789098,0.6909247939624331
structure,nonlinear,radial_control,881,520.0,w4,2239,1.0331942435904613,1.2691081555789059,0.18588952482212362
structure,nonlinear,radial_control,881,520.0,w6,2239,1.3835361866970286,1.4990400816071192,0.07705190563434372
structure,nonlinear,radial_control,881,520.0,qbar6,2239,0.08717582750333039,0.9253935000629113,0.905795937082545
structure,nonlinear,radial_control,881,520.0,q6_coherence,2239,0.1588348621388998,1.003665257085787,0.8417451824524762
structure,nonlinear,radial_control,881,520.0,bond_order,2239,0.6578945229027068,1.1341591588412658,0.41992751389949834
structure,nonlinear,radial_control,881,520.0,angular_arrangement,2239,0.4893997011463934,0.9440996308209285,0.4816228233021945
structure,nonlinear,radial_control,1009,520.0,q4,2238,0.8387351986107557,1.0039012127527414,0.16452417035048017
structure,nonlinear,radial_control,1009,520.0,q6,2238,0.18136180926949053,0.8487022304614354,0.7863069015726694
structure,nonlinear,radial_control,1009,520.0,w4,2238,1.0275265890722434,1.2606203881995535,0.18490403717824988
structure,nonlinear,radial_control,1009,520.0,w6,2238,0.6035513702798599,0.6617959679501171,0.08800990107369067
structure,nonlinear,radial_control,1009,520.0,qbar6,2238,0.08063905083750564,0.9133580159398111,0.9117114544021042
structure,nonlinear,radial_control,1009,520.0,q6_coherence,2238,0.10655901389146687,0.9470008280571955,0.8874773804474106
structure,nonlinear,radial_control,1009,520.0,bond_order,2238,0.47306217199355366,0.9392297738934756,0.49632966805074175
structure,nonlinear,radial_control,1009,520.0,angular_arrangement,2238,0.41450687362181915,0.8544851859538652,0.5149045525475044
structure,nonlinear,plus_gatr,911,400.0,q4,2238,0.9287018702223043,1.1443648811884488,0.1884565093802718
structure,nonlinear,plus_gatr,911,400.0,q6,2238,0.23468405419087107,1.1028623478471773,0.7872045821049364
structure,nonlinear,plus_gatr,911,400.0,w4,2238,0.8226017516568536,1.0522241197813087,0.21822572188535194
structure,nonlinear,plus_gatr,911,400.0,w6,2238,1.2741282324736853,1.3575359183247573,0.06144050019243663
structure,nonlinear,plus_gatr,911,400.0,qbar6,2238,0.09591846086824435,1.1481506998003033,0.9164583003912924
structure,nonlinear,plus_gatr,911,400.0,q6_coherence,2238,0.15207525735465918,1.134225644461915,0.8659215138564383
structure,nonlinear,plus_gatr,911,400.0,bond_order,2238,0.5846849377944363,1.1565606019006516,0.49446234219496554
structure,nonlinear,plus_gatr,911,400.0,angular_arrangement,2238,0.39607516060381487,0.9874796974868285,0.5989029834113648
structure,nonlinear,plus_gatr,913,400.0,q4,2237,0.864346938775574,1.0967235604701675,0.21188258378891145
structure,nonlinear,plus_gatr,913,400.0,q6,2237,0.30932227502839144,1.2516078379981557,0.7528600687551406
structure,nonlinear,plus_gatr,913,400.0,w4,2237,0.636317567111838,0.848277654034737,0.2498711193377956
structure,nonlinear,plus_gatr,913,400.0,w6,2237,1.4131108786219264,1.4685536243750148,0.037753300140254464
structure,nonlinear,plus_gatr,913,400.0,qbar6,2237,0.11615404843860591,1.2016142763033708,0.9033349963218309
structure,nonlinear,plus_gatr,913,400.0,q6_coherence,2237,0.18599605431720914,1.1929343583768688,0.8440852566521102
structure,nonlinear,plus_gatr,913,400.0,bond_order,2237,0.5875412937155907,1.1766185519263859,0.5006527028205912
structure,nonlinear,plus_gatr,913,400.0,angular_arrangement,2237,0.4438493590694214,1.1022314904523085,0.5973174755810282
structure,nonlinear,plus_gatr,938,450.0,q4,2238,1.0123104912490604,1.0882204009043663,0.0697560067723606
structure,nonlinear,plus_gatr,938,450.0,q6,2238,0.23271858911170226,0.8946284282976426,0.7398712339663357
structure,nonlinear,plus_gatr,938,450.0,w4,2238,1.1565206580911818,1.2415758068856833,0.06850580393302785
structure,nonlinear,plus_gatr,938,450.0,w6,2238,0.6329697675078297,0.6749901332489974,0.06225330367261339
structure,nonlinear,plus_gatr,938,450.0,qbar6,2238,0.11688875415916967,0.885344643551178,0.8679737263781019
structure,nonlinear,plus_gatr,938,450.0,q6_coherence,2238,0.1424377654511616,0.9108314353941552,0.8436178639469961
structure,nonlinear,plus_gatr,938,450.0,bond_order,2238,0.5489743375950175,0.949265141380337,0.42168492904232446
structure,nonlinear,plus_gatr,938,450.0,angular_arrangement,2238,0.4624993647387084,0.8890192248257077,0.47976449572349644
structure,nonlinear,plus_gatr,942,450.0,q4,2239,0.6487707788805055,0.9347624217178728,0.3059511552804852
structure,nonlinear,plus_gatr,942,450.0,q6,2239,0.1465734912434713,1.0200194880685722,0.8563032442438809
structure,nonlinear,plus_gatr,942,450.0,w4,2239,0.6412934526945943,1.02996777727967,0.3773655187656788
structure,nonlinear,plus_gatr,942,450.0,w6,2239,0.6261235399740965,0.7012875966460428,0.10718007423976073
structure,nonlinear,plus_gatr,942,450.0,qbar6,2239,0.060260124367226664,1.1102550802240212,0.9457240723860794
structure,nonlinear,plus_gatr,942,450.0,q6_coherence,2239,0.09540167792796138,1.0440280606360612,0.9086215385151247
structure,nonlinear,plus_gatr,942,450.0,bond_order,2239,0.3697371775146426,0.9733867374287068,0.6201538779012561
structure,nonlinear,plus_gatr,942,450.0,angular_arrangement,2239,0.3212804737331468,1.0632788007792342,0.6978398577139944
structure,nonlinear,plus_gatr,970,500.0,q4,2238,0.46807551817019066,0.7981020329037515,0.4135141888222216
structure,nonlinear,plus_gatr,970,500.0,q6,2238,0.11847224176822045,1.0592289124095737,0.888152371616523
structure,nonlinear,plus_gatr,970,500.0,w4,2238,0.4564652445682101,0.9163710105803565,0.5018772535382571
structure,nonlinear,plus_gatr,970,500.0,w6,2238,0.605387787389105,0.6874841076730114,0.11941558992801315
structure,nonlinear,plus_gatr,970,500.0,qbar6,2238,0.04613428381559458,1.2615090551905164,0.9634292884178883
structure,nonlinear,plus_gatr,970,500.0,q6_coherence,2238,0.0797655887650465,1.1898586674839757,0.9329621316002887
structure,nonlinear,plus_gatr,970,500.0,bond_order,2238,0.29571677741272784,0.9854256310401975,0.6999095942932045
structure,nonlinear,plus_gatr,970,500.0,angular_arrangement,2238,0.2766761802742738,1.0682146690550813,0.7409919669807424
structure,nonlinear,plus_gatr,971,500.0,q4,2238,0.7702140599711876,1.0080384416586077,0.23592788911512963
structure,nonlinear,plus_gatr,971,500.0,q6,2238,0.2008669585968637,0.8843726645118415,0.7728706837544116
structure,nonlinear,plus_gatr,971,500.0,w4,2238,0.743747852515811,1.0565463753770175,0.2960575419603211
structure,nonlinear,plus_gatr,971,500.0,w6,2238,0.82861487874868,0.8922127082241945,0.07128101728353065
structure,nonlinear,plus_gatr,971,500.0,qbar6,2238,0.09048046368508687,0.8994278832228348,0.8994022029193972
structure,nonlinear,plus_gatr,971,500.0,q6_coherence,2238,0.1325831602589653,0.9424740819670433,0.8593243434532967
structure,nonlinear,plus_gatr,971,500.0,bond_order,2238,0.461084562296099,0.9471786924935898,0.5132021381496401
structure,nonlinear,plus_gatr,971,500.0,angular_arrangement,2238,0.40471145871734093,0.925824440407614,0.5628637125423498
structure,nonlinear,plus_gatr,1000,510.0,q4,2237,1.0458717515113052,1.2479607950530807,0.16193541042543713
structure,nonlinear,plus_gatr,1000,510.0,q6,2237,0.25961707749474777,1.0581249147662009,0.7546442070574326
structure,nonlinear,plus_gatr,1000,510.0,w4,2237,0.9550772059609904,1.1892495470349704,0.19690765630965934
structure,nonlinear,plus_gatr,1000,510.0,w6,2237,1.443633432464531,1.5146855873552745,0.04690884727754263
structure,nonlinear,plus_gatr,1000,510.0,qbar6,2237,0.0798504639009905,1.0412801847405824,0.9233151028213564
structure,nonlinear,plus_gatr,1000,510.0,q6_coherence,2237,0.14576993964658616,1.0884132309054493,0.8660711432868926
structure,nonlinear,plus_gatr,1000,510.0,bond_order,2237,0.6549699784965253,1.1899523766425928,0.44958303260463317
structure,nonlinear,plus_gatr,1000,510.0,angular_arrangement,2237,0.5409354187718508,1.0997716812217193,0.508138436360778
structure,nonlinear,plus_gatr,1001,510.0,q4,2239,0.7549030126605791,1.021417272119019,0.26092593764890304
structure,nonlinear,plus_gatr,1001,510.0,q6,2239,0.1797100085139902,0.8146388514805087,0.7793991678798664
structure,nonlinear,plus_gatr,1001,510.0,w4,2239,0.7632640730070819,1.1051425913909472,0.3093524048815931
structure,nonlinear,plus_gatr,1001,510.0,w6,2239,0.754050391473187,0.8160289728106548,0.07595144707178048
structure,nonlinear,plus_gatr,1001,510.0,qbar6,2239,0.08483953448257014,0.874870311095893,0.9030261589557231
structure,nonlinear,plus_gatr,1001,510.0,q6_coherence,2239,0.13331199355238596,0.909913081733532,0.8534893098817692
structure,nonlinear,plus_gatr,1001,510.0,bond_order,2239,0.44501316894829906,0.9236685134384257,0.5182111737340662
structure,nonlinear,plus_gatr,1001,510.0,angular_arrangement,2239,0.3658412236527747,0.8955150169493804,0.5914739376464815
structure,nonlinear,plus_gatr,881,520.0,q4,2239,1.0391445958430783,1.2981681510339615,0.19953004931185292
structure,nonlinear,plus_gatr,881,520.0,q6,2239,0.24817461442149097,0.8095798076789098,0.6934525638268879
structure,nonlinear,plus_gatr,881,520.0,w4,2239,1.0340755027501385,1.2691081555789059,0.18519513234201612
structure,nonlinear,plus_gatr,881,520.0,w6,2239,1.3832251394657216,1.4990400816071192,0.07725940324239533
structure,nonlinear,plus_gatr,881,520.0,qbar6,2239,0.0854420915134588,0.9253935000629113,0.9076694492584504
structure,nonlinear,plus_gatr,881,520.0,q6_coherence,2239,0.154780148387317,1.003665257085787,0.8457850889082958
structure,nonlinear,plus_gatr,881,520.0,bond_order,2239,0.6574736820635342,1.1341591588412658,0.4202985736717464
structure,nonlinear,plus_gatr,881,520.0,angular_arrangement,2239,0.4915787235820143,0.9440996308209285,0.47931478041722253
structure,nonlinear,plus_gatr,1009,520.0,q4,2238,0.8332217394744484,1.0039012127527414,0.17001620389548322
structure,nonlinear,plus_gatr,1009,520.0,q6,2238,0.1768787301400869,0.8487022304614354,0.7915891772266007
structure,nonlinear,plus_gatr,1009,520.0,w4,2238,1.0239119057146602,1.2606203881995535,0.18777142167513705
structure,nonlinear,plus_gatr,1009,520.0,w6,2238,0.608677731304904,0.6617959679501171,0.0802637659001526
structure,nonlinear,plus_gatr,1009,520.0,qbar6,2238,0.07932825186262474,0.9133580159398111,0.9131465969770912
structure,nonlinear,plus_gatr,1009,520.0,q6_coherence,2238,0.10423646265700912,0.9470008280571955,0.8899299139253618
structure,nonlinear,plus_gatr,1009,520.0,bond_order,2238,0.47104247019228895,0.9392297738934756,0.49848004898776443
structure,nonlinear,plus_gatr,1009,520.0,angular_arrangement,2238,0.4129224879790557,0.8544851859538652,0.5167587516241038
structure,nonlinear,delta_gatr,911,400.0,q4,2238,0.9373669746986725,1.1443648811884488,0.18088453245332414
structure,nonlinear,delta_gatr,911,400.0,q6,2238,0.23828908523015563,1.1028623478471773,0.7839357870043314
structure,nonlinear,delta_gatr,911,400.0,w4,2238,0.8227131622341666,1.0522241197813087,0.2181198408518169
structure,nonlinear,delta_gatr,911,400.0,w6,2238,1.2720737242192346,1.3575359183247573,0.06295391006006368
structure,nonlinear,delta_gatr,911,400.0,qbar6,2238,0.09214024521395575,1.1481506998003033,0.9197489970349871
structure,nonlinear,delta_gatr,911,400.0,q6_coherence,2238,0.1492576047667657,1.134225644461915,0.8684057220046593
structure,nonlinear,delta_gatr,911,400.0,bond_order,2238,0.585306799393825,1.1565606019006516,0.49392466038359584
structure,nonlinear,delta_gatr,911,400.0,angular_arrangement,2238,0.39363484733880766,0.9874796974868285,0.6013742375254676
structure,nonlinear,delta_gatr,913,400.0,q4,2237,0.8466534488800067,1.0967235604701675,0.22801562818888954
structure,nonlinear,delta_gatr,913,400.0,q6,2237,0.3147634443727857,1.2516078379981557,0.7485127251390307
structure,nonlinear,delta_gatr,913,400.0,w4,2237,0.6217625736709077,0.848277654034737,0.2670294086923496
structure,nonlinear,delta_gatr,913,400.0,w6,2237,1.4077588481153096,1.4685536243750148,0.04139772307298495
structure,nonlinear,delta_gatr,913,400.0,qbar6,2237,0.11586862114894496,1.2016142763033708,0.9035725328552174
structure,nonlinear,delta_gatr,913,400.0,q6_coherence,2237,0.18496092660623387,1.1929343583768688,0.8449529722172681
structure,nonlinear,delta_gatr,913,400.0,bond_order,2237,0.5819613104656981,1.1766185519263859,0.5053950921367862
structure,nonlinear,delta_gatr,913,400.0,angular_arrangement,2237,0.43292891207119066,1.1022314904523085,0.6072250558786565
structure,nonlinear,delta_gatr,938,450.0,q4,2238,1.024472579580774,1.0882204009043663,0.058579880758175995
structure,nonlinear,delta_gatr,938,450.0,q6,2238,0.2281289758417277,0.8946284282976426,0.7450014233553628
structure,nonlinear,delta_gatr,938,450.0,w4,2238,1.1536889194812292,1.2415758068856833,0.07078656568293307
structure,nonlinear,delta_gatr,938,450.0,w6,2238,0.6311583657569522,0.6749901332489974,0.06493690104930183
structure,nonlinear,delta_gatr,938,450.0,qbar6,2238,0.1136891092572793,0.885344643551178,0.8715877369503648
structure,nonlinear,delta_gatr,938,450.0,q6_coherence,2238,0.13925421104358174,0.9108314353941552,0.8471130819246258
structure,nonlinear,delta_gatr,938,450.0,bond_order,2238,0.5483986934935907,0.949265141380337,0.4222913392815014
structure,nonlinear,delta_gatr,938,450.0,angular_arrangement,2238,0.45463781306569667,0.8890192248257077,0.48860744473233586
structure,nonlinear,delta_gatr,942,450.0,q4,2239,0.6420871434535352,0.9347624217178728,0.31310124526237315
structure,nonlinear,delta_gatr,942,450.0,q6,2239,0.1480435677058519,1.0200194880685722,0.8548620203461255
structure,nonlinear,delta_gatr,942,450.0,w4,2239,0.6376061186476177,1.02996777727967,0.380945566732534
structure,nonlinear,delta_gatr,942,450.0,w6,2239,0.6228580330647351,0.7012875966460428,0.11183651893517377
structure,nonlinear,delta_gatr,942,450.0,qbar6,2239,0.059894815406798196,1.1102550802240212,0.9460531039455249
structure,nonlinear,delta_gatr,942,450.0,q6_coherence,2239,0.09532850415284638,1.0440280606360612,0.9086916264542079
structure,nonlinear,delta_gatr,942,450.0,bond_order,2239,0.36763636373856406,0.9733867374287068,0.6223121298018603
structure,nonlinear,delta_gatr,942,450.0,angular_arrangement,2239,0.3205097787543136,1.0632788007792342,0.6985646864026398
structure,nonlinear,delta_gatr,970,500.0,q4,2238,0.4816928215642601,0.7981020329037515,0.39645208042923175
structure,nonlinear,delta_gatr,970,500.0,q6,2238,0.11884322568727025,1.0592289124095737,0.887802132008537
structure,nonlinear,delta_gatr,970,500.0,w4,2238,0.45506244572891663,0.9163710105803565,0.5034080732860413
structure,nonlinear,delta_gatr,970,500.0,w6,2238,0.6048296536839833,0.6874841076730114,0.12022743953863302
structure,nonlinear,delta_gatr,970,500.0,qbar6,2238,0.04694587806846258,1.2615090551905164,0.9627859365136522
structure,nonlinear,delta_gatr,970,500.0,q6_coherence,2238,0.08005875561734797,1.1898586674839757,0.932715743638161
structure,nonlinear,delta_gatr,970,500.0,bond_order,2238,0.29790546339170687,0.9854256310401975,0.6976885378176705
structure,nonlinear,delta_gatr,970,500.0,angular_arrangement,2238,0.2725212089953398,1.0682146690550813,0.7448816077049326
structure,nonlinear,delta_gatr,971,500.0,q4,2238,0.7696136961164202,1.0080384416586077,0.23652346546416214
structure,nonlinear,delta_gatr,971,500.0,q6,2238,0.19784696207378633,0.8843726645118415,0.7762855298303522
structure,nonlinear,delta_gatr,971,500.0,w4,2238,0.7280067699199366,1.0565463753770175,0.31095616161651674
structure,nonlinear,delta_gatr,971,500.0,w6,2238,0.8262985042226465,0.8922127082241945,0.07387723061324647
structure,nonlinear,delta_gatr,971,500.0,qbar6,2238,0.0880066640162853,0.8994278832228348,0.9021526176162792
structure,nonlinear,delta_gatr,971,500.0,q6_coherence,2238,0.1297148019238968,0.9424740819670433,0.8623677781640762
structure,nonlinear,delta_gatr,971,500.0,bond_order,2238,0.45658123304549525,0.9471786924935898,0.5179566045310027
structure,nonlinear,delta_gatr,971,500.0,angular_arrangement,2238,0.39727718683579144,0.925824440407614,0.5708936062857861
structure,nonlinear,delta_gatr,1000,510.0,q4,2237,1.0572778708933652,1.2479607950530807,0.15279560456993757
structure,nonlinear,delta_gatr,1000,510.0,q6,2237,0.26366628286909877,1.0581249147662009,0.7508174326210271
structure,nonlinear,delta_gatr,1000,510.0,w4,2237,0.9515206516991762,1.1892495470349704,0.1998982433321067
structure,nonlinear,delta_gatr,1000,510.0,w6,2237,1.443501389694795,1.5146855873552745,0.046996022312967956
structure,nonlinear,delta_gatr,1000,510.0,qbar6,2237,0.07693485843296197,1.0412801847405824,0.9261151229415462
structure,nonlinear,delta_gatr,1000,510.0,q6_coherence,2237,0.1417176523743609,1.0884132309054493,0.8697942579616877
structure,nonlinear,delta_gatr,1000,510.0,bond_order,2237,0.655769784327293,1.1899523766425928,0.448910899965994
structure,nonlinear,delta_gatr,1000,510.0,angular_arrangement,2237,0.5303531454232823,1.0997716812217193,0.5177606820771006
structure,nonlinear,delta_gatr,1001,510.0,q4,2239,0.7513594148376973,1.021417272119019,0.2643952326369644
structure,nonlinear,delta_gatr,1001,510.0,q6,2239,0.17929231550556757,0.8146388514805087,0.77991190184494
structure,nonlinear,delta_gatr,1001,510.0,w4,2239,0.7579818350043929,1.1051425913909472,0.31413209398582054
structure,nonlinear,delta_gatr,1001,510.0,w6,2239,0.7519260335045655,0.8160289728106548,0.0785547345032358
structure,nonlinear,delta_gatr,1001,510.0,qbar6,2239,0.08579850965442397,0.874870311095893,0.9019300248662573
structure,nonlinear,delta_gatr,1001,510.0,q6_coherence,2239,0.13119323848685296,0.909913081733532,0.8558178345596389
structure,nonlinear,delta_gatr,1001,510.0,bond_order,2239,0.44292522449891675,0.9236685134384257,0.5204716648290909
structure,nonlinear,delta_gatr,1001,510.0,angular_arrangement,2239,0.3620495294835027,0.8955150169493804,0.595708030986634
structure,nonlinear,delta_gatr,881,520.0,q4,2239,1.0438190822212685,1.2981681510339615,0.19592921657345375
structure,nonlinear,delta_gatr,881,520.0,q6,2239,0.24915938676380783,0.8095798076789098,0.6922361644886432
structure,nonlinear,delta_gatr,881,520.0,w4,2239,1.0333630667080302,1.2691081555789059,0.18575649981804754
structure,nonlinear,delta_gatr,881,520.0,w6,2239,1.3789620112864525,1.4990400816071192,0.08010330863997395
structure,nonlinear,delta_gatr,881,520.0,qbar6,2239,0.0859206267843582,0.9253935000629113,0.9071523338141915
structure,nonlinear,delta_gatr,881,520.0,q6_coherence,2239,0.15740300530970855,1.003665257085787,0.8431718103237534
structure,nonlinear,delta_gatr,881,520.0,bond_order,2239,0.6581045298456044,1.1341591588412658,0.41974234858009807
structure,nonlinear,delta_gatr,881,520.0,angular_arrangement,2239,0.48272772560377086,0.9440996308209285,0.48868984814238114
structure,nonlinear,delta_gatr,1009,520.0,q4,2238,0.8386866514234406,1.0039012127527414,0.1645725288808798
structure,nonlinear,delta_gatr,1009,520.0,q6,2238,0.18091720003952394,0.8487022304614354,0.7868307710925184
structure,nonlinear,delta_gatr,1009,520.0,w4,2238,1.0252765932242331,1.2606203881995535,0.1866888693680765
structure,nonlinear,delta_gatr,1009,520.0,w6,2238,0.6072524663755414,0.6617959679501171,0.08241739783263058
structure,nonlinear,delta_gatr,1009,520.0,qbar6,2238,0.07803097544972773,0.9133580159398111,0.9145669342273886
structure,nonlinear,delta_gatr,1009,520.0,q6_coherence,2238,0.10291336495699084,0.9470008280571955,0.89132705916623
