task,family,target,baseline,method,sources,n,improvement_percent,low,high,baseline_loss,candidate_loss
future,nonlinear,crystallize_24ps,current_order,current_delta_mace,10,17674,0.06321623705497492,-0.05905249516626743,0.21898394842648772,0.05397926381201619,0.053945140152644254
future,nonlinear,crystallize_24ps,current_duplicate_mace,current_delta_mace,10,17674,-0.16387007461393654,-0.3017771845835293,-0.015226563428294426,0.053856884835279936,0.053945140152644254
future,nonlinear,crystallize_48ps,radial,radial_control,10,17674,0.2241378977778652,-0.02503517537037257,0.49379192487237766,0.10898955149346656,0.10874526460395158
future,nonlinear,crystallize_48ps,radial_control,plus_gatr,10,17674,-2.1050633368980165,-4.607281606599911,0.08115837071914393,0.10874526460395158,0.11103442129974209
future,nonlinear,crystallize_48ps,radial_control,delta_gatr,10,17674,-0.23244735926502003,-0.8476769545182394,0.31801069234110857,0.10874526460395158,0.10899804009984922
future,nonlinear,crystallize_48ps,radial_control,duplicate_gatr,10,17674,-2.1058268776265265,-4.600162504452299,0.07407510436477513,0.10874526460395158,0.11103525161412767
future,nonlinear,crystallize_48ps,radial_control,old_gatr,10,17674,-0.15199382786657,-0.8150313799395681,0.49013334341496684,0.10874526460395158,0.10891055069424675
future,nonlinear,crystallize_48ps,radial_control,plus_mace,10,17674,-2.7355974361069846,-6.136257743802975,0.13536518587619062,0.10874526460395158,0.11172009727434504
future,nonlinear,crystallize_48ps,radial_control,delta_mace,10,17674,-2.4836729026787685,-5.410129439640499,0.0502189981651191,0.10874526460395158,0.11144614127386625
future,nonlinear,crystallize_48ps,radial_control,duplicate_mace,10,17674,-0.270751159301863,-0.7980632547177613,0.2420102675107727,0.10874526460395158,0.10903969366855266
future,nonlinear,crystallize_48ps,radial_control,old_mace,10,17674,-2.6726222743096884,-5.889787187313611,0.11391514086999122,0.10874526460395158,0.1116516147680138
future,nonlinear,crystallize_48ps,radial_control,plus_soap,10,17674,0.15310265181944782,-0.6955922994293706,1.022190709741888,0.10874526460395158,0.10857877272011485
future,nonlinear,crystallize_48ps,radial_control,plus_tda,10,17674,-0.3889074033423201,-1.4756564826035705,0.6500454252582943,0.10874526460395158,0.10916818298878055
future,nonlinear,crystallize_48ps,duplicate_gatr,plus_gatr,10,17674,0.0007477934921618079,-0.007466534360818788,0.007856126004146535,0.11103525161412767,0.11103442129974209
future,nonlinear,crystallize_48ps,duplicate_gatr,delta_gatr,10,17674,1.8347430069850401,-0.08541888748268,3.916648085326002,0.11103525161412767,0.10899804009984922
future,nonlinear,crystallize_48ps,old_gatr,plus_gatr,10,17674,-1.9501054690815423,-4.349247905897835,0.13418995417146967,0.10891055069424675,0.11103442129974209
future,nonlinear,crystallize_48ps,current_order,current_gatr,10,17674,0.976461032097653,0.05098940574353894,1.9074199150367122,0.11170633916439492,0.11061557029207177
future,nonlinear,crystallize_48ps,current_duplicate_gatr,current_gatr,10,17674,0.01463139708668404,0.0021177051289344995,0.027408096515649766,0.11063175726378101,0.11061557029207177
future,nonlinear,crystallize_48ps,current_order,current_delta_gatr,10,17674,0.8986960661111931,-0.3144487757352543,2.1537835236022485,0.11170633916439492,0.11070243868872767
future,nonlinear,crystallize_48ps,current_duplicate_gatr,current_delta_gatr,10,17674,-0.06388891100963523,-0.5015259405040551,0.4127682089018702,0.11063175726378101,0.11070243868872767
future,nonlinear,crystallize_48ps,duplicate_mace,plus_mace,10,17674,-2.458190696995155,-5.571106640202017,0.11562656692930551,0.10903969366855266,0.11172009727434504
future,nonlinear,crystallize_48ps,duplicate_mace,delta_mace,10,17674,-2.206946410385613,-4.919896080719033,0.039203611125280605,0.10903969366855266,0.11144614127386625
future,nonlinear,crystallize_48ps,old_mace,plus_mace,10,17674,-0.06133588526553435,-0.7040224631393255,0.5431481112395775,0.1116516147680138,0.11172009727434504
future,nonlinear,crystallize_48ps,current_order,current_mace,10,17674,0.644524514381406,-0.08983856827360359,1.434469022271545,0.11170633916439492,0.11098636442436235
future,nonlinear,crystallize_48ps,current_duplicate_mace,current_mace,10,17674,-0.18004569029637096,-0.4166840831312624,0.020038708475345057,0.11078689739019823,0.11098636442436235
future,nonlinear,crystallize_48ps,current_order,current_delta_mace,10,17674,0.35600693999298105,-0.13321275011031197,0.8445588231422718,0.11170633916439492,0.11130865684455757
future,nonlinear,crystallize_48ps,current_duplicate_mace,current_delta_mace,10,17674,-0.4709577275385568,-1.1521747727768483,0.12755375678717984,0.11078689739019823,0.11130865684455757
future,nonlinear,crystallize_96ps,radial,radial_control,10,17674,-2.6886575117186284,-5.689235577955842,0.03393097156455527,0.19885409692204722,0.20420060253630207
future,nonlinear,crystallize_96ps,radial_control,plus_gatr,10,17674,0.4322961269750403,-0.027339621680275705,0.9050179793538615,0.20420060253630207,0.20331785124027793
future,nonlinear,crystallize_96ps,radial_control,delta_gatr,10,17674,0.46032158913709154,-0.031234179646966176,0.9186841852386054,0.20420060253630207,0.20326062307767945
future,nonlinear,crystallize_96ps,radial_control,duplicate_gatr,10,17674,0.4259717555296305,-0.037553964435432796,0.9013057594516316,0.20420060253630207,0.2033307656448761
future,nonlinear,crystallize_96ps,radial_control,old_gatr,10,17674,1.1079049015059517,-0.06651220933568958,2.2779769884951007,0.20420060253630207,0.2019382540518977
future,nonlinear,crystallize_96ps,radial_control,plus_mace,10,17674,0.3074760454203185,0.004227420244462543,0.6077336651713283,0.20420060253630207,0.203572734598899
future,nonlinear,crystallize_96ps,radial_control,delta_mace,10,17674,0.39554232478492546,-0.062232282655457216,0.8609723340776397,0.20420060253630207,0.20339290272580515
future,nonlinear,crystallize_96ps,radial_control,duplicate_mace,10,17674,0.6291539822506853,-0.00125450727437304,1.221039141611402,0.20420060253630207,0.20291586631366504
future,nonlinear,crystallize_96ps,radial_control,old_mace,10,17674,-1.0119155237406696,-1.9479161147710367,-0.0037906317023050917,0.20420060253630207,0.2062669401329389
future,nonlinear,crystallize_96ps,radial_control,plus_soap,10,17674,4.613320717846536,-0.016537566452168306,9.053832583238409,0.20420060253630207,0.1947801738335274
future,nonlinear,crystallize_96ps,radial_control,plus_tda,10,17674,0.6573031721042621,-0.1960495319111022,1.4526578928380893,0.20420060253630207,0.20285838549837493
future,nonlinear,crystallize_96ps,duplicate_gatr,plus_gatr,10,17674,0.006351426729356291,0.000299821845795023,0.012344232280540319,0.2033307656448761,0.20331785124027793
future,nonlinear,crystallize_96ps,duplicate_gatr,delta_gatr,10,17674,0.03449678014745272,-0.09959230253802187,0.17032426101446507,0.2033307656448761,0.20326062307767945
future,nonlinear,crystallize_96ps,old_gatr,plus_gatr,10,17674,-0.6831777341333778,-2.3486719830959846,0.9662839496993206,0.2019382540518977,0.20331785124027793
future,nonlinear,crystallize_96ps,current_order,current_gatr,10,17674,1.0076975595509574,0.16770587536849568,1.7680060582815016,0.20413714417723453,0.20208005915722352
future,nonlinear,crystallize_96ps,current_duplicate_gatr,current_gatr,10,17674,0.01055645177362452,0.00034792806643535457,0.020220275014203846,0.2021013938934037,0.20208005915722352
future,nonlinear,crystallize_96ps,current_order,current_delta_gatr,10,17674,0.879072817197224,-0.21871278363765345,1.9840906435706906,0.20413714417723453,0.20234263003296976
future,nonlinear,crystallize_96ps,current_duplicate_gatr,current_delta_gatr,10,17674,-0.11936391675422264,-0.8520604441501822,0.6303937597276099,0.2021013938934037,0.20234263003296976
future,nonlinear,crystallize_96ps,duplicate_mace,plus_mace,10,17674,-0.32371460012818876,-0.6343831867862137,0.005166153539504226,0.20291586631366504,0.203572734598899
future,nonlinear,crystallize_96ps,duplicate_mace,delta_mace,10,17674,-0.23509074021974552,-0.4394147473910548,-0.017124655745659467,0.20291586631366504,0.20339290272580515
future,nonlinear,crystallize_96ps,old_mace,plus_mace,10,17674,1.3061741897676282,0.008301916823960642,2.489134754983619,0.2062669401329389,0.203572734598899
future,nonlinear,crystallize_96ps,current_order,current_mace,10,17674,0.7674290809863482,-0.018699716312453596,1.4733750672597832,0.20413714417723453,0.2025705363677234
future,nonlinear,crystallize_96ps,current_duplicate_mace,current_mace,10,17674,-0.3425655947922879,-0.6958695849157426,0.004782288460203343,0.20187896847859416,0.2025705363677234
future,nonlinear,crystallize_96ps,current_order,current_delta_mace,10,17674,-0.05324065889722451,-0.7696096173696598,0.6371642509818365,0.20413714417723453,0.20424582813784847
future,nonlinear,crystallize_96ps,current_duplicate_mace,current_delta_mace,10,17674,-1.1724151738497168,-2.2656309870747124,-0.019924590225373073,0.20187896847859416,0.20424582813784847
