seed,variant,readout,population,method,metric,source_id,value
20260916,D,state_history,all,persistence,future/0.75ps/motion_odd,881,2.1141865253448486
20260916,D,state_history,all,persistence,future/0.75ps/motion_odd,882,0.9038411974906921
20260916,D,state_history,all,encoder,delta/0.75ps/motion_odd,881,2.100903272628784
20260916,D,state_history,all,encoder,delta/0.75ps/motion_odd,882,0.9331632256507874
20260916,D,state_history,all,encoder,future/3ps/motion_odd,881,1.5315521955490112
20260916,D,state_history,all,encoder,future/3ps/motion_odd,882,1.7800601720809937
20260916,D,state_history,all,persistence,future/3ps/motion_odd,881,3.1619842052459717
20260916,D,state_history,all,persistence,future/3ps/motion_odd,882,1.7639306783676147
20260916,D,state_history,all,encoder,delta/3ps/motion_odd,881,3.072521924972534
20260916,D,state_history,all,encoder,delta/3ps/motion_odd,882,1.9228936433792114
20260916,D,state_history,all,encoder,future/9ps/motion_odd,881,0.6008151173591614
20260916,D,state_history,all,encoder,future/9ps/motion_odd,882,1.454559326171875
20260916,D,state_history,all,persistence,future/9ps/motion_odd,881,2.053884983062744
20260916,D,state_history,all,persistence,future/9ps/motion_odd,882,2.1593921184539795
20260916,D,state_history,all,encoder,delta/9ps/motion_odd,881,2.2023820877075195
20260916,D,state_history,all,encoder,delta/9ps/motion_odd,882,2.393026828765869
20260916,D,state_history,all,encoder,path/0.75ps/mean_std_qbar6,881,0.3225579261779785
20260916,D,state_history,all,encoder,path/0.75ps/mean_std_qbar6,882,0.561413049697876
20260916,D,state_history,all,encoder,path/3ps/mean_std_qbar6,881,0.3379499614238739
20260916,D,state_history,all,encoder,path/3ps/mean_std_qbar6,882,0.584511935710907
20260916,D,state_history,all,encoder,path/9ps/mean_std_qbar6,881,0.48556506633758545
20260916,D,state_history,all,encoder,path/9ps/mean_std_qbar6,882,0.7721768021583557
20260916,D,state_history,low_order,encoder,present/bond_order,881,0.8690846562385559
20260916,D,state_history,low_order,encoder,future/0.75ps/bond_order,881,0.8356834053993225
20260916,D,state_history,low_order,persistence,future/0.75ps/bond_order,881,0.20173166692256927
20260916,D,state_history,low_order,encoder,delta/0.75ps/bond_order,881,0.23305566608905792
20260916,D,state_history,low_order,encoder,future/3ps/bond_order,881,0.7417697906494141
20260916,D,state_history,low_order,persistence,future/3ps/bond_order,881,0.27111712098121643
20260916,D,state_history,low_order,encoder,delta/3ps/bond_order,881,0.3028257191181183
20260916,D,state_history,low_order,encoder,future/9ps/bond_order,881,0.7977431416511536
20260916,D,state_history,low_order,persistence,future/9ps/bond_order,881,0.21584711968898773
20260916,D,state_history,low_order,encoder,delta/9ps/bond_order,881,0.3672555387020111
20260916,D,state_history,low_order,encoder,present/instantaneous_TDA_H0,881,0.8727064728736877
20260916,D,state_history,low_order,encoder,future/0.75ps/instantaneous_TDA_H0,881,0.8617704510688782
20260916,D,state_history,low_order,persistence,future/0.75ps/instantaneous_TDA_H0,881,0.18203304708003998
20260916,D,state_history,low_order,encoder,delta/0.75ps/instantaneous_TDA_H0,881,0.2113325148820877
20260916,D,state_history,low_order,encoder,future/3ps/instantaneous_TDA_H0,881,0.8483839631080627
20260916,D,state_history,low_order,persistence,future/3ps/instantaneous_TDA_H0,881,0.3283909261226654
20260916,D,state_history,low_order,encoder,delta/3ps/instantaneous_TDA_H0,881,0.3542234003543854
20260916,D,state_history,low_order,encoder,future/9ps/instantaneous_TDA_H0,881,1.2786046266555786
20260916,D,state_history,low_order,persistence,future/9ps/instantaneous_TDA_H0,881,0.25286993384361267
20260916,D,state_history,low_order,encoder,delta/9ps/instantaneous_TDA_H0,881,0.3651471436023712
20260916,D,state_history,low_order,encoder,present/instantaneous_TDA_H1,881,0.6694971919059753
20260916,D,state_history,low_order,encoder,future/0.75ps/instantaneous_TDA_H1,881,0.7123825550079346
20260916,D,state_history,low_order,persistence,future/0.75ps/instantaneous_TDA_H1,881,0.1594187617301941
20260916,D,state_history,low_order,encoder,delta/0.75ps/instantaneous_TDA_H1,881,0.19660188257694244
20260916,D,state_history,low_order,encoder,future/3ps/instantaneous_TDA_H1,881,0.6667870879173279
20260916,D,state_history,low_order,persistence,future/3ps/instantaneous_TDA_H1,881,0.17126072943210602
20260916,D,state_history,low_order,encoder,delta/3ps/instantaneous_TDA_H1,881,0.20896238088607788
20260916,D,state_history,low_order,encoder,future/9ps/instantaneous_TDA_H1,881,0.7065116763114929
20260916,D,state_history,low_order,persistence,future/9ps/instantaneous_TDA_H1,881,0.14729534089565277
20260916,D,state_history,low_order,encoder,delta/9ps/instantaneous_TDA_H1,881,0.2797873616218567
20260916,D,state_history,low_order,encoder,present/instantaneous_TDA_H2,881,0.8515592217445374
20260916,D,state_history,low_order,encoder,future/0.75ps/instantaneous_TDA_H2,881,0.9782170653343201
20260916,D,state_history,low_order,persistence,future/0.75ps/instantaneous_TDA_H2,881,0.12053825706243515
20260916,D,state_history,low_order,encoder,delta/0.75ps/instantaneous_TDA_H2,881,0.13847137987613678
20260916,D,state_history,low_order,encoder,future/3ps/instantaneous_TDA_H2,881,1.0064579248428345
20260916,D,state_history,low_order,persistence,future/3ps/instantaneous_TDA_H2,881,0.14798177778720856
20260916,D,state_history,low_order,encoder,delta/3ps/instantaneous_TDA_H2,881,0.17558704316616058
20260916,D,state_history,low_order,encoder,future/9ps/instantaneous_TDA_H2,881,1.1494231224060059
20260916,D,state_history,low_order,persistence,future/9ps/instantaneous_TDA_H2,881,0.17211471498012543
20260916,D,state_history,low_order,encoder,delta/9ps/instantaneous_TDA_H2,881,0.29612913727760315
20260916,D,state_history,low_order,encoder,present/motion_even,881,0.8176805973052979
20260916,D,state_history,low_order,encoder,future/0.75ps/motion_even,881,0.8164698481559753
20260916,D,state_history,low_order,persistence,future/0.75ps/motion_even,881,1.4051648378372192
20260916,D,state_history,low_order,encoder,delta/0.75ps/motion_even,881,1.4336800575256348
20260916,D,state_history,low_order,encoder,future/3ps/motion_even,881,0.9029002785682678
20260916,D,state_history,low_order,persistence,future/3ps/motion_even,881,1.4999632835388184
20260916,D,state_history,low_order,encoder,delta/3ps/motion_even,881,1.5179258584976196
20260916,D,state_history,low_order,encoder,future/9ps/motion_even,881,1.0001308917999268
20260916,D,state_history,low_order,persistence,future/9ps/motion_even,881,1.4406310319900513
20260916,D,state_history,low_order,encoder,delta/9ps/motion_even,881,1.3253155946731567
20260916,D,state_history,low_order,encoder,present/motion_odd,881,1.2169233560562134
20260916,D,state_history,low_order,encoder,future/0.75ps/motion_odd,881,0.7375667691230774
20260916,D,state_history,low_order,persistence,future/0.75ps/motion_odd,881,2.1141865253448486
20260916,D,state_history,low_order,encoder,delta/0.75ps/motion_odd,881,2.100903272628784
20260916,D,state_history,low_order,encoder,future/3ps/motion_odd,881,1.5315521955490112
20260916,D,state_history,low_order,persistence,future/3ps/motion_odd,881,3.1619842052459717
20260916,D,state_history,low_order,encoder,delta/3ps/motion_odd,881,3.072521924972534
20260916,D,state_history,low_order,encoder,future/9ps/motion_odd,881,0.6008151173591614
20260916,D,state_history,low_order,persistence,future/9ps/motion_odd,881,2.053884983062744
20260916,D,state_history,low_order,encoder,delta/9ps/motion_odd,881,2.2023820877075195
20260916,D,state_history,low_order,encoder,path/0.75ps/mean_std_qbar6,881,0.3225579261779785
20260916,D,state_history,low_order,encoder,path/3ps/mean_std_qbar6,881,0.3379499614238739
20260916,D,state_history,low_order,encoder,path/9ps/mean_std_qbar6,881,0.48556506633758545
20260916,D,state_history,at_risk,encoder,hazard/nll,881,1.8898762464523315
20260916,D,state_history,at_risk,encoder,hazard/bin0/brier,881,0.24853795766830444
20260916,D,state_history,at_risk,encoder,hazard/bin1/brier,881,0.5565078854560852
20260916,D,state_history,at_risk,encoder,hazard/bin2/brier,881,0.7800363302230835
20260916,D,state_history,all,encoder,temporal/0.75ps/normalized_rms_jump,881,0.7846221503205715
20260916,D,state_history,all,encoder,temporal/0.75ps/increment_rms,881,0.20680592954158783
20260916,D,state_history,all,encoder,temporal/0.75ps/increment_p95,881,0.34073100313544263
20260916,D,state_history,all,encoder,temporal/0.75ps/covariance_trace,881,0.034735605120658875
20260916,D,state_history,low_order,encoder,temporal/0.75ps/normalized_rms_jump,881,0.7846221503205715
20260916,D,state_history,low_order,encoder,temporal/0.75ps/increment_rms,881,0.20680592954158783
20260916,D,state_history,low_order,encoder,temporal/0.75ps/increment_p95,881,0.34073100313544263
20260916,D,state_history,low_order,encoder,temporal/0.75ps/covariance_trace,881,0.034735605120658875
20260916,D,state_history,all,encoder,temporal/0.75ps/normalized_rms_jump,882,0.9228313245915075
20260916,D,state_history,all,encoder,temporal/0.75ps/increment_rms,882,0.2577248513698578
20260916,D,state_history,all,encoder,temporal/0.75ps/increment_p95,882,0.38693775385618207
20260916,D,state_history,all,encoder,temporal/0.75ps/covariance_trace,882,0.03899760916829109
20260916,D,state_history,all,encoder,present/block_mean,881,0.8829085826873779
20260916,D,state_history,all,encoder,present/block_mean,882,0.9212663124004999
20260916,D,state_history,all,encoder,future/0.75ps/block_mean,881,0.8236816823482513
20260916,D,state_history,all,encoder,future/0.75ps/block_mean,882,0.959206203619639
20260916,D,state_history,all,persistence,future/0.75ps/block_mean,881,0.6971788493295511
20260916,D,state_history,all,persistence,future/0.75ps/block_mean,882,0.5447874224434296
20260916,D,state_history,all,encoder,delta/0.75ps/block_mean,881,0.7190074622631073
20260916,D,state_history,all,encoder,delta/0.75ps/block_mean,882,0.5674213866392771
20260916,D,state_history,all,encoder,future/3ps/block_mean,881,0.9496418734391531
20260916,D,state_history,all,encoder,future/3ps/block_mean,882,1.1904880205790203
20260916,D,state_history,all,persistence,future/3ps/block_mean,881,0.9301163405179977
20260916,D,state_history,all,persistence,future/3ps/block_mean,882,0.8422287534922361
20260916,D,state_history,all,encoder,delta/3ps/block_mean,881,0.9386743878324827
20260916,D,state_history,all,encoder,delta/3ps/block_mean,882,0.8978920069833597
20260916,D,state_history,all,encoder,future/9ps/block_mean,881,0.9222047626972198
20260916,D,state_history,all,encoder,future/9ps/block_mean,882,1.0748392442862194
20260916,D,state_history,all,persistence,future/9ps/block_mean,881,0.7137738540768623
20260916,D,state_history,all,persistence,future/9ps/block_mean,882,0.8267762524386247
20260916,D,state_history,all,encoder,delta/9ps/block_mean,881,0.8060028105974197
20260916,D,state_history,all,encoder,delta/9ps/block_mean,882,0.9741459141174952
20260916,D,state_history,low_order,encoder,present/block_mean,881,0.8829085826873779
20260916,D,state_history,low_order,encoder,future/0.75ps/block_mean,881,0.8236816823482513
20260916,D,state_history,low_order,persistence,future/0.75ps/block_mean,881,0.6971788493295511
20260916,D,state_history,low_order,encoder,delta/0.75ps/block_mean,881,0.7190074622631073
20260916,D,state_history,low_order,encoder,future/3ps/block_mean,881,0.9496418734391531
20260916,D,state_history,low_order,persistence,future/3ps/block_mean,881,0.9301163405179977
20260916,D,state_history,low_order,encoder,delta/3ps/block_mean,881,0.9386743878324827
20260916,D,state_history,low_order,encoder,future/9ps/block_mean,881,0.9222047626972198
20260916,D,state_history,low_order,persistence,future/9ps/block_mean,881,0.7137738540768623
20260916,D,state_history,low_order,encoder,delta/9ps/block_mean,881,0.8060028105974197
